Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Aerospace Engineering,,,,,Master's,"Fall, Spring, Summer",,,,Required,Required,Not Required,"Applicants whose native language is not English are required to take either the Test of English as a Foreign Language (TOEFL) or the International English Language Testing System (IELTS). A minimum TOEFL score of 550 (PBT) or 79 (IBT), or an IELTS score of 6.0 is required. Applicants who have attended a school where English is the primary language of instruction may be exempt from this requirement.","An essay or statement of purpose (approximately 1,000 words) describing your professional goals and aspirations.
A professional résumé or curriculum vitae (CV).
Official transcripts from all previously attended colleges and universities.
Letters of Recommendation (three are recommended).
Official Graduate Record Exam (GRE) test scores are recommended for all applicants and required for those seeking a graduate assistantship. The GRE institution code is 5190. GRE scores are optional for graduates of ERAU.
For the MSAE program, quantitative reasoning score of 155 or higher and an analytical writing score of 4.0 or higher are preferred.
The GMAT may be accepted in lieu of the GRE.",Not Required,,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,,,,College of Engineering,"$33,624/Year (based on 18 credits)",,,,,,"['Aerodynamics and Propulsion', 'Structural Mechanics and Materials', 'Guidance, Navigation, and Control']","The Master of Science in Aerospace Engineering program at Embry-Riddle prepares graduates for success in the field of aerospace engineering. The curriculum provides an enhanced understanding and expertise in the disciplines of Aerodynamics & Propulsion, Dynamics & Control, and Structures & Materials. Graduates are ready for careers in design, development, and testing of aerospace vehicles and systems, as well as for doctoral study. The M.S.A.E. program is offered at both the Daytona Beach and Prescott campuses. While the curriculum is identical, each campus offers unique research opportunities and faculty expertise.",,https://erau.edu/degrees,,,1868,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.0,,,,,79,,,,,,,,,,,"Graduate assistantships offer tuition waivers and stipends; grants up to $1,500/year are available.",,"Assistantships, Grants",,,,,,,
,"Master of Science in Aerospace Engineering with Concentration in Aerodynamics, Propulsion, Computational Aero and Fluid Dynamics, Transition and Turbulence, Aeroacoustics, Heat Transfer, and Combustion",,,,,,"Fall, Spring, Summer",,,,Optional,Optional,Optional,"For international applicants, a minimum Test of English as a Foreign Language (TOEFL) iBT score of 79, an International English Language Testing System (IELTS) score of 6.0, or a Duolingo score of 105 is required. Successful completion of ELS Level 112 is also accepted.","In addition to university graduate admission requirements, applicants must have a bachelor’s degree in aerospace engineering, mechanical engineering, or a closely related field from an accredited institution. A cumulative grade point average (CGPA) of 3.0 or higher is required. Applicants with a CGPA below 3.0 may be considered for admission on a case-by-case basis. The Graduate Record Examination (GRE) is not required for admission. Students with degrees in other engineering disciplines, physics, or mathematics may be required to complete prerequisite courses before being fully admitted to the program.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$32,580/Year",,,,,,,,,https://pe.gatech.edu/degrees/aerospace-engineering,,,1810,True,True,,4.0,3.0,,,,,,,,,,,"$32,580/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,,,"Merit-based, Assistantships",,,,,,,
,Master of Science in Aerospace Engineering with Concentration in Dynamics and Control,,,,,,"Fall, Spring, Summer",,,,,,Optional,"For international applicants, English Language Proficiency must be demonstrated by one of the following methods: a minimum TOEFL score of 79 iBT (or 550 PBT), a minimum IELTS score of 6.0, a minimum Duolingo score of 105, or successful completion of an ELS Language Center's intensive program at Level 112. Other methods of proving proficiency are also accepted.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$32,436/Year",,,,,,,,,https://www.csulb.edu/college-of-engineering/master-of-science-aerospace-engineering,,,1802,,,,4.0,3.0,,,,,,,,,,,"$32,436/Year",,,,,,,,,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,"$1,500 - $6,000 per year",,"Merit-based, Need-based, Assistantships, Fellowships",,,,,,,
,Master of Science in Aerospace Engineering with Concentration in Structures and Materials,,,,,Master of Science,"Fall, Spring, Summer",,,,Required,Required,Optional,"Applicants whose primary language is not English must either: Earn a minimum score on the Test of English as a Foreign Language (TOEFL) of 79 on the internet-based test (iBT) or 550 on the paper-based test (PBT). Earn a minimum score of 6.0 on the International English Language Testing System (IELTS). Earn a minimum score of 53 on the Pearson Test of English (PTE) Academic. Successfully complete an English Language course through an approved language partner (ELS, EC, etc.). Earn a minimum score of 105 on the Duolingo English Test (DET).",Applicants for the Master of Science in Aerospace Engineering program must have a bachelor’s degree from an accredited degree-granting institution with a cumulative grade point average (CGPA) of 3.0 or higher on a 4.0 scale. The Graduate Record Examination (GRE) is recommended for all applicants and required for all applicants seeking a graduate assistantship. The GRE is also required for applicants with a CGPA below 3.0 and for applicants with a degree from a non-ABET accredited program.,Not Required,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$1,836 per credit hour",,,,,,Structures and Materials,"The Master of Science in Aerospace Engineering (M.S.A.E.) degree gives students the opportunity to enhance their skills in the design, development, and testing of aircraft and spacecraft. Students at Embry-Riddle Aeronautical University are able to specialize their degree, preparing them for the demands of the ever-evolving aerospace and aviation industry. The M.S.A.E. degree is housed in the Department of Aerospace Engineering in the College of Engineering. Students will have the opportunity to specialize their studies in one of three areas: Aerodynamics and Propulsion, Dynamics and Control, or Structures and Materials. This specialized degree program allows students to build on their engineering skills and become a more valuable asset in their field.",,https://daytonabeach.erau.edu/-/media/files/daytona-beach/college-of-engineering/aerospace-engineering/032818-coe-newsletter-final-electronic.pdf,,,1836,,True,2.0,4.0,3.0,,,,,,,,,,,"$1,836 per credit hour",,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79,,,,,,,,,,,,,"Assistantships, Scholarships, Loans",,,,,,,
,Master of Science in Airline Management,,,,,,Monthly,,,,,,Not Required,Applicants for whom English is not the primary language must either: Attain a minimum score on the Test of English as a Foreign Language (TOEFL) of 550 (paper-based) or 79 (Internet-based). OR Attain a minimum score on the International English Language Testing System (IELTS) of 6.0. OR Attain a minimum score on the Duolingo English Test of 105. OR Successfully complete an English Language course (ESL) at an accredited post-secondary institution.,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,"$24,600",,,,,,,,,https://research.com/advice/is-an-aviation-management-online-degree-worth-it,,,$820 per credit hour,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,,6.0,,,,,79,,,,,,,,,,,"$2,000",,"New Student Scholarship, Family Grant, Graduation Scholarship",,,,,,,
,Master of Science in Airport and Air Mobility Management,,,,,Master's,"Fall, Spring",,,,,,Optional,"International applicants must prove English Language Proficiency. Accepted tests include TOEFL iBT (79), TOEFL PBT (550), IELTS (6.0), Duolingo (105), or Pearson PTE Academic (53). Successful completion of ELS Level 112 is also accepted. Exemptions may apply.",,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,David B. O'Maley College of Business,"$1,926 per credit hour",,,,,,,"The Master of Science in Airport and Air Mobility Management is designed to equip students with the skills and knowledge necessary to successfully lead, manage and operate airports and related businesses in the 21st century. The program curriculum includes a core component that integrates foundational business and aviation principles with a strong focus on airport operations, planning and management. Students will learn the interrelationships of the various components of the airport environment and its associated air mobility ecosystem. Students will also be exposed to strategic issues impacting the industry. These topics include accommodating new entrants, enhancing passenger experience, ensuring safety and security, and increasing efficiency and revenue generation, while maintaining a commitment to social and environmental responsibility.",,https://erau.edu/degrees,,,"$1,926",,,,4.0,3.0,,,,,,,,,,,"$1,926 per credit hour",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"$1,000 - $10,000",,"Merit-based, Graduate Assistantships",,,,,,,
,Master of Science in Airworthiness Engineering,,,,,Master,Rolling Admissions,,,,Required,Required,Not Required,"Proof of English proficiency is required of all applicants whose primary language is not English. Any of the following are acceptable: Test of English as a Foreign Language (TOEFL) score of 79 iBT (internet-based test) or 550 PBT (paper-based test); International English Language Test System (IELTS) score of 6.0; Duolingo score of 105; Completion of an approved ESL program (ex. ELS Level 112); A transcript from a secondary school, college, or university where English is the official language of instruction.","To be considered for this program, applicants must have a bachelor’s degree from an accredited institution with a minimum cumulative grade point average (CGPA) of 2.5 on a 4.0 scale. Applicants must submit official transcripts from all institutions attended, a résumé or curriculum vitae (CV), a Statement of Objectives (500-1000 words), and the names and contact information for two recommenders.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$33,264/Year",,,,,,,"The Master of Science in Airworthiness Engineering (MSAE) degree is for students who want to design and certify new aircraft. This degree provides a solid foundation of engineering knowledge and skills necessary for a successful career in the airworthiness engineering field.

With a curriculum that focuses on the practical application of engineering, the program equips students with the knowledge needed for the design, development and certification of safe aircraft. Students will also gain an understanding of airworthiness engineering processes and the regulations that govern the aircraft industry.

Students who already have a degree in aerospace, mechanical or another related engineering field and are interested in the design, development and certification of aircraft will benefit from this unique program.

The MSAE program is housed in the Department of Aerospace Engineering in the College of Engineering. It’s a 30-credit-hour program that includes an option for a thesis or a non-thesis track.",,https://erau.edu/degrees,,,"$1,848 per credit hour",False,True,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,,,"Merit-based, Graduate Assistantships",,,,,,,
,Master of Science in Aviation,,,,,Master,"Fall, Spring, Summer",,,,Required,Required,Optional,"For applicants for whom English is not their primary language, a minimum score is required on one of the following tests: TOEFL (79 iBT or 550 PBT), IELTS (6.0), Duolingo (105), or Pearson VUE (53). Completion of an approved English as a Second Language (ESL) program, such as the ELS Language Centers program at Level 112, may also be accepted.","Applicants for admission to the Master of Science in Aviation program must have a bachelor's degree from an accredited institution with a minimum grade point average (GPA) of 2.5. Required application documents include official transcripts from all institutions attended, three letters of recommendation, a resume, and a statement of purpose. Graduate Record Exam (GRE) scores are required if the applicant's cumulative undergraduate GPA is below a 3.0.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Aviation,"$1,802 per credit hour",,,,,,"['Aviation Management', 'Aviation Safety Management Systems', 'Unmanned Aircraft Systems', 'Space Operations', 'Aviation/Aerospace Sustainability', 'Air Traffic Management', 'Aviation/Aerospace Operations']","The Master of Science in Aviation (MSA) degree provides students with a technical and specialized professional education about aviation. Students gain an in-depth, comprehensive and commanding knowledge of aviation and are prepared for a variety of leadership roles in the industry. The program is best suited for students who want to advance their knowledge and career in aviation, but it is also suitable for professionals in other fields looking for a transition into aviation. Students in the program explore all facets of the aerospace industry, including air traffic management, airport design and development, airline operations, aviation safety and security, and aircraft maintenance management. The curriculum also delves into the legal, regulatory, and labor aspects of the industry, as well as environmental issues and challenges. This comprehensive approach provides graduates with the knowledge and skills needed to succeed in various aviation roles, such as airline manager, airport manager, air traffic controller, aviation safety inspector, and aviation consultant. With an MSA degree from Embry-Riddle, graduates are well-equipped to advance their careers and make a significant impact in the aviation industry.",,https://erau.edu/degrees/master/aviation,The Master of Science in Aviation is accredited by the Aviation Accreditation Board International (AABI).,,1802,True,True,,4.0,2.5,,,,,,,,,,,54060,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,,,"Scholarships, Assistantships, Fellowships, Grants",,,,,,,
,Master of Business Administration in Aviation Management,,,,,,"Fall, Spring, Summer",,,,Required,Required,Not Required,"International applicants must be proficient in English. If English is not your primary language, you must either: Submit official scores for the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS) academic, or Duolingo. Have attended a school at the secondary level or above for at least one year where English is the language of instruction. Successfully complete the English Language Services (ELS) Level 112.",Applicants must submit the following items to be considered for admission into the MBAA program: A completed graduate application for admission. A professional résumé. Three letters of recommendation (required from individuals with whom you have had a professional or academic relationship). A statement of objectives (essay). Official transcripts from all previously attended colleges and universities. Official Graduate Management Admissions Test (GMAT) or Graduate Record Exam (GRE) scores.,Not Required,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,David B. O'Maley College of Business,"$42,654/Year",,,,,,,"The Master of Business Administration in Aviation Management (MBA-AM) degree from Embry-Riddle Aeronautical University provides a strong foundation for success in any facet of the global aviation business world. The MBA-AM degree provides a traditional business skill set but has a unique focus on aviation and aerospace industries. Students with a technical background get the business acumen they need to become managers and executives while those with a business background learn the ins-and-outs of the highly specialized aviation industry. The MBA-AM degree is offered completely online, allowing you to tailor your education to your schedule. Many faculty members have years of experience working in the aviation industry, and class sizes are small so you'll receive the individual attention you deserve. The MBA-AM degree has a wide variety of career opportunities, and we have the tools to help you reach your goals.",,https://erau.edu/degrees,This program is accredited by the Accreditation Council for Business Schools and Programs (ACBSP).,,1860,False,True,1.0,4.0,2.5,,,,,,,,,,,"$42,654/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,,,"Merit-based, Need-based, Assistantships",,,,,,,
,Master of Science in Computer Science,,,,,Masters,"Fall, Spring, Summer",,,,Required,Required,Optional,"Applicants from countries where English is not the official language must demonstrate English proficiency by one of the following methods: TOEFL (minimum score of 79 on the internet-based test or 550 on the paper-based test), IELTS (minimum overall band score of 6.0), Duolingo (minimum score of 105), or completion of ELS Level 112 with a GPA of 3.0 or higher.","The admission requirements for the Master of Science in Computer Science degree are a bachelor's degree in computer science, software engineering, computer engineering, or electrical engineering with a computer option, from an accredited institution with a cumulative grade point average (CGPA) of 3.0 or higher. Applicants who do not possess a degree in one of the areas mentioned above may be considered for admission if they have an undergraduate degree in a related field such as mathematics, physics, or another engineering discipline with a CGPA of 3.0 or higher. However, these applicants must demonstrate proficiency by successfully completing (with a grade of B or better) the following foundational undergraduate courses: Computer Programming I & II, Data Structures and Algorithms, Operating Systems, Computer Organization and Architecture, and Discrete Mathematics. Some or all of these foundational courses may be satisfied through a diagnostic exam upon approval from the graduate program coordinator.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,,,,,,,"['Cybersecurity Engineering', 'Data Science']","The Master of Science in Computer Science (MSCS) is a 30-credit-hour program that provides students with strong foundations and professionally oriented and advanced technical skills in computer science. The program is specifically designed to enable students to pursue leadership positions in computer science in the business, industrial, governmental and educational sectors. Students will not only be engaged in theoretical studies, but they will gain hands-on experience by applying those studies to real-world projects. The Computer Science master's degree program is housed in the Department of Electrical Engineering and Computer Science in the College of Engineering.",,https://erau.edu/degrees,,,1836,True,True,,4.0,3.0,,,,,,,,,,,"$33,488/Year",,,,,,,False,False,,,105.0,,,,6.0,,,,,79,,,,,,,,,,,,,"Graduate Assistantships, Merit-based, Need-based",,,,,,,
,Master of Science in Data Science,,,,,,"Fall, Spring, Summer",,,,Required,Optional,Not Required,"Applicants from countries where English is not the official language must demonstrate English proficiency by providing a score from one of the following: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Duolingo, or the Cambridge English Language Assessment. Applicants may be exempt from submitting a proficiency score if they have successfully completed an English as a Second Language (ESL) program at an accredited institution, or have earned a degree from an institution in which English was the primary language of instruction.",A bachelor's degree from an accredited institution with a cumulative grade point average (CGPA) of 3.0 or higher on a 4.0 scale is required. Applicants with a CGPA between 2.5 and 2.99 will be considered on an individual basis. Two letters of recommendation are required. Official transcripts from all previously attended colleges and universities are required. Graduate Record Examination (GRE) scores are not required but are recommended for applicants who do not meet the minimum CGPA requirement.,Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,"$56,340 total program cost",,,,,,"Aviation & Aerospace, Business Analytics, Cybersecurity","The Master of Science in Data Science degree at Embry-Riddle prepares its students for careers that apply data analysis, visualization, and machine learning to solve real-world problems. The program is inherently interdisciplinary, focusing on the application of data science to business intelligence, aviation, and aerospace.

The curriculum combines a core of data science theory and methods with three specializations for students to explore their interests: Aviation & Aerospace, Business Analytics, and Cybersecurity.

Students will use modern techniques and tools in programming, statistics, machine learning, and data management to store, process, analyze, manage, and visualize big data. They will also build the skills to communicate the results of their analyses to a broad audience.",,https://www.youtube.com/watch?v=dCJX6HUn-IY,,,1878,False,True,,4.0,3.0,,,,,,,,,,,"$33,804/Year",,,,,,,False,False,,,105.0,,,,6.0,,,,,79,,,,,,,,,,,,,Graduate Assistantships,,,,,,,
,Master of Science in Engineering Management,,,,,,Monthly start dates,,,,Required,Required,Not Required,"If English is not your primary language, you must submit an official score from one of the following: Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS), Duolingo English Test, Pearson Test of English (PTE), Cambridge English Language Assessment. The English proficiency requirement may be waived if a student has successfully completed an English composition course with a grade of ""B"" or better from a regionally accredited U.S. institution or if the student is from an English-speaking country.","To be considered for admission to the Master of Science in Engineering Management program, applicants are required to have:

- Earned a bachelor’s degree with a minimum Grade Point Average (GPA) of 2.5 (on a 4.0 scale) from an accredited degree-granting institution.
- An undergraduate degree in engineering or a related discipline. Applicants without an engineering degree or a related discipline will be required to complete prerequisite courses before full admittance into the program.
- A statement of objectives that addresses the applicant’s reasons for wanting to pursue a graduate degree in engineering management and how that degree will assist them in achieving their professional goals. This statement should also include any other relevant information that will help the department make an admission decision.
- A professional resume that summarizes the applicant’s work history and any professional training, licensures, or certificates that have been earned.

Standardized tests (such as the GRE/GMAT) are not required for admission.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,24600,,,,,,,"The Master of Science in Engineering Management degree is designed for experienced professionals from a variety of engineering disciplines who want to advance into management roles. Today’s engineering managers need to possess both technical expertise and business acumen to successfully lead teams and projects, and the curriculum is specifically designed to meet this demand. Students will acquire specialized skills in finance, marketing, human resources, and project management in combination with systems engineering, quality control, and supply chain management. Graduates will be equipped to manage technical teams, complex projects, and global operations in a variety of industries, including aerospace, manufacturing, and technology.",,https://engineeringmanagement.org/programs/embry-riddle-aeronautical-university-worldwide-online-mem/,"Embry-Riddle Aeronautical University is accredited by the Southern Association of Colleges and Schools Commission on Colleges (SACSCOC) to award degrees at the associate, baccalaureate, masters and doctorate levels.",,820,True,True,0.0,4.0,2.5,,,,,,,,,,,750,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79,,,,,,,,,,,"Up to $1,000",10%,"Institutional grants, Alumni scholarships, Family grants",,,,,,,
,Master of Science in Human Factors,,,,,,"Fall, Spring",,,,Required,Required,Either,International applicants for whom English is not the primary language must either: Attain a minimum score on the Test of English as a Foreign Language (TOEFL) of 550 (PBT) or 79 (IBT); OR Attain a minimum score on the International English Language Testing System (IELTS) of 6.0; OR Earn transferable credit for a course that is the equivalent of ENGL 123 (English Composition) at an accredited postsecondary institution; OR Successfully complete a course of study at an ELS Language Center.,"Applicants for the Master of Science in Human Factors program are expected to have a bachelor’s degree from an accredited institution. Those with a bachelor’s degree in psychology, engineering, or a related discipline are encouraged to apply. Those with an undergraduate degree in another discipline may need to complete prerequisites. All applicants must submit the following:

An application form and application fee.
Official transcripts from all colleges and universities attended.
Three letters of recommendation.
A résumé or curriculum vitae.
A statement of objectives (essay).

GRE (Graduate Record Exam) scores are required. Applicants are expected to have a minimum verbal score of 150, a quantitative score of 150, and an analytical writing score of 3.5. These score minimums will be waived for applicants having a cumulative GPA of 3.0 or higher from their bachelor’s degree institution, and for graduates of any ERAU undergraduate degree program. Applicants who wish to be considered for a Graduate Assistantship position are strongly encouraged to submit GRE scores.",,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$54,240 - $65,088",,,,,,"['Human Factors in Aviation', 'Human Factors in Systems Engineering', 'Human Factors in User Experience']","The Master of Science in Human Factors is an online degree that focuses on optimizing human performance and safety through the design of systems, products and work environments.

The 30-credit-hour program builds on the foundations of human factors and allows students to explore areas related to their specific interests through one of three specializations.

At Embry-Riddle, students receive a world-class education from highly knowledgeable faculty who have decades of practical industry experience.

The curriculum focuses on both the theoretical and practical application of human factors and is designed for working professionals who want to advance their careers and leadership roles.

The program culminates in a human factors capstone project where students will work with faculty to research and solve a real-world problem.",,https://www.eaap.net/read/6104/erau-master-of-science-in-human.html,,,"$1,808",,True,,4.0,3.0,,,,,,,,,,,"$16,272/Semester",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Science in Human Security and Resilience,,,,,,Monthly,,,,,,Not Required,International applicants are required to have English Language proficiency scores.,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Sciences,$820 per credit hour,,,,,,,"The Master of Science in Human Security & Resilience (MSHSR) is an online 30-credit-hour program that prepares graduates to analyze and respond to a wide array of man-made and natural threats to human security. The program provides students with an in-depth understanding of the major theories and practices in the fields of security and resilience. The core curriculum provides a solid foundation in the key areas of the discipline, to include: security policy and practice, hazard mitigation and resilience, research methods and analytical techniques. The MSHSR degree prepares students for careers in government, the private sector and non-governmental organizations with a focus on national and international security. Students will be well-positioned to pursue advanced doctoral studies in a wide array of fields, including security studies, international relations, political science, public policy and criminal justice. The M.S. in Human Security & Resilience degree program is part of ERAU’s Security and Emergency Services department in the College of Arts and Sciences.",,https://www.youtube.com/watch?v=giXF02tKNLc,,,820,,,,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Need-based, Location-based",,,,,,,
,Master of Science in Management,,,,,,"January, March, May, August, October",,,,,,Not Required,Applicants from countries where English is not the primary language must demonstrate English proficiency by one of the following methods: Completion of the ELS Language Centers' (ELS) Level 112 with a 2.5 GPA or higher; Test of English as a Foreign Language (TOEFL) score of: 79 iBT (internet based test) or 550 PBT (paper based test); International English Language Testing System (IELTS) score of 6.0; Duolingo English Test (DET) with a score of 105; Pearson PTE Academic score of 53; Cambridge English Scale score of 170.,"The Master of Science in Management (MSM) program is open to students from all undergraduate disciplines. No prior business courses are required. To be considered for admission, applicants must have a bachelor’s degree with a cumulative grade point average (CGPA) of 2.5 or higher from an accredited degree-granting institution. Applicants with a CGPA of less than 2.5 may be considered for conditional admission.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Business,22860,,,,,,"Engineering Management, Global Management, Leadership, Operations Management","The Master of Science in Management (MSM) degree program provides students with a quality, graduate-level learning experience that will equip them with the skills and abilities to manage and lead organizations effectively. The MSM program is a 30-credit-hour graduate degree program that focuses on management and leadership skills. Experienced managers and technical professionals from all disciplines will benefit from the program, as it has been designed to provide the necessary skills and knowledge for a leader in any technical-oriented business. The program equips graduates to oversee and manage diverse teams, projects and processes to reach organizational goals. Coursework within the program develops a student’s core competency and proficiency in the areas of accounting, finance, economics, human resources, marketing, business development, leadership and project management. Students will be able to customize their degree with a specialization in Engineering Management, Global Management, Leadership or Operations Management.",,https://www.mim-compass.com/universities/embry-riddle-aeronautical-university/master-of-science-in-management-online,The Master of Science in Management is accredited by the Accreditation Council for Business Schools and Programs (ACBSP).,,762,False,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"up to $2,600",10%,"New Student Scholarship, Continuation Scholarship, Alumni Scholarship",,,,,,,
,Master of Science in Mechanical Engineering,,,,,Master's,"Fall, Spring",,,,,,Not Required,"Applicants from countries where English is not the official language must submit a score from the Test of English as a Foreign Language (TOEFL), the International English Language Testing System (IELTS), or Duolingo English Test. Successful completion of an ELS Language Center course (Level 112) with a recommendation from the ELS Center Director may also be used to satisfy the English proficiency requirement.","A completed application. A bachelor's degree in mechanical engineering, aerospace engineering, or a closely related field from an accredited institution. A cumulative grade point average (CGPA) of 3.0 or higher on a 4.0 scale. Applicants who possess a bachelor's degree in a discipline other than those mentioned above (e.g., mathematics, physics, or other engineering disciplines) may be required to complete undergraduate-level prerequisite coursework before being fully admitted to the program. The prerequisite courses are not credited toward the degree. Official transcripts from all previously attended colleges and universities are required. International students may have additional requirements. GRE scores are optional for applicants that meet the CGPA requirement.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,"$17,472/Semester or $34,944/Year",,,,,,"High-Performance Vehicles, Robotics and Unmanned Autonomous Systems","With a Master of Science in Mechanical Engineering (MSME), students can either broaden their mechanical engineering education or focus on a specific area of interest. At Embry-Riddle, students are encouraged to innovate and explore a multitude of mechanical engineering fields, such as robotics, unmanned vehicles, space systems, energy, and biomedical systems. The MSME program is focused on advanced topics within mechanical engineering, and our state-of-the-art labs and facilities ensure students have access to the tools they need for in-depth research and development.
The MSME program is offered at both the Daytona Beach Campus and the Prescott Campus and is housed in the Department of Mechanical Engineering in the College of Engineering.
Students will learn from experienced faculty who share their expertise in fields such as:
Robotics
Energy systems
Unmanned autonomous systems
High-performance vehicles
Advanced materials and manufacturing
Spacecraft systems
The Daytona Beach Campus offers thesis and non-thesis options, with specializations available in High-Performance Vehicles and Robotics and Unmanned Autonomous Systems.
The Prescott Campus offers a thesis option only.
The program’s objective is to produce graduates who have in-depth knowledge of mechanical engineering and can creatively apply their knowledge to the synthesis, design and analysis of complex systems for aerospace and general engineering applications.",,https://erau.edu/degrees,,,"$1,940 per credit hour",False,True,,4.0,3.0,,,,,,,,,,,"$17,472/Semester or $34,944/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,,,79,,,,,,,,,,,,,"Merit-based (Graduate Assistantships, Fellowships)",,,,,,,
