Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Counseling and Human Services,,,,,Master of Science,"Fall, Spring, Summer",,,,Not Required,Required,Not Required,"Students for whom English is not their primary language must submit proof of English proficiency by supplying ONE of the following: Test of English as a Foreign Language (TOEFL) scores: a minimum score of 550 on the paper-based test (PBT) or 80 on the internet-based test (iBT). Post University’s school code for the TOEFL is 3698. International English Language Testing System (IELTS) scores: a minimum overall score of 6.5. Pearson Test of English (PTE) Academic scores: a minimum score of 53. Duolingo English Test (for fully online students only): a minimum score of 105. Proof of successful completion of an approved ESL/ELS program. A transcript from a high school, college or university, indicating that the student has been taught in English, for a minimum of four years, and has earned a diploma or degree.","To be considered for admission into the Master of Science in Counseling and Human Services, applicants must submit the following:
*   A completed admissions application
*   A statement of purpose of at least 500 words explaining why you have chosen this field of study, what you would offer the profession, and a description of your career goals
*   Official transcripts from all colleges and universities attended. An official transcript is one that is sent to Post University directly from the awarding institution.
*   An undergraduate GPA of 3.0 is recommended for admission into the program.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The School of Arts and Sciences,,,,,,,"['Clinical Mental Health Counseling', 'Drug and Alcohol Counseling', 'Non-Profit Management', 'Higher Education']","Post University’s Master of Science in Counseling and Human Services is designed for professionals who want to help others live more productive and rewarding lives. You’ll learn the history of counseling, explore foundational theories, and gain an understanding of best practices, all while developing the skills to serve diverse populations in a variety of roles and settings. In your courses, you’ll learn a great deal about yourself, too, which can make you a more well-rounded and effective practitioner. Our goal is to prepare you for a lifetime of success in the counseling and human services fields—and you can do it all 100% online.",,https://post.edu/academics/online-graduate-degrees/,The Clinical Mental Health Counseling program at Post University is accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP).,,670,False,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Alumni, Military, First Responders, Corporate Partnership",,,,,,,
,Master of Science in Gaming and Esports Management,,,,,Master of Science,Rolling,,,,,,Not Required,"All applicants whose native language is not English are required to provide proof of English language proficiency. One of the following tests may be taken to meet this requirement: TOEFL iBT – minimum score of 80, IELTS – minimum score of 6.5, PTE – minimum score of 53, Duolingo – minimum score of 105, ELS – level 112. Students from a list of specified English-speaking countries are exempt.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The Malcolm Baldrige School of Business,,,,,,,Gaming and Esports Management,"As an aspiring leader in the world of sports, you understand it’s not just a game. It’s a business. To succeed in this ever-evolving industry, you need specialized knowledge and skills that will set you apart from the competition. Our Master of Science in Sport Management program is designed to give you that edge. You will learn from industry-experienced faculty in a flexible online format, making it easy to balance your studies with your personal and professional commitments. Our curriculum is tailored to provide you with a deep understanding of the sports industry and the tools you need to build a successful career, whatever your professional goals.",,https://post.edu/academics/online-graduate-degrees/,The Malcolm Baldrige School of Business at Post University has received specialized accreditation for its business programs through the Accreditation Council for Business Schools and Programs (ACBSP). The Sport Management degree programs at Post University have received specialized accreditation through the Commission on Sport Management Accreditation (COSMA).,,670,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Alumni Scholarship, First Responders Scholarship, Military Scholarship",,,,,,,
,Master of Science in Higher Education Leadership,,,,,Master's,Multiple (6 start dates per year),,,,,,Not Required,"If your native language is not English, you will need to demonstrate your English proficiency by submitting ONE of the following: TOEFL – Test of English as a Foreign Language with a minimum score of 75 on the iBT (Internet-based) version or 540 on the PBT (paper-based) version. IELTS – International English Language Testing System with a minimum score of 6.0. PTE Academic – Pearson Test of English with a minimum score of 50. Successful completion of ELS Language Centers Level 112. Duolingo English Test with a minimum score of 100.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The John P. Burke School of Public Service and Education,22110,,,,,,"['Administrative Leadership Concentration', 'Student Affairs Concentration', 'Teaching and Learning Concentration']","Higher education is a complex, multi-faceted field. It faces major challenges, such as the changing demographics of students and the rapid growth of distance education. At Post University, our Master of Science in Higher Education Leadership (MSHEL) will prepare you to be a positive force for change in the field. Our program is offered fully online and is intended for individuals who want to advance their careers in higher education and related fields. In our MSHEL degree program, you will learn the fundamentals of leadership, management, and governance in a higher education setting. Our student-focused faculty, who are scholar-practitioners in the field, will share with you their real-world experiences and teach you how to analyze and plan for curriculum and program development, student success, campus operations and more. Throughout your studies, you will be prepared with the necessary knowledge and skills to lead and transform any college or university.",,https://post.edu/academics/online-graduate-degrees/,,,670,,,2.0,4.0,3.0,,,,,,,,,,,22110,,,,,,,,,,,100.0,112.0,,,6.0,,,50.0,,75.0,,,,,,,,,,,,15%,"Alumni, Military",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing Education",,,,,Masters,,,,,,,Not Required,"Applicants whose primary language is not English are required to demonstrate English proficiency by submitting one of the following: TOEFL: minimum score of 550 (paper-based), 213 (computer-based), or 79 (Internet-based), IELTS: minimum score of 6.5, PTE: minimum score of 53, Duolingo: minimum score of 105. This requirement may be waived on a case-by-case basis.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The School of Arts & Sciences,,,,,,,Nursing Education,"Demand for highly qualified nurses continues to rise, and with a Master of Science in Nursing (MSN) from Post University, you can take your career to the next level in leadership. The MSN program prepares students for advanced nursing practice in a variety of settings. Whether you are interested in becoming a nurse educator or a nursing informaticist, our areas of emphasis can put you on the path toward an advanced nursing position or doctoral study. Students in our online nursing program examine evidence-based practice models and theories; advanced nursing roles and practice; and legal, ethical and professional issues in healthcare. They explore research designs and methods and identify and evaluate health information systems to prepare to lead and educate other nurses while improving health outcomes. The MSN is ideal for nurses who wish to become nurse educators in either clinical or academic environments or for those who seek to improve care by analyzing, designing, implementing, and evaluating information and communication systems. The program provides a broad foundation that is applicable in all areas of nursing, while also providing you with the chance to become a specialist.",,https://post.edu/academics/online-graduate-degrees/,The master’s degree program in nursing at Post University is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,730,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,Grants,,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing Informatics",,,,,Master's,,,,,,,Not Required,"Official transcripts from a U.S. regionally accredited institution showing completion of an English Composition course with a grade of C or better OR one of the following: TOEFL – 75 or higher, IELTS – 6.0 or higher, PTE – 50 or higher, Duolingo – 100 or higher.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,,,,,,,Nursing Informatics,"Are you a registered nurse (RN) with a Bachelor of Science in Nursing (BSN)? Are you ready to advance your career? If you answered yes, then a Master of Science in Nursing (MSN) from Post University is for you. Our program, offered 100% online, is designed to prepare you to assume leadership roles as a nurse educator or in the field of nursing informatics. In your courses, you will learn to apply advanced knowledge and skills to improve nursing outcomes and lead change in a dynamic healthcare environment. You will be taught by our faculty of experienced nursing professionals who are dedicated to your success and will work closely with you in a supportive and collaborative online learning community. In this specialization, you will focus on the secure integration of data, information, and knowledge to support patient care and improve patient outcomes. Coursework will equip you with foundational knowledge in nursing science, computer science, and information science. You will explore best practices and new technologies to effectively communicate data and manage information that influences decision-making from the bedside to the executive suite. As a graduate, you will be prepared to sit for the Informatics Nursing Certification (RN-BC) exam offered by the American Nurses Credentialing Center (ANCC).",,https://post.edu/academics/online-graduate-degrees/,The baccalaureate degree program in nursing and master’s degree program in nursing at Post University are accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,$670 per credit hour,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,6.0,,,50.0,,75.0,,,,,,,,,,,,15%,"Alumni, Military, Partnership",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing – Case Management",,,,,Master's,"January, March, May, July, September, November",,,,,,Not Required,"For international students whose native language is not English, proof of English proficiency is required. Accepted tests and minimum scores are: TOEFL iBT: 75, TOEFL PBT: 540, IELTS: 6.0, PTE Academic: 50, or Duolingo: 100.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences at Post University,24120,,,,,,Nursing – Case Management,"This specialty is designed to give you a strong foundation in theory, research and evidence-based practice of professional case management. It prepares you to take a leadership role in a variety of case management positions where you will work with multiple stakeholders to coordinate the care of individuals or populations to achieve optimal health, wellness, safety and quality outcomes in a cost-effective manner. Upon completion of this program, you will be prepared to take the ANCC Nursing Case Management certification exam.",,https://post.edu/academics/online-graduate-degrees/,The master’s degree program in nursing at Post University is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,670,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,6.0,,,50.0,,75.0,,,,,,,,,,,,,"Merit-based, Military",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing – Family Nurse Practitioner",,,,,Master's,"Term 1, Term 2, Term 3, Term 4, Term 5, Term 6",,,,,,Not Required,"For international students whose primary language is not English, proof of proficiency is required. Accepted tests and minimum scores are: TOEFL iBT 75 or PBT 550, IELTS 6.0, PTE Academic 50, Duolingo 100, or ELS level 112.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,32160,,,,,,Family Nurse Practitioner,"Our online Master of Science in Nursing with a concentration in Family Nurse Practitioner (FNP) is designed for BSN-prepared nurses who want to become advanced practice registered nurses (APRNs). Upon completion of this program, you will be prepared to take the national certification exam, apply for licensure, and begin your career as an FNP. As a student in our program, you will learn to provide holistic and patient-centered primary care to individuals and families of all ages. You will develop the knowledge and skills necessary to improve your patients’ health outcomes. The MSN degree program and the FNP and PMHNP concentrations are clinically focused and prepare students to sit for national board certification in their chosen specialty. You will gain hands-on clinical experience that will prepare you to translate your theoretical knowledge into clinical practice as a family nurse practitioner. And with our supportive faculty and staff by your side, you will feel confident and prepared to take the next step in your career.",,https://post.edu/academics/online-graduate-degrees/,The master’s degree program in nursing and post-graduate APRN certificate program at Post University are accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,670,,,,4.0,3.0,,,,,,,,,,,32160,,,,,,,,,,,100.0,112.0,,,6.0,,,50.0,,75.0,,,,,,,,,,,"up to $25,000",10%,"Alumni Scholarship, Salute to Heroes Grant, Connecticut Scholars Award",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing – Infection Prevention and Control",,,,,Masters,Multiple start dates,,,,,,Not Required,"Applicants whose native language is not English must demonstrate English proficiency by providing the official test results of one of the following: TOEFL: 75 (internet-based), IELTS: 6.0, PTE: 50, Duolingo: 100",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,$650 per credit hour,,,,,,Nursing – Infection Prevention and Control,"The role of the infection preventionist is growing in importance, especially as we have entered into an era of emerging global infectious diseases. As a student in this concentration, you will examine the spread and control of disease in hospitals and the community. Our courses will prepare you to seek leadership roles as you guide and direct infection prevention and control programs in the healthcare setting, such as collecting, analyzing, and interpreting infection data; evaluating infection control products and procedures; and developing and implementing policies to protect patients and healthcare workers, and to reduce the risk of infection.",,https://post.edu/academics/online-graduate-degrees/,The Master of Science in Nursing degree program at Post University is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,650,,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,6.0,,,50.0,,75.0,,,,,,,,,,,,,"Academic, Military, Alumni, Legacy",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing – Organizational Leadership",,,,,Masters,,,,,Required,Required,Not Required,"Proof of English proficiency is required for all students from countries where English is not the official language. Accepted tests include TOEFL with a minimum score of 75 iBT or 540 PBT, IELTS with a minimum score of 6.0, or the Duolingo English Test with a minimum score of 100. Completion of an ELS Language Centers level 112 course with a grade of B or better is also an acceptable alternative.","To be considered for admission to Post University's Master of Science in Nursing program, students must provide the following: An application for admission; Official transcript showing the conferral of a baccalaureate degree in nursing (BSN) from a college or university accredited by an accrediting agency recognized by the Council for Higher Education Accreditation (CHEA) or the U.S. Department of Education.; A cumulative undergraduate GPA of 3.0 on a 4.0 scale.; A current and active RN license from the state in which you reside and/or practice.; A statement of professional goals.; A current resume.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,23400,,,,,,Nursing – Organizational Leadership,"Our Master of Science in Nursing degree program is designed to develop nurse leaders, administrators, and educators within the ever-changing healthcare environment. Our curriculum builds on your previous undergraduate nursing education and clinical experiences and prepares you for advanced practice in a specialized functional role. Upon graduation, you’ll have a solid foundation to pursue further studies at the doctoral level.",,https://post.edu/academics/online-graduate-degrees/,"The Master of Science in Nursing program at Post University is accredited by the Commission on Collegiate Nursing Education, 655 K Street NW, Suite 750, Washington, DC 20001, 202-887-6791.",,650,False,False,,,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,,,75.0,,,,,,,,,,,,15% - 20%,"Alumni-based, Location-based, Military, Corporate Partnerships",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Mental Health Nursing",,,,,,,,,,,,Not Required,"International graduate student applicants must submit proof of English Language Proficiency. Accepted tests and minimum scores include: TOEFL iBT: 80, IELTS: 6.5, PTE: 53, Duolingo: 115, or successful completion of ELS course level 112.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences at Post University,,,,,,,Mental Health Nursing,"Our Master of Science in Nursing (MSN) program at American Sentinel College of Nursing and Health Sciences at Post University is designed to equip you with the knowledge and credentials you need to become a leader in the nursing field. Our online MSN courses are practitioner-oriented, teaching you how to apply evidence-based practice to a variety of healthcare settings. This Area of Emphasis focuses on the unique challenges and opportunities in mental health care. You’ll learn how to treat individuals, families, and groups with a range of mental health issues. Graduates of this specialization are eligible for the American Nurses Credentialing Center (ANCC) Mental Health certification examination.",,https://post.edu/academics/online-graduate-degrees/,The master’s degree program in nursing at American Sentinel College of Nursing & Health Sciences at Post University is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).,,670,,,,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,115.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing Administration",,,,,Master,"Rolling admissions, with classes starting every eight weeks",,,,,,Not Required,"International graduate applicants must provide proof of English Language Proficiency. Accepted tests and minimum scores are: TOEFL iBT (80), IELTS (6.5), PTE Academic (53), or Duolingo (105).","Completed admissions application. A Bachelor of Science in Nursing degree (BSN) from a program accredited by a national nursing accrediting body recognized by Post University. The nursing program must be equivalent to the BSN program at Post University. Official transcripts from all colleges and universities attended. All foreign transcripts must be evaluated by a NACES approved evaluating agency such as WES or ECE. A cumulative undergraduate GPA of 3.0 on a 4.0 scale is required for full acceptance. A cumulative GPA between 2.67-2.99 may be considered for provisional acceptance. Proof of an active and unencumbered license as a Registered Nurse (RN) in the state in which the student will be completing his or her clinical practicum. Criminal background check and drug screen through a Post University approved vendor will be required upon admission. The Nursing Department at Post University does not require standardized graduate entrance exams such as the GRE or MAT. Therefore, there are no minimum score requirements for admissions.",,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,23400,,,,,,Nursing Administration,"Develop the skills to lead healthcare teams with an online Master of Science in Nursing with an Area of Emphasis in Nursing Administration from Post University. Our program is designed for working BSN-prepared nurses like you, who are ready for administrative and leadership roles, such as nurse manager, administrator or executive. Through an online, asynchronous format, you can earn your degree on your schedule as you prepare for the next step in your career. The coursework and field experience in our online MSN program meet the educational requirements to sit for the Nurse Executive (NE-BC) and Nurse Executive, Advanced (NEA-BC) certification exams offered through the American Nurses Credentialing Center (ANCC). Our curriculum has been designed with the input of industry-leading professionals, so you can be confident that you’re gaining the skills and knowledge you need to grow as a nurse leader. Post University will equip you with the competencies you’ll need to make a difference and meet the challenges of our complex healthcare system.",,https://post.edu/academics/online-graduate-degrees/,The Master of Science in Nursing program at Post University is pursuing initial accreditation by the Commission on Collegiate Nursing Education (CCNE). Applying for accreditation does not guarantee that accreditation will be granted. The program has been approved by the State of Connecticut Board of Examiners for Nursing.,,$650 per credit hour,False,False,,4.0,3.0,,,,,,,,,,,23400,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,15,"Alumni, Military",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Nursing Science, Education, and Practice",,,,,,"Fall 1, Fall 2, Spring 1, Spring 2, Summer 1, Summer 2",,,,Required,Required,Not Required,TOEFL scores are required for all applicants from countries where English is not the first language.,"To apply for our online MSN program, you must have: A Bachelor of Science in Nursing (BSN) degree from an accredited institution recognized by the U.S. Department of Education; Undergraduate GPA of 3.0 on a 4.0 scale. Applicants with a GPA between 2.5 and 2.99 may be eligible for conditional acceptance; Active, unencumbered license as a Registered Nurse in the state where you plan to complete your clinical experience; Official transcripts from all undergraduate institutions attended; A completed application; A personal statement; A resume; Three letters of recommendation; You must have completed a statistics course at the undergraduate or graduate level with a grade of C or better.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,True,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences,23400,,,,,,,,,https://post.edu/academics/online-graduate-degrees/,,,650,False,False,1.0,4.0,3.0,,,,,,,,,,,"$50 Technology Fee per 8-week term, $350 Nursing Resource Fee per 8-week term",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $5,500",,"Merit-based, Affiliation-based, Alumni",,,,,,,
,"Master of Science in Nursing, Area of Emphasis: Pediatric Nursing",,,,,Master,8-week terms start six times a year,,,,Required,Required,Not Required,"Proof of English proficiency is required for non-native English speakers. Acceptable tests and scores include: TOEFL (75 iBT or 550 PBT), IELTS (6.0), PTE (53), Duolingo (100), or successful completion of ELS Language Centers Level 112.","Application for admission
An earned Bachelor of Science in Nursing (BSN) from a program accredited by the Accreditation Commission for Education in Nursing (ACEN) or the Commission on Collegiate Nursing Education (CCNE).
A minimum undergraduate GPA of 3.0 on a 4.0 scale. Applicants with a GPA less than 3.0 may be considered for conditional admission.
Official transcripts from all colleges and universities previously attended.
A current, unencumbered license to practice as a Registered Nurse (RN) in the state where the student intends to complete their practicum hours.
A current resume.
A two-page personal statement of professional goals.
Two letters of recommendation.
Successful completion of a college-level course in statistics with a grade of “C” or better.
Proof of Immunizations (required before practicum).
Background Check, Fingerprinting, and Drug Screening (required before practicum).",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,American Sentinel College of Nursing & Health Sciences,31490,,,,,,Pediatric Nursing,"The Pediatric Nursing Area of Emphasis at Post University is designed to prepare nurses who possess the advanced assessment, pharmacology, and pathophysiology skills needed to evaluate, manage, and care for infants, children, and adolescents with complex health needs. Students are prepared to provide care across the healthcare continuum, working in hospitals, clinics, and community-based settings. Our program is committed to developing culturally competent practitioners who can advocate for patients and families from all walks of life. The curriculum is delivered completely online, giving you the flexibility you need to succeed. There are 500 clinical hours required to earn the degree.",,https://post.edu/academics/online-graduate-degrees/,The Master of Science in Nursing program at Post University is pursuing initial accreditation by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org). Applying for accreditation does not guarantee that accreditation will be granted.,,$670 per credit hour,False,False,,,2.5,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,53.0,,,,,,,,,,,,,,,"Alumni Scholarship, Family Grant, Military Scholarship",,,,,,,
,Master of Science in Nursing / Master of Business Administration – Healthcare (Dual Degree),,,,,Masters,Multiple start dates throughout the year,,,,,,Not Required,"If English is not your first language, you will need to provide proof of your English proficiency via one of several accepted methods, including TOEFL, IELTS, PTE, Duolingo, or previous education in English.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The American Sentinel College of Nursing & Health Sciences and The Malcolm Baldrige School of Business,39420,,,,,,Healthcare,"The Master of Science in Nursing (MSN)/Master of Business Administration (MBA) dual degree is a 63-credit hour degree program designed to prepare graduates for advanced practice leadership roles in a variety of complex healthcare settings. The healthcare concentration within the MBA program complements the nursing leadership coursework, providing the student with the business skills to successfully lead healthcare organizations.",,https://post.edu/academics/online-graduate-degrees/,"The Master of Business Administration program and its concentrations at Post University’s Malcolm Baldrige School of Business are accredited by the Accreditation Council for Business Schools and Programs (ACBSP).

The master’s degree program in nursing at Post University is accredited by the Commission on Collegiate Nursing Education (http://www.ccneaccreditation.org).",,730,,,1.0,4.0,2.5,,,,,,,,,,,,,,,,,,,,,,100.0,112.0,,,6.0,,,50.0,,75.0,,,,,,,,,,,,15% for alumni,"Alumni, Corporate Partnership, Military",,,,,,,
,Master of Science in Project Management,,,,,Master of Science,"Fall, Spring, Summer",,,,,,Not Required,"Applicants whose native language is not English must demonstrate English proficiency by providing an official TOEFL score of 80 on the iBT (Internet-based test), or 550 on the paper-based test; an IELTS minimum score of 6.5; a PTE score of 53; or a Duolingo English Test score of 105. Successful completion of an ELS Language Center’s intensive program level 112 is also acceptable.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The Malcolm Baldrige School of Business,20100,,,,,,,"Post University’s online Master of Science in Project Management (MSPM) will prepare you with the qualitative and quantitative skills and knowledge needed to professionally manage both short- and long-term projects from inception to completion. Our project management master’s degree curriculum is aligned to A Guide to the Project Management Body of Knowledge (PMBOK® Guide), the leading professional standard for the project management field. Throughout your studies, you will develop advanced project management competencies and learn how to apply them to ensure project success and achieve organizational goals and objectives. You will also have the option to choose from two different final projects that will allow you to either evaluate an existing project management office (PMO) or create a new PMO that solves a business problem or takes advantage of a business opportunity.",,https://post.edu/academics/online-graduate-degrees/,The Master of Science in Project Management (MSPM) is accredited by the Accreditation Council for Business Schools and Programs (ACBSP).,,670,,,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,"Master's in Parks, Recreation and Leisure Studies",,,,,,,,,,,,Not Required,International graduate applicants must provide proof of English proficiency. This can be met by one of the following: a TOEFL score of at least 550 (PBT) or 80 (iBT); an IELTS score of 6.5; a PTE Academic score of 53; a Duolingo English Test score of 105; successful completion of ELS Level 112; a bachelor's degree from a U.S. institution; or citizenship from a country where English is the official language.,,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,,,,,,,,,,,https://post.edu/academics/online-graduate-degrees/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.0,112.0,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Master's in Teaching,,,,,,Multiple start dates throughout the year,,,,,,Not Required,"International applicants whose native language is not English are required to take either the TOEFL (Test of English as a Foreign Language) or IELTS (International English Language Testing System) and submit their official test results. The minimum acceptable score is 550 on the paper-based test (PBT) or 79-80 on the Internet-based test (iBT). For IELTS, the minimum acceptable score is 6.5. In lieu of the TOEFL or IELTS, international applicants may provide an official transcript showing successful completion of the ELS Language Centers Level 112 course.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The School of Education,"$26,130 for the entire program (39 credits at $670/credit)",,,,,,"Curriculum and Instruction, Educational Technology, Higher Education Administration, Instructional Design and Technology, Teaching and Learning, TESOL (Teaching English to Speakers of Other Languages)","With our fully online Master of Education degree program, you can build upon your passion for teaching to develop advanced skills in curriculum, instruction and assessment. You’ll be prepared for instructional leadership roles, to improve student learning in diverse classrooms, and to integrate new and emerging technologies into your teaching practice. Post University’s Master of Education programs are nationally accredited through the Accreditation Council for Business Schools and Programs (ACBSP) and are professionally accredited by the Connecticut Office of Higher Education. In our Master of Education program, you’ll learn how to develop curricula and lesson plans for diverse student learners and how to best use technology to create and deliver engaging content. We’ll also help you grow your leadership skills so you can confidently step into more responsibility and leadership roles.",,https://post.edu/academics/online-graduate-degrees/,Post University’s Master of Education programs are nationally accredited through the Accreditation Council for Business Schools and Programs (ACBSP) and are professionally accredited by the Connecticut Office of Higher Education.,,$670 per credit hour,,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,,112.0,,,6.5,,,,,79.0,,,,,,,,,,,,,,,,,,,,
,Graduate Certificate in Accounting (Post-Baccalaureate),,,,,,Multiple start dates throughout the year,,,,,,Not Required,"For international graduate student applicants who do not meet waiver criteria, proof of English language proficiency is required. Accepted tests and minimum scores include: a minimum score of 75 on the TOEFL IBT (Internet-Based Test), 540 on the PBT (Paper-Based Test), a minimum score of 6.0 on the IELTS exam, a minimum score of 50 on the PTE Academic exam, or a minimum score of 100 on the Duolingo English Test.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,The Malcolm Baldrige School of Business,12060,,,,,,,"The Graduate Certificate in Accounting (Post-Baccalaureate) at Post University’s Malcolm Baldrige School of Business can put you on the fast track to a career in the high-demand field of accounting. This online certificate program is ideal for those who have already earned a bachelor’s degree in a field other than accounting but are looking to sit for the Certified Public Accountant (CPA) exam, transition to an accounting career, or enhance their current business knowledge. This 30-credit-hour program will allow you to complete the accounting requirements necessary to sit for the CPA exam in Connecticut and most other states. As an added bonus, you can apply all credits earned toward Post University’s Master of Science in Accounting (MSA) degree program.",,https://post.edu/academics/online-graduate-degrees/,The Malcolm Baldrige School of Business at Post University has received specialized accreditation for its business programs through the Accreditation Council for Business Schools and Programs (ACBSP). The Graduate Certificate in Accounting is not ACBSP accredited.,,670,,,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,6.0,,,50.0,,75.0,,,,,,,,,,,,,"Alumni Scholarship, Canadian Scholarship, Malcolm Baldrige Scholarship",,,,,,,
