Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Arts in French and Francophone Studies,,,,,Undergraduate,,,,,Not Required,Not Required,Not Required,,"To be eligible for entrance to the French and Francophone Studies major, a student must: (1) have completed at least 29.1 credits; (2) have a minimum cumulative grade-point average of 2.00. For first-year admission, applicants are evaluated on their high school GPA and completion of required high school coursework (including 4 units of English, 3 units of Math, 3 units of Science, 3 units of Social Studies, and 2 units of World Language).",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of the Liberal Arts,,,,,,,,"The major in French and Francophone Studies provides students with the opportunity to study the French language and the literatures and cultures of France and the Francophone world. The program is designed to help students develop a high level of proficiency in the French language, as well as a broad understanding of the historical, social, and cultural contexts of the French-speaking world. Students can choose from a variety of courses in literature, linguistics, film, and culture, and they are encouraged to participate in study abroad programs in France and other Francophone countries. The major prepares students for a wide range of careers in international business, government, education, and many other fields, and it also provides a solid foundation for graduate study in French or related areas.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Academic achievement, financial need",,,,,,,
,Bachelor of Science in Geography,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Admissions requirements for the Bachelor of Science in Geography are consistent with the requirements for the College of Earth and Mineral Sciences. To be eligible for admission to the Geography major, students must be enrolled in the College of Earth and Mineral Sciences or the Division of Undergraduate Studies (DUS). For admission to the University, first-year applicants must have a high school diploma or its equivalent and have completed a minimum of 15 units of preparatory work, including 4 units of English, 3 units of Mathematics, 3 units of Science, 3 units of Social Studies, and 2 units of a single world language other than English.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Earth and Mineral Sciences,,,,,,,"General Geography Option, Geographic Information Science Option, Human Geography Option, Nature-Society Geography Option, Physical Geography Option","Geography is the study of the spatial patterns of human and physical phenomena, the processes that form those patterns, and the relationships between them. It is an integrative discipline that explores the relationships between people and their environments. The Bachelor of Science in Geography provides students with a strong foundation in both the physical and social sciences, as well as technical skills in geospatial analysis. Students can choose from several options to specialize in areas such as physical geography, human geography, geographic information science, or nature-society geography.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Geography,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"In order to be eligible for entrance to this major, students must satisfy the following requirements: attained at least a 2.00 cumulative grade point average.",,,True,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Earth and Mineral Sciences,,,,,,,,"Geography is the study of the earth as the home of humanity. Geography is a diverse discipline that explores the spatial distributions of human and physical phenomena and the interactions between them. Geography is an integrative discipline that is uniquely positioned to help us understand and solve the world's most pressing problems, such as climate change, poverty, and inequality. The Geography B.A. program provides a broad liberal arts education and prepares students for a wide range of careers in both the public and private sectors.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Science in Geosciences,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Entrance to the Geosciences major requires that a student have: (1) completed at least 29 credits; (2) earned a cumulative grade-point average of at least 2.00; and (3) completed GEOSC 1, GEOSC 20, or GEOSC 71; and CHEM 110 and MATH 140, each with a grade of C or better.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Earth and Mineral Sciences,,,,,,,"Geosciences Option, Hydrogeology Option, Paleontology Option","The Geosciences major is for students interested in Earth's history, its resources, and the processes that shape its surface and interior. Students in this major gain a broad background in the geosciences, which provides a strong foundation for a variety of careers or for graduate study. The major offers three options: Geosciences Option, Hydrogeology Option, and Paleontology Option.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in German,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,,"For entrance into the major, students must have a cumulative grade-point average of 2.0 or higher.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of the Liberal Arts,,,,,,,,"The German major provides a well-rounded education in German language, literature, and culture. The program is designed to develop students’ proficiency in the four language skills (speaking, listening, reading, writing) and to provide them with a comprehensive understanding of the history, literature, and culture of the German-speaking world. The major also prepares students for a variety of careers in fields such as education, business, government, and international relations, as well as for graduate study in German or related fields. The program offers a range of courses in language, literature, culture, and linguistics, and students are encouraged to participate in study abroad programs in Germany or Austria.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Global and International Studies,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"In order to be eligible for entrance to the Global and International Studies major, a student must have: 1. attained at least a 2.00 cumulative grade-point average; 2. completed at least 27.5 credits. For Penn State's general admission requirements, freshman applicants must submit Penn State’s undergraduate application, official high school transcripts or GED, and SAT or ACT scores (optional through 2025).",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of the Liberal Arts,,,,,,,Culture and Identity; Global Conflict; Global Health; Global History; Human Rights; International Political Economy and Development; Migration and Diaspora; Sustainability and Development; Wealth and Inequality; Urbanization; Africa; Asia; Europe; Latin America and the Caribbean; Middle East,"The Global and International Studies (GLIS) major is an interdisciplinary program designed to help students understand the complex processes of globalization that are transforming our world. The major offers students the opportunity to study global issues from a variety of perspectives, including those of the humanities and social sciences. Students in the GLIS major choose both a global theme (such as human rights, global health, or global conflict) and a world region on which to focus their studies. The major also requires students to develop proficiency in a foreign language and encourages them to study abroad. The goal of the major is to provide students with the knowledge and skills they need to live and work in an increasingly interconnected world.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Science in Global and International Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Applicants must apply to the University through the Undergraduate Admissions Office. In addition to the University's high school graduation requirements, the College of the Liberal Arts requires two units of a single world language other than English. To be eligible for entrance to the Global and International Studies major, a student must: (1) have completed at least 29.1 credits and be enrolled in or have completed his/her fourth semester; (2) have a minimum cumulative grade-point average of 2.00; and (3) have completed GLIS 101 or GLIS 102 with a grade of C or better.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of the Liberal Arts,,,,,,,"African Studies, Asian Studies, Culture and Identity, Global Conflict, Global Education, Global Health, Global Humanities, Human Rights, International Affairs, International Business, International Political Economy and Development, Latin American Studies, Middle Eastern Studies","The Global and International Studies major (GLIS) is designed to help students better understand the complex, interconnected world of the twenty-first century. Drawing upon the resources of multiple departments and programs in the College of the Liberal Arts and the University, the GLIS major helps students think across traditional boundaries and allows them to design a course of study that reflects their own interests and goals. Core courses introduce students to the diverse field of global and international studies, and encourage them to view issues from multiple disciplinary perspectives. Students choose one of several tracks: African Studies, Asian Studies, Culture and Identity, Global Conflict, Global Education, Global Health, Global Humanities, Human Rights, International Affairs, International Business, International Political Economy and Development, Latin American Studies, Middle Eastern Studies. Students in the GLIS major are also required to achieve proficiency in a foreign language and to participate in a global experience (education abroad or a domestic internship with a significant global/international focus).",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Design in Graphic Design,,,,,Undergraduate,Fall 2026,,,,,Required,,Required,Admission to the Graphic Design major is a two-step process. First-year students must first apply to Penn State and then submit a portfolio to the Stuckeman School via SlideRoom. Admission is based on a review of the student’s academic record and the portfolio.,,,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,,,,College of Arts and Architecture,,,,,,,,"Graphic design is a professional program that provides students with a sequence of courses that emphasize the development of concepts and the application of methods to solve problems in visual communication. These courses address issues of strategy, research, branding, information design, systems, typography, image making, and storytelling. Students gain proficiency in the use of traditional and digital tools and develop an understanding of the historical, social, and cultural context of design. The program prepares students for a variety of careers in design, including brand identity, user experience, interaction design, motion graphics, and print and digital publishing.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,The graphic design program is accredited by the National Association of Schools of Art and Design (NASAD).,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,,,80.0,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Science in Health Policy and Administration,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"First-year applicants must complete a minimum of 15 units of high school coursework, including 4 units of English, 3 units of Social Studies, 3 units of Science, 3 units of Math (specifically Algebra 1, Algebra 2, and Geometry or Trigonometry), and 2 units of a single world language. Evaluation for admission is primarily based on the student's high school academic record (GPA) and the completion of these required subjects. Penn State is currently test-optional through the fall 2025 semester.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,True,False,False,,,,College of Health and Human Development,,,,,,,,"The B.S. in Health Policy and Administration (HPA) program prepares students for management and policy positions or graduate study in the health care field. Students in the major develop the skills and knowledge needed to understand the complex societal problem of providing access to quality health care at reasonable cost. HPA students study a multidisciplinary curriculum that integrates health care services, public health, health policy, and business/management. Students gain an understanding of the business of health care, including: Management, Finance, Marketing, Economics, Policy, Ethics, Public health, Law. The program also focuses on the role of government in health policy and the healthcare industry, and on providing students with the skills they need to lead and manage healthcare organizations.",,https://hhd.psu.edu/hpa,The HPA undergraduate program is a member of the Association of University Programs in Health Administration (AUPHA).,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Arts in History,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"To be considered for first-year admission to Penn State, applicants must complete high school course requirements, which include four units of English, three units of social studies, three units of science, and three units of math (algebra, geometry, and trigonometry). Applicants must also submit a Self-Reported Academic Record (SRAR). Standardized test scores (SAT or ACT) are optional. For entrance to the History (B.A.) major specifically at Abington, students must satisfy a 2.00 cumulative grade-point average.",Not Required,,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,Abington College,,,,,,,,"The major in History is intended for students who wish to study history for its own sake or as part of a broad liberal arts education. It also serves as preparation for graduate study in history and related fields or for careers in law, government, business, journalism, or other areas where the ability to research, analyze, and communicate is valued. The major provides students with the opportunity to study the history of various parts of the world and to explore different historical approaches and methods. The program is designed to develop students’ critical thinking, research, and writing skills.",,https://bulletins.psu.edu/undergraduate/colleges/abington/history-ba/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Science in Hospitality Management,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"In order to be eligible for entrance to this major, a student must: 1) attain at least a 2.00 cumulative grade-point average; 2) satisfy the third semester classification; 3) complete the following entrance-to-major requirements with a grade of C or better: ACCTG 211, ECON 102, HM 201. Standard Penn State undergraduate admission requirements also apply, including the submission of a high school transcript and optional standardized test scores.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Hospitality Management,,,,,,,,"The Hospitality Management (HM) major is designed to prepare students for management positions in the various segments of the hospitality industry. The program provides a broad-based education in the basic business disciplines, followed by advanced courses in hospitality management. Students gain practical experience through internships and other hands-on learning opportunities. The Hospitality Management program is one of the oldest and most respected programs of its kind in the nation. It provides students with a solid foundation in the liberal arts and sciences, along with a strong background in business and a specialized education in hospitality management.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,The Hospitality Management program is accredited by the Accreditation Commission for Programs in Hospitality Administration (ACPHA).,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,,,80.0,,,,,,,,,,,,,"Academic achievement, financial need",,,,,,,
,Bachelor of Science in Human Development and Family Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"In order to be eligible for entrance to this major, a student must: 1. attain at least a 2.00 cumulative grade-point average; 2. be in at least their third semester (at least 27.1 credits). For the Bachelor of Science degree in Human Development and Family Studies, a minimum of 120 credits is required.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Health and Human Development,,,,,,,"Life Span Development Option, Life Span Human Services Option","Human Development and Family Studies (HDFS) is a multidisciplinary major that focuses on the study of individuals, families, and communities with the goal of improving the lives of others. In this major, students will learn about: the fundamental biological, psychological, and sociological processes of human development from conception through old age; how social and cultural contexts, such as families, peers, schools, and workplaces, influence individual development; how individuals and families can better adapt to changes and challenges across the lifespan; how to develop, implement, and evaluate programs and policies that promote healthy development and well-being; how to use research and evidence to understand and address human development and family issues. Students in HDFS also gain practical experience through a required internship in a human services setting, which allows them to apply their knowledge and skills in a real-world setting. This major prepares students for careers in a variety of fields, including: human services, such as social work, counseling, and case management; education, such as early childhood education and youth development; health-related fields, such as public health and health administration; research and policy analysis.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Science in Human Resource Management,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,"Entrance to Major: In order to be eligible for entrance to the Human Resource Management major, a student must: 1. attain at least a 2.00 cumulative grade-point average; 2. have completed ECON 102 GS(3), PSYCH 100 GS(3), and STAT 200 GQ(4) or SCM 200 GQ(4), and earned a grade of C or better in each of these courses. To be eligible for admission to the College of the Liberal Arts, an applicant must have completed: 2 units of a single world language other than English.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of the Liberal Arts,,,,,,,,"The Human Resource Management major is a multidisciplinary program designed to prepare students for careers in the human resource management field. Human resource management involves the recruitment, selection, training and development, compensation, and evaluation of employees in organizations. The major provides students with a broad understanding of the legal, social, and economic environment in which organizations operate, as well as the specialized knowledge and skills needed to manage people effectively. Students in the major take courses in a variety of areas, including labor and employment law, staffing and development, compensation and benefits, and organizational behavior. The major also emphasizes the development of critical thinking, communication, and interpersonal skills. Graduates of the Human Resource Management major are prepared for a variety of careers in human resource management, including human resource generalist, recruiter, compensation analyst, and training and development specialist. They are also prepared for graduate study in human resource management, labor and employment relations, and other related fields.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,Academic and Financial Need-based,,,,,,,
,Bachelor of Science in Industrial Engineering,,,,,Undergraduate,Fall 2026,,,,,,,Required,"To be eligible for entrance to the Industrial Engineering major, students must have completed 29-55 cumulative credits at Penn State; have an overall cumulative grade-point average of 2.60 or higher; and have completed the following courses with a grade of C or better: CHEM 110, MATH 140, MATH 141, and PHYS 211.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Engineering,,,,,,,,"Industrial engineering is the study of how to make things better. Industrial engineers design, analyze, and manage complex systems that involve people, technology, and information. They use their knowledge of mathematics, science, and engineering to improve the efficiency, quality, and safety of these systems. Industrial engineers work in a variety of industries, including manufacturing, healthcare, transportation, and logistics. They may be involved in designing new products, improving production processes, or managing supply chains. The mission of the Harold and Inge Marcus Department of Industrial and Manufacturing Engineering is to provide a high-quality education in industrial engineering that prepares students for successful careers in a global environment and for further study at the graduate level. The program is designed to provide students with a strong foundation in the mathematical, scientific, and engineering principles of industrial engineering, as well as the communication and teamwork skills necessary for success in the profession.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,"The Bachelor of Science in Industrial Engineering at University Park is accredited by the Engineering Accreditation Commission of ABET, https://www.abet.org, under the General Criteria and the Industrial and Similarly Named Engineering Programs Program Criteria.",,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Science in Information Sciences and Technology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be eligible for entrance to the Information Sciences and Technology major, a student must: 1) attain a cumulative grade-point average of 2.00 or higher; and 2) complete the following courses with a grade of C or better: IST 110, IST 140 (or CMPSC 101 or CMPSC 121), IST 210, and IST 220. General first-year admission to the university requires the completion of specific high school units, including four units of English, three units of Mathematics (algebra, geometry, and trigonometry/pre-calculus), three units of Science, three units of Social Studies, and two units of a World Language.",Not Required,,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of Information Sciences and Technology,,,,,,,"Information Systems Design and Development Option; Information Technology: Integration and Application Option; Information Context: People, Organizations, and Society Option","The Bachelor of Science in Information Sciences and Technology (ISTBS) provides students with a theoretical framework and the skill sets to compete in a field that is heavily dependent on information technology. As the use of technology continues to expand, it is increasingly important for students to have a firm understanding of information technology’s impact on people and organizations. This degree explores the design, development, and use of information technology to address problems for individuals, organizations, and society.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,"The Bachelor of Science in Information Sciences and Technology at University Park is accredited by the Computing Accreditation Commission of ABET, https://www.abet.org, under the General Criteria.",,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Science in Integrated Social Sciences,,,,,Undergraduate,Fall 2026,,"August 1, 2025","November 1, 2025",Not Required,Not Required,Not Required,Required,"Our Bachelor of Science in Integrated Social Sciences is a flexible degree program that gives you the tools to explore how the world works across a variety of social science disciplines. Working with a dedicated program director, you can customize your coursework to match your specific interests while following a rigorous academic path. Students will gain knowledge in research methods, ethics, and critical thinking. They will also be able to communicate effectively in a variety of formats.",Not Required,,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,College of the Liberal Arts,"$15,524/Year",,,,,,,"The Integrated Social Sciences (ISS) major provides an opportunity for students to study the social sciences through a multidisciplinary approach. Students in this major gain a comprehensive understanding of how humans behave, interact with one another and their environment, and organize themselves into complex social, political, and economic systems. ISS students choose courses from a wide range of disciplines, including anthropology, communication arts and sciences, economics, political science, psychology, and sociology. They also engage in research and practical applications of social science concepts, preparing them for a variety of careers in fields such as business, law, public policy, and social services. Overall, the ISS major provides a unique and flexible way for students to explore their interests in the social sciences and develop critical thinking and analytical skills that are highly valued in today's workforce.",,https://la.psu.edu/future-students/academics/degrees/integrated-social-sciences/,,,632,,False,,4.0,2.0,,,,,,,,,,,"$15,524/Year",,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,Merit-based and Need-based,,,,,,,
,Bachelor of Science in Integrative Science,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,,Required,Entrance to the Integrative Science major (ISCI_BS) requires the following: Cumulative grade point average of at least 2.00. Standardized test scores (SAT or ACT) are not required for students applying for undergraduate admission through the 2025-26 academic year.,Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Eberly College of Science,,,,,,,"General Science Option; Biological Sciences and Health Professions Option; Legal Studies, Government Service, Public Policy Option","The Integrative Science major is a multidisciplinary science program. It is designed for students who want a broad education in the natural sciences. The program offers three options: General Science, Biological Sciences and Health Professions, and Legal Studies, Government Service, Public Policy. Students in all options take a core of courses in biology, chemistry, physics, and mathematics. They then choose additional science courses and electives based on their chosen option. The General Science option allows students to explore a variety of scientific disciplines. The Biological Sciences and Health Professions option is designed for students interested in careers in the health sciences. The Legal Studies, Government Service, Public Policy option is for students interested in the intersection of science and law, government, or policy. The Integrative Science major provides students with a strong foundation in the natural sciences and prepares them for a variety of careers in science, healthcare, law, government, and policy, as well as for further study in graduate or professional school.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,Merit-based,,,,,,,
,Bachelor of Science in Interdisciplinary Business with Engineering Studies,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"To be eligible for entrance to the Interdisciplinary Business with Engineering Studies major, a student must have: attained at least a 2.00 cumulative grade-point average and completed: MATH 140, ECON 102, CHEM 110 and ACCTG 211 with a grade of C or better.",,,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,,,Black School of Business and School of Engineering,,,,,,,"Accounting/Finance, Marketing, Operations and Supply Chain Management, Product Development, Quality Control, and Systems Analysis","Interdisciplinary Business with Engineering Studies (IBE) is designed to meet the needs of students who want to bridge the gap between business and technology. This major provides students with a foundational understanding of both business and engineering, preparing them for roles in project management, technical sales, supply chain management, and other positions where a dual understanding is essential. The program is offered jointly by the Black School of Business and the School of Engineering at Penn State Behrend. This major provides a program of study that is at the intersection of business and engineering. The program’s mission is to provide students with a cross-functional systems view of the business and technical worlds and to provide them with the knowledge and skills necessary to serve as a liaison between the two. The curriculum includes a set of core courses in both business and engineering that provide a foundation in both disciplines. Students then choose a module of courses in a specific area of interest. The program is designed to prepare students for careers in a wide range of fields, including technical sales, product management, supply chain management, and project management. The curriculum emphasizes the development of critical thinking, problem-solving, and communication skills, and it provides students with the opportunity to apply their knowledge through a senior capstone project.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,The Black School of Business is accredited by AACSB International.,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,59.0,,80.0,,,,,,,,,,,,,Merit-based and need-based,,,,,,,
,Bachelor of Science in Interdisciplinary Science and Business,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"The Interdisciplinary Science and Business (ISB) degree, offered by the School of Science and the Black School of Business, allows students to prepare for careers in the 21st-century business and technology environment. This program provides students with a solid foundation in the physical and life sciences and a thorough understanding of the business principles needed to manage modern technology. Graduation requirements include 121 credits, and students must complete coursework in science, business, and engineering. For more information, please contact the B.S. in Interdisciplinary Science and Business program at 814-898-6105 or email behrend-science@psu.edu.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,School of Science,"$16,212 - $27,354/Year",,,,,,"Biochemistry and Molecular Biology, Bioinformatics, Chemistry, or Environmental Science","The Interdisciplinary Science and Business (ISB) major, which is only available at Penn State Behrend, combines training in science with business and market knowledge. This major is perfect if you want to apply your scientific knowledge to a career in business, such as in laboratory management, technical sales, product development, or marketing for high-tech or pharmaceutical firms. To add depth to your study, you’ll choose a module—a specific area of science—to study. You can choose from Biochemistry and Molecular Biology, Bioinformatics, Chemistry, or Environmental Science. You’ll also take business courses in accounting, finance, marketing, and supply chain management. This well-rounded curriculum will give you a competitive edge in a variety of industries.",,https://behrend.psu.edu/school-of-science/academic-programs/interdisciplinary-science-and-business,,,"$685 - $1,170/credit",,True,,4.0,2.0,,,,,,,,,,,"$16,212 - $27,354/Year",,,,,,,False,False,,,120.0,,,,6.5,,,54.0,,80.0,,,,,,,,,,,,,"Merit-based, leadership-based, and need-based",,,,,,,
,Bachelor of Science in International Business,,,,,Undergraduate,Fall 2026,,,,,,Not Required,Required,"International Business is a secondary major. To graduate with a major in International Business, a student must also complete a primary major in the Smeal College of Business. Entrance to the International Business major occurs at the same time as entrance to the primary Smeal major. To be eligible for the International Business major, a student must be enrolled in the Smeal College of Business or the Division of Undergraduate Studies. Students must have completed 29-59 cumulative credits at Penn State and have a cumulative grade-point average of 3.20. In addition to the GPA and credit requirements, students must also: 1. Complete or be currently enrolled in the following entrance-to-major courses: ACCTG 211, ECON 102, ENGL 15 or ENGL 30, MATH 110 or MATH 140, STAT 200 or SCM 200. 2. Demonstrate proficiency in a contemporary foreign language. 3. Submit an application for the major.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Black School of Business,,,,,,,,"The International Business (IB) major provides students with a broad business background and a focused study of the international business environment. To succeed in this major, students must have a strong interest in understanding other cultures and desire to live and work in the global marketplace. The curriculum includes one year of study in a foreign language (or equivalent proficiency), a study-abroad experience, and a second major in one of the functional business areas (Accounting, Business Economics, Finance, Interdisciplinary Business with Engineering Studies, Management, Management Information Systems, Marketing, or Project and Supply Chain Management). Students receive an excellent education that prepares them for a variety of careers in the international business arena, as well as graduate study in business or international affairs.",,https://bulletins.psu.edu/university-course-descriptions/undergraduate/,The Black School of Business is accredited by AACSB International.,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,53.0,,80.0,,,,,,,,,,,,,"Academic merit, financial need, and community service",,,,,,,
