Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
,,,,,,,,,,,error,Bachelor of Science in Business Analytics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply, first-year students must submit a completed Common Application or Clarkson Application, an official high school transcript, one letter of recommendation from a school counselor or teacher, and a personal essay. Standardized test scores (SAT/ACT) are optional for most applicants.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Business Intelligence and Data Analytics,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Chemical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Chemistry,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be considered for admission, you must submit the following: A completed application (either the Common Application or the Clarkson Application), your official high school transcript and at least one letter of recommendation from a school counselor or teacher.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Civil Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To be considered for admission to Clarkson, first-year applicants must submit the following: The Common Application or Clarkson Application; Official High School Transcript; One Letter of Recommendation; Personal Essay; Standardized Test Scores (Optional); List of Senior Year Courses.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Cognitive Neuroscience,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply as a first-year student, you will need to submit the following: A completed Common Application or Clarkson Application, an official high school transcript, one letter of recommendation from a school counselor, teacher or advisor, and a personal essay.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Communication,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,First-year applicants must submit the following: A completed Common Application or Clarkson Application; Your official high school transcript; One letter of recommendation from a school counselor or a teacher; A personal essay (required for the Common Application and recommended for the Clarkson Application).,Not Required,True,True,True,False,False,,,program,Bachelor of Science in Computer Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Computer Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Data Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply to Clarkson as a first-year student, you must submit the following: A completed Common Application or Clarkson Application (we have no preference), Official high school transcript(s), One letter of recommendation from a school counselor or teacher, and a Personal essay. Clarkson is test-optional, which means you are not required to submit SAT or ACT scores to be considered for admission. If you do not submit scores, you will not be at a disadvantage in the admissions process.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Digital Arts and Sciences,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Electrical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply as a first-year student, you will need:

A completed Common Application or Clarkson Application.
An official high school transcript.
One letter of recommendation from your school counselor or a teacher.

Recommended High School Coursework: four years of English, four years of math (including pre-calculus), four years of science (including chemistry and physics), and three years of social studies.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Engineering and Management,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply as a first-year student, you must submit a completed Common Application or Clarkson Application, an official high school transcript, and one letter of recommendation. A personal essay is also required. Standardized test scores are optional.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Engineering Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Environmental Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Environmental Health Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply, you'll need to submit the following: Common Application or Clarkson Application; Official High School Transcript; One Letter of Recommendation from your school counselor or a teacher in a core academic subject. Clarkson is a test optional institution for most applicants. If you choose to submit your scores, you may have them sent by the testing agency or you may self-report them on your application. A personal essay/statement is also part of the application.",Not Required,False,True,False,False,False,,,program,Bachelor of Science in Environmental Policy,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"First-year student applicants must submit the following: a completed Common Application or Clarkson Application; an official high school transcript; one letter of recommendation, preferably from a school counselor or a teacher in a math or science field; and an essay or personal statement. Standardized test scores (SAT/ACT) are optional.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Environmental Science and Policy,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"Clarkson University requires a completed application (either the Common Application or the Clarkson Application), an official high school transcript, and one letter of recommendation from a school counselor or a teacher. An essay is also a required component of the application.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Financial Information and Analysis,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,True,True,False,False,False,,,program,Bachelor of Science in Gender and Sexuality Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply, you will need: A completed Common Application or Clarkson Application; Official high school transcript(s); At least one letter of recommendation from a school counselor or a teacher who has taught you in a core academic subject (English, math, science, social studies, or foreign language); Personal essay; Standardized test scores (optional for most applicants).",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Global Supply Chain Management,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"A completed application (either the Common Application or the Clarkson Application), your official high school transcript and one letter of recommendation.",Not Required,True,True,False,False,False,,,program,Bachelor of Science in History,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Humanities,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply for admission as a first-year student, please submit the following: A completed Common Application or Clarkson Application, including the personal essay. An official high school transcript. At least one letter of recommendation from a school counselor or teacher who can speak to your academic potential and character.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Innovation and Entrepreneurship,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Interdisciplinary Liberal Arts,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in International Relations,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply as a first-year student, you will need to submit the following: The Common Application or the Clarkson Application, your official high school transcript, one letter of recommendation, and a personal essay or statement. Clarkson is test-optional for the Bachelor of Science in Law and Society.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Law and Society,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,True,False,False,False,False,,,program,Bachelor of Science in Literature,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Mathematical Economics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Mechanical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,True,False,False,False,False,,,program,Bachelor of Science in Philosophy,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply for admission, you will need to submit:

- The Common Application or the Clarkson Application.
- Official high school transcript(s). Your school counselor can submit this through the Common Application, Slate.org or Parchment, or by mail or fax.
- One letter of recommendation from a school counselor or teacher. You can submit up to three.
- A personal essay or statement.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Physics,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply as a first-year student, you will need to submit either the Common Application or the Clarkson Application, an official high school transcript, and at least one letter of recommendation. Clarkson University is test optional; you may submit SAT or ACT scores, but they are not required for admission.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Political Science,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Required,"To apply as a first-year student, you will need to submit the following: The Common Application or Clarkson Application, an official high school transcript, one letter of recommendation (from a school counselor, teacher, or other academic source), and a personal essay/statement. Clarkson is test-optional, which means you can choose whether or not you wish to submit SAT or ACT scores as part of your application.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Pre-Law,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"All first-year applicants must submit the following: The Common Application or the Clarkson Application; Official high school transcript; One letter of recommendation from a school counselor or teacher. While essays are not required for admission at Clarkson, we strongly encourage you to submit one. Clarkson University has a test-optional admission policy. You may choose to submit your standardized test scores (SAT and/or ACT) for consideration, but they are not required for admission.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Pre-Medical Sciences,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Pre-Physical Therapy,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be considered for admission to Clarkson, you must submit the following items:

The Common Application or the Clarkson Application.
An essay is a required component of both the Common Application and the Clarkson Application.
Official high school transcript.
One letter of recommendation from a school counselor, teacher or advisor.
Standardized Test Scores: Clarkson University has a test-optional admissions policy for all undergraduate programs. If you choose to submit scores, we will accept either the SAT or ACT.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Pre-Physician Assistant,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Psychology,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply, prospective students must submit either the Common Application or the Clarkson Application. Required documents include an official high school transcript, a personal essay, and one required letter of recommendation, preferably from a school counselor (a second letter from a teacher is strongly encouraged). Clarkson University is test-optional, so submitting SAT or ACT scores is not required.",Not Required,True,False,True,False,False,,,program,Bachelor of Science in Science Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in Social Sciences,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Social Documentation,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To be considered for freshman admission, a student must submit the following:
1. A completed Common Application or Clarkson Application, including the essay.
2. An official high school transcript.
3. A recommendation from a school counselor or a teacher.
4. Standardized test scores (SAT or ACT) are optional for most applicants.",Not Required,True,False,False,False,False,,,program,Bachelor of Science in Sociology,https://clarkson.edu/sites/default/files/2025-10/Master%2025-26%20UGrad%20Catalog.pdf,,
,,,,,,,,,,,error,Bachelor of Science in Software Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Statistics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Bachelor of Science in Sustainable Energy Systems Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"To apply as a first-year student, applicants must submit either the Common Application or the Clarkson Application. Required documents include an official high school transcript and one letter of recommendation. An essay is also a required part of the application. Standardized test scores (SAT/ACT) are optional for this program.",Not Required,True,True,True,False,False,,,program,Bachelor of Science in Sustainable Environmental Systems,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Bachelor of Science in University Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To apply as a first-year student, you will need the Common Application or Clarkson Application, an official high school transcript, and one letter of recommendation from a school counselor or teacher. Standardized test scores are optional.",Not Required,True,True,False,False,False,,,program,Bachelor of Science in War and Peace Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,The aerospace engineering minor requires students to complete 18 credit hours of coursework from required and elective courses. Students must have a GPA of 2.0 or better in the courses for the minor.,Not Required,True,False,True,False,False,,,program,Minor in Aerospace Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"A minor in anthropology requires completion of 15 credit hours in anthropology courses (courses with ANTH designators) with a grade of C or better. At least 6 of these 15 credit hours must be at the 300-level or above and taken at Clarkson. The course requirements are as follows:

Required Core Courses (Choose one):
ANTH270 Cultural Anthropology
ANTH280 Human Origins
ANTH290 Principles of Archaeology

Area Courses (Choose three):
ANTH310 Native North American Cultures
ANTH311 Gender and Globalization
ANTH312 Anthropology of Religion
ANTH313 Anthropology of Food
ANTH321 North American Archaeology
ANTH331 Human Evolution

Elective Courses (Choose one):
Any ANTH course not taken to fulfill the above requirements.",Not Required,True,False,False,False,False,,,program,Minor in Anthropology,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"The applied mathematics minor consists of six 3-credit courses, for a total of 18 credits. Three of these courses must be unique to the minor.

Required Courses:
- MA231 Calculus III
- MA232 Elementary Differential Equations
- MA339 Applied Linear Algebra

Elective Courses (choose three):
- MA331 Fourier Series and Boundary Value Problems
- MA363 Mathematical Modeling
- MA377 Advanced Engineering Mathematics I
- MA380 Special Topics in Mathematics
- MA451/CS451 Numerical Methods
- MA455/CS455 Graph Theory
- MA465 Mathematical Biology
- ES330 Fluid Mechanics
- ME444 Introduction to Finite Element Methods",Not Required,True,False,True,False,False,,,program,Minor in Applied Mathematics,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Architectural and Facilities Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Biology,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Biomolecular Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Business,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,"The minor in chemical engineering consists of 21 credit hours, including 15 credit hours of required courses and 6 credit hours of electives from the chemical engineering program. At least three elective credits must be in CH300- or CH400-level courses.

Required Courses:
CH210 Chemical Process Calculations
CH220 Introduction to Chemical Engineering Practice
CH301 Chemical Engineering Thermodynamics
CH320 Chemical Engineering Fluid Mechanics
CH360 Chemical Engineering Heat & Mass Transfer

Elective Courses:
6 credit hours of electives from the chemical engineering program.",,True,False,True,False,False,,,program,Minor in Chemical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,"The minor in chemistry consists of the General Chemistry sequence (CM131/133, CM132/134) or the General Chemistry Honors sequence (CM103/105, CM104/106), the Organic Chemistry I lecture and lab (CM241/243) and three additional chemistry courses for a total of 25 credits. The three additional courses must be at the 200 level or higher and one of the courses must have a laboratory component. A total of nine credits for the minor must be from courses that are not required for a student’s major. Students must earn a grade of C or better in all courses for the minor.",,True,False,True,False,False,,,program,Minor in Chemistry,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,"The civil engineering minor is for non-civil engineering majors and consists of 21 credit hours, at least 9 of which must be at the 300 level or higher. The student must have a minimum GPA of 2.0 in the minor courses. Required courses include: ES220 Statics, ES222 Strength of Materials, ES223 Rigid Body Dynamics, ES330 Fluid Mechanics, CE340 Intro to Env. Engr. or CE341 Env. Engr., CE444 Foundation Engr. or ES340 Thermo. or CE301 Struct. Analysis I or CE310 Transportation Engr., CE490 FE Exam Fundamentals (1 credit) or CE380 Civil Engineering Materials, and an additional 3-credit CE course at the 300 or 400 level.",,True,False,True,False,False,,,program,Minor in Civil Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,,Not Required,True,False,True,False,False,,,program,Minor in Cognitive Neuroscience,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"To receive a minor in Communication, a student must complete, with a cumulative GPA of at least 2.0, an 18-credit-hour program of study (6 courses) approved by a Communication & Media faculty member. Students take three required courses and choose three electives from the options listed below. At least 9 of the 18 credit hours must be from upper-division courses (300- or 400-level).

Required Courses (9 credits):
- COMM 219 Introduction to Communication
- COMM 230 Public Speaking
- COMM 417 Intercultural Communication",Not Required,True,False,False,False,False,,,program,Minor in Communication,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"A minor in computer engineering consists of 19-21 credit hours.

Required Courses:
ES 250 Electrical Science
EE 261 Digital Design
EE 264 Introduction to Microprocessors

One of the following sequences:
EE 341 Microelectronics and EE 443 Advanced Microelectronics Design OR
EE 363 Computer Organization & Design and EE 407 Computer Networks OR
EE 363 Computer Organization & Design and EE 464 Embedded Systems

One 300- or 400-level EE or CS course (with advisor approval).",Not Required,True,False,True,False,False,,,program,Minor in Computer Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Computer Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Data Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Digital Arts and Sciences,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Economics,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The electrical engineering minor requires a total of 16 credits. Required courses (7 credits) include ES220 Statics and ES250 Electrical Science. Students must also complete 9 credits of electives chosen from any 300-level or 400-level EE courses, with some exclusions (EE301, EE401, EE402, EE450, EE451, EE452, EE453 and EE499). To declare the minor, students must complete the Academic Minor/Concentration Declaration Form, get approval from both the minor coordinator and the department chair for the minor, and submit the completed form to Clarkson University's Student Achievement Services (SAS) office.",Not Required,True,False,True,False,False,,,program,Minor in Electrical Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Engineering Science,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Entrepreneurship,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Environmental Engineering,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in Environmental Policy,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To complete a minor in environmental science, a student must complete the following:
- Introduction to Environmental Science (EV100) or Introduction to Environmental Studies (EV150)
- One of the following: Ecology (BY320), Terrestrial Ecology (BY322), Aquatic Ecology (BY424) or Ecosystem Ecology (EV325)
- One of the following: Environmental Chemistry (CM371) or Atmospheric Chemistry (CM372)
- One of the following: Environmental Geology (ES330) or Climate Change (ES380)
- One of the following: Environmental Policy (EV311) or Environmental Law (LW270)
- At least three credit hours of coursework chosen from the list of approved electives.

A minimum of 9 credit hours must be courses not required by the student's major. A minimum GPA of 2.0 must be maintained in the courses taken for the minor. This minor is not available to students majoring in environmental science and policy or environmental health science.",Not Required,True,False,True,False,False,,,program,Minor in Environmental Science,The official university website for Clarkson University is https://www.clarkson.edu.,,
Not Required,Not Required,"To complete a minor in gender and sexuality studies, students must take a total of five courses (15 credits), including: SS245: Intro to Gender and Sexuality Studies; One upper-level humanities course in gender studies; One upper-level social sciences course in gender studies; Two other gender and sexuality studies electives.",Not Required,True,False,False,False,False,,,program,Minor in Gender and Sexuality Studies,The official university website for Clarkson University is https://www.clarkson.edu.,,
,,,,,,,,,,,error,Minor in Global Supply Chain Management,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Minor in History,The official university website for Clarkson University is https://www.clarkson.edu.,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
