Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
Not Required,Not Required,"First-year admission requirements for this program are the same as the university's first-year admission requirements. Applicants must meet one of the following: be in the top 25% in their high school graduating class, OR have a 3.00 GPA in competency courses (4.00 = ""A""), OR have an ACT score of 22 (24 for non-residents), OR have an SAT score of 1120 (1180 for non-residents). Note that ASU does not require ACT or SAT scores for undergraduate admission. If submitted, they may be used for admission and to confirm competency in math and English.",Not Required,True,False,False,False,False,,,program,"Aging, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Agribusiness, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements. First-year students must also meet one of the following: top 25% in high school graduating class; 3.00 GPA in competency courses (4.00 = ""A""); ACT score of 22 for Arizona residents (24 for nonresidents); SAT score of 1120 for Arizona residents (1180 for nonresidents).",Not Required,True,False,False,False,False,,,program,Agricultural Business and Management,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"To be admitted to the air traffic management program, students must meet the following admission requirements in addition to the university's first-year student admission requirements:

1. minimum 1140 SAT combined evidence-based reading and writing plus math score or 22 ACT combined score or 3.00 minimum ABOR GPA or class ranking in top 25% of high school class

2. Admission may be granted with one deficiency in no more than two of the competency areas. Deficiencies in both math and lab science are not acceptable.",Not Required,True,False,True,False,False,22.0,1140.0,program,"Air Traffic Management, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"American Indian Studies, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,First-year student admission requirements for this program are the same as the university's first-year student admission requirements.,Not Required,True,False,False,False,False,,,program,"American Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,Animal Behavior,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,Animal Health,https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements. First-year applicants must have a complete ASU application and fulfill ONE of the following: top 25% in high school graduating class; 3.00 GPA in competency courses (4.00 = 'A'); ACT of 22 (24 for nonresidents); SAT of 1120 (1180 for nonresidents). First-year applicants should select an additional major when applying for admission. For more information on ASU's admission requirements, visit admission.asu.edu/first-year.",Not Required,True,False,False,False,False,,,program,"Anthropology, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Anthropology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,Admission requirements for this program are the same as the university's first-year admission requirements.,Not Required,True,False,False,False,False,,,program,"Apparel Technical Design, AA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Applied Biological Sciences (Natural Resource Ecology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Biological Sciences (Pre-Dental), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Biological Sciences (Preveterinary Medicine), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Biological Sciences (Secondary Education in Biology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Biological Sciences (Sustainable Horticulture), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Biological Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Business and Technology Solutions, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Computing (Cybersecurity), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements.

First-year admission requirements
A minimum of one of the following:
- top 25% in high school graduating class
- 3.00 GPA in competency courses (4.00 = ""A"")
- ACT: 22 (24 for nonresidents)
- SAT: 1120 (1180 for nonresidents)

In addition, all applicants must have the following:
- a minimum of a 3.00 cumulative GPA.
- a grade of ""C"" or better in all critical tracking courses.",Not Required,True,False,True,False,False,22.0,1120.0,program,"Applied Computing, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,Students interested in the applied leadership major must complete an associate of applied science degree from a regionally accredited institution.,Not Required,True,False,False,False,False,,,program,"Applied Leadership, BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"Admission requirements for this program are the same as the university's first-year admission requirements. First-year applicants must have a complete ASU application and fulfill ASU's competency requirements: 4 years of English, 4 years of math, 3 years of lab science, 2 years of social science, 2 years of the same second language, and 1 year of fine arts or career and technical education. In addition, students must meet at least one of the following aptitude requirements: top 25% in high school graduating class, 3.00 GPA in competency courses (on a 4.00 scale), an ACT score of 22 (24 for nonresidents), or an SAT score of 1120 (1180 for nonresidents).",Not Required,True,False,True,False,False,22.0,1120.0,program,"Applied Mathematics for Life and Social Sciences, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Applied Mathematics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements.

First-year admission requirements
Transfer admission requirements
International admission requirements",Not Required,True,False,False,False,False,,,program,"Applied Military and Veterans Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"An applicant for admission to ASU as a first-year student must have completed the ASU competency requirements and have ONE of the following: an SAT reasoning score of 1120 or higher for residents (1180 or higher for nonresidents)*; an ACT composite score of 22 or higher for residents (24 or higher for nonresidents)*; a high school class ranking in the top 25%; a cumulative high school GPA of 3.00 (4.00 = ""A"") in competency courses. *ASU does not require the writing portion of the ACT or the SAT.",Not Required,True,False,True,False,False,22.0,1120.0,program,"Applied Nutrition and Health, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Applied Physics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Applied Psychology, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"First-year applicants must meet ASU's general university admission requirements, which includes completion of the ASU competency requirements.

Admission requirements for many majors in The College of Liberal Arts and Sciences are higher than university admission standards.

First-year admission requirements for this program are the same as the university's first-year admission requirements.",Not Required,True,False,True,False,False,,,program,"Applied Quantitative Science, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,"First-year admission: Arizona State University is test-optional. You can apply for admission without submitting SAT or ACT scores. If you have an unweighted high school GPA of 3.00 or higher (on a 4.00 scale) in your competency courses, you will be admitted. If your GPA is below 3.00 in your competency courses, you can still be admitted by meeting one of the following: top 25% in high school graduating class, ACT score of 22 for Arizona residents (24 for nonresidents)*, or SAT score of 1120 for Arizona residents (1180 for nonresidents)*. *ASU does not require the writing portion of the ACT or the SAT.

Transfer admission: This major has specific admission requirements in addition to the university's transfer admission requirements. To be admitted to this major, you need to have completed one of the following: an associate of applied science degree from a regionally accredited institution, or 60 transferable credit hours from a regionally accredited institution.",,True,False,False,False,False,,,program,"Applied Science (Applied Leadership), BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Applied Science (Project Management), BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"This program has no additional admission requirements. To be admitted to this degree, you must meet the general university admission requirements for first-year students.",Not Required,True,False,True,False,False,,,program,"Applied Science, BAS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Architectural Studies, BSD",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Required,"Applicants must meet general university admission requirements. The Herberger Institute for Design and the Arts requires an additional application and materials for admission to this program. The application process includes a portfolio review submitted via SlideRoom, which consists of a 250-word response to one of three prompts and a portfolio of 10-15 works of the student's own original artwork.",Not Required,True,False,False,False,False,,,program,"Art (Art Education), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Art (Art History), BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements. For first-year students, this includes a high school diploma and completion of ASU's competency requirements. Admission may be granted based on achieving one of the following: a 3.00 GPA or higher in competency courses, ranking in the top 25% of one's high school class, or by achieving a minimum ACT score of 22 (24 for nonresidents) or SAT score of 1120 (1180 for nonresidents).",Not Required,True,False,False,False,False,,,program,"Art (Art Studies), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Required,"Admission to undergraduate programs in the School of Art is a two-step process. First, students must apply to Arizona State University. Second, students must submit a portfolio for review. The portfolio submission for the BFA in Art (Ceramics) requires a portfolio of 10-15 images of the applicant's best and most recent work, and a short essay of 250-500 words responding to the prompt: 'What do you want to explore, create or learn as a student in the ASU School of Art and how will that help you achieve your future goals?'",Not Required,True,False,False,False,False,,,program,"Art (Ceramics), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"The Herberger Institute for Design and the Arts requires an applicant portfolio for this program. A portfolio is a collection of work that shows an applicant's skills and potential in a particular area.

All students are required to meet general university admission requirements. First-year applicants must meet one of the following:
1. top 25% in high school graduating class, or
2. 3.00 GPA in competency courses (4.00 = ""A""), or
3. ACT: 22 (24 nonresidents), or
4. SAT: 1120 (1180 nonresidents)",Not Required,True,False,False,False,False,,,program,"Art (Digital Photography), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"All applicants must meet ASU admission requirements. For direct admission to this degree program, a student must meet one of the following: top 25% in high school class, OR 3.00 GPA in competency courses (4.00 = A), OR ACT: 22 (24 for nonresidents), OR SAT: 1120 (1180 for nonresidents). In addition, a portfolio is required for this program. Prospective students must submit a portfolio for review to be admitted.",Not Required,True,False,False,False,False,,,program,"Art (Drawing), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Required,The Herberger Institute for Design and the Arts requires an applicant portfolio for admission to all of its undergraduate programs. All prospective students must apply to both ASU and the Herberger Institute. The Herberger Institute application includes a portfolio of 8 to 12 pieces of original artwork and a 250- to 500-word artist statement explaining the applicant's interest in the BFA program in the ASU School of Art.,Not Required,True,False,False,False,False,,,program,"Art (Fibers), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Art (Intermedia), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Art (Metals), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Art (Painting), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,All students are required to meet general university admission requirements. The Herberger Institute for Design and the Arts requires an additional application and portfolio submission for this major. Prospective students can find information about the portfolio requirements and the submission process on the School of Art website.,Not Required,True,False,False,False,False,,,program,"Art (Printmaking), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Required,Required,"In addition to meeting general university admission requirements, applicants to the Art (Sculpture), BFA program must submit a portfolio, resume, and artist statement to the School of Art through SlideRoom. General first-year admission to ASU requires meeting one of the following: being in the top 25% of the high school graduating class, a 3.00 GPA in competency courses, an ACT score of 22 (24 for nonresidents), or an SAT score of 1120 (1180 for nonresidents).",Not Required,True,False,False,False,False,22.0,1120.0,program,"Art (Sculpture), BFA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Art History, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Art Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"All students are required to meet general university admission requirements.

First-year admission requirements:
One of the following:
- top 25% in high school graduating class
- 3.00 GPA in competency courses (4.00 = ""A"")
- ACT: 22 (24 for nonresidents)
- SAT: 1120 (1180 for nonresidents)

There are no additional admission requirements for this degree program.",Not Required,True,False,False,False,False,22.0,1120.0,program,"Asia Studies, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Astronomy, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"The School of Earth and Space Exploration has no admission requirements in addition to the university's admission requirements. For university admission, all students must have a high school diploma and are expected to have completed the ASU competency requirements. In addition, all students must meet at least one of the following: top 25% in high school graduating class; 3.00 GPA in competency courses (4.00 = ""A""); ACT score of 22 for Arizona residents (24 nonresidents); SAT score of 1120 for Arizona residents (1180 nonresidents). Test scores are not required for admission to ASU and students will not be penalized for choosing not to submit them.",Not Required,True,False,True,False,False,,,program,"Astrophysics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Biochemistry (Medicinal Chemistry), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
Not Required,Not Required,"To be admitted to this program, you must meet the following requirements in addition to the university's first-year admission requirements.

Minimum 3.00 GPA in competency courses (4.00 = ""A"")",Not Required,True,False,True,False,False,,,program,"Biochemistry, BA",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"All students are required to meet general university admission requirements. First-year students must have a top 25% high school class rank or a 3.00 GPA (on a 4.00 scale) or an ACT score of 22 (24 for nonresidents) or an SAT Reasoning score of 1120 (1180 for nonresidents).

In addition, all students must meet the following competency requirements:
4 years English
4 years math
3 years lab sciences
2 years social sciences
2 years second language
1 year fine arts or career and technical education",Not Required,True,False,True,False,False,22.0,1120.0,program,"Biochemistry, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
Not Required,Not Required,"All students are encouraged to apply for admission to ASU. First-year applicants must have a high school diploma and will also need to meet the following requirements for guaranteed admission. If you don't meet these requirements, we encourage you to still apply.

Required high school core competencies:
- Four years of math
- Four years of English (non-ESL/ELL courses)
- Three years of lab science (one year each from biology, chemistry, earth science, integrated science or physics)
- Two years of social science (including one year of American history)
- Two years of the same second language
- One year of fine arts or career and technical education

And one of the following:
- Top 25% in high school graduating class
- 3.00 GPA in competency courses (4.00 = 'A')
- ACT score of 22 (24 for nonresidents)
- SAT score of 1120 (1180 for nonresidents)",Not Required,True,False,True,False,False,,,program,"Biodiversity and Conservation, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,
,,,,,,,,,,,error,"Bioengineering, BSE",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Bioinformatics, BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Biological Sciences (Biology and Society), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Biological Sciences (Biomedical Sciences), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
,,,,,,,,,,,error,"Biological Sciences (Conservation Biology and Ecology), BS",https://degrees.apps.asu.edu/bachelors/major-list/letter/all?init=false&nopassive=true,,"Invalid operation: The `response.text` quick accessor requires the response to contain a valid `Part`, but none were returned. The candidate's [finish_reason](https://ai.google.dev/api/generate-content#finishreason) is 12."
