Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,IsRecommendationSystemOpted,error
Required,Required,"Online Application
Application Fee
Transcripts
Letters of Recommendation (Two Required)
Resume (Required)
Statement of Purpose (Required)
GMAT/GRE (Optional)
English Proficiency (if applicable)",,True,True,True,False,False,,,program,Finance,https://damore-mckim.northeastern.edu/programs/ms-finance/,,
Not Required,Required,"Application Requirements: The Common Application or Coalition Application, official secondary school transcript, college essay, two letters of recommendation (one from a school counselor and one from a teacher), standardized test scores (optional), English language proficiency (for non-native English speakers).",Required,True,True,False,False,False,,,program,Marketing,https://catalog.northeastern.edu/undergraduate/business/concentrations/marketing/,,
Required,Required,"Online Application, Application Fee, Transcripts, Resume, Personal Statement / Essay, Two Letters of Recommendation, GMAT or GRE (requirement currently waived for all applicants; submission is optional), English Proficiency Exam Scores (for international students), Additional requirements for international students (if applicable).",Not Required,True,True,False,False,False,,,program,International Business,https://damore-mckim.northeastern.edu/international-business/,,
Not Required,Required,"Application Checklist for First-Year Students: Common Application or Coalition Application, Official high school transcript(s), Counselor Recommendation, Teacher Recommendation, English Proficiency Test Scores (if applicable), Portfolio. College of Arts, Media and Design (CAMD) applicants (excluding Music Industry and Data Science applicants) are required to submit a portfolio. Test Scores (SAT/ACT) are Optional.",Required,True,True,False,False,False,,,program,Graphic Design,https://camd.northeastern.edu/programs/graphic-and-information-design-bfa/,,
Not Required,Not Required,Application; Application fee or fee waiver; Official high school transcript; Secondary school report and counselor recommendation; Two teacher recommendations; Standardized Test Scores (Optional); Optional supplementary materials; Midyear Report (if applicable),Not Required,True,True,True,False,False,,,program,Game Design,https://admissions.northeastern.edu/academics/areas-of-study/,,
Required,Required,"Applicants must hold a bachelor’s degree from an accredited institution. Those with an undergraduate major in communication or a related field are especially encouraged to apply. Applicants for the Master of Science in Communication Studies should submit the following to the Office of Admissions: A current professional résumé or curriculum vitae (CV); A statement of purpose (up to 750 words) that describes your reasons for pursuing graduate study, your professional and academic interests, and your career goals; Two letters of recommendation from academic or professional contacts familiar with your work and relevant experience; Official undergraduate transcripts from all institutions attended; For international applicants, proof of English proficiency.",Not Required,True,False,False,False,False,,,program,Communication Studies,https://www.northeastern.edu/,,
Not Required,Required,"Completed Application: Common Application or Coalition Application, Powered by Scoir; Application Fee or Fee Waiver Request; High School Transcript(s); Standardized Test Scores (Optional for 2024–2025 cycle); Recommendations (One school counselor recommendation AND one teacher recommendation are required); College of Art, Media and Design (CAMD) portfolio (optional); English Proficiency Testing (If applicable); Mid-Year Report (if applicable)",Required,True,False,False,False,False,,,program,Theatre,https://camd.northeastern.edu/programs/theatre-and-english-ba/,,
,,,,True,False,False,False,False,,,program,Cybersecurity,https://catalog.northeastern.edu/undergraduate/computer-information-science/cybersecurity/cybersecurity-bs/,,
Not Required,Not Required,"Common Application or Coalition Application, Official High School Transcript, Counselor Recommendation, Teacher Recommendation, Standardized Test Scores (Optional, but recommended), English Language Proficiency (if applicable).",Not Required,True,True,True,False,False,,,program,Data Science,https://www.khoury.northeastern.edu/programs/data-science-bs/,,
Required,Required,"Applicants to the Political Science PhD Program must apply online through the Northeastern University College of Social Sciences and Humanities portal. Required application materials include: A statement of purpose (1500 words maximum), A writing sample (25 pages maximum), Official transcripts from all institutions attended, Three letters of recommendation, A curriculum vitae (CV), Official GRE scores (code 3662), Official TOEFL or IELTS scores for international applicants.",Required,False,False,False,False,False,,,program,Political Science,https://cssh.northeastern.edu/polisci/,,
Required,Required,"Applicants to the Master of Arts in Economics program must meet Northeastern University’s graduate admissions requirements, which include: Online application, Personal statement, Resume or CV, Two letters of recommendation, Official transcripts, GRE (General Test) scores (while not required, strong GRE scores are recommended), and English language proficiency (for international applicants).",Not Required,True,True,True,False,False,,,program,Economics,https://cssh.northeastern.edu/economics/,,
Required,Required,"All applicants must submit the following materials directly to the Northeastern University Graduate School of Arts and Sciences (GSAS): Official transcripts for all undergraduate and graduate work, three letters of recommendation from individuals familiar with your academic work, a statement of purpose outlining your academic interests and career goals (1,000 words maximum), a writing sample (15-25 pages in length, double-spaced) to demonstrate your analytical abilities. The sample should be a research paper, ideally from a history course. A non-refundable application fee. An official TOEFL, IELTS, or PTE score (for international students from non-English speaking countries). A resume or curriculum vitae (CV). Students are not required to submit GRE scores for admission to the MA in History program.",Required,True,False,False,False,False,,,program,History,https://cssh.northeastern.edu/history/,,
