Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGRERequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Bachelor of Science in Biology,,,,,Undergraduate,,,,,Not Required,Required,Not Required,Required,"To apply to NYU as a first-year applicant, you generally complete the Common Application or Coalition Application and submit a Counselor Recommendation and School Report, a Teacher Recommendation, essays (the essay submitted as part of the Common App or Coalition Application, and an NYU-specific essay), an official high school transcript, and optional standardized test scores. English language testing may also be required for some applicants.",Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Arts & Science,"$31,500/Semester",,,,,,,"The Bachelor of Science (BS) in Biology is a rigorous science major for students who wish to pursue a career in basic or applied research in academia or industry, or to pursue further study in biology at the graduate level. Students complete a total of 15 courses for the major: 10 courses in Biology, 2 courses in Chemistry (General and Organic), 2 courses in Mathematics, and 1 course in Physics.",,https://as.nyu.edu/departments/biology/academics/undergraduate.html,,,"$2,100/Credit",,True,,4.0,2.0,,,,,,,,,,,"$2,364/Semester",,,,,,,False,False,,,125.0,,,,7.5,,,65.0,,100.0,,,,,,,,,,,,,"Federal Aid, State Aid, Merit-based, NYU Grants",,,,,,,
,Bachelor of Arts in Chemistry,,,,,Undergraduate,,,,,Not Required,Required,,Required,"What you need to submit: Common Application or Coalition Application with NYU-specific questions; High School Transcript (or mark sheets, exam results, etc.); Standardized Test Scores (NYU is test-optional for the 2024-2025 application cycle. If you do not submit test scores, you must submit other academic materials, such as an AP or IB exam score, an academic letter of recommendation, or an ungraded graded essay.); English Language Testing (if your native language is not English and your secondary education was not conducted in English); Recommendations (one from a counselor and one from a teacher); Mid-Year Report (if applicable); Portfolio (not required for Bachelor of Arts in Chemistry).",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The Bachelor of Arts (BA) program in chemistry is designed for students who wish to gain a broad background in chemistry, but who may not necessarily intend to pursue chemistry as a career. It provides a less intensive alternative to the BS degree and can be readily combined with other fields of study in the humanities, social sciences, or arts. The BA is highly recommended for pre-health students and those interested in careers such as science journalism, secondary school teaching, or business.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/chemistry-ba/chemistry-ba.pdf,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,,,,,,,,,,
,Bachelor of Science in Chemistry,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,"Applicants apply through the Common Application or Coalition Application with NYU-specific questions. Required documents include Official High School Transcript(s), School Report/Counselor Recommendation, Teacher Recommendation, Mid-Year Report (if applicable). Test Scores (SAT or ACT) are test-optional for applicants applying for Fall 2024, Fall 2025, and Fall 2026. English Language Testing is required if applicable.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The B.S. program, certified by the American Chemical Society (ACS), is designed for students who intend to pursue graduate work in chemistry or a chemistry-related field, or who plan to enter professions such as medicine, dentistry, or veterinary medicine where a strong background in chemistry is essential.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/chemistry-bs/chemistry-bs.pdf,Certified by the American Chemical Society (ACS),,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Cinema Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,"Students interested in applying to the Department of Cinema Studies submit a general application through the NYU Undergraduate Admissions Office. The following items are required for your application to NYU: Common Application or Coalition Application, Application Fee or Fee Waiver, High School Transcript, Counselor Recommendation, Teacher Recommendation. Standardized Test Scores are optional for Fall 2024 applicants. A Mid-Year Report is required if applicable. While there is no portfolio required for Cinema Studies applicants, prospective students are strongly encouraged to submit a supplemental essay explaining their interest in the program and the study of cinema.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Tisch School of the Arts,,,,,,,,"The undergraduate program in Cinema Studies at NYU's Tisch School of the Arts offers a rigorous academic approach to the history, theory, and aesthetics of film, television, and new media. Students gain a deep understanding of moving images as complex cultural artifacts, exploring their evolution from early cinema to contemporary digital forms. Our curriculum emphasizes critical thinking, analytical writing, and interdisciplinary perspectives. Students will engage with diverse cinematic traditions, explore the social, political, and economic contexts of media production and reception, and develop sophisticated skills in analyzing visual narratives, sound design, and screen theory. The program prepares students for a variety of careers in film criticism, programming, archives, festivals, and further graduate study in media studies, communication, and related fields.",,https://en.wikipedia.org/wiki/New_York_University_Tisch_School_of_the_Arts,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Classical Civilization,,,,,Associate,,,,,Not Required,Required,,,"Applying to NYU requires submitting the Common Application and several supporting documents. Our Admissions team evaluates each application holistically, considering a student’s academic background, extracurricular activities, and demonstrated interest in NYU. Required materials include: Common Application, $85 Application Fee or Fee Waiver, Academic Transcripts, School Report/Counselor Recommendation, Teacher Recommendations. Standardized Test Scores (SAT or ACT) are optional for Fall 2024 and Fall 2025 admission. The SAT Essay and ACT Writing sections are not required and are not considered in the admissions review. Some programs may also require additional materials, such as an audition or portfolio, but no additional materials are specified for the Bachelor of Arts in Classical Civilization.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The Department of Classics offers programs in Classical Civilization (BA, minor), Greek (minor), and Latin (minor). Its courses introduce students to the language, literature, philosophy, religion, art, and archaeology of the Greek and Roman world, and to its reception in later cultures. The Classical Civilization program trains students in the history, literature, philosophy, and art of ancient Greece and Rome, as well as in their broader social and cultural contexts. It is ideal for students who wish to immerse themselves in the world of classical antiquity without focusing on the study of ancient languages.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/classical-civilization-ba/classical-civilization-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Classics,,,,,Associate,,,,,,Required,,,"First-Year applicants apply using either the Common Application or the Coalition Application. These are the application materials required to apply to NYU as a first-year student: Common Application or Coalition Application, High School Transcript, Secondary School Report, Counselor Recommendation, Teacher Recommendation, Test Scores (optional for applicants applying for fall 2024, spring 2025, fall 2025, or spring 2026 entry), English Language Testing (if applicable), Mid-Year Report (if applicable).",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The Department of Classics offers undergraduate majors in Classics and in Ancient Studies, as well as a minor in Classical Civilization. Courses cover Greek and Latin languages and literatures (epic, tragedy, comedy, lyric, history, philosophy, rhetoric, satire, novels), as well as Greek and Roman history, archaeology, law, art, myth, and religion. The Classics BA major focuses on the languages and literatures of ancient Greece and Rome. Students who pursue this major typically intend to continue their study of classical antiquity at the graduate level.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/classics-art-history-ba/classics-art-history-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Comparative Literature,,,,,Undergraduate,,,,,Not Required,Required,,,"The Common Application or Coalition Application, Powered by Scoir; Official High School Transcript; Counselor Recommendation; Teacher Recommendation; Standardized Test Scores (Optional); Self-Reported Academic Record; A Personal Essay.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,30964/Semester,,,,,,,"Comparative literature is the study of literature across national, linguistic, and disciplinary boundaries. It is, by definition, an interdisciplinary field, drawing on courses in national literature departments (English, French, Spanish and Portuguese, Italian, German, Slavic, Middle Eastern, East Asian, and Classics), cinema studies, critical theory, philosophy, history, and the social sciences. The undergraduate major in comparative literature (B.A.) offers students the opportunity to study literary works from different cultures and epochs, to examine theoretical problems, and to develop critical perspectives on cultural production within a global context. The program encourages students to develop their own critical approaches to literary and cultural texts through the intensive study of literary history and theory and the comparative analysis of literary texts. It also provides students with the methodological and theoretical tools necessary for graduate study in comparative literature or related fields. Students are required to take courses in at least two different languages and literatures (including English) and to engage with a variety of theoretical and historical approaches. They are also encouraged to study abroad and to take advantage of the many opportunities available in New York City for the study of global cultures.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/comparative-literature-ba/comparative-literature-ba.pdf,,,2060/Credit,,False,,4.0,2.0,,,,,,,,,,,30964/Semester,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in Computer Science,,,,,Undergraduate,,,,,Not Required,Required,Not Required,Required,"Required materials for all applicants: Common Application or Coalition Application, High School Transcript, Counselor Recommendation, Teacher Recommendation, Standardized Test Scores (see Testing Policy), English Language Testing (if applicable). Optional materials: Supplemental Essay: Most applicants to our undergraduate programs are required to respond to a brief supplemental essay in the NYU-specific questions section of the Common Application or Coalition Application. Portfolio or Audition: Applicants to certain programs may be invited to submit a portfolio or audition to demonstrate artistic or creative abilities. Resume/List of Activities: You may include a resume or list of activities as part of the Common Application or Coalition Application.",Not Required,,False,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts and Science,,,,,,,,"The BA in Computer Science is offered by the Courant Institute of Mathematical Sciences at NYU. The program offers a broad education in computer science and also prepares students for careers in software development and for graduate study in computer science. The BA is designed to provide students with maximum flexibility. It has the fewest required courses of any of our undergraduate majors, allowing students to take a large number of elective courses or even pursue a double major.",,https://cs.nyu.edu/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,,,"Institutional, federal, and state grants and scholarships",,,,,,,
,Bachelor of Science in Computer Science,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"Common Application (including a personal essay), NYU Questions on the Common Application (including a writing supplement of one short answer question), High School Transcripts/Academic Records, Counselor Recommendation/School Report, Teacher Recommendation, Standardized Test Scores (SAT or ACT or other options as per the test-optional policy), and English Language Test (if applicable).",Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Tandon School of Engineering,"$30,964/Semester",,,,,,,"The Bachelor of Science in Computer Science (BS CS) program at NYU Tandon School of Engineering provides students with an education in the fundamental principles and practices of computer science, equipping them with the theoretical knowledge and practical skills needed to design, develop, and analyze complex computational systems. Our curriculum covers a broad range of topics, including algorithms, data structures, programming languages, operating systems, computer architecture, and software engineering. We emphasize hands-on experience through labs, projects, and research opportunities, preparing students for successful careers in diverse areas such as software development, data science, cybersecurity, artificial intelligence, and more. Graduates are also well-prepared for advanced studies in computer science and related fields.",,https://engineering.nyu.edu/academics/programs/computer-science-bs,,"$39,267 (average financial aid award for 2022-2023 academic year)",,,True,,4.0,2.0,,,,,,,,,,,"$30,964/Semester",,,,,,,False,False,,,125.0,112,,,7.5,,,65.0,,100.0,,,,,,,,,,,,,"Merit-based, Need-based (Federal Aid, State Aid, NYU Grants), Private Scholarships",,,,,,,
,Bachelor of Arts in Data Science,,,,,Undergraduate,,,,,Not Required,Required,Not Required,Required,"Application Requirements: First-Year Applicants
* Common Application or Coalition Application
* Official high school transcript
* Counselor Recommendation
* Teacher Recommendation
* Test Scores (SAT or ACT; see below for more information)
* English Language Test (for non-native English speakers)
* Portfolios and Auditions (for specific programs)
* Mid-year Report (if applicable)
* Application Fee or Fee Waiver",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts and Science,,,,,,,,"The BA in Data Science is a liberal arts degree that introduces students to the foundations of data science from the perspectives of mathematics, computer science, statistics, and domain-specific applications, while providing a broad education in the liberal arts. Students are expected to learn how to: Formulate and solve problems related to data science using a combination of mathematical, computational, and statistical tools; Critically evaluate the quality and reliability of data from various sources; Design and implement algorithms and models for data analysis and prediction; Communicate effectively about data-driven insights to diverse audiences; Understand the ethical implications of data collection, analysis, and use; Apply data science methods to problems in a liberal arts discipline. The degree is suitable for students who wish to pursue careers that leverage data science in areas such as social science, humanities, public policy, business, and communications, as well as those who plan to pursue graduate studies in data science or related fields.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/data-science-ba/,,,,,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,,,,,,,,,,
,"Bachelor of Arts in Dramatic Literature, Theatre History, and Cinema",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"The following items must be submitted by the application deadline for your application to be considered complete:
*   Application (Common Application, Coalition Application, or NYU Application)
*   Application Fee or Fee Waiver
*   Essays
*   Transcripts
*   Counselor Recommendation
*   Teacher Recommendation
*   Standardized Test Scores (Optional for 2024, 2025, and 2026 Applicants)
*   Supplemental Materials (Optional)",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Science,,,,,,,,"Dramatic Literature, Theatre History, and Cinema is an interdepartmental program administered by the Department of English and the Department of Cinema Studies. The curriculum, which leads to the BA degree, encompasses a wide range of courses, from dramatic literature through theatre history, criticism, and theory to the study of cinema as an art form. Students learn to analyze theatrical and cinematic texts, performance, and theory; to research and write about theatre and cinema; and to engage with the historical and theoretical developments of both art forms. The major provides a strong foundation for graduate study in theatre, film, or related humanities fields, as well as for careers in arts administration, criticism, programming, curatorship, and education.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/dramatic-literature-theatre-history-cinema-ba/dramatic-literature-theatre-history-cinema-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in East Asian Studies,,,,,Associate,Fall 2026,,,,Not Required,Required,,,"Applicants must submit either the Common Application or Coalition Application with NYU-specific questions, official high school transcript, school report and counselor recommendation, and teacher recommendation. Standardized test scores are optional for Fall 2024, Fall 2025, and Fall 2026 admissions. English Language Testing may be required for non-native English speakers. A mid-year report is required if available.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts & Science,,,,,,,,"The Department of East Asian Studies offers students a comprehensive interdisciplinary approach to the cultures, histories, and societies of East Asia, covering China, Japan, Korea, and Vietnam. The BA program provides a strong foundation in a regional language and allows students to explore diverse topics through courses in anthropology, art history, cinema studies, history, linguistics, literature, music, politics, religion, and sociology. Students develop critical analytical skills and a deep appreciation for the complexities of East Asian civilizations, preparing them for careers in international relations, education, business, journalism, and further academic study.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/east-asian-studies-ba/east-asian-studies-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Bachelor of Arts in Economics,,,,,Undergraduate,,,,,Not Required,Required,,,"Required for all applicants:
*   Common Application (including NYU-specific questions and essay)
*   High School Transcript
*   School Report
*   Counselor Recommendation
*   Teacher Recommendation
*   Standardized Test Scores (SAT or ACT) — See our test-optional policy for more information.
*   $80.00 Application Fee or Fee Waiver
Additional requirements may be required by specific programs or departments. See the portfolio and audition requirements page to determine if your intended program requires an additional submission.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"Economics is the study of how societies cope with scarcity. The Department of Economics at NYU offers a wide range of courses in economic theory, empirical methods, and various applied fields. The faculty includes leaders in fields such as econometrics, microeconomic theory, macroeconomic theory, public finance, development economics, international economics, and industrial organization. Many of our faculty also have active appointments or affiliations with other schools within NYU (Stern, Wagner, Law School) as well as the Federal Reserve Bank of New York, and the National Bureau of Economic Research. The Department offers a BA and a Minor in economics. Upon graduation, students will be able to: 1. Demonstrate a basic knowledge of fundamental economic theories, models, and concepts. 2. Formulate and evaluate economic arguments. 3. Apply empirical techniques to analyze economic data. 4. Communicate economic ideas effectively in both written and oral form. 5. Demonstrate an awareness of the global and ethical dimensions of economic issues.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-ba/economics-ba.pdf,,,,,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Economics and Computer Science,,,,,Undergraduate,,,,,Not Required,Required,,,"Common Application or Coalition Application with Scoir, Application Fee or Fee Waiver, Essays (A required essay through the Common Application or Coalition Application with Scoir.), Transcripts, Mid-Year Report, Counselor Recommendation, Teacher Recommendation, Test Scores (NYU is test-optional for the 2023-2024 application cycle. Applicants to all undergraduate schools and colleges at NYU have the option of submitting standardized test scores (SAT or ACT) as part of their application.), English Language Testing (if applicable).",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Arts and Science,,,,,,,,"The BA in Economics and Computer Science is a joint program offered by the Department of Economics and the Department of Computer Science. This interdepartmental major has been designed to provide a framework for the serious study of the theoretical and practical connections between economics and computer science.

As technology increasingly changes the way people interact with markets and each other, a strong background in both disciplines will prove extremely valuable for employment in a wide range of fields, including finance, banking, consulting, big data analysis, and entrepreneurship. Students take required courses in both departments and are expected to develop strong analytical and quantitative skills.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-computer-science-ba/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Economics and Mathematics,,,,,Undergraduate,,,,,Not Required,Required,,,"All undergraduate applicants for the Bachelor of Arts in Economics and Mathematics program (within the College of Arts and Science) are required to submit the following documents with their application:
*   Official high school transcripts or mark sheets.
*   Essays: A required essay as part of the Common Application or Coalition Application, and a ""Why NYU"" essay, which is required for all applicants.
*   Letters of Recommendation: One school report/counselor recommendation and one teacher recommendation from an academic subject.
*   Standardized Test Scores: NYU is test-optional for the majority of programs for students applying for Fall 2024 and Fall 2025. Applicants may submit scores from the SAT or ACT, or choose not to submit them.
*   Activities/Resume: Applicants can submit an activities list or a resume that describes extracurricular activities, work experience, and any other commitments.
*   English Language Testing (if applicable): Required for non-native English speakers.
Applicants must submit one of the following applications: The Common Application or The Coalition Application.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,"$31,510/Semester",,,,,,,"This combined major is designed for students who want a rigorous, quantitative approach to economics. Students complete requirements for both economics and mathematics, taking courses from both departments. The major allows students to apply mathematical reasoning to economic analysis. It is designed to expose students to the theoretical and empirical tools needed for a broad range of career paths, including graduate study in economics, finance, law, or business.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/economics-mathematics-ba/,,,"$2,106/Point",,False,,4.0,2.0,,,,,,,,,,,"$31,510/Semester",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Bachelor of Science in Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"NYU uses the Common Application for first-year admission. Application requirements include: Common Application, Common Application Essay, Official High School Transcript (including grades 9, 10, 11, and available 12th-grade grades), Counselor Recommendation, Teacher Recommendation (from an academic subject teacher), and if applicable, English Language Test for international applicants. Standardized Test Scores (SAT or ACT) are optional. A portfolio is optional only for applicants to the BS in Game Design, BS in Integrated Design & Media, and BS in Music Technology.",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,NYU Tandon School of Engineering,"$29,088/Semester",,,,,,,,,https://engineering.nyu.edu/academics/programs,,,"$2,424/Point",,True,,4.0,2.0,,,,,,,,,,,"$29,088/Semester",,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,,,"Need-based, Merit-based, Diversity",,,,,,,
,Bachelor of Arts in English,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,,,"All applicants must submit the following materials through the Common Application to be considered for admission: Common Application (including the essay portion and the NYU-specific questions), Official High School Transcript, Counselor Recommendation, Teacher Evaluation, Test Scores (if applicable), English Language Test (if applicable).",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The Department of English offers a program in English and American literature leading to the Bachelor of Arts degree. The department’s courses help students to develop their skills in reading, writing, and critical argument; to explore major literary works, periods, genres, and traditions in English and American literature; to situate literature within larger cultural and historical contexts; and to encounter literary forms and critical methods beyond the Anglo-American tradition. The department expects students to combine a broad understanding of literary history with a deep engagement with particular texts and problems.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/english-american-literature-ba/english-american-literature-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in Environmental Studies,,,,,Undergraduate,,,,,Not Required,Required,,,"All Freshmen Applicants must submit the following: Common Application or Coalition Application with NYU-specific questions, high school transcript(s), counselor recommendation, teacher recommendation, mid-year report (for Regular Decision applicants), and English Language Testing (for non-native English speakers). SAT or ACT scores are optional.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,,,,,,,,"The Bachelor of Arts in Environmental Studies is an interdisciplinary program that draws on the humanities, social sciences, and natural sciences to examine the complex relationship between humans and the natural world. Students learn to critically analyze environmental challenges, develop effective solutions, and understand the ethical and political dimensions of environmental issues. The curriculum emphasizes research, data analysis, and communication skills, preparing students for careers in environmental policy, advocacy, sustainability, resource management, and further academic pursuits.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/environmental-studies-ba/environmental-studies-ba.pdf,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Bachelor of Arts in European and Mediterranean Studies,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"All applicants for first-year admission must submit the following: Common Application or Coalition Application, Official High School Transcript(s), Counselor Recommendation, Teacher Recommendation, Mid-Year Report (if applicable), English Language Testing (if applicable)",Not Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts and Science,62070/Year,,,,,,,"European and Mediterranean Studies, also known as EMS, is a vibrant and interdisciplinary program that brings together faculty and students from a wide range of departments and disciplines from across NYU to study the cultural, historical, political, and social issues of Europe and the Mediterranean Basin from ancient to contemporary times. The program is committed to a transnational and interdisciplinary approach, with an emphasis on the Mediterranean as a key site of interaction among diverse peoples, cultures, and religions across North Africa, the Middle East, and Southern Europe. EMS majors are encouraged to engage with global issues and critical debates from a trans-regional and comparative perspective. The program offers students the opportunity to learn about the complexities of Europe and the Mediterranean, a region that is a cradle of civilizations and a key site for the historical and contemporary making of our interconnected world.",,https://www.nyu.edu/admissions/undergraduate-admissions/majors-and-programs.html,,"$40,000","$2,069/Credit",,False,,4.0,2.0,8% for Class of 2027,38,,,,,,,,,65710/Year,,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,"$40,000",,"Merit-based, Need-based",,,,,,,
,Bachelor of Arts in French,,,,,Undergraduate,,,,,Not Required,Required,,,"To apply as a first-year student to NYU, applicants must submit the Common Application or Coalition Application, High School Transcript, Counselor Recommendation, Teacher Evaluation, Essays (Personal Statement), Mid-Year Report, and Final High School Transcript. Standardized Test Scores (SAT or ACT) and English Language Test Scores (if applicable) are optional. A Portfolio, Audition, or Athletic Resume may be submitted for specific programs, but is not generally required for the Bachelor of Arts in French program.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,College of Arts and Science,"$30,968/Semester",,,,,,,,,https://bulletins.nyu.edu/undergraduate/arts-science/programs/french-linguistics-ba/french-linguistics-ba.pdf,,,"$2,060/credit",,False,,4.0,2.0,,,,,,,,,,,"$30,968/Semester",,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based, Athletic",,,,,,,
,Bachelor of Arts in French and Linguistics,,,,,Undergraduate,,,,,Not Required,Required,Not Required,Required,"To apply for undergraduate admission to NYU, applicants generally need to submit the following: Common Application or Coalition Application, application fee or fee waiver, official High School Transcript, official standardized test scores (SAT/ACT) (optional for the 2024-2025 application cycle), Counselor Recommendation, Teacher Recommendation, Mid-Year Report (if applicable), and required essays (one through the Common App or Coalition App, and another essay specifically for NYU).",Required,,True,True,True,False,False,False,False,True,False,False,False,True,True,False,False,False,,,,College of Arts and Science,,,,,,,,"The B.A. program in French and Linguistics is designed for students who are fascinated by language and wish to combine a deep knowledge of the structure of French with a broader understanding of general linguistic theory and analysis. The major provides a solid foundation for those students who plan to continue in graduate study in either French or linguistics, as well as for those who intend to pursue careers in fields such as translation, foreign service, government, international business, and teaching. It is particularly well-suited for students who plan on a career involving a specific area of applied linguistics, such as speech processing, computational linguistics, or language acquisition.",,https://bulletins.nyu.edu/undergraduate/arts-science/programs/french-linguistics-ba/,,,,,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.5,,,70.0,,100.0,,,,,,,,,,,,,,,,,,,,
