Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,PhD in Music,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The Department of Music offers Ph.D. degrees in Music History, Music Theory, and Ethnomusicology, as well as a joint Ph.D. program with the Department of African-American Studies. Students interested in graduate degrees in performance, composition, or conducting should direct their inquiries to the Yale School of Music. A minimum of five years is needed to complete the requirements for the Ph.D. degree. The main requirements are: Fourteen seminars or courses, spread over the first two years of residency; Reading proficiency examinations in two languages other than English; Qualifying examination at the beginning of the third year; Dissertation.",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,"['Music History', 'Music Theory', 'Ethnomusicology']","As a unit of the Graduate School of Arts and Sciences, the Department of Music offers Ph.D. degrees in Music History, Music Theory, and Ethnomusicology, as well as a joint Ph.D. program with the Department of African-American Studies. The graduate program has traditionally prepared its students for careers as scholars and teachers in colleges and universities. Some graduates have successfully pursued professional work in music criticism, publishing, data science, music librarianship, and the recording industry.",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Near Eastern Languages and Civilizations,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"The following materials will be required of each applicant: application form; statement of purpose; three letters of recommendation; writing sample (25 pp., 5000 words. max); official copies of transcripts from previous degree-granting institution; official report of GRE scores (OPTIONAL); official report of TOEFL scores if a non-native English speaker (minimum 620 for the paper-based test, or 105 for the Internet-based test). [1]",Required,,False,True,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Graduate School of Arts and Sciences,Every PhD student receives a fellowship that covers the full cost of tuition.,$0 (covered by full tuition waiver for all admitted PhD students),,,,,,"['Arabic Humanities', 'Assyriology', 'The Classical Near East', 'Egyptology']","The department's PhD program offers several fields of study. The Arabic Humanities specialization focuses on the fifteen-hundred-year tradition of Arabic literary culture, with an emphasis on the premodern period. [4] The Classical Near East specialization integrates the philological and historical study of Near Eastern societies in an age of change, including ancient Iran, the early Islamic caliphates, and the late Roman and Byzantine Near East. [3]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,"While a specific number of failing grades is not mentioned, grades of 'C-' or lower are not considered passing for graduate credit. Maintaining a cumulative GPA below 3.0 results in a review and can lead to academic probation and eventual dismissal if not raised.",,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,105,,,,,,,,,,,"On average, doctoral students receive more than $500,000 in tuition fellowships, stipends, and health premium benefits over the course of their enrollment. [2]",100,"All admitted PhD students receive a full funding package which includes a tuition waiver, a stipend for living expenses, and paid health coverage. [2] This can come in the form of University Fellowships or Teaching Fellowships. [2]",FALSE,,,FALSE,FALSE,,,
,PhD in Neuroscience,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"All applicants to the PhD program must provide a statement of academic purpose, a list of all prior colleges or universities attended with unofficial transcripts, three letters of recommendation, and pay a $105 application fee. [21] The PhD in Neuroscience is part of the Biological and Biomedical Sciences (BBS) Program. While there are no specific courses required for all BBS applicants, successful candidates generally have completed undergraduate coursework in biology, chemistry (including organic), physics, and calculus.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,0,$0 (fully funded),,,,,,,"The Interdepartmental Neuroscience Program (INP) offers flexible but structured interdisciplinary training for independent research and teaching in neuroscience. The goal of the program is to ensure that degree candidates obtain a solid understanding of cellular and molecular neurobiology, physiology and biophysics, neural development, systems and behavior, and neural computation. The training program draws on the knowledge and expertise of more than 100 faculty members, representing 20+ departments in both the Faculty of Arts and Science and the School of Medicine, ranging from psychiatry to pharmacology, from cell biology to computer science.",,https://gsas.yale.edu/programs-of-study,,,,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100,,,,,,,,,,,"All students receive full tuition coverage, free health insurance, and a stipend of $52,321 for the 2025-2026 academic year. [14]",100%,Fellowship and Stipend,FALSE,,,FALSE,FALSE,,,
,PhD in Nursing,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,The PhD program is administered by the Yale Graduate School of Arts and Sciences. Prospective students who have a master's degree in nursing (or equivalent) or a Doctor of Nursing Practice (DNP) degree are eligible to apply. [8],Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The PhD in Nursing at Yale University links practice and research, and emphasizes the interchange among clinical practice, research, and teaching. [3] Students work closely with faculty members and have numerous opportunities to participate in ongoing research. [3] The program is designed to prepare expert nurse scholars. [7] Emphasis is placed on knowledge development consistent with the mission of YSN ""Better Health for All"" and contributes to increasing healthy life spans, reducing health disparities, improving the quality of health care, influencing the health care system, and shaping health policy. [7]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Pathology and Molecular Medicine,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"For entry to the Pathology and Molecular Medicine Ph.D. program, students apply to an interest-based track, usually the Translational Molecular Medicine, Pharmacology, and Physiology (TMMPP) track within the interdepartmental graduate program of Biological and Biomedical Sciences (BBS). After successful completion of rotations, BBS students choose a department to join. While there are no common courses required of all applicants, successful applicants will generally have completed undergraduate coursework in biology, chemistry (at least through organic chemistry), physics, and calculus. A CV/Resume is a required component of the general application.",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Graduate School of Arts and Sciences,0,"During their programs, our students receive a twelve-month stipend to cover living expenses and a fellowship that covers the full cost of tuition and student healthcare. [6]",,,,,,,"Fields of study include the molecular and cellular basis of diseases such as cancer; the biology, biochemistry, genetics, and pathology of molecules, cells, tissues, and organ systems, including plasma membrane dynamics, mitochondrial dysfunction, signal transduction, and response to stimuli of connective tissue; the assembly of viruses and their interactions with animal cells; somatic cell genetics and birth defects; the biology of endothelial cells; and computational and high-throughput approaches to understanding disease pathology. [4]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,100,,,,,,,,,,,Full tuition and health insurance coverage,100%,Fellowship and Stipend,FALSE,,,FALSE,FALSE,,,
,PhD in Pharmacology,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Pharmacology participates in the Combined Program in the Biological and Biomedical Sciences (BBS), and applicants interested in pursuing a degree in pharmacology should apply to the Translational Molecular Medicine, Pharmacology, and Physiology Track or the Biochemistry, Quantitative Biology, Biophysics, and Structural Biology Track within BBS. [11] General requirements for all PhD and Master's degree applicants include: a statement of academic purpose, a list of all prior colleges or universities attended with unofficial transcripts, three letters of recommendation, a $105 application fee or fee waiver, standardized tests (program specific), and a Resume/CV. [17]",Not Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,"For the 2025–2026 academic year, the tuition for PhD students at the Graduate School of Arts and Sciences is $5,074 per semester. However, PhD students in the Biological and Biomedical Sciences (BBS) program receive a full tuition waiver. [1, 6]","$5,074/Semester",,,,,,"['Translational Molecular Medicine, Pharmacology, and Physiology Track', 'Biochemistry, Quantitative Biology, Biophysics, and Structural Biology Track']","Research in Pharmacology encompasses a broad range of fields that are both interdisciplinary and interdepartmental. The central focus is to understand and treat human diseases. Areas of focus in the Pharmacology Graduate Program include, but are not limited to, molecular pharmacology, mechanisms of drug action, signal transduction, structural biology, infectious diseases, neuropharmacology, and chemotherapy. [14] The mission of the Pharmacology Graduate Program is to prepare students for careers as independent investigators, scientists, scholars, and in other science-related pursuits. [15] The program of study is flexible to reflect the wide range of disciplines encompassed by the field of Pharmacology, and to accommodate the requirements of the different tracks from which our students enter the program. [15] Each student's curriculum will be designed according to their interests and background. [15]",,https://gsas.yale.edu/programs-of-study,,"For the 2025-2026 academic year, students in the Biological and Biomedical Sciences (BBS) program receive a stipend of $52,321. [6]",,FALSE,True,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"PhD students in the Biological and Biomedical Sciences (BBS) program are fully funded. This includes full tuition coverage, health insurance, and an annual stipend. [6]",100,Fellowship and Stipend,FALSE,,,FALSE,FALSE,,,
,PhD in Philosophy,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"The application process is administered by the Yale Graduate School. The department considers applications by all qualified applicants who will have completed undergraduate training before matriculation. Admission is not restricted to students who have concentrated on philosophy. The most important factors in our decision-making are the candidate's writing sample, and the associated letters of recommendation. Next in importance is the transcript. The GRE is not required. The Test of English as a Foreign Language (TOEFL) is required of all applicants whose native language is not English. This requirement is waived only for applicants who will have received a bachelor's degree, prior to matriculation at Yale, from a college or university where English is the primary language of instruction. [3]",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,0,The entire cost of tuition is covered by the financial aid package for PhD students. [1],,,,,,,"The Department of Philosophy offers a wide range of courses in various traditions of philosophy, with strengths and a well-established reputation in the history of philosophy, ethics, philosophy of law, epistemology, philosophy of language, and philosophy of religion as well as other central topics. [5] The department aims, first, at developing the philosophical capacities and interests of each student, and, second, at offering a diverse program of instruction dealing with philosophers and philosophical issues both historically and in terms of the logic of arguments. [7] Attention is also given to the bearing of philosophical ideas within other disciplines. [7]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,Doctoral students in the Department of Philosophy receive six-year financial aid packages from the Graduate School of Arts and Sciences. All fellowship awards provide a nine-month stipend and cover the entire cost of tuition as well as health insurance. [1],100%,Fellowships and appointments in teaching. [1],FALSE,,,FALSE,FALSE,,,
,PhD in Physics,,,,,Doctoral,Fall 2026,,,,Required,Required,Optional,REQUIRED,"You will need to provide the following with your application for admission: A statement of academic purpose. A list of all the prior colleges or universities you have attended, accompanied by unofficial transcripts from each school. Unofficial transcripts should be uploaded with your application. Official or paper transcripts are not needed at this time. Three letters of recommendation. Enter the names of your recommenders directly in the application and they will receive a link to upload a letter on your behalf. $105 application fee or fee waiver. Resume/CV. [11]",Not Required,,True,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,"['atomic physics and quantum optics', 'nuclear physics', 'particle physics', 'astrophysics and cosmology', 'condensed matter', 'biological physics', 'quantum information physics', 'applied physics']","Fields include atomic physics and quantum optics; nuclear physics; particle physics; astrophysics and cosmology; condensed matter; biological physics; quantum information physics; applied physics; and other areas in collaboration with the School of Engineering & Applied Science and the departments of Applied Physics; Astronomy; Chemistry; Earth and Planetary Sciences; Molecular Biophysics and Biochemistry; and Molecular, Cellular, and Developmental Biology. [13]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Political Science,,,,,Doctoral,Fall 2026,,,,Not Required,Required,GRE,REQUIRED,"Please note that ALL applicants for the Ph.D. in Political Science are required to submit GRE General Exam test scores, a writing sample, a personal statement, transcripts, and 3 letters of recommendation. The prompt for the Statement of Academic Purpose for applicants to Political Science is as follows: In a succinct statement of no more than 1,000 words, please (1) discuss your motivation for conducting research, (2) provide a detailed summary of your research experience and training and how it prepares you for doctoral study in your proposed program (the standalone Ph.D. in Political Science), (3) the topic(s) you plan to study in graduate school and how you would approach those questions, and (4) why Yale is a good fit given your interests.",Required,,False,False,False,False,True,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,40592/Year,"$40,592 per year, which is fully covered by the fellowship for admitted PhD students.",,,,,,"['American Politics', 'Comparative Politics', 'International Relations', 'Political Economy', 'Political Theory', 'Quantitative Empirical Methods', 'Qualitative and Archival Methods', 'Formal Theory']","Yale's Ph.D. program has a strong historical record of producing leading scholars in the field of Political Science. Many Yale graduates have also had successful careers in government, politics, non-profit organizations, and the private sector. This historical strength is matched by a strong faculty deeply engaged in training current graduate students to succeed in contemporary Political Science. [2] One of the Department's strengths is substantive and methodological pluralism—there is no single “Yale way,” and our students and faculty are motivated by a range of questions in and across the subfields of Political Science. [2] The Department's curriculum is designed to ensure students have adequate opportunities to master the core tools of contemporary social science research, including a four-course sequence in quantitative methodology and research design (statistics), a two course sequence in formal theory, courses on experimental design, implementation, and analysis, and four courses that comprise our department's signature comprehensive field in qualitative and archival methodology. [2] The Department also offers training in five substantive subfields: American Politics, Comparative Politics, International Relations, Political Economy, and Political Theory. [2]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,100,,,,,,,,,,,"All admitted Ph.D. students receive a financial aid package that includes a full tuition fellowship, health insurance, and a generous stipend.",100%,"Fellowship, Stipend, and Health Insurance",FALSE,,,FALSE,FALSE,,,
,PhD in Psychology,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"You will need to provide the following with your application for admission: A statement of academic purpose. You will find the prompt for the statement of purpose in our Application Question FAQs. A list of all the prior colleges or universities you have attended, accompanied by unofficial transcripts from each school. Unofficial transcripts should be uploaded with your application. Official or paper transcripts are not needed at this time.Three-four letters of recommendation. Enter the names of your recommenders directly in the application and they will receive a link to upload a letter on your behalf.$105 application fee or fee waiver. Standardized tests. GRE requirements vary by program. TOEFL or IELTS are necessary for most non-native English speakers.Resume/CV. Some programs have additional requirements, such as a writing sample. You can find information about any specific requirements on the program's website.",Optional,,False,True,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,0,"All students admitted to the PhD program receive a full tuition fellowship from the Graduate School of Arts and Sciences, which covers the full cost of tuition. [21]",,,,,,"['Clinical Psychology', 'Cognitive Psychology', 'Developmental Psychology', 'Neuroscience', 'Social-Personality Psychology']","The primary goal of graduate education in psychology at Yale University is the training of researchers, for academic and applied settings, who will broaden and deepen the knowledge base on which the science of psychology rests. [2] The program encourages research that follows from an understanding of the substantive and methodological bases of scientific psychology as well as from other social and biological sciences. [2] Students are encouraged to appreciate the multiple historical and theoretical contexts from which the field has emerged, and the program aims to create an environment that facilitates student and faculty interest and participation in research activities. [2] The department fosters a thriving and diverse intellectual community committed to inclusiveness, and the relatively small size of the graduate program ensures each student receives extensive attention in an individualized curriculum. [2]",,https://gsas.yale.edu/programs-of-study,The Clinical Psychology Doctoral Training Program is fully accredited by the Commission on Accreditation of the American Psychological Association. [12],,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,7.0,,,,,100,,,,,,,,,,,All admitted PhD students are offered a financial support package that includes a full tuition fellowship and a stipend for living expenses.,100% tuition coverage,Fellowships and assistantships,FALSE,,,FALSE,FALSE,,,
,PhD in Public Health,,,,,Doctoral,Fall 2026,,,,Required,Required,,,"Applications for the PhD in Public Health are submitted through the Yale Graduate School of Arts and Sciences (GSAS). Applicants must select one of the following concentrations: Biostatistics, Chronic Disease Epidemiology, Environmental Health Sciences, Epidemiology of Microbial Diseases, Health Policy and Management, or Social and Behavioral Sciences. The application requires a personal statement detailing the applicant's research interests and the faculty members whose research aligns with those interests. [9]",Not Required,,True,False,False,False,False,False,,,False,False,False,False,,,False,False,,,,Yale School of Public Health,All PhD students are guaranteed five years of 12-month stipend and tuition support. [7],All PhD students receive a full tuition fellowship.,,,,,,"['Biostatistics', 'Chronic Disease Epidemiology', 'Environmental Health Sciences', 'Epidemiology of Microbial Diseases', 'Health Policy and Management', 'Social and Behavioral Sciences']","The primary mission of the PhD program is to provide scholars with the disciplinary background and skills required to contribute to the development of our understanding of better ways of measuring, maintaining, and improving the public's health. [8] Examples of research conducted by PhD students includes but is not limited to: cancer epidemiology, clinical trials, cardiovascular disease, molecular epidemiology, vector-borne diseases, parasitology, mental health epidemiology and HIV/AIDS. [7] Students are encouraged to work with faculty throughout the university since much of the work done in public health is interdisciplinary. [7]",,https://gsas.yale.edu/programs-of-study,,"The minimum annual stipend for the 2025-2026 academic year is between $50,777 and $52,321, depending on the division. [7]",,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"All PhD students receive a full funding package which includes tuition, a stipend, and a health award that covers the full cost of single-student Yale Health Plan Hospitalization/Specialty Coverage.",100% of tuition is covered.,"YSPH fellowships, teaching fellowships, traineeships and research assistantships.",FALSE,,,FALSE,FALSE,,,
,PhD in Religious Studies,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"All applicants to the Yale Graduate School of Arts and Sciences must complete an online application. The application includes a Statement of Purpose, a list of all prior colleges and universities attended, and three letters of recommendation. Transcripts from each college or university are required. A writing sample is also required for the PhD in Religious Studies program. The GRE is not accepted. International applicants whose native language is not English may be required to take the TOEFL or IELTS.",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,,,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Renaissance Studies,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants to the PhD program in Medieval and Renaissance Studies must have a master's degree in a related field. They should have a strong background in at least one of the fields of study represented in the program, as well as the linguistic and paleographical skills necessary for their proposed research.",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,True,False,False,,,,Graduate School of Arts and Sciences,Every PhD student receives a fellowship for the full cost of tuition. [7],Every PhD student receives a fellowship for the full cost of tuition. [7],,,,,,,"Early Modern Studies offers a combined PhD degree that integrates concentration in a partner department with interdisciplinary study of the historical period between 1350 and 1800, a temporal range that recognizes ""early modernity"" as manifested differently and at different times across the world. [16] The program's scope is global, transnational, transcultural, and committed to a vision of an interlinked world with many, varied, locally-inflected transitions to modernity. [16] Inclusive in scholarship and teaching, the combined degree encourages students to forge connections to diverse disciplinary frameworks, geographic conjunctures, and institutional structures. [16] Current partner departments are: Classics, Comparative Literature, English, French, Germanic Languages and Literatures, History, History of Science & Medicine, History of Art, Music, Italian Studies, and Spanish & Portuguese. [16]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,125.0,,,,7.0,,,,,"90 for iBT, 577 for PBT",,,,,,,,,,,"On average, doctoral students receive more than $500,000 in tuition fellowships, stipends, and health premium benefits over the course of their enrollment. [7]",100% of tuition,"Fellowship, Stipend, Health Coverage",FALSE,,,FALSE,FALSE,,,
,PhD in Slavic Languages and Literatures,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"In addition to a completed application form, requirements for all Ph.D. and Master's degree applicants to the Yale Graduate School of Arts and Sciences (GSAS) include a statement of academic purpose, unofficial transcripts from all prior colleges or universities, three letters of recommendation, a Resume/CV, and a $105 application fee. [9] Specifically for the Ph.D. in Slavic Languages and Literatures, a writing sample is required. [16] The GRE is not accepted. [16] Most applicants whose native language is not English are required to submit TOEFL iBT or IELTS Academic scores. [16]",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"The graduate program of the Department of Slavic Languages & Literatures values interdisciplinary and comparative perspectives on Russian, East European, and Eurasian literatures and cultures. While maintaining a foundation in the study and teaching of language and literature, the Department sees both as embedded in a global context and a broad network of cultural production. [5]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
,PhD in Sociology,,,,,Doctoral,Fall 2026,,,,,Required,,,"General requirements for admission to the Yale Graduate School of Arts and Sciences include a statement of academic purpose, unofficial transcripts from each prior college or university attended, and three letters of recommendation. [7] For the PhD in Sociology, a writing sample is also required. [5] The submission of Graduate Record Examination (GRE) scores is optional but strongly recommended. [4, 5] The Test of English as a Foreign Language (TOEFL) is required for most international applicants whose native language is not English. [4, 5]",Required,,False,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Graduate School of Arts and Sciences,"For the academic year 2025-2026, full-time tuition is $50,900. However, all PhD students receive a fellowship that covers the full cost of tuition for a minimum of five years. [24]","$50,900 for the 2025-2026 academic year, which is fully covered for PhD students for at least the first five years. [24]",,,,,,"['Comparative and Historical Sociology', 'Culture/Knowledge', 'Economic Sociology and Organizations', 'Family/Gender/Sexuality', 'Global, Regional and Transnational Sociology', 'Health, Medicine, and Biosocial Interactions', 'Law and Criminology', 'Methods', 'Political Sociology and Social Movements', 'Race and Ethnicity', 'Religion', 'Social Networks', 'Social Stratification', 'Theory']","The doctoral program in sociology prepares students for careers in research and teaching. The curriculum is intended both to acquaint students with the discipline of sociology and provide training in fields of special interest. [2, 5] While most of our graduates teach in colleges and universities, others hold research appointments in government agencies, think tanks, tech companines, health centers, consulting firms, and non-profit organizations. [5]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"PhD students receive a 12-month stipend, which was a minimum of $50,777 for the 2025-2026 academic year. [24]",100%,Fellowship,FALSE,,,FALSE,FALSE,,,
,PhD in Spanish and Portuguese,,,,,Doctoral,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Thorough command of the language in which the student plans to specialize and a background in its literature, as well as command of at least one of the two additional languages in which the student will need to fulfill requirements, are required. [6] Application must include a personal statement and an academic writing sample in the language of the proposed specialization, not to exceed twenty-five pages in length. [6] GRE scores are not accepted. [6] Students whose native language is not English must submit scores of the Test of English as a Foreign Language (TOEFL). [6]",Required,,True,False,False,False,False,False,,True,False,False,False,False,True,False,False,False,,,,Graduate School of Arts and Sciences,Every PhD student receives a fellowship for the full cost of tuition. [29],Every PhD student receives a fellowship for the full cost of tuition. [29],,,,,,"['A concentration in Spanish specializing in a single field of study (medieval, Renaissance/Golden Age, modern Spanish Peninsular, colonial Spanish American, contemporary Spanish American). [3]', 'A joint concentration in Spanish and Portuguese offering the student the opportunity to work in both the Luso Brazilian and Spanish/Spanish American fields, with a specialization in either of the two fields. [3]', 'A combined Ph.D. program in Spanish and Portuguese and African American Studies. [3, 5]', 'A combined Ph.D. program in Spanish and Portuguese and Early Modern (formerly Renaissance) Studies. [2]']","The Ph.D. program in the Department of Spanish and Portuguese explores the dynamic fields of Latin American, Luso-Brazilian, Latinx, and Iberian studies in all their rich and diverse linguistic, literary, and cultural traditions, and adopting multiple intellectual approaches. [5, 12] The program encourages students to engage with related disciplines in the humanities and social sciences, including African American Studies, Anthropology, Comparative Literature, Film and Media Studies, History of Art, Medieval Studies, Philosophy, and Early Modern Studies (formerly Renaissance Studies), as well as emerging multidisciplinary fields such as Race, Indigeneity, and Transnational Migration; Women's, Gender, and Sexuality Studies; and Digital Humanities. [2] The program is typically five or six years long. [7] The first two years are for course work and language requirements, the third year is for the Qualifying Examination and dissertation prospectus, and the remaining years are for writing the dissertation. [2, 7] Ph.D. students are also encouraged to obtain certificates from complementary programs such as Film and Media Studies, Public Humanities, Translation Studies, and Women's, Gender, and Sexuality Studies. [2, 12]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"On average, doctoral students receive more than $500,000 in tuition fellowships, stipends, and health premium benefits over the course of their enrollment. [29]",100%,Fellowship,FALSE,,,FALSE,FALSE,,,
,PhD in Statistics and Data Science,,,,,Doctoral,Fall 2026,,,,Optional,Required,Optional,REQUIRED,"All applicants should have a strong mathematical background, including advanced calculus, linear algebra, elementary probability theory, and at least one course providing an introduction to mathematical statistics. An undergraduate major may be in statistics, mathematics, computer science, or in a subject in which significant statistical problems may arise. [2]",Not Required,,False,True,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,,,,,,,,,,"Fields of study include the main areas of statistical theory (with emphasis on foundations, Bayes theory, decision theory, nonparametric statistics), probability theory (stochastic processes, asymptotics, weak convergence), information theory, bioinformatics and genetics, classification, data mining and machine learning, neural nets, network science, optimization, statistical computing, and graphical models and methods. [4, 7] With this background, graduates of the program have found excellent positions in universities, industry, and government. [4]",,https://gsas.yale.edu/programs-of-study,,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,100,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,
