Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Bachelor of Arts in Music,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Prospective music majors should visit https://sopa.vt.edu/auditions/music-admissions-auditions.html to learn more about program admissions policies and scholarship support. [3] All music education, music performance, and music composition major applicants must pass an audition to be considered for admission into the music major degree programs. [8] Within 48 hours of submitting your application to Virginia Tech, you should receive an email with a link to set up your Virginia Tech applicant portal. [8] In the applicant portal, you will find a supplemental music application that will allow you to select your preferred in-person audition date or plans to submit a video recording. [8]",Not Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"School of Performing Arts, College of Liberal Arts and Human Sciences",,,,,,,,"['Music General - Liberal Arts', 'Music Composition', 'Music Education', 'Music Performance', 'Music Technology', 'Creative Technologies in Music']","The music major offers small class sizes, free private instruction, flexibility to pursue double majors, and access to innovative technologies and workspaces. Individual ainstruction and opportunities for hands-on experience develop the musician, educator and artist in each student. The major offers options in composition, education, performance, technology, and creative technologies. Study with faculty and students from across the country and around the world. Whether on stage in Blacksburg or at Carnegie Hall, performing at local schools or touring the world, our student musicians are exposed to a range of experiences that transform the lives of both performer and audience.",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,,,80,,,,,,,,,,,"Scholarship amounts vary. For example, some scholarships within the College of Liberal Arts and Human Sciences range from $250 to $4,000. [18, 23, 26]",,"Merit-based and need-based scholarships are available. [16, 18, 23]",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Nanoscience,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete: 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); 4 elective units. [3]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Science,"Out-of-state undergraduate tuition and mandatory fees for the 2024-25 academic year are $37,777 annually. [10]",,,,,,,"['Nanoscience (NANO)', 'Nanoscience (NMED)']","Nanoscience is the fabrication, characterization, and application of extremely small materials (1-100 nanometers) with new or improved properties. The Nanoscience program produces students who are ready to attend the most competitive graduate programs in nanoscience, materials, or other sciences; to join cutting-edge corporate R&D in some of the most important and profitable industries in the world, such as information technology, communications, energy, drug development, imaging, and environmental technology; and who possess the scientific knowledge and entrepreneurial preparation to create their own start-up companies. Students also receive a broad training across the physical and life sciences, and undergraduate research is a key element of the program. [5]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,True,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,Merit-based and need-based scholarships are available.,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in National Security and Foreign Affairs,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be considered for admission, first-year applicants must have completed the following high school coursework: 3 units of math (including algebra I, geometry, and algebra II) and 2 units of laboratory science (chosen from biology, chemistry, or physics). [5] It is also noted that most students selected for admission have completed more than the minimum requirements and have at least a B+ grade point average. [5] All majors within the College of Liberal Arts and Human Sciences, which includes National Security and Foreign Affairs, are non-restricted, meaning there are no specific additional entrance requirements. [9]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,,"The National Security and Foreign Affairs major combines an academic and practical, hands-on approach to diplomatic and security studies with special emphasis on U.S. national security and foreign language proficiency. You will examine U.S. security and foreign policy to analyze threats that challenge security both at home and abroad. Courses will explore how to devise appropriate strategies and policies to address them. Students are required to reach proficiency in a foreign language. [5]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,53.0,,80,,,,,,,,,,,,,"Merit-based, Need-based, Leadership",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Neuroscience,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, geometry, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); 4 elective units. [3, 11]",Not Required,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['Clinical Neuroscience', 'Cognitive and Behavioral Neuroscience', 'Computational and Systems Neuroscience', 'Neuroscience']","Embark on a journey into the brain with the Neuroscience undergraduate program at Virginia Tech. [8] This program, designed for ambitious students, offers dynamic majors: Clinical Neuroscience, Cognitive and Behavioral Neuroscience, Computational and Systems Neuroscience, and Neuroscience. [8] Whether you aspire to become a physician, researcher, or industry innovator, our curriculum ensures you are prepared. Many of our students follow a pre-med track, gaining a robust foundation that paves the way for medical school and beyond. [8] With a comprehensive education that spans the fundamentals of brain functioning, research, healthcare, and numerous other fields, you'll be equipped to tackle the complexities of the human brain and nervous system. [8] Our interdisciplinary approach integrates knowledge from biology, psychology, computer science, and more, fostering a holistic understanding of neuroscience. [8] As part of our Computational and Systems Neuroscience major, you'll also delve into artificial intelligence, gaining skills to leverage AI in understanding neural processes and developing innovative solutions. [8] Beyond academics, we emphasize professional development, ensuring you acquire essential problem-solving and critical thinking skills. [8] With global perspectives and study abroad opportunities, you'll be prepared to apply your knowledge in diverse, real-world contexts. [8] Join us to synthesize and apply knowledge in innovative ways, preparing you for a future where you can make a significant impact in your chosen field. [8]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,53.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Ocean Engineering,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Virginia Tech reviews applications through a holistic process. The primary factors considered are academic achievement, including the rigor of the student's high school curriculum and their grades. Applicants submit their academic record through the Self-Reported Academic Record (SRAR). Beyond academics, Virginia Tech also considers extracurricular activities, a student's personal statement (Ut Prosim Profile), and disciplinary record.",Not Required,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['Aero/hydrodynamics', 'Dynamics, Control, and Estimation', 'Energy and the Environment', 'Naval Engineering', 'Propulsion', 'Space Engineering', 'Structures and Materials', 'Vehicle and System Design']","The Kevin T. Crofton Department of Aerospace and Ocean Engineering offers a Bachelor of Science degree in aerospace and ocean engineering. Students may major in either aerospace engineering or ocean engineering. These majors share many course requirements, because the two curricula cover a broad range of common interests and offer a wide range of technical electives. Students may double major—aerospace with ocean engineering or ocean with aerospace engineering. The Department also offers a minor in naval engineering, which is open to non-AOE students.. [3] The department's curricula are vehicle oriented, with an emphasis on propulsion, aero/hydrodynamics, stability and control, vehicle performance, vehicle structures, and energy and the environment. A year-long capstone design experience in the senior year uses the group design process to both better simulate the way design is done in the real world and promote the benefits of collaborative learning. [3] Ocean engineering (OE) deals with the design of ships of all types. The field is often called naval architecture. It involves fluid mechanics, propulsion, structures, vehicle dynamics, and marine engineering. The curriculum culminates in an international award-winning design sequence in which students design a complete ship. [6]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.","The Bachelor of Science in Aerospace and Ocean Engineering (BSAOE) degree program, Ocean Engineering major is accredited by the Engineering Accreditation Commission of ABET, under the commission's General Criteria and Program Criteria for Naval Architecture, Marine Engineering, Ocean Engineering and Similarly Named Engineering Programs. [7]",,,FALSE,True,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Packaging Systems and Design,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,A minimum of 120 credit hours is required for graduation. An in-major and overall GPA of 2.0 is required for graduation. A sequence of two (2) foreign language courses is required for graduation unless two (2) high school credits of the same foreign language or six (6) transfer credit hours of foreign language have been earned.,Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Natural Resources and Environment,,,,,,,,,"If you are looking for a creative, interesting and always-changing field, where design is the key to engineering products that are easily recycled and re-used to reduce waste for a greener planet, then you are needed in the Packaging Systems and Design program of Virginia Tech. The Packaging Systems and Design program of Virginia Tech a includes several aspects of sustainable materials and biomaterials in packaging for transportation, storage and delivery of products that must withstand loads, and how all components of the “package” interact. [13] This major will help enhance your understanding of cradle to grave issues in the recycling and re-use of packaging materials as well as explore how those issues are critical both to the environment as well as to business economics. [13] Increasingly important in packaging is the development of new materials that can be used with foods and drugs for storage and delivery. [13]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,59.0,,80,,,,,,,,,,,"The College of Natural Resources and Environment awarded over $423,000 in scholarships for the 2023-2024 academic year to over 110 undergraduate students. [1] The Department of Sustainable Biomaterials has over $57,000 in scholarships to award each year. [40] Specific scholarship amounts within the college include awards of approximately $1,200, $1,800, $2,450, and up to around $17,000. [1]",,"Need-based and merit-based scholarships are available. [1] Criteria for some scholarships include demonstrated interest in the forest industry, academic achievement, extracurricular leadership, and community service. [40] There is also a scholarship specifically for students majoring in Packaging Systems and Design. [24]",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Philosophy,,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); 4 elective units. In addition, all degree-seeking applicants are required to complete the Ut Prosim Profile, which consists of four short-answer questions with a 120-word limit per response. [8]",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,Pre-Medical Professions,"Courses in philosophy aim at critical understanding and rigorous evaluation of the concepts underlying our views concerning the nature of reality, what sorts of things there are, what can be known, what is of value, and what people ought to do and to aim at. [12] The department offers both B.A. and M.A. degrees. [12] Philosophy majors receive a strong liberal arts education and are prepared for careers that require a broad perspective and independent judgment. [12] They are prepared for graduate work in a variety of scholarly and professional fields. [12] An undergraduate philosophy major is especially appropriate for the student considering law school, medical school, or other professional schools. [12] In addition, philosophy may be chosen as a minor. [12] Major in philosophy at Virginia Tech to engage with the world of ideas and learn effective reasoning. [7] Work with award-winning faculty to gain hands-on experience through special projects, study abroad, and internships. [7] The major offers a degree track in pre-medical professions for students interested in pursuing careers in health or medicine. [7] The philosophy major positions you for graduate and professional school as well as a variety of careers in business, education, government, journalism, law, medicine, and public policy. [7]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"For the 2023-2024 academic year, the per-credit-hour tuition rate for undergraduate students taking 1-11 credits is $483.25 for Virginia residents and $1,372.75 for non-Virginia residents. Additional fees apply per credit hour. [4]",FALSE,False,"While there isn't a specific maximum number of failing grades, students are limited to three attempts for any single course. Academic standing is based on GPA, and a cumulative GPA below 2.0 results in academic probation, which can lead to suspension if not rectified.",4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,"The Presidential Scholarship Initiative offers an award that covers the full cost of tuition, fees, room, and board for eligible in-state students. [23] Other leadership scholarships administered by the Division of Student Affairs typically range from $1,000 to $4,000. [23]",,Virginia Tech offers both need-based and merit-based scholarships. [23],FALSE,,,FALSE,FALSE,,,False
,"Bachelor of Arts in Philosophy, Politics, and Economics",,,,,Undergraduate,Fall 2026,,,,Not Required,Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, geometry, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); and 4 elective units. All applicants must also submit the Ut Prosim Profile, which consists of four short-answer questions with a 120-word limit per question. [3, 4]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,,"You will study some of the most important social, ethical, economic, and political problems that our contemporary societies face. Our program thinks about the wellbeing of individuals and societies in the 21st century. You will have the opportunity to take classes from many different disciplines and complete a research project. [10] Our world faces problems that often cut across the boundaries of academic programs. [10] Questions concerning market regulations, responsibilities of non-profit organizations, environmental sustainability, poverty, and global justice are all concepts that can only be considered through multiple perspectives. A major in philosophy, politics, and economics provides such analysis. [10] You will develop comprehensive solutions that are economically sound, socially, ethically, and politically informed to solve complex problems. [10]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"Merit-based, Need-based, Departmental",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Physics,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete: 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); 4 elective units. The application is reviewed holistically, considering academic rigor, grades, and standardized test scores if submitted.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Science,"For the 2024-2025 academic year, the estimated annual tuition for a full-time undergraduate student is part of the overall 'Fees' and is not listed as a separate line item. The combined tuition and mandatory fees are approximately $15,950 per year for in-state students and $36,956 per year for out-of-state students.",,,,,,,"['Physics Education', 'Pre-Health', 'Pre-Law']","The physics curriculum provides a broad background in scientific inquiry, quantitative problem solving, emerging research frontiers, and communication skills. [4] Students can pursue either a B.S. or a B.A. according to their career goals. [4] The B.S. is recommended for students interested in graduate study or in leadership or technical positions in industry or government. [4] It may lead to a 5-year B.S./M.S. for qualified students. [4] The B.A. allows students to pursue a more flexible program with a strong background in physics. [4] It is ideal for students interested in science-education certification or as a pre-med or pre-law degree. [4] Students are strongly encouraged to participate in undergraduate research opportunities. [4] Many of these projects are highly interdisciplinary. [4] Internships and study-abroad experiences can be arranged. [4] The department offers excellent computer facilities and a student machine shop. [4]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"For the 2024-2025 academic year, the per-credit-hour tuition for undergraduate students is $559.75 for Virginia residents and $1,424.50 for non-residents.",FALSE,True,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,"Virginia Tech offers a variety of scholarships, including merit-based and need-based awards.",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Political Science,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete: 18 units of high school coursework, including: 4 units of English. 3 units of math (includes algebra I, and algebra II) 2 units of laboratory science (chosen from biology, chemistry or physics) 2 units of social science (one must be history) 3 additional academic units (foreign language is highly recommended) 4 elective units. [3]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Human Sciences,,,,,,,,"['Legal Studies Option', 'National Security Option (NSEC)', 'Social and Political Justice (SPJ) Option']","The department offers courses leading to degrees in Political Science and International Studies. These courses provide understanding of political systems, forms of government, international relations and other political processes throughout the world. Political science courses also offer preparation for careers in government, business, nonprofit/nongovernemnt organizations, law, politics, and education. [9] The general option encourages students to take courses in all of the subfields of political science, including political theory, comparative politics and government, U.S. politics and government, international relations, and research methodologies and methods. [9] This permits students to describe, analyze, and evaluate governments, public policies, and political processes, systems, and behaviors, locally, nationally and globally. [9] Students choosing this option pursue careers in government, nongovernmental organizations, business, education, law, policy analysis, and politics. [9]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,"Merit-based, Need-based, Athletic, Community service",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Psychology,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete: 18 units of high school coursework, including: 4 units of English; 3 units of math (includes algebra I, and algebra II); 2 units of laboratory science (chosen from biology, chemistry or physics); 2 units of social science (one must be history); 3 additional academic units (foreign language is highly recommended); 4 elective units. [3] The application is reviewed holistically, considering academic rigor, grades, major requested, and personal qualities as expressed through activities and personal statements in the Ut Prosim Profile. [3]",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Science,"For the 2025-2026 academic year, the estimated full-time undergraduate tuition and mandatory fees for Virginia residents are not yet published on the Bursar's website. The most recent comprehensive fee information is for the 2024-2025 academic year. Specific program fees for Psychology were not detailed.",,,,,,,,"Psychology a rich discipline that lies at the crossroads of biology and society. A hub science, it bridges such disparate fields as biology, education, health, business, sociology, marketing, engineering, and neuroscience. Psychological science is integral to understanding the fundamental building blocks of human behavior and necessary for addressing current societal issues. [11] The program provides a strong, broad-based education. [7, 11] Students study all aspects of psychology and, through research, can pursue an area of interest such as clinical, counseling, developmental, experimental, industrial-organizational, physiological, or social psychology through their choice of courses. [7, 11] Graduates receive a B.S. and are prepared for positions in community agencies, hospitals, rehabilitation centers, prisons, schools, industry, and government agencies. [7, 11] It is important to note, however, that a career as a professional psychologist requires graduate training. [7]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"For the 2025-2026 academic year, the per-credit-hour tuition rate for undergraduate students has not yet been published. Please refer to the Virginia Tech Bursar's website for the most up-to-date information.",FALSE,True,"While a specific maximum number of failing grades is not stated, students must maintain good academic standing. According to the university's academic eligibility policies, undergraduates must maintain a minimum cumulative GPA of 2.0 to be in good academic standing. [24] Falling below this can lead to academic warning, probation, and eventually suspension.",4.0,"A minimum cumulative GPA of 2.0 is required to remain in good academic standing and to graduate. [24] For admission to the major, specific prerequisites must be completed, but a minimum GPA for entry into the major is not explicitly stated on the official website.",,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,"Virginia Tech offers a variety of scholarships, including merit-based scholarships, need-based scholarships, and scholarships for specific fields of study. These can be from the university itself, individual colleges, or private donors.",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Public and Urban Affairs,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"To be a first-year applicant to Virginia Tech, you must complete 18 units of high school coursework, including 4 units of English, 3 units of math, 2 units of laboratory science, 2 units of social science, 3 additional academic units, and 4 elective units. Virginia Tech conducts a holistic review of applications, considering academic rigor, grades, and personal qualities demonstrated through activities and personal statements. [7]",Not Required,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,,,,,,,,,"['Smart and Sustainable Cities (SSC)', 'Environmental Policy and Planning (EPP)']","To create future leaders, we need students who have a global perspective, who are able to work collaboratively with diverse people in transdisciplinary settings, engage in critical and creative thinking, and make decisions based on evidence and a deep sense of ethics. It is this vision that underpins our new undergraduate program. [2] In the fall of 2018, our first cohort of students began one of our two new majors in Smart and Sustainable Cities (SSC) and Environmental Policy and Planning (EPP). [2] Both of these majors are offered as part of a Bachelor of Arts in Public and Urban Affairs (PUA). [2] The SSC major is completely new and is one of the first majors in the United States to integrate urban analytics and sustainable urbanization. [2] The EPP major draws from the long and successful legacy of the Bachelor of Science in Environmental Policy and Planning, and will provide students with the knowledge and skills needed to understand complex environmental challenges and develop enduring solutions. [2]",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,,FALSE,False,,,,,,,,,,,,,,,,,,,,,False,False,,,115.0,,,,6.5,,,59.0,,80,,,,,,,,,,,,,,FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Public Health,,,,,Undergraduate,Fall 2026,,,,,,,,,,,True,True,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,Virginia-Maryland College of Veterinary Medicine,,,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"In-state: $548.00/credit hour, Out-of-state: $1,432.25/credit hour (2024-2025)",FALSE,False,,,2.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Arts in Public Relations,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,"Virginia Tech does not offer a specific major in 'Bachelor of Arts in Public Relations'. Public Relations is a major within the School of Communication. As such, applicants should follow the general first-year application requirements for admission to the university.",Not Required,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Liberal Arts and Human Sciences,"Undergraduate In-state: $16,526/year, Undergraduate Out-of-state: $38,977/year",,,,,,,,,,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,"In-state: $564.25/credit hour, Out-of-state: $1,805.25/credit hour",FALSE,False,,4.0,2,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,,,"Merit-based, Need-based",FALSE,,,FALSE,FALSE,,,False
,Bachelor of Science in Real Estate,,,,,Undergraduate,Fall 2026,,,,Not Required,Not Required,Not Required,Required,Application to the Bachelor of Science in Real Estate is handled through the general first-year application process to Virginia Tech. Applicants must use the Common Application. There are no specific program requirements listed for the Real Estate major beyond the general university admission requirements for first-year students. The university conducts a holistic review of applicants.,Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Pamplin College of Business,"$15,948/Year for in-state students and $40,442/Year for out-of-state students for the 2024-2025 academic year. [17]",,,,,,,The Bachelor of Science in Real Estate at Virginia Tech offers two majors: Real Estate for Commercial Properties and Real Estate for Residential Properties.,"The B.S. Real Estate degree provides students with comprehensive, interdisciplinary training. Courses in real estate development, finance, law, management, and market analysis are combined with electives and experiential learning activities to prepare students for careers in all segments of the real estate industry. The curriculum was developed in collaboration with industry leaders, many of whom engage with students over the course of their studies by guest lecturing, serving as mentors, and offering internship opportunities.",,"The official university website for Virginia Polytechnic Institute and State University, commonly known as Virginia Tech, is vt.edu.

Virginia Tech is a public, land-grant research university with its main campus located in Blacksburg, Virginia. The university offers a wide range of undergraduate and graduate degree programs.",,,The university's tuition and fees schedule does not provide a flat per-credit-hour rate for all undergraduate courses. The cost for part-time enrollment (1-6 credit hours) is available on the Bursar's Office website. [17],FALSE,False,,4.0,2.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,54.0,,79,,,,,,,,,,,"Undergraduate scholarships in the Blackwood Department of Real Estate have a recommended minimum of $50,000 to $100,000 or more. [40] Specific scholarship amounts, like the Lucy B. Coleman Scholarship, vary. [34]",,"Scholarships are available based on academic achievement, financial need, and an interest in specific fields like banking and real estate. [44]",FALSE,,,FALSE,FALSE,,,False
