Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees.1,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore,IsGRERequired
,Master of Science in Information Science with a concentration in Information Organization,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Applicants to the M.S. in Information Science program should apply directly to the Toulouse Graduate School through the ApplyTexas application.
In addition to the requirements for admission to the Toulouse Graduate School, applicants for admission to the M.S. in Information Science program must meet the following departmental requirements:
*   A current resume or curriculum vitae
*   Statement of Purpose — The statement of purpose should address an applicant’s reasons for pursuing an M.S. in Information Science and how this degree will help the applicant meet career goals. The statement should also address the applicant’s experience in the field of information science and related fields, as well as areas of interest in the program. Students may also include the optional concentration they intend to pursue and how their interest aligns with the concentration’s curriculum and career path. The statement should not exceed 1000 words in length.
*   Two letters of recommendation from individuals who are qualified to comment on the applicant’s academic and/or professional potential.
*   Scores from the Graduate Record Examination (GRE) are waived for applicants with a bachelor’s degree from a regionally accredited institution within the United States with an undergraduate GPA of 3.0 or higher. For applicants who do not meet the GPA requirement, the GRE general test is still required.
*   Additional information for international applicants and those with international credentials may be found on the International Graduate Student Admissions website.",Not Required,,True,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Information,,,,,,,,Information Organization,"The Information Organization concentration helps students understand the structures and processes used to organize information, including metadata, indexing, abstracting, classification, and taxonomy. Students learn how to apply these structures and processes to meet user information needs in a variety of settings.",,https://tgs.unt.edu/future-students/graduate-programs.html,"The Master of Science program in Information Science is accredited by the American Library Association (ALA), 225 N. Michigan Ave., Suite 1300, Chicago, IL 60601-7616. The program is in good standing.",,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Need-based, Research Fellowships, Professional Development Grants",FALSE,,,FALSE,FALSE,,,
,Master of Science in Information Science with a concentration in Information Systems,,,,,Graduate,Fall 2026,,,,Not Required,Required,Either,REQUIRED,"General admission requirements to the Toulouse Graduate School are published in the Graduate Admissions section of this catalog. In addition to these requirements, applicants to the M.S. in Information Science program are required to have: Baccalaureate degree from an accredited institution. Undergraduate GPA of 3.0 or better on a 4.0 scale for the last 60 hours of undergraduate work. Two letters of recommendation from individuals able to assess the applicant's academic or professional capabilities. Statement of Purpose. Graduate Record Examination (GRE) scores (verbal, quantitative, analytical writing) are optional. If submitted, the scores should be within the last five years and taken for the following reasons: Applicant's GPA does not meet the minimum requirement. Applicant's academic record is weak. Applicant wishes to be considered for department scholarships and/or assistantships. International applicants must provide proof of English language proficiency.",Not Required,,True,True,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Information,"Texas Resident: $5,648.74/Semester (for 9 SCH); Non-Resident: $10,880.74/Semester (for 9 SCH)","Texas Resident: $5,648.74/Semester (for 9 SCH); Non-Resident: $10,880.74/Semester (for 9 SCH)",,,,,,Information Systems,"The Master of Science in Information Science is designed to prepare professionals to provide leadership in the rapidly changing information environment. Graduates of the program are prepared to assume responsible positions in a wide variety of information-intensive organizations. The program focuses on the organization and analysis of information, information technology, information seeking and use, and the management of information organizations and systems.",,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17311&returnto=4046,,,Resident: $627.64/credit hour (estimated for 9 SCH); Non-resident: $1208.97/credit hour (estimated for 9 SCH),FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,58.0,,79,,,,,,,,,,,,,Merit-based,FALSE,,,FALSE,FALSE,,,
,Master of Science in Information Science with a concentration in Knowledge Management,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Students must meet the following to be considered for admission to the Master of Science in Information Science program. Students applying for admission to the graduate program must have a minimum GPA of 3.0 in the last 60 undergraduate credit hours (or in a previously earned master's degree). Applicants must include unofficial transcripts with their application to be evaluated for admission. Official transcripts will be required if admitted. Applicants whose native language is not English must submit a TOEFL score of at least 79 on the internet-based test (iBT), a TOEFL Essentials score of at least 8.5, an IELTS score of at least 6.0, a PTE Academic score of at least 53, or Duolingo score of 100.",,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Information,"$23,930/Year (Estimated Non-Resident, 2024-2025 academic year, assuming 18 credit hours)","$23,930/Year (Estimated Non-Resident, 2024-2025 academic year, assuming 18 credit hours)",,,,,,Knowledge Management,"The Master of Science in Information Science (MSIS) program provides advanced graduate education for professionals in the field of information science. Information science is an interdisciplinary field that seeks to understand, analyze, and manage information in various forms and contexts. It draws on theories and practices from computer science, cognitive science, library science, and other disciplines to address the challenges and opportunities of the information age. The program offers a range of specializations allowing students to tailor their studies to their interests and career goals. Concentrations include archival studies, data science, digital content and information management, health informatics, human-computer interaction, information organization, information systems, knowledge management, metadata and discovery, school library media, sport entertainment information and analytics, storage and preservation, and user experience design. The MSIS program is designed for students with a bachelor's degree in any field who are interested in pursuing a career in information science. It is also suitable for professionals who wish to enhance their skills and knowledge in this rapidly evolving field. Graduates of the program are prepared for a variety of roles in information science, including information architects, data analysts, knowledge managers, user experience designers, and information consultants. The program emphasizes critical thinking, problem-solving, and practical skills development, enabling students to address real-world challenges in diverse information environments. The MSIS program is an online program.",,https://tgs.unt.edu/future-students/graduate-programs.html,Approved by the Texas Higher Education Coordinating Board. The MSIS program is not accredited by the American Library Association (ALA).,,"Estimated $660.11 (resident) to $1,329.44 (non-resident) per credit hour (based on 9 credit hours, 2024-2025)",FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Merit-based (Toulouse Graduate School Scholarship), Research (Dissertation Fellowships), Travel Grants",FALSE,,,FALSE,FALSE,,,
,Master of Science in Information Systems and Technologies,,,,,Graduate,Fall 2026,,,,Required,Required,,REQUIRED,"Admission to the master's degree program in information systems is based primarily on an evaluation of the applicant's prior academic record and the results of the Graduate Record Examination (GRE). A minimum 3.0 (on a 4.0 scale) grade point average (GPA) on the last 60 hours of undergraduate work is required for unconditional admission. Additionally, the department requires a minimum of 3.0 GPA for any graduate coursework completed. The following documents are required: Personal statement / Statement of Purpose, Resume, Three letters of recommendation, Official GRE scores (waived if a student has an undergraduate GPA of 3.0 or higher), Official transcripts from all universities and colleges attended. Applicants from non-business disciplines are expected to have completed undergraduate course work in accounting, economics, finance, information systems, management, and marketing. If applicants have not completed such course work, they will be required to demonstrate equivalent competency or complete selected graduate preparatory courses.",Not Required,,True,False,False,False,False,False,,True,False,False,False,True,True,True,False,False,,,,G. Brint Ryan College of Business,,,,,,,,"Business Information Systems (BIS), Cyber Security (CS), Information Technology (IT)","The Master of Science in Information Systems and Technologies (M.S.I.S.T.) is designed to provide students with a balance of in-depth theoretical knowledge in information systems and technologies with practical applications relevant to managerial and technical challenges. The program prepares students for leadership positions as information technology specialists, project managers, systems analysts, information technology consultants and other management positions in government, not-for-profit organizations and private industry. The curriculum prepares students to manage, operate, and maintain computing resources and their applications as they relate to organizational needs, and to keep pace with an ever-changing environment in information technology.",,https://tgs.unt.edu/future-students/graduate-programs.html,Accredited by AACSB International – The Association to Advance Collegiate Schools of Business.,,,FALSE,True,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.0,,,53.0,,79,,,,,,,,,,,"Up to $1,000 (TGS Master's Scholarship)",,"Merit-based, Assistantships, Fellowships",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies,,,,,Graduate,Fall 2026,,,,Required,Required,GRE,REQUIRED,"Applicants for the Master of Science in Interdisciplinary Studies program must submit a complete graduate school application, application fee, official transcripts from all universities and colleges attended, and proof of English language proficiency if you are an international applicant. Additionally, required documents for all applicants include a Statement of Purpose, a Resume, and three letters of recommendation.",,,True,False,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,Toulouse Graduate School,"$12,710/Year (Texas Resident, general graduate estimate)","$12,710/Year (Texas Resident, general graduate estimate)",,,,,,,"The Master of Science in Interdisciplinary Studies degree offers a unique opportunity to design a master’s program tailored to your interests and career goals. Working with a faculty advisor, you'll combine courses from three distinct disciplines across the university to create a cohesive course of study. This flexible, customizable program allows you to integrate knowledge from various fields, fostering critical thinking, problem-solving, and adaptability. Whether you're looking to advance in a specific field, transition careers, or pursue a unique academic path, the M.S. in Interdisciplinary Studies equips you with a broad skill set applicable to a wide range of professions. The M.S. in Interdisciplinary Studies is a 36-credit-hour program. You will choose three areas of study from at least two different colleges and complete 12 credit hours in each area. You will also complete a 3-credit-hour capstone experience.",,https://www.unt.edu/academics/programs/interdisciplinary-studies-masters.html,,,$330.60/credit hour (Texas Resident),FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79,,,,,,,,,,,"Toulouse Master's Fellowship: $5,000",,"Merit-based, Research-based, Assistantships, Need-based",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Advanced Data Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Applicants for the Master of Science in Interdisciplinary Studies with a concentration in Advanced Data Analytics must meet the following criteria: A bachelor’s degree from an accredited institution. An undergraduate GPA of at least 3.0 in the last 60 hours of undergraduate work. Submit official transcripts from all colleges and universities attended. Submit GRE general scores with a minimum combined verbal and quantitative score of 300. Provide a statement of purpose (500-750 words) that describes: Your motivations for pursuing the MSIS with a concentration in Advanced Data Analytics. Relevant academic and professional experiences. Your career goals and how this program aligns with them. Provide a current resume or curriculum vitae (CV) outlining your professional experience, education, and any relevant skills or certifications. Hold an undergraduate degree in a quantitative field such as computer science, mathematics, statistics, engineering, or a related discipline. Note: Applicants with degrees in other fields may be considered if they demonstrate sufficient quantitative background through coursework or professional experience, subject to program director approval. Complete a minimum of 12 hours of undergraduate-level mathematics coursework (e.g., calculus, linear algebra, discrete mathematics) and 6 hours of programming coursework (e.g., Python, R, Java, C++). Note: Deficiencies in these areas may require completion of prerequisite courses.",,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,Toulouse Graduate School,,"Resident: $5,556/Semester (9 credit hours), Non-Resident: $10,536/Semester (9 credit hours)",,,,,,Advanced Data Analytics,"The Master of Science in Interdisciplinary Studies (MSIS) with a concentration in Advanced Data Analytics is for students who want to develop practical, relevant and current skills to effectively use data as a critical resource for business, government and research. The program focuses on quantitative and computational methods, statistical learning, modeling and prediction, and provides students with skills in:
*   Big Data/Data Mining
*   Machine Learning
*   Statistical Analysis
*   Data Visualization
*   Predictive Modeling
*   Programming in R and Python",,https://www.unt.edu/academics/programs/interdisciplinary-studies-masters-with-a-concentration-in-advanced-data-analytics.html,,,"Resident: $617.33, Non-Resident: $1,170.67 (per credit hour for 9 credit hours)",FALSE,False,0.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Fellowships, Travel Grants",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Applied Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,Optional,REQUIRED,"Students applying to the M.S. in Interdisciplinary Studies with a concentration in Applied Analytics are required to meet the following criteria:
1. Statement of Purpose (SOP): A one-page essay discussing your academic and professional goals, how this degree will help you achieve them, and your potential contributions to the program.
2. Resume/CV: Detailing your academic background, relevant work experience, and any research or projects.
3. Letters of Recommendation: Two letters from individuals who can speak to your academic abilities and potential for success in a graduate program.
4. Transcripts: Official transcripts from all previously attended colleges and universities.
5. Standardized Test Scores (GRE/GMAT): While not strictly required, submitting strong GRE or GMAT scores can enhance your application, especially if your undergraduate GPA is below 3.0.
6. GPA: A minimum undergraduate GPA of 3.0 is preferred. Applicants with a GPA below 3.0 may be considered on a case-by-case basis, especially if they have significant professional experience or strong GRE/GMAT scores.
7. English Language Proficiency: International applicants must demonstrate English language proficiency through TOEFL, IELTS, or PTE scores, unless exempt.",,,True,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,The Graduate School,,,,,,,,Applied Analytics,"UNT’s Master of Science in Interdisciplinary Studies with a concentration in Applied Analytics prepares you to use data analysis techniques to solve real-world problems. In this program, you will learn to apply predictive and prescriptive models to generate insights that inform strategic decision-making in a wide range of fields. You’ll be prepared for careers as data scientists, business intelligence analysts, or consultants in finance, marketing, logistics, government, health care and more. The curriculum is interdisciplinary, blending courses from business, computer science, and mathematics to give you a comprehensive understanding of analytics. Our program emphasizes hands-on experience, with opportunities for internships and projects that apply your skills to practical challenges. You'll gain expertise in data visualization, machine learning, statistical modeling, and database management, making you a highly marketable professional in the rapidly growing field of data analytics.",,https://www.unt.edu/academics/programs/interdisciplinary-studies-with-a-concentration-in-applied-analytics.html,,,Texas Resident: $299.23/semester credit hour; Non-Resident: $732.23/semester credit hour,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,"General Academic, Eagle, Departmental, External",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Computational Linguistics,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"To be admitted to the Toulouse Graduate School, applicants must meet the general admission requirements. The Computational Linguistics Interdisciplinary Studies Program uses a holistic review process for all applicants. The admission committee reviews each application on its own merit based on prior academic performance, research, work and other related experiences.

Applicants for the M.S. in Interdisciplinary Studies with a concentration in Computational Linguistics must have:
* An undergraduate degree with an overall GPA of 3.0 or higher in the last 60 hours of coursework toward the bachelor’s degree, or a GPA of 3.0 or higher on all previous graduate work.
* Demonstrated competency in at least one computer programming language, and prior coursework in Discrete Structures, Statistics and Linguistics (or equivalent experience, to be determined by the admission committee).
* Applicants must also submit a statement of purpose and a resume/CV.",,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,True,,,,"College of Liberal Arts and Social Sciences, College of Science, College of Engineering",,,,,,,,Computational Linguistics,"The M.S. in Interdisciplinary Studies is a graduate degree option designed to allow students, in consultation with faculty, to develop a unique program of study for their master's degree. Students are encouraged to pursue an interdisciplinary approach to learning by taking courses in three distinct academic disciplines, forming an overarching degree plan that is centered around a specific topic or field of interest. Students are admitted to the program under one of several designated specializations. With prior approval, students may develop a new specialization to meet their academic and professional goals.",,https://tgs.unt.edu/future-students/graduate-programs.html,,,,FALSE,False,6.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Assistantships (Teaching Assistant, Research Assistant, Graduate Assistant), Fellowships (Dean’s Distinguished Fellowship, Toulouse Fellowship, Texas Research Incentive Program Fellowships), Scholarships (TGS General Scholarship, TGS Travel Grants, UNT Foundation, Inc. Scholarships)",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Digital Communication Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,Either,REQUIRED,"Admission to the MS program in Interdisciplinary Studies with a concentration in Digital Communication Analytics is contingent on admission to the Toulouse Graduate School and satisfaction of the following requirements:
1. GRE test scores are not required for admission.
2. A baccalaureate degree from an accredited institution.
3. An undergraduate GPA of at least 3.0 on a 4.0 scale on the last 60 hours of undergraduate work.
4. A statement of purpose (500-1000 words) describing the applicant's research interests and career goals.
5. Three letters of recommendation.
6. A curriculum vitae or resume.",Not Required,,True,False,True,True,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Liberal Arts and Social Sciences,,"$18,323/Year (estimated for non-resident, 15 credits/year)",,,,,,Digital Communication Analytics,"The Master of Science in Interdisciplinary Studies (MSIS) is a research-intensive graduate degree that encourages the integration of knowledge from two or more academic disciplines. The MSIS is housed in the College of Liberal Arts and Social Sciences and designed to foster interdisciplinary learning under the guidance of a graduate faculty advisor and a supervisory committee. Students pursue individualized course plans based on their academic and research interests and develop an interdisciplinary thesis (3 credit hours) or project (0 credit hours). This particular program of study combines coursework from the College of Liberal Arts and Social Sciences (specifically, the Department of Media Arts) and the Mayborn College of Health and Public Affairs (specifically, the Department of Public Administration). This particular program of study (MSIS with a concentration in Digital Communication Analytics) is a professional master's degree that prepares students for careers as digital communication analysts, researchers, strategists, and managers in a variety of public, private, and non-profit organizations. Students gain expertise in data collection, analysis, visualization, and storytelling to inform strategic communication decisions in a data-driven environment.",,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17353,,,"$1210.11/Credit Hour (estimated for non-resident, 9 credits/semester)",FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Fellowships, Waivers",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Geographic Information Systems (GIS),,,,,Graduate,Fall 2026,,,,Required,Required,GRE,REQUIRED,"To be considered for admission, applicants must have: Official transcripts, Three letters of recommendation, Resume/CV, Statement of purpose/letter of intent, Official GRE scores (optional), Current UNT graduate students transferring to a new graduate program may not need new letters of recommendation (check with program for details). Additional department-specific requirements may apply. Please refer to departmental website.",Not Required,,True,True,True,True,True,False,,True,False,False,False,True,True,False,False,False,,,,College of Liberal Arts and Social Sciences,,,,,,,,Geographic Information Systems (GIS),,,https://tgs.unt.edu/future-students/graduate-programs.html,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,,,,6.5,,,53.0,,79,,,,,,,,,,,"Various scholarships available ranging from $500 to $18,000 depending on the scholarship type.",,"Merit-based, Research-based, Need-based, Residency/Tuition waiver",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Geospatial Intelligence,,,,,Graduate,Fall 2026,,,,Required,Required,,REQUIRED,"Applicants must meet the general requirements for admission to the Toulouse Graduate School and the following program requirements:
*   A bachelor’s degree from an accredited institution. Applicants must meet the requirements for admission to graduate school.
*   Undergraduate GPA of 3.0 or better for the last 60 hours of undergraduate coursework
*   Statement of Purpose (a one-page essay explaining the applicant’s interest in the MS in Interdisciplinary Studies with a concentration in Geospatial Intelligence)
*   Curriculum Vitae/Resume that indicates relevant work experience and skills
*   Official transcripts from all higher education institutions attended.
*   Three letters of recommendation from individuals knowledgeable of the applicant’s academic and/or professional capabilities.
*   GRE is not required for admission.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,Toulouse Graduate School,,"$5,263.00/Semester (Texas Resident, 9 credit hours)",,,,,,Geospatial Intelligence,"The Master of Science in Interdisciplinary Studies (MSIS) with a concentration in Geospatial Intelligence (GSI) is a 36-credit-hour program designed to equip students with a robust skillset in geographic information science, remote sensing, and intelligence analysis techniques. Graduates will be prepared for a variety of careers in government, industry, and academia, focusing on the collection, analysis, and dissemination of geospatial information to support decision-making.",,https://tgs.unt.edu/future-students/graduate-programs.html,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,60.0,,,,,,,,,,,,,,,"Assistantships (Teaching, Research), Fellowships, TGS Dissertation Completion Fellowship, TGS Graduate Research Grant, TGS Travel Grants",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Health Data Analytics,,,,,Graduate,Fall 2026,,,,Required,Required,Not Required,REQUIRED,"Applicants must meet the general requirements for admission to the Toulouse Graduate School and the following program requirements: A bachelor’s degree from an accredited institution. A cumulative undergraduate GPA of 3.0 or better for the last 60 undergraduate hours. GRE — Waived for applicants with a cumulative undergraduate GPA of 3.2 or better for the last 60 undergraduate hours. A statement of purpose (500–750 words) outlining professional goals and how the Master of Science in Interdisciplinary Studies with a concentration in Health Data Analytics will help achieve those goals. A current resume or curriculum vitae. Applicants are expected to have previous coursework and/or experience in statistics, basic computer programming (e.g., Python or R), and database fundamentals. Deficiencies may be made up through undergraduate coursework or non-credit educational programs as determined by the program director.",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Merchandising, Hospitality and Tourism, College of Information, and College of Health and Public Service","Texas Resident: ~$5,825/semester; Non-Resident/International: ~$12,505/semester (based on 9 credit hours, estimated for 2023-2024)","Texas Resident: ~$5,825/semester; Non-Resident/International: ~$12,505/semester (based on 9 credit hours, estimated for 2023-2024)",,,,,,Health Data Analytics,"The Master of Science in Interdisciplinary Studies with a concentration in Health Data Analytics offers students the foundational knowledge and skills needed to address the complex challenges of the healthcare industry through data analysis. This program is designed to integrate various fields — computer science, statistics, public health, information science, and other areas — to prepare students for careers in the rapidly growing health data analytics field. Students learn to collect, manage, analyze, and interpret large health care data sets, apply statistical and machine learning techniques, and communicate findings effectively to inform decision-making in clinical, administrative and research settings. Students also gain practical experience through projects and case studies, equipping them with the ability to transform raw data into actionable insights for improving patient care, public health outcomes and health system efficiency.",,https://www.unt.edu/academics/programs/interdisciplinary-studies-with-a-concentration-in-health-data-analytics-masters.html,,,Texas Resident: $632.74; Non-Resident/International: $1399.44 (estimated for 2023-2024),FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,,6.5,,,53.0,,79,,,,,,,,,,,,,"Merit-based (fellowships, competitive scholarships), Tuition waivers, Assistantships (Teaching, Research, Lab, Clinical)",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Instructional Systems Design,,,,,Graduate,Fall 2026,,,,Required,Required,GRE,REQUIRED,"Admission to the M.S. in Interdisciplinary Studies program is competitive and based on academic achievement and professional experience. Applicants must meet the general requirements for admission to the Toulouse Graduate School, as well as the following program-specific requirements: GPA: A minimum 3.0 GPA on the last 60 hours of undergraduate coursework, and a 3.0 GPA on any previous graduate work.",Not Required,,True,False,True,False,True,False,,True,False,False,False,True,True,True,False,True,,,,Toulouse Graduate School,,,,,,,,Instructional Systems Design,"The M.S. in Interdisciplinary Studies with a concentration in Instructional Systems Design (ISD) prepares you to be a leader, practitioner, or researcher in the field of learning and development. This program allows you to customize your learning with courses from other disciplines related to your interests and career goals. Instructional systems designers are in demand in corporations, government, military, K-12, higher education, and healthcare. If you want to make a difference in how people learn and perform, this program is for you. Graduates of this program will be equipped with the knowledge and skills to lead in the transformation of learning and development. This is a 30-hour program with a variety of course delivery options, including online, face-to-face, or blended. The ISD program offers a non-thesis option, which requires completion of a comprehensive exam, as well as a thesis option. The thesis option allows you to conduct research on a topic of interest, under the direction of a faculty member, and to present your findings in a written thesis. The thesis option is required for students who wish to pursue a doctoral degree.",,https://tgs.unt.edu/future-students/graduate-programs.html,,,,FALSE,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.0,,,53.0,,79,,,,,,,,,,,,,"Merit-based, Research-based, Travel Grants, Professional Development Grants, Financial Aid Grants",FALSE,,,FALSE,FALSE,,,
,Master of Science in Interdisciplinary Studies with a concentration in Workforce Leadership and Development,,,,,Graduate,Fall 2026,,,,Not Required,Required,Optional,REQUIRED,"Admission to the M.S. in Interdisciplinary Studies program is competitive. All applicants must meet the general admission requirements for the Graduate School, as well as the following program-specific requirements: A bachelor’s degree from an accredited institution. An undergraduate GPA of 3.0 or better for the last 60 hours of coursework. A personal statement outlining their academic and professional goals, how the Interdisciplinary Studies program will help them achieve these goals, and how their previous academic and professional experiences have prepared them for the program. The statement should be 1-2 pages in length. Three letters of recommendation from individuals who can speak to the applicant’s academic and/or professional abilities and potential for success in a graduate program. Official GRE scores are not required. Additional requirements may apply depending on the chosen concentration. Applicants should check with the program coordinator for specific concentration requirements.",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,True,False,False,,,,"College of Merchandising, Hospitality and Tourism, College of Education, College of Health and Public Service, and College of Liberal Arts and Social Sciences",,,,,,,,Workforce Leadership and Development,"The M.S. in Interdisciplinary Studies with a concentration in Workforce Leadership and Development provides students with the opportunity to pursue an individualized, interdisciplinary course of study designed to meet their specific career and educational goals while focusing on the knowledge and skills necessary for leadership in various workforce and organizational settings. Students will gain advanced knowledge and skills in areas such as organizational development, human resource management, training and development, and leadership theory and practice, preparing them for roles in corporate, non-profit, government, and educational sectors. The program is designed to develop critical thinkers and ethical leaders who can effectively address the complex challenges of modern workforces.",,https://tgs.unt.edu/future-students/graduate-programs.html,,,,FALSE,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,100.0,112.0,,"300 (verbal + quantitative), 3.5 (analytical writing)",6.5,,,53.0,,79,,,,,,,,,,,,,"Academic merit, Financial need",FALSE,,,FALSE,FALSE,,,
