Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Science in Civil Engineering,,,,,,"Fall, Spring, Summer",,,,,,GRE,,"Applicants for admission to the M.S. degree program in civil engineering must have a B.S. degree in civil engineering from an ABET-accredited program with a GPA of 3.0 or higher (on a 4.0 scale), or its equivalent.

Applicants holding an undergraduate degree in a discipline other than civil engineering may be admitted to provisional status and required to complete a series of undergraduate articulation courses with a GPA of 3.0 or better before they are granted full admission status. Articulation courses for individual students will be determined by the Civil Engineering Graduate Admission Committee.

GRE general test requirement is waived for all applicants. However, applicants who do not have a B.S. degree from an ABET-accredited institution are strongly encouraged to submit GRE scores.

The minimum acceptable TOEFL score for applicants whose native language is not English is 550 (paper-based) or 213 (computer-based) or 79 (Internet-based). The minimum acceptable IELTS score is an overall band score of 6.0. The minimum acceptable PTE-A score is an overall score of 53. The minimum acceptable Duolingo score is an overall score of 115.",,,True,False,False,False,True,False,1.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,"['Structural Engineering', 'Transportation Engineering']","The Master of Science in Civil Engineering (MSCE) program provides an opportunity for students to prepare for leadership roles in the civil engineering profession. This program is for students with an engineering baccalaureate degree who desire advanced knowledge in civil engineering. The program will equip students with advanced skills in planning, design, analysis, and management of civil engineering systems. Students learn to address the challenges of sustainable infrastructure and the environment, such as those related to water, transportation, housing, and energy systems. The MSCE program at UMKC offers two emphasis areas: Structural Engineering and Transportation Engineering. The program of study may be tailored to emphasize one of the two areas, or a more broad-based plan of study may be developed. The MSCE degree program also offers a thesis option and a non-thesis coursework-only option for both emphasis areas. The thesis option involves in-depth research with a faculty member on a topic of mutual interest. The non-thesis option requires coursework only and culminates in a final comprehensive exam. The MSCE program is available to students on campus or online through the UMKC Online program.",,https://programs.umkc.edu/graduate/school-of-science-and-engineering/civil-engineering,,,"Resident: $665.30; Non-Resident: $1,475.90",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"$1,000 to $8,500 per year",,"Assistantships, Fellowships, Merit-based scholarships",,,,,,,
,Master of Science in Computer Science,,,,,Master,"Fall, Spring, Summer",,,,Optional,Optional,GRE,"If your native language is not English, you will need to demonstrate English proficiency by submitting one of the following: TOEFL (79 iBT or 550 pBT), IELTS (6.0 overall band score), PTE (53), Duolingo (110), or ELS (Level 112 with a 2.5 GPA).",Online application; Official transcripts; GPA of 3.0 or higher on a 4.0 scale; GRE is no longer required for admission; Resume (optional); Personal statement or statement of purpose (optional); Letters of recommendation (optional); International applicants must also submit English proficiency test scores.,,,True,False,False,False,True,False,1.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,"['Networking and Telecommunications', 'Software Engineering', 'Bioinformatics', 'Data Science', 'General Computer Science']",The Master of Science in Computer Science (M.S.C.S.) degree program provides a student with a graduate-level education that is highly respected and a foundation for a successful career. Our program blends a solid core of theoretical and practical computer science with opportunities for focused study in several emphasis areas. We emphasize practical application through lab-based courses and a significant capstone experience. The capstone experience can be met by completing a master's thesis or graduate project. Our program is designed to meet the needs of both the full-time student and the working professional. Courses are held in the late afternoon and evening to accommodate students with daytime employment. UMKC's location in a major metropolitan area provides students many opportunities for employment. Our faculty are experts who work closely with students to provide an outstanding educational experience. Students have access to state-of-the-art computing facilities including Windows and Unix labs. A dedicated server is available for research activities.,,https://sgs.umkc.edu/academics/master-programs.html,,,,True,True,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Nonresident awards, Assistantships",,,,,,,
,Master of Music in Conducting,,,,,Master,Fall,,August 1,December 1,Required,Required,Not Required,"International students must submit a TOEFL, IELTS, PTE or Duolingo score. Minimum scores for graduate degree programs are: TOEFL iBT 79, TOEFL PBT 550, IELTS 6.0, PTE 53, or Duolingo 110. Completion of ELS Level 112 with a minimum GPA of 2.5 is also accepted.","Minimum GPA: 3.0. A bachelor's degree in music from a regionally accredited institution is required. Applicants must submit a resume/CV, personal statement, three letters of recommendation, and a scholarly paper on a musical topic. Prescreening recordings are also required. An on-campus audition is required if invited.",Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,UMKC Conservatory,"$8,670/Year (Resident), $18,821/Year (Non-resident)",,,,,,"Choral Conducting emphasis, Instrumental Conducting emphasis","The Master of Music in conducting offers advanced, specialized training in conducting to those who have already attained a high level of proficiency as conductors. This degree will train conductors in the areas of ensemble technique, score study and repertoire. The program is specifically designed to prepare students for entrance into doctoral studies or to work as a professional conductor.",,https://sgs.umkc.edu/academics/master-programs.html,The UMKC Conservatory is an accredited institutional member of the National Association of Schools of Music (NASM).,,"$578.00/credit (Resident), $1,254.70/credit (Non-resident)",False,False,,4.0,3.0,,,,,,,,,,,"$8,670/Year (Resident), $18,821/Year (Non-resident)",,,,,,,False,False,,,110.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,Merit-based scholarships and assistantships,,,,,,,
,Master of Arts in Counseling,,,,,,Fall,,August 2025,"December 1, 2025",,,Not Required,"All applicants to UMKC whose native language is not English must demonstrate English proficiency. Minimum scores accepted are: TOEFL iBT of 79, TOEFL PBT of 550, IELTS of 6.0, PTE of 53, or Duolingo of 110. Successful completion of ELS Language Centers Level 112 also meets the requirement.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,"School of Education, Social Work and Psychological Sciences",,,,,,,"Mental Health Counseling, Marriage, Couple and Family Counseling","The Master of Arts (M.A.) in Counseling program at the University of Missouri-Kansas City (UMKC) prepares graduate students to become professional counselors. Our program is nationally accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP). We train students to work with a wide range of mental health issues in a variety of settings. Students who successfully complete our program are eligible for professional licensure in Missouri and Kansas. The M.A. in Counseling degree is a 60-credit hour program that provides the knowledge and skills necessary for the practice of professional counseling. Our program offers two emphasis areas: Mental Health Counseling and Marriage, Couple and Family Counseling.",,https://seswps.umkc.edu/academics/psychology-and-counseling/ma-in-counseling.html,Our program is nationally accredited by the Council for Accreditation of Counseling and Related Educational Programs (CACREP).,,"Missouri Resident: $492.20/credit hour; Non-Resident: $1,202.90/credit hour",,,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Fine Arts in Creative Writing and Media Arts,,,,,,Fall,,,January 15,Required,Required,Not Required,"International applicants must meet the English proficiency requirements set by the School of Graduate Studies. Accepted tests and minimum scores are: TOEFL iBT score of 79, IELTS overall score of 6.0, Pearson Test of English (PTE) Academic score of 53, or Duolingo English Test score of 110. Completion of ELS Language Centers Level 112 is also accepted.","To be considered for admission, applicants must submit the following materials:

- An online UMKC application for admission
- A bachelor's degree from an accredited institution
- Official transcripts from all colleges and universities attended
- Three letters of recommendation
- A statement of purpose (should address your background in creative writing and your goals for the MFA program)
- A writing sample (should consist of 20-30 pages of fiction or nonfiction, or 10-15 pages of poetry. It should represent your best work and demonstrate your readiness for graduate study in creative writing.)
- A CV or résumé",Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$8,796.60/Year (Resident); $20,224.80/Year (Non-Resident)",,,,,,"Fiction, Poetry, Creative Nonfiction","The Master of Fine Arts program in creative writing and media arts at the University of Missouri-Kansas City offers advanced training in the literary arts to a diverse community of writers in fiction, nonfiction, poetry and cross-genre work. Our degree provides students with the time, guidance, and community necessary to hone their craft. We are a three-year, 45-credit-hour program that values both literary and media arts, and we offer a course of study that stresses the interconnectedness of writing and publishing, creative practice and professional development. Our flexible and innovative curriculum combines a focus on writing workshops with a wide array of craft seminars, literature courses, and professional opportunities, allowing students to tailor their graduate studies to their own aesthetic and professional goals. Our program’s award-winning faculty is composed of dedicated teachers and mentors who publish widely and work at the forefront of their fields. Small class sizes of 15 or fewer students promote a strong sense of community and foster supportive and enduring relationships among students and faculty.",,https://www.pw.org/content/university_missouri_kansas_city,,,"$488.70 (Resident); $1,123.60 (Non-Resident)",,False,,4.0,3.0,,,,,,,,,,,"$8,796.60/Year (Resident); $20,224.80/Year (Non-Resident)",,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Graduate Teaching Assistantships include a minimum stipend of $10,000 per academic year and a full tuition waiver.",,"Graduate Teaching Assistantships, Program-specific scholarships and awards",,,,,,,
,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Playwriting",,,,,MFA,Fall,,,,,,Not Required,"All applicants who are not citizens of a TOEFL-exempt country must submit official scores for one of the following exams: TOEFL iBT (minimum score of 80), TOEFL Essentials (minimum score of 8.5), IELTS (minimum score of 6.0), PTE (minimum score of 53), or Duolingo English Test (minimum score of 110).",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$8,803.80/year for residents, $21,461.40/year for non-residents",,,,,,Playwriting,"The Master of Fine Arts in Creative Writing and Media Arts at UMKC is a three-year, 45-hour terminal degree program that prepares students for careers as professional writers, editors, teachers of creative writing, and for other related positions in the literary arts. With a student to faculty ratio of about 3 to 1, our MFA program is small, selective, and offers a high degree of individual attention to each student. Our students develop a major portfolio of creative work in a chosen genre (Fiction, Poetry, Creative Nonfiction, or Playwriting), receive practical training in the teaching of creative writing, and gain editorial experience working with one of our three national literary journals: New Letters, a quarterly of writing and art; BkMk Press, a publisher of full-length books of poetry, fiction and creative nonfiction; and Number One, a journal for undergraduate creative writing and art. Our curriculum supports both traditional and experimental forms of writing and encourages cross-genre study. MFA students may take up to 6 hours of coursework from the other genres or from other departments at UMKC. The program offers graduate teaching assistantships and other forms of financial aid on a competitive basis. For full funding consideration, students should submit their applications by January 15.",,https://sgs.umkc.edu/academics/master-programs.html,,,"$560.70/credit hour for residents, $1,263.90/credit hour for non-residents",,,,4.0,3.0,,,,,,,,,,,"$10,092.60/year for residents, $22,750.20/year for non-residents",,,,,,,,,,,110.0,,,,6.0,,,53.0,,80.0,,,,,,,,,,,,,"Graduate Teaching Assistantships, Fellowships",,,,,,,
,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Poetry",,,,,,Fall,,,January 15,,,Not Required,"All applicants to UMKC whose native language is not English must demonstrate English proficiency. Accepted tests and minimum scores are: TOEFL iBT total score of 79, IELTS Academic overall band score of 6.0, PTE Academic overall score of 53, or Duolingo English Test overall score of 105.",,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$5,906.40/Year (Resident); $14,563.20/Year (Non-Resident)",,,,,,Poetry,"The Master of Fine Arts (MFA) in Creative Writing & Media Arts is a three-year, 45-credit-hour program that prepares students for careers as writers, editors, teachers, and professionals in the arts and media. Students choose a primary emphasis in fiction, poetry, or creative nonfiction, and they are encouraged to work in other genres and media. Our award-winning faculty consists of a diverse group of authors who have published over sixty books. Students gain teaching experience, work as editors on our nationally-distributed literary journals, and receive mentorship in their creative and professional lives. We are committed to fostering an inclusive and supportive community for all of our students.",,https://www.pw.org/content/university_missouri_kansas_city,,"at least $15,000/year stipend","$492.20 (Resident); $1,213.60 (Non-Resident)",,,2.0,4.0,3.0,,,,,,,,,,,"$5,906.40/Year (Resident); $14,563.20/Year (Non-Resident)",,,,,,,,,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Full tuition waiver and a stipend of at least $15,000/year",100%,Graduate Teaching Assistantship,,,,,,,
,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Screenwriting",,,,,,Fall,,,,Required,Required,Not Required,"For applicants whose native language is not English, proficiency must be demonstrated with one of the following minimum scores: TOEFL iBT of 79, IELTS of 6.0, PTE of 53, or Duolingo English Test of 105. Successful completion of ELS Language Centers' English for Academic Purposes Level 112 is also accepted.","A bachelor's degree from an accredited institution. Minimum GPA of 3.0 on a 4.0 scale for undergraduate coursework. A statement of purpose (1-2 pages) describing the applicant’s interest in the UMKC M.F.A. program, their creative background, and their goals. A writing sample demonstrating creative potential in screenwriting: one feature-length screenplay, one one-hour teleplay, or two half-hour teleplays. The sample must be formatted in standard industry format. A résumé of relevant experience (professional and academic). Three letters of recommendation from individuals familiar with the applicant’s academic and/or creative work.",Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$10,990 - $24,224/Year",,,,,,Screenwriting,"The Master of Fine Arts in Creative Writing and Media Arts is a three-year, 45-credit-hour program that provides advanced, integrated training in the writing of fiction, poetry and screenplays, as well as in the craft of literary editing and publishing through courses taught by our distinguished faculty. In our MFA program, you can choose one of three emphasis areas: Fiction, Poetry, Screenwriting. Our program offers students hands-on training in literary editing and publishing through our nationally distributed literary journals, BKMK Press and Number One. We offer competitive graduate teaching assistantships that provide full tuition waivers, a yearly stipend and valuable teaching experience. Our students have the opportunity to serve as editorial assistants for our literary journals, to teach creative writing in the community through our outreach programs and to participate in a vibrant reading series that brings nationally recognized writers to campus.",,https://sgs.umkc.edu/academics/master-programs.html,,,"Resident: $610.50/credit; Non-Resident: $1,345.80/credit",True,False,,4.0,3.0,,,,,,,,,,,"$10,990 - $24,224/Year",,,,,,,False,False,,,105.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"$15,000 - $25,000",50% - 100% of the non-resident portion of tuition,"Assistantships, Fellowships",,,,,,,
,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Creative Nonfiction",,,,,,Fall,,,January 15,Not Required,Required,Not Required,"All applicants whose native language is not English must demonstrate English proficiency. This can be done by holding a degree from a U.S. regionally accredited institution or a recognized university in a country where English is the official language, or by submitting official minimum test scores: TOEFL iBT (80), IELTS (6.0), PTE (53), or Duolingo (110).","Applicants to the M.F.A. program in creative writing must have:
1. An on-line application through the UMKC Office of Admissions.
2. A bachelor's degree from an accredited college or university.
3. An undergraduate GPA of 3.0 or higher on a 4.0 scale.
4. A statement of purpose of approximately 500 words describing the applicant's background and interest in graduate study in creative writing.
5. A writing sample in the genre to which they are applying (20-25 pages of prose or 10-15 pages of poetry). The writing sample for Media Arts applicants may consist of a single substantial work or a portfolio of smaller works that, in total, amounts to one of the following: 10-15 pages of scriptwriting for any medium; OR a completed media work of up to 10 minutes in length, for which the applicant served as primary creator (writer, director, etc.); OR a portfolio of media work of various lengths totaling up to 15 minutes.
6. Three letters of recommendation addressing the applicant's potential for success in a graduate creative writing program.
7. Official transcripts from all colleges and universities attended.",Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,,,,,,,Creative Nonfiction,"UMKC’s Master of Fine Arts program is nationally ranked and offers tracks in fiction, poetry, and creative nonfiction. It is a three-year, 42-hour course of study that offers a firm grounding in the traditions of the genre while also encouraging experimentation. Our classes are small, typically around 12 students, which allows for an intimate and supportive writing community. We are a fully funded program, and all students admitted to the program receive full tuition waivers, a yearly stipend, and the opportunity to teach. Many of our students are also offered opportunities to work for UMKC’s nationally-recognized literary journals, BkMk Press and New Letters.",,https://catalog.umkc.edu/colleges-schools/humanities-social-sciences/academic-departments-programs/english-language-literature/master-of-fine-arts-creative-writing-media-arts/creative-nonfiction/creative-nonfiction.pdf,,,"Missouri Resident: $567.80/credit hour; Non-Resident: $1,327.90/credit hour",False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.0,,,53.0,,80.0,,,,,,,,,,,"about $13,500 (stipend for Graduate Teaching Assistants)",Up to 100% (full tuition remission for Graduate Teaching Assistants),"Graduate Teaching Assistantships, Merit-based scholarships",,,,,,,
,"Master of Fine Arts in Creative Writing and Media Arts, Concentration in Fiction",,,,,,Fall,,,,Required,Required,Not Required,"All applicants to UMKC whose native language is not English must demonstrate English proficiency. UMKC accepts the following tests: TOEFL iBT (minimum 79), IELTS (minimum 6.0), PTE (minimum 53), Duolingo (minimum 110), or successful completion of the final level at an ELS Language Center (Level 112).","In addition to the UMKC application, a resume, a personal statement, three letters of recommendation, official transcripts, a writing sample, and a completed English departmental application form are required.",Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"Estimated $13,678/Year (In-state); $32,604/Year (Out-of-state)",,,,,,Fiction,"The Master of Fine Arts program at UMKC is a three-year, 45-hour course of study in creative writing and media arts. Our students focus on fiction, nonfiction, or poetry, and they take courses in a variety of other genres and media, including screenwriting, literary translation, playwriting, performance, and cross-genre work. Students also learn the theory and practice of teaching creative writing. Classes are small, supportive, and challenging. Students receive personal attention from faculty who are practicing, publishing writers and artists. Students also gain valuable experience working on one of our three national literary journals: New Letters, BkMk Press, and Number One. The UMKC MFA program is also home to the student-run journal, Newěr.",,https://www.pw.org/content/university_missouri_kansas_city,,,"$521.20/credit hour (In-state); $1,195.30/credit hour (Out-of-state)",,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Graduate Teaching Assistantships include a stipend of $15,000 for the academic year. Other named scholarships and awards typically range from $250 to $1,000.",,"Graduate Teaching Assistantships, Merit-based scholarships",,,,,,,
,Master of Science in Criminal Justice and Criminology,,,,,,"Fall, Spring",,,,Not Required,Required,Not Required,"All applicants whose native language is not English must demonstrate English proficiency. The tests most commonly submitted are the Test of English as a Foreign Language (TOEFL), International English Language Testing System (IELTS) and Duolingo. We also accept Pearson Test of English (PTE) academic scores and have an agreement with several English Language Services (ELS) centers. Minimum scores are: TOEFL iBT 79, TOEFL pBT 550, IELTS 6.0, Duolingo 110, PTE 53, or ELS Level 112.","Completed online application. A baccalaureate degree from an accredited college or university. A minimum grade point average of 3.0 on a 4.0 scale for the baccalaureate degree. Official transcripts from all post-secondary institutions attended. Two letters of recommendation from individuals familiar with your academic and/or professional abilities. A personal statement (500-750 words) that describes your academic and professional accomplishments, reasons for pursuing a graduate degree in criminology and criminal justice and your career goals.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,College of Arts and Sciences,"$18,273.75 (Resident); $40,317.75 (Non-Resident) for the full 33-credit program",,,,,,,"The Master of Science in Criminal Justice and Criminology provides a broad-based graduate-level examination of crime and the criminal justice system. The program is specifically designed to prepare students for careers in criminal and juvenile justice agencies and for further academic study. Students develop in-depth knowledge of criminological theory, research methods and statistics, criminal justice policy, and program evaluation. All students take an 18-hour required core curriculum and then tailor their degree by choosing 15 hours of electives based on their specific interests and career goals. The M.S. program also provides the option of completing a thesis.",,https://graduate.northeastern.edu/programs/ms-criminology-crim-justice/master-of-science-in-criminology-and-criminal-justice/,,,"$553.75 (Resident); $1,221.75 (Non-Resident)",,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Need-based, Fellowships, Assistantships",,,,,,,
,Master of Science in Entrepreneurial Real Estate,,,,,,"Fall, Spring",,,,,,Optional,Official TOEFL or IELTS scores (must be less than two years old).,,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,22810,,,,,,,"The Master of Science in Entrepreneurial Real Estate (M.S.E.R.E.) degree at the Bloch School of Management is Kansas City’s only master’s degree focused on real estate. At Bloch, we believe in an entrepreneurial mindset, no matter what industry you are in. Our M.S.E.R.E. is focused on entrepreneurial thinking for the real estate industry. We believe in getting out of the classroom, and our program gives you hands-on experience through project-based learning and case competitions. In the M.S.E.R.E. program, you will gain the skills to build a rewarding career in real estate. The program emphasizes an entrepreneurial approach to property, with an applied, hands-on focus.",,https://bloch.umkc.edu/enroll-msere/,"The Bloch School is accredited by AACSB International, the premier accrediting body for business schools.",,541.60,,,,4.0,3.0,,,,,,,,,,,22810,,,,,,,,,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"up to $2,000",,Merit-based,,,,,,,
,Master of Science in Environmental and Urban Geosciences,,,,,,"Fall, Spring, Summer",,,,,,Not Required,All applicants whose native language is not English must provide proof of English proficiency. UMKC will accept any one of the following as proof of English proficiency: Test of English as a Foreign Language (TOEFL) iBT - Minimum score 79; International English Language Testing System (IELTS) - Minimum overall band score 6.0; Pearson Test of English (PTE) - Minimum score of 53; Duolingo English Test - Minimum score of 110; Completion of English Language Services (ELS) Level 112.,,,,,,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,,,,,,,"['Urban Environmental Geosciences', 'Urban GIS and Remote Sensing']","The master of science in environmental and urban geosciences program provides an opportunity for students to improve their understanding of geosciences and to apply this knowledge to environmental and urban problems. Students will develop skills in the acquisition, analysis and presentation of geosciences data. This will provide them with a strong basis for professional careers in the geosciences or for continuing graduate study at the doctoral level.",,https://catalog.umkc.edu/colleges-schools/science-engineering/ees/master-of-science-environmental-urban-geosciences/,,,"Resident: $546.80; Non-Resident: $1,348.80",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"The minimum stipend for a .50 FTE (20 hours per week) assistantship is $15,000 for a nine-month appointment.",The UMKC Graduate Scholars award reduces the amount paid for out-of-state tuition by approximately 75 percent.,Graduate teaching and research assistantships,,,,,,,
,Master of Science in Finance,,,,,Master of Science,"Fall, Spring, Summer",,,"July 1 (international), Aug. 1 (domestic) for Fall semester",Required,Required,Optional,"For international applicants, a TOEFL or IELTS score may be required.","Completed online application
Official transcripts from all attended institutions sent to the UMKC Admissions Office
Official GMAT or GRE score report (waiver options available)
A 500-word statement of purpose
Current resume
International applicants have additional requirements.",Not Required,,False,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,Henry W. Bloch School of Management,"Approximately $22,000 for Missouri residents and $40,000 for non-residents (total program cost)",,,,,,"Corporate Finance, Investments","The Master of Science in Finance (MSF) at the Bloch School of Management provides students with the advanced skills necessary to succeed in the rapidly changing, highly competitive world of finance. The program curriculum balances theory with application and emphasizes contemporary issues in the business world. Graduates will possess an understanding of modern finance theory, along with the quantitative and analytical skills to apply this theory in real-world scenarios. Our finance faculty are experts in their field, and many have direct experience as finance practitioners. The MSF program is STEM-designated and provides international students with the ability to obtain a 24-month STEM extension to their optional practical training (OPT). Our graduates have gone on to build successful careers at such companies as American Century, Cerner, Commerce Bank, the Federal Reserve Bank, State Street, and Waddell and Reed.",,https://bloch.umkc.edu/graduate/msf.html,"Bloch is dually accredited by AACSB International in business and accounting, an honor held by only 1% of business schools worldwide.",,"Missouri Resident: $681.40, Metro Rate: $894.30, Non-Resident: $1,240.20 (for 2024-2025 academic year)",True,True,,4.0,3.0,,,,,,,,,,,"$22,000/Year (Missouri residents), $40,000/Year (non-residents)",,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Up to $2,000 (Bloch Launchpad grants)",,"Grants, Assistantships",,,,,,,
,Master of Science in Statistics,,,,,Master of Science,"Fall, Spring",,,,Not Required,Required,Not Required,"All applicants to UMKC whose native language is not English must demonstrate English language proficiency. Minimum test scores for full admission include: TOEFL 79 (iBT), IELTS 6.0, PTE 53, or Duolingo 110.","In addition to the general requirements for admission to graduate study in the College of Arts and Sciences, the minimum requirements for admission to the master's program in statistics are: A bachelor's degree from an accredited institution. An undergraduate GPA of at least 3.0 on a 4.0 scale. Undergraduate coursework must include three semesters of calculus (through multivariate calculus) and a course in linear algebra. Students with minor deficiencies in their mathematics background may be admitted on a conditional basis. Application requirements: Unofficial transcripts from all post-secondary institutions attended. A one-page statement of purpose describing the applicant's background and interest in statistics. Two letters of recommendation.",Not Required,,True,False,False,False,False,False,0.0,False,False,False,False,False,False,False,False,False,,,,School of Science and Engineering,"Resident: $5,512.50/Semester; Non-Resident: $12,301.20/Semester (based on 9 credit hours)",,,,,,,"The Master of Science in Statistics program is designed to provide students with a balance of statistical theory and application. Students are trained to use appropriate statistical methods to solve real-world problems. The degree is targeted towards students with strong backgrounds in quantitative areas such as mathematics, engineering and computer science. Upon graduation, our graduates go to work for industry and government, or continue to pursue doctoral studies in statistics and other related fields.",,https://sgs.umkc.edu/academics/master-programs.html,,,Resident: $612.50; Non-Resident: $1366.80,True,True,,4.0,3.0,,,,,,,,,,,"Resident: $5,512.50/Semester; Non-Resident: $12,301.20/Semester (based on 9 credit hours)",,,,,,,False,False,,,110.0,112.0,,,6.0,,,53.0,,79.0,,,,,,,,,,,"Valued at more than $14,000 per year (for the Chancellor's Non-Resident Award)",Reduces the non-resident portion of tuition and fees by 90% (for the Chancellor's Non-Resident Award),"Non-Resident Awards, Assistantships",,,,,,,
