Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Animal Science - Industry Option,,,,,BS,"Fall, Spring",,,,,,Not Required,"All applicants whose native language is not English must provide evidence of English language proficiency. Proficiency can be demonstrated by submitting official scores from one of the following: TOEFL: 70 iBT / 525 PBT, IELTS: 6.0, PTE: 50, Duolingo: 100, ELS: Completion of Level 112","To be considered for admission, you will need: Completed online application or Common Application; Official high school transcript; Official ACT and/or SAT scores (optional).",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,"39,528 per year",,,,,,Industry Option,"The industry option is a combination of business and animal science. This option is designed for students who are interested in the business side of the animal industry. Students in this option will take courses in animal science as well as courses in accounting, marketing, management, and economics.",,https://www.findlay.edu/sciences/animal-science/industry,,,870.0,False,False,,4.0,3.0,,,,,,,,,,,0,,,,,,,False,False,,,100.0,112.0,,,6.0,,,50.0,,70.0,,,,,,,,,,,"Up to $18,000 per year",,Merit-based,,,,,,,
,Animal Science - Pre-Veterinary Medicine Option,,,,,BS,Rolling Admissions,,,,,,Not Required,"International students must demonstrate English proficiency. Accepted tests and minimum scores include: TOEFL 61 iBT or 500 PBT, IELTS 6.0, PTE 50, Duolingo English Test 95, or completion of ELS Language Centers Level 112. Students from English-speaking countries or who have graduated from a U.S. high school may be exempt.","The University of Findlay has a rolling admissions policy. For first-time freshmen, the following are required for admission consideration:

Application for Admission (There is no application fee.)
Official high school transcript or GED

The University of Findlay is test-optional, meaning you are not required to submit your ACT or SAT test scores for admission.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39528,,,,,,Pre-Veterinary Medicine Option,"This option is designed for students who wish to attend veterinary school. The curriculum is rigorous and includes chemistry, biology, physics and mathematics, as well as the animal science courses. Students will have the opportunity to work with a variety of animals, including beef and dairy cattle, sheep, goats, swine and horses.",,https://www.findlay.edu/academics/undergraduate,,,1416.0,False,False,,4.0,2.0,78%,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,13000 - 18000,,Merit-based,,,,,,,
,Animal Science - Science Option,,,,,BS,,,,,Not Required,Not Required,,"International undergraduate students are required to submit one of the following to demonstrate English proficiency: TOEFL (61 iBT or 500 PBT), IELTS (6.0), PTE Academic (50), iTEP (3.5), Duolingo (95), or completion of ELS Language Center's Level 112. Exemptions apply to students from certain countries or those who have completed 24+ semester hours at an accredited U.S. college or university.","To be considered for admission, you will need to submit: A completed application, Official high school transcript.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39232,,,,,,Science Option,"The science option is designed for students interested in graduate school or careers in research, nutrition, reproduction or genetics. Strong emphasis is placed on chemistry, biology and physics.",,https://www.findlay.edu/academics/undergraduate,,,1192.0,False,True,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"11,000 - 19,000",,"Merit-based, Endowed, Departmental",,,,,,,
,Animal Sciences and Husbandry,,,,,BS,"Fall, Spring, Summer",,,,Not Required,Not Required,Not Required,"International students must demonstrate English proficiency by meeting one of the following requirements: a minimum TOEFL score of 61 iBT or 500 PBT, a minimum IELTS score of 6.0, a minimum PTE score of 50, a minimum Duolingo score of 95, or successful completion of ELS Level 112.","To apply for admission to the University of Findlay, we ask that you complete the application and submit your official high school transcript.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,38812,,,,,,Science Option,"The science option prepares students to work with animals in a variety of capacities. This option is for students interested in the scientific aspects of animal management including breeding and genetics, nutrition, physiology, growth, behavior and management systems. This option is also excellent preparation for graduate school.",,https://www.findlay.edu/sciences/animal-science/science,,,1563.0,False,True,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"$13,000 - $18,000 per year",,"Merit-based, Need-based",,,,,,,
,Art,,,,,BA,"Fall, Spring",,,,Not Required,Not Required,Not Required,"For direct admission, international undergraduate applicants must provide proof of English proficiency through one of the following: TOEFL with a score of 61 iBT, IELTS with a score of 6.0, PTE with a score of 50, Duolingo English Test with a score of 95, or successful completion of ELS Level 112 with a 2.5 GPA. Students from certain countries may be exempt.","To apply as a new freshman, you will need to complete our FREE online application and submit your official high school transcript. The University of Findlay is test-optional. This means that if you have a cumulative high school GPA of a 2.5 or higher, you do not have to submit your ACT or SAT scores to be considered for admission to most majors.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39588,,,,,,"Digital Media Design, Graphic Design, Photography, Printmaking, Painting, Drawing, Ceramics","As an art major, you’ll gain a broad-based education in the visual arts with the flexibility to focus on a specific discipline. You will develop your technical and conceptual skills while building a professional portfolio. This degree offers a mix of hands-on studio courses, art history, and general education requirements.",,https://www.findlay.edu/arts-humanities-social-sciences/art/art-major,,,1414.0,True,False,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,13000 - 18000,,Merit-based,,,,,,,
,Art History,,,,,Minor,"Fall, Spring",,,,Not Required,Not Required,Not Required,"International applicants must demonstrate English proficiency. This can be met by achieving a minimum score on one of the following exams: TOEFL iBT (61), TOEFL PBT (500), IELTS (6.0), PTE (50), or Duolingo (95). Completion of ELS Language Centers Level 112 also satisfies the requirement. The proficiency exam may be waived for students from native English-speaking countries or for those who score 19 or higher on the ACT English section or 500 or higher on the SAT Evidence-Based Reading & Writing section.","To apply for admission to the University of Findlay, we ask that you complete the following steps: 1. Complete the online application and submit it with no application fee. 2. Request your official high school transcript to be sent to the Office of Admissions.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39634,,,,,,,,,https://www.findlay.edu/academics/undergraduate,,,1421.0,False,False,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"up to $19,000",,"Merit-based, Endowed, Donor-Funded, Athletic",,,,,,,
,Art Management,,,,,BA,"Fall, Spring",,,Rolling Admissions,Not Required,Not Required,Not Required,"International students must provide proof of English proficiency. This can be met by submitting one of the following: TOEFL iBT score of 61, IELTS score of 6.0, PTE score of 50, Duolingo English Test score of 95, or completion of ELS Language Center's Level 112.","To be considered for admission to the University of Findlay, we ask that you please submit the following: 1. A completed application for undergraduate admission. Apply online for free at findlay.edu/apply. 2. Official high school transcripts. Your high school counselor can submit your transcript electronically or mail it to the Office of Admissions. Findlay has a test-optional admission policy. Students may submit ACT or SAT test scores, but they are not required for the basis of admission.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39814,,,,,,,"The Art Management major is designed for the student who loves art and has an aptitude for business. This degree combines art courses with business and communication courses to prepare students for entry-level positions in museums, galleries, non-profit arts organizations and auction houses.",,https://www.findlay.edu/academics/undergraduate,,,1390.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"Up to $20,000",,"Merit-based, Talent-based, Endowed",,,,,,,
,Art Teacher Education,,,,,BA,"Fall, Spring",,August 1,Rolling Admissions,Not Required,Not Required,Not Required,"Proof of English Proficiency is required for international undergraduate applicants. One of the following must be submitted: TOEFL (61 iBT or 500 PBT), IELTS (6.0), PTE Academic (50), Duolingo (95), or ELS (level 112).","To apply, prospective students must submit an online application and official high school transcripts. The University of Findlay has a test-optional policy, meaning the submission of ACT or SAT scores is optional for admission.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39594,,,,,,,"As a visual arts education major, you will be prepared to teach art to students in grades pre-K through 12. You will complete the requirements for a Bachelor of Arts in Visual Arts as well as the professional education coursework required for the Multi-Age Visual Arts License.",,https://www.findlay.edu/academics/undergraduate,The University of Findlay’s Art Program is accredited by the National Association of Schools of Art and Design (NASAD).,,1100.0,False,False,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"Up to $20,000 per year",,"Merit-based, Talent-based, Endowed",,,,,,,
,Biochemistry,,,,,BS,"Fall, Spring",,August 1,Rolling admissions,Not Required,Not Required,Not Required,Applicants for whom English is not their native language must provide proof of English language proficiency. Acceptable tests and minimum scores include: TOEFL Internet-based (iBT): 61; TOEFL Paper-based (PBT): 500; IELTS: 6.0; PTE Academic: 50; Duolingo English Test: 95; ELS Language Center: Successful completion of Level 112.,"To apply for admission to the University of Findlay, applicants must submit the following: Application for Admission and an Official High School Transcript. The University of Findlay is test-optional, which means applicants may choose to submit their ACT or SAT scores, but it is not required for admission or scholarships.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39232,,,,,,,"The biochemistry major prepares students for graduate study in biochemistry and related fields; professional school (medicine, dentistry, pharmacy, or veterinary medicine); or entry-level positions in clinical, industrial, or government laboratories.",,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/major-requirements/college-of-sciences/department-of-physical-sciences/chemistry-chem/biochemistry-bs,,,1050.0,False,True,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,Up to full tuition,Up to 100%,"Merit-based, Need-based, Talent-based, Athletic",,,,,,,
,Biblical Studies,,,,,BA,"Fall, Spring",,,,Not Required,Not Required,Not Required,Students must submit one of the following to demonstrate English proficiency: Official TOEFL score of 61 iBT (internet-based test) or 500 PBT (paper-based test); Official IELTS score of 6.0; Official Pearson Test of English (PTE) Academic score of 50; Official Duolingo score of 95; Successful completion of ELS level 112.,"Application Requirements for First-Time Freshmen include: a completed Application for Admission and Scholarships, an official High School Transcript, and optional ACT/SAT Test Scores.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39528,,,,,,,"Religious studies is an academic discipline that looks at religious beliefs, behaviors and institutions. It describes, compares, interprets and explains religion, emphasizing systematic, historically based, and cross-cultural perspectives. Students in the religious studies program at the University of Findlay are prepared for a variety of careers including: Social work, Non-profit sector, Journalism, Law, Ministry, Graduate school.",,https://www.findlay.edu/arts-humanities-social-sciences/religious-studies/religious-studies,,,1137.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"Up to $19,000 per year",,"Merit-based, Need-based, Departmental",,,,,,,
,Bilingual and Multicultural Education,,,,,Minor,"Fall, Spring, Summer",,,,Not Required,Not Required,Not Required,"Students from non-English speaking countries must provide proof of English proficiency. This can be done by providing a score from one of the following: TOEFL: 61 iBT, IELTS: 6.0, PTE: 50, Duolingo (DET): 95, iTEP: 3.5, ELS: Completion of Level 112.","To complete your application for admission, you'll need to submit the following: High school transcript or GED results.",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39292,,,,,,,"In the TESOL and Bilingual Education program, you will explore the relationship between language and culture and its impact on learning. You also will have the chance to create and execute lessons in the field. This program prepares you to teach English learners in a variety of contexts.",,https://www.findlay.edu/academics/undergraduate,The College of Education is accredited by the Council for the Accreditation of Educator Preparation (CAEP).,,1424.0,False,False,,4.0,2.75,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"up to $21,000",,"Merit-based, Talent, Legacy",,,,,,,
,Biology,,,,,BS,"Fall, Spring",,,,Not Required,Not Required,Not Required,"For international undergraduate admission, students must demonstrate English language proficiency. Accepted tests and scores include: TOEFL iBT score of 61 or PBT score of 500, IELTS score of 6.0, PTE Academic score of 50, Duolingo English Test (DET) score of 95, or completion of ELS Language Center Level 112.",Complete the University of Findlay application or the Common App. Send us your official high school transcript. You have the option to submit your ACT or SAT scores.,Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39946,,,,,,,Findlay’s biology program is designed to provide students with the flexibility to obtain a broad-based education in the biological sciences. Students in the biology program can choose between two options: General Biology or Pre-Veterinary Medicine Option.,,https://www.findlay.edu/sciences/biology/,,,1424.0,True,True,,4.0,,80.1%,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"Up to $18,000 per year",,"Merit-based, Endowed",,,,,,,
,Business Administration,,,,,BS,"Fall, Spring, Summer",,,,Not Required,Not Required,Not Required,"Students whose native language is not English are required to provide proof of English language proficiency. Accepted tests and minimum scores include: TOEFL iBT 61, TOEFL PBT 500, IELTS 6.0, PTE 50, iTEP 3.5, Duolingo 95, or successful completion of ELS Level 112.","To apply for undergraduate admission, you must complete the free online application and send your official high school transcript. The University of Findlay has adopted a test-optional admission policy for most undergraduate programs, including Business Administration. Students may choose to send official ACT or SAT score reports.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,38442,,,,,,,"With a Bachelor of Science in Business Administration from the University of Findlay, you'll gain the critical skills and hands-on experience needed to lead in today's dynamic business environment. You will learn to analyze complex business problems, make data-driven decisions, and communicate effectively across all levels of an organization.",,https://www.findlay.edu/academics/undergraduate,The College of Business is accredited by the Accreditation Council for Business Schools and Programs (ACBSP).,,1310.0,False,False,,4.0,2.5,,,,,,,,,,,Free,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,13000 - 19000,,Merit-based,,,,,,,
,Business Administration - Accounting Emphasis,,,,,BS,"Fall, Spring",,,,Not Required,Not Required,Not Required,"Students whose native language is not English must submit proof of English proficiency. Accepted tests and minimum scores include: TOEFL iBT 61 or PBT 500, IELTS 6.0, PTE Academic 50, or Duolingo English Test 95. Successful completion of ELS Language Center's Level 112 is also accepted.","To be considered for admission, you will need to submit:

- A completed application for admission
- Official high school transcripts
- ACT or SAT scores (optional)",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39598,,,,,,,"Accounting is the language of business. It communicates the financial condition and performance of a business to interested users for decision-making purposes. As an accounting major, you will learn how to analyze and interpret financial data to make informed business decisions. The University of Findlay's accounting program is designed to prepare you for a successful career in the public, private, or governmental sectors. Students in the accounting program can obtain the 150 credit hours required to sit for the CPA exam in four years.",,https://www.findlay.edu/academics/undergraduate,Accreditation Council for Business Schools and Programs (ACBSP),,1412.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,15000 - 21000,,"Merit-based, Need-based, Legacy",,,,,,,
,Business Administration - Business Analytics Emphasis,,,,,BS,"Fall, Spring",,,,Not Required,Not Required,Not Required,"For international applicants from non-English speaking countries, proof of English proficiency is required. This can be met by providing one of the following: a TOEFL score of 79 iBT, an IELTS score of 6.5, a PTE score of 58, a Duolingo score of 110, completion of ELS Language Center's level 112, successful completion of an English composition course equivalent to the University of Findlay's ENGL 106 at an accredited U.S. college or university with a 'C' or better, or graduation from a U.S. high school.","To complete your application for admission, please submit the following:
1. Your Findlay application or the Common Application
2. Official high school transcript",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39262 per year,,,,,,Business Analytics Emphasis,,,https://findlay.smartcatalogiq.com/en/current/undergraduate-catalog/major-requirements/college-of-business/business-administration-business-analytics-emphasis-bs,,,925.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,110.0,112.0,,,6.5,,,58.0,,79.0,,,,,,,,,,,"Up to $19,000 per year",,Merit-Based,,,,,,,
,Business Administration - Finance Emphasis,,,,,BS,"Fall, Spring",,,Rolling Admissions,,,Not Required,"Undergraduate international students are required to submit one of the following to demonstrate English proficiency: TOEFL: 61 iBT, IELTS: 6.0, PTE: 50, Duolingo: 95, or successful completion of ELS level 112. Students from English-speaking countries may be exempt.","To apply for admission, please submit the following: A completed Application for Admission and Scholarships. Official high school transcripts. Official ACT and/or SAT scores. Findlay has adopted a test-optional admission policy, which allows students the option to be considered for admission without the submission of an ACT or SAT score.",,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,"$39,634 per year",,,,,,Finance Emphasis,"Financial managers are responsible for the financial health of an organization. They produce financial reports, direct investment activities, and develop strategies and plans for the long-term financial goals of their organization. The University of Findlay’s finance emphasis prepares you to work in a variety of fields including corporate finance, banking, insurance, real estate and financial planning.",,https://www.findlay.edu/academics/undergraduate,Accreditation Council for Business Schools and Programs (ACBSP),"over $29,000",1420.0,True,False,,4.0,2.5,79%,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"$15,000 - $21,000 per year",,Merit-based,,,,,,,
,Business Administration - Management Emphasis,,,,,BS,"Fall, Spring",,,,,,,"Findlay requires a TOEFL, IELTS, PTE or Duolingo score for admission. Completion of ELS Language Center's level 112 can also be used to show English proficiency.","To be admitted to Findlay, you'll need to submit the following:

Application: Complete our online application or the Common Application.
High School Transcripts: Official transcripts from all secondary schools attended.
Test Scores: Official ACT or SAT test scores. The University of Findlay is test-optional, which means you have the choice to submit your ACT/SAT scores. 
Optional: A letter of recommendation is optional but encouraged.",,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,"39,538 per year",,,,,,Management Emphasis,"The Business Administration major allows students to tailor their degree to their career goals by choosing from one of five emphases. The Management Emphasis prepares students for leadership roles in a variety of organizations. Students develop skills in planning, organizing, leading, and controlling resources to achieve organizational goals.",,https://www.findlay.edu/academics/undergraduate,Accreditation Council for Business Schools and Programs (ACBSP),,1318.0,True,False,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"Up to $19,000",,Merit-based,,,,,,,
,Business Administration - Marketing Emphasis,,,,,BA,"Fall, Spring, Summer",,,Rolling Admissions,Not Required,Required,,,"For Freshman Applicants: Completed application for admission, official high school transcripts, and a personal statement. A minimum 3.0 cumulative GPA is required for regular admission. For Transfer Applicants: Completed application for admission and official college transcripts from all institutions attended. A minimum 2.4 cumulative GPA is required for regular admission.",Not Required,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39534,,,,,,Marketing,"The business administration major offers a practical, comprehensive curriculum designed to meet the diverse needs of students and the business community. Students are prepared for a wide range of career opportunities in business, government and non-profit organizations. The program integrates business theory with Christian values and ethics, preparing students for leadership roles in a changing global environment.",,https://www.fresno.edu/undergraduate/program/business-administration-ba,,,1380.0,True,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $18,000 per year",,"Merit-based, Endowed",,,,,,,
,Business Administration - Operations & Logistics Management,,,,,BS,"Fall, Spring",,,March 1 (priority deadline),,,Not Required,"Submit one of the following official English proficiency test scores: TOEFL: 61 iBT or 500 PBT, IELTS: 6.0, iTEP: 3.5, PTE Academic: 50, Duolingo English Test: 95, SAT: 510 evidence-based reading and writing, ACT: 22 English, or successful completion of ELS Language Center’s level 112.","To apply for admission, applicants must complete and submit the free application and an official high school transcript. The University of Findlay has a test-optional admission policy. If you choose not to submit your test scores, you will not be at a disadvantage for admission.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,"39,834 per year",,,,,,,,,https://findlay.smartcatalogiq.com/en/new-year/undergraduate-catalog/major-requirements/college-of-business/department-of-quantitative-and-global-business-studies/operations-and-logistics-bs,Accreditation Council for Business Schools and Programs (ACBSP),"over $24,000",925.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"$13,000 - $20,000 per year",,"Merit-based scholarships, endowed scholarships, and grants",,,,,,,
,Business Administration - Sport Business Strategy Emphasis,,,,,BS,"Fall, Spring",,,Rolling admissions,,Optional,Not Required,"If your native language is not English, you will need to provide proof of English language proficiency. One of the following must be submitted to meet this requirement: TOEFL: 61 iBT, IELTS: 6.0, PTE: 50, Duolingo: 95, iTEP: 3.5, ELS: Level 112.",Complete the FREE online application or apply through the Common App. Send official high school transcripts.,,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39268,,,,,,Sport Business Strategy,"The multi-billion dollar sports industry needs business-savvy professionals. With a Business Administration degree with a Sport Business Strategy Emphasis, you will be prepared to enter this competitive field. You will learn the business side of sports including marketing, finance, sales, and management.",,https://www.findlay.edu/academics/undergraduate,Accreditation Council for Business Schools and Programs (ACBSP),,1348.0,True,False,,4.0,2.0,79%,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"up to $20,000 per year",,Merit-based,,,,,,,
,Business and Sustainability Practices,,,,,Minor,"Fall, Spring",,,Rolling admissions,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39634,,,,,,,"As the world moves toward a greener future, businesses are looking for employees who understand the importance of sustainability. The business and sustainability practices minor at the University of Findlay is designed to give students a competitive edge in the job market by combining business acumen with environmental stewardship. This minor creates a unique opportunity for students to learn how to help organizations reduce their carbon footprint, eliminate waste, and become more energy-efficient while maintaining profitability.",,https://www.findlay.edu/academics/undergraduate,,,1418.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $18,000 per year",,Merit-based,,,,,,,
,Business Economics,,,,,BS,"Fall, Spring",,August 1,,Not Required,Optional,Not Required,"All international students must provide proof of English proficiency. This can be met through a minimum score of 61 on the TOEFL iBT, 500 on the TOEFL PBT, 6.0 on the IELTS, 50 on the PTE Academic, 95 on the Duolingo English Test, or successful completion of ELS level 112.","To apply to the University of Findlay as a freshman, you will need to submit: A completed application, Official high school transcript, Official college transcripts (if applicable), ACT and/or SAT scores (optional), Essay/personal statement (optional), Letters of recommendation (optional).",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39942,,,,,,,"Economics is the social science that studies how individuals, governments, firms and nations make choices on allocating scarce resources to satisfy their unlimited wants. It can generally be broken down into: Macroeconomics, which concentrates on the behavior of the aggregate economy; and Microeconomics, which focuses on individual consumers. As an economics student at the University of Findlay, you will learn to think critically about how incentives affect human behavior.",,https://www.findlay.edu/academics/undergraduate,Accreditation Council for Business Schools and Programs (ACBSP),,1328.0,True,False,,4.0,2.5,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,"from $15,000 to $20,000 per year",,"Merit-based, Endowed",,,,,,,
,Business Information Assurance Management,,,,,BS,"Fall, Spring",,,,Not Required,Not Required,Not Required,"For international undergraduate admission, proof of English proficiency is required. Accepted exams and minimum scores are: TOEFL (iBT) 61, IELTS 6.0, PTE 50, Duolingo 95, or completion of ELS Language Center Level 112.","To be considered for admission, first-time freshmen need to submit the following: Application for Admission, Official high school transcript(s) or GED score report, ACT or SAT scores (optional).",Not Required,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39834,,,,,,Business Information Assurance,"This option is designed for the student who is interested in the management of information security. It combines computer science and business coursework to prepare students for careers as security analysts, security managers, or security auditors.",,https://www.findlay.edu/academics/undergraduate,The Bachelor of Science in Computer Science program is accredited by the Computing Accreditation Commission of ABET,,1437.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,19000,,"Merit-based, Endowed",,,,,,,
,Business Management,,,,,BS,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,Office of Admissions,39538,,,,,,Management,,,https://www.concord.edu/wp-content/uploads/Academics/Registrar/PDF/Management-23-24.pdf,,,1100.0,False,False,,4.0,,,,,,,,,,,,0,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,"Up to $20,000 per year",,Merit-based,,,,,,,
,Business Management (Degree Completion Program),,,,,BS,"Fall, Spring, Summer",,,Rolling admissions,Not Required,Not Required,Not Required,"If your native language is not English, you will need to submit proof of English proficiency. Accepted scores include: a minimum score of 61 on the TOEFL iBT (500 PBT), 6.0 on the IELTS, 50 on the PTE, 95 on the Duolingo, or successful completion of ELS Language Center's Level 112.","To be admitted into the degree completion program, you must meet the following criteria:
- Completed application
- Official transcripts from ALL previous institutions attended
- Minimum of 24 semester hours of transferable credit
- Minimum 2.0 cumulative GPA from all institutions attended
- Be at least two years out of high school",Not Required,,True,False,True,True,False,False,False,True,False,False,False,True,True,True,False,False,,,,Office of Admissions,,,,,,,,"The Business Management Degree Completion Program is designed for students who have completed an associate degree or have earned approximately 60 or more transferable credit hours. This program allows you to complete your bachelor's degree in as little as two years. Classes are offered fully online in eight-week blocks to accommodate working professionals. You will learn the skills needed to effectively manage people, projects, and organizations. Coursework focuses on areas such as accounting, finance, marketing, organizational behavior, and strategic management.",,https://www.findlay.edu/academics/undergraduate,The Accreditation Council for Business Schools and Programs (ACBSP) Baccalaureate/Graduate Degree Board of Commissioners has awarded the University of Findlay College of Business accreditation of its business programs.,,455.0,False,False,,4.0,2.0,,,,,,,,,,,0,,,,,,,False,False,,,95.0,112.0,,,6.0,,,50.0,,61.0,,,,,,,,,,,,,,,,,,,,
