Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"To be considered for admission to the Ph.D. in Aviation Technology and Management, applicants must have a bachelor's and a master's degree from an accredited institution. Submission of a statement of purpose, a resume or curriculum vitae, and three letters of recommendation is required. GRE scores are not required for admission to this specific program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Aviation Technology and Management,https://old.polytechnic.purdue.edu/sites/default/files/files/MSAAM-Handbook-October-1-2023.pdf
Required,Required,"Applicants to the Doctor of Philosophy in Basic Medical Sciences should have a cumulative grade point average of at least 3.0/4.0. Required application materials include a resume, an Academic Statement of Purpose, a Personal History Statement, and three letters of recommendation. The Graduate Record Examination (GRE) is not required. International applicants must provide proof of English proficiency through TOEFL, IELTS, or Duolingo scores. Transcripts from all post-secondary institutions attended are also required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Basic Medical Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Admission to the Graduate Program in Basic Medical Sciences is based on several factors including a minimum undergraduate GPA of 3.0/4.0, research experience, and the strength of recommendation letters. Required application materials include a Statement of Purpose, a Personal History Statement (Diversity Essay), three letters of recommendation, official transcripts, and a Resume/CV. For international students, English proficiency scores are required. The GRE General Test is not required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Basic Medical Sciences with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must have a minimum undergraduate cumulative grade point average of 3.00 on a 4.00 scale. Required application materials include three letters of recommendation, official transcripts, a resume, an academic statement of purpose, and a personal history statement. For international applicants, a minimum TOEFL iBT score of 80 or IELTS score of 6.5 is required. The Graduate Record Examination (GRE) is not required.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biochemistry and Molecular Biology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must have a bachelor's degree from an accredited institution with a minimum undergraduate GPA of 3.0 on a 4.0 scale. Required application materials include official transcripts from every post-secondary institution attended, three letters of recommendation, a statement of purpose, and a resume or CV. For international applicants, proof of English proficiency is required (TOEFL, IELTS, or Duolingo scores). The GRE is not required for admission to this program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biochemistry and Molecular Biology with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"The Department of Biological Sciences graduate program seeks students with a strong background in the biological, chemical and physical sciences. Applicants are expected to have an undergraduate or graduate GPA of at least 3.0/4.0. Application materials include: Academic Statement of Purpose, Personal History Statement, Resume, and three letters of recommendation. GRE scores are not required for applicants to the Biological Sciences graduate program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biological Sciences,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"To be considered for admission to the Ph.D. program in Biological Sciences, an applicant must submit: an online application, Academic Statement of Purpose, Personal History Statement, three letters of recommendation, transcripts from all post-secondary institutions attended, and a Resume/CV. International applicants whose native language is not English must submit English proficiency scores (TOEFL or IELTS). Applicants are expected to have a minimum cumulative undergraduate grade point average of 3.0 on a 4.0 scale.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biological Sciences with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Admission to the Weldon School of Biomedical Engineering graduate program is competitive and based on several factors, including: undergraduate cumulative grade point average of 3.0 or equivalent on a 4.0 scale; an undergraduate degree in engineering or a science-related field; research experience; letters of recommendation; and a statement of purpose. To be successful in the program, students must have an appropriate background in math (e.g., calculus and differential equations) and the life sciences (e.g., biology and physiology). GRE scores are not required for BME Graduate applications.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biomedical Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants should have a B.S. or M.S. degree in a biological or physical science with a cumulative grade point average of at least 3.0 on a 4.0 scale. Application requirements include an online application, an application fee ($60 for domestic applicants, $75 for international applicants), official transcripts from all post-secondary institutions, three letters of recommendation, an Academic Statement of Purpose, a Personal History Statement, and a resume (CV). International applicants must also provide proof of English proficiency.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Botany and Plant Pathology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants to the PhD program in Botany and Plant Pathology must have a minimum undergraduate GPA of 3.0/4.0. Application materials include an Academic Statement of Purpose, a Personal History Statement, a Resume/CV, and three letters of recommendation. Official transcripts from all post-secondary institutions attended are required. International applicants must also provide English proficiency scores (TOEFL, IELTS, or Duolingo). The Graduate Record Examination (GRE) is no longer required for admission to this program.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Botany and Plant Pathology with a Concentration in Cancer Research,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"To apply for the Doctor of Philosophy in Chemical Engineering, applicants must provide official transcripts from every institution of higher education attended and three letters of recommendation. Required documents include an Academic Statement of Purpose, a Personal History Statement, and a Resume/CV. A minimum undergraduate cumulative GPA of 3.00/4.00 is generally required. For international applicants, proof of English proficiency (TOEFL or IELTS) is mandatory. The GRE (analytical) score is not required for admission to this program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Chemical Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must complete an online application and submit a Statement of Purpose, a Diversity Essay, three letters of recommendation, official transcripts from all post-secondary institutions attended, and a CV/Resume. International applicants whose native language is not English are required to provide proof of English proficiency (TOEFL or IELTS). A minimum undergraduate GPA of 3.0/4.0 is generally required. The GRE General Test is not required for admission to the Chemistry PhD program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Chemistry,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Completion of a Master’s degree from an accredited institution is generally expected for admission to the PhD program. A minimum GPA of 3.0 on a 4.0 scale is required for admission. Required application materials include a Statement of Purpose, a Resume, and three letters of recommendation. GRE scores are no longer required for admission to this program.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Civil Engineering,https://catalog.purdue.edu/preview_entity.php?catoid=7&ent_oid=1803
Required,Required,"To apply for the Doctor of Philosophy in Communication at Purdue University, applicants must submit: a Statement of Purpose (500 words or less), a Diversity Essay (500 words or less), a current Resume/CV, and three (3) letters of recommendation. An academic writing sample (typically 15-25 pages) is also required. Applicants must provide official transcripts from all institutions attended. For international applicants, English proficiency scores (TOEFL, IELTS, or Duolingo) are required. The GRE is not required for this program.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Communication,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Application requirements for the Ph.D. in Communication include a completed online application, a non-refundable application fee, official transcripts from all post-secondary institutions attended, three letters of recommendation, a current CV or resume, a statement of purpose, and a writing sample (e.g., a term paper, thesis chapter, or conference paper). International applicants must also provide evidence of English proficiency (TOEFL or IELTS). The GRE is not required for application to graduate programs in the Brian Lamb School of Communication. For the dual-title PhD in Gerontology, students must be admitted to the Lamb School of Communication and then apply to the dual-title program through the Center on Aging and the Life Course.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Communication with a Concentration in Gerontology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"To be admitted to the Ph.D. program in Comparative Literature, applicants must have achieved a grade point average of 3.0 or better (on a 4.0 scale). Required application materials include a Statement of Purpose, a Resume, three letters of recommendation, official transcripts, and a writing sample (15-20 pages). For international applicants, English proficiency scores (TOEFL or IELTS) are required. The GRE is not required for admission to this program.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Comparative Literature,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must have a B.S. degree or equivalent from an accredited institution. A minimum 3.0/4.0 GPA is recommended for admission. Applicants must follow the Graduate School application procedures. For international students, TOEFL, IELTS, or Duolingo English Test scores are required. Three letters of recommendation are required. Standardized test scores (GRE) are not required for admission.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Comparative Pathobiology,https://catalog.purdue.edu/preview_program.php?catoid=18&poid=34332&returnto=24159
Required,Required,"To be admitted to the PhD program in Computer and Information Technology, applicants must have a master’s degree from an accredited institution. A minimum Graduate GPA of 3.5 is required. Application materials include a statement of purpose, a resume, and three letters of recommendation. GRE scores are not required for this program.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Computer and Information Technology,https://hammer.purdue.edu/ndownloader/files/49686588
Required,Required,"Applicants should have a B.S. degree in computer science or a related field. A minimum undergraduate GPA of 3.0/4.0 is required. Applicants must submit a statement of purpose, a personal history statement, a resume/CV, three letters of recommendation, and official transcripts. The GRE General Test is not required for the Computer Science PhD program. International applicants must provide proof of English proficiency (TOEFL or IELTS).",,True,True,True,True,False,False,,,program,Doctor of Philosophy in Computer Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"To be considered for admission to the PhD in Construction Management Technology, applicants must provide a Statement of Purpose, a Resume, and three letters of recommendation. Transcripts from all post-secondary institutions attended are required. For international applicants, English proficiency scores (TOEFL or IELTS) are required. The GRE is not required for this program.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Construction Management Technology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants to the PhD in Consumer Science must have a baccalaureate degree from an accredited institution with a minimum undergraduate GPA of 3.0 on a 4.0 scale. Application requirements include an Academic Statement of Purpose, a Personal History Statement, three letters of recommendation, a current resume, and a writing sample (such as a research paper, thesis, or publication). International applicants are required to provide proof of English proficiency (TOEFL, IELTS, or Duolingo scores). Official transcripts from all post-secondary institutions attended must also be submitted.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Consumer Science,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants to the PhD in Consumer Science with a concentration in Gerontology must have completed a master's degree from an accredited institution with a minimum grade point average of 3.0 on a 4.0 scale. Required application materials include the Graduate School application, three letters of recommendation, an Academic Statement of Purpose, a Personal History Statement, and a current resume or CV. GRE scores are not required for admission to this program.",Not Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Consumer Science with a Concentration in Gerontology,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Application requirements for the Doctor of Philosophy in Curriculum and Instruction include a completed Graduate School application, transcripts from all post-secondary institutions attended, a statement of purpose, a resume or curriculum vitae, three letters of recommendation, and a writing sample. International applicants must also provide proof of English proficiency. A bachelor's and master's degree (or equivalent) are generally required for admission to the doctoral program.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Curriculum and Instruction,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must have a minimum grade-point average of 3.0 on a 4.0 scale. Application requirements include the submission of an online application, a statement of purpose, a resume, three letters of recommendation, and official transcripts from all institutions attended. International students must provide proof of English proficiency (TOEFL or IELTS). The GRE is not required for admission to this program.",,True,False,True,True,False,False,,,program,"Doctor of Philosophy in Earth, Atmospheric, and Planetary Sciences","The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,The PhD in Economics is a STEM-certified program. The GRE General Test is required for all applicants. The GRE subject test in Mathematics is recommended but not required. Applicants must meet the Graduate School’s minimum requirements for English Proficiency and GPA.,Optional,False,False,True,True,False,False,,,program,Doctor of Philosophy in Economics,https://www.purdue.edu/academics/ogsps/admissions/gradrequirements/westlafayette/economics/
Required,Required,"To be considered for admission to the Educational Psychology and Research Methodology PhD program, applicants must submit an online application, pay the application fee, and provide official transcripts from all post-secondary institutions attended. Additional requirements include three letters of recommendation, a resume or curriculum vitae (CV), an academic statement of purpose, a personal history statement, and a writing sample. The GRE is not required for admission to this program.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Educational Studies,https://education.purdue.edu/program/educational-psychology-and-research-methodology-phd/
Required,Required,"Applicants must have a bachelor's degree from a college or university of recognized standing. A cumulative undergraduate grade point average of 3.25/4.0 is recommended for admission. Required application materials include the Academic Statement of Purpose, Personal History Statement, Resume, three letters of recommendation, and official transcripts. International applicants must also provide evidence of English proficiency (TOEFL or IELTS scores).",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Electrical and Computer Engineering,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Application requirements include the Purdue Graduate School Electronic Application, official transcripts from all post-secondary institutions, a Statement of Purpose, a Personal History Statement (diversity statement), a Resume/Curriculum Vitae, and three letters of recommendation. Official GRE General Test scores are not required for the 2024-2025 and 2025-2026 application cycles. International applicants must provide official TOEFL or IELTS scores to demonstrate English proficiency.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Engineering Education,https://engineering.purdue.edu/ENE/Academics/Graduate/PhD/timeline
Required,Required,"To apply for the Doctor of Philosophy (PhD) in English, applicants must submit an online application through the Purdue Graduate School. Requirements include: a completed application and fee, transcripts from all post-secondary institutions attended, three letters of recommendation, a statement of purpose (500-1000 words), a diversity essay, a current resume or curriculum vitae, and a writing sample (15-25 pages). A minimum undergraduate GPA of 3.0 on a 4.0 scale is generally required. International applicants must provide official English proficiency scores (TOEFL, IELTS, or Duolingo).",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in English,"The official website for Purdue University is [purdue.edu](https://www.purdue.edu).

On this site, you can find information regarding:
*   Admissions: Requirements and applications for undergraduate and graduate programs.
*   Academics: Details on the university's various colleges, majors, and research initiatives.
*   Campus Life: Resources for current students, including housing, activities, and athletics.
*   Purdue System: Links to other campuses like Purdue University Indianapolis and Purdue Global."
Required,Required,"Applicants must have a bachelor's degree from an accredited institution and an undergraduate GPA of 3.0 or higher. While admission to the PhD program usually requires a Master's degree in a biological or agricultural science, outstanding students with only a Bachelor's degree may be considered for direct admission. Required application materials include a statement of purpose, a diversity essay, a resume/CV, three letters of recommendation, and official transcripts from all institutions attended. International applicants must meet the Graduate School's English proficiency requirements (TOEFL, IELTS, or Duolingo). GRE scores are not required for admission into Entomology; however, applicants may submit them if they believe the scores will strengthen their application.",,True,True,True,True,False,False,,,program,Doctor of Philosophy in Entomology,https://catalog.illinois.edu/graduate/las/entomology-phd/
