Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"To be considered for admission, applicants must meet the following: A bachelor’s degree from an accredited college or university. A minimum undergraduate grade point average (GPA) of 3.00 (on a 4.00 scale). International applicants must have a TOEFL score of 92 (internet) or 580 (paper) or above, or an IELTS score of 7 or above. Three letters of recommendation are required, usually submitted through the online application.",,True,False,True,True,False,False,,,program,PhD in Animal and Dairy Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Admission to the M.A. program is only available to those students who have been admitted to the Ph.D. program. Please see the admission information for the Anthropology Ph.D. All applicants must complete the Graduate School’s online application. Within the application, you will be required to submit: CV/Resume, Statement of purpose, Writing sample, Transcripts, 3 Letters of recommendation, and English Proficiency scores (if applicable). The GRE is not required.",Required,True,False,True,False,False,False,,,program,Master of Arts in Anthropology,https://guide.wisc.edu/graduate/anthropology/anthropology-ma/anthropology-ma_requirementstext.pdf
Required,Required,"Applicants must meet the Graduate School’s minimum requirements for admission. The Anthropology Department does not require GRE scores for applications to its graduate programs. Application materials must include a statement of purpose (Reasons for Graduate Study), a CV or Resume, a writing sample (typically a research paper of 15-30 pages), and three letters of recommendation. A minimum undergraduate grade point average of 3.0 on a 4.0 scale is required.",Required,True,False,True,False,False,False,,,program,Master of Science in Anthropology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Admission to the PhD program is for the fall semester only. Applicants must meet the Graduate School's minimum admission requirements. The Department of Anthropology requires the following for a complete application: Three letters of recommendation, a Statement of Purpose (also known as Reasons for Graduate Study), a Resume or CV, a Writing sample (e.g., a term paper, thesis chapter, or published article), and official transcripts. Regarding the Graduate Record Examination (GRE): scores are NOT required for the Archaeology and Biological subfields; GRE scores are optional for the Cultural subfield. International applicants must also meet the Graduate School’s requirements for English proficiency.",Required,True,True,True,False,False,False,,,program,PhD in Anthropology,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,Applicants must possess a bachelor’s degree from a regionally accredited institution and a cumulative undergraduate grade point average (GPA) of 3.0 or higher. Prerequisites include two semesters of college-level biology and/or chemistry with lab. Students with a GPA of less than 3.0 may be considered for admission on a probationary basis. The Graduate Record Examination (GRE) is not required for admission to this program.,,True,False,True,True,False,False,,,program,Master of Science in Applied Biotechnology,https://guide.wisc.edu/graduate/medicine-public-health-school-wide/applied-biotechnology-ms/applied-biotechnology-ms.pdf
Required,Required,Applicants must meet the Graduate School’s minimum requirements for admission. A minimum of 45-60 credits in art is generally required for admission. This should include 10–15 credits in art history. An undergraduate GPA of 3.0 is required. Applicants with an undergraduate GPA below 3.0 must provide evidence of their ability to succeed in a graduate program. International students must fulfill the Graduate School's English proficiency requirement. A portfolio of work is required as part of the application.,Not Required,True,False,True,False,False,False,,,program,Master of Arts in Art,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must meet the Graduate School's minimum requirements, which include a bachelor's degree from an accredited institution and a minimum undergraduate grade point average of 3.0 (on a 4.0 scale). Specific requirements for the MFA in Art include a portfolio of 20 images, an artist statement (Statement of Purpose), a CV/Resume, and three letters of recommendation. The GRE is not required for admission to this program.",,True,False,True,False,False,False,,,program,Master of Fine Arts in Art,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must have a BA or BS degree with a minimum undergraduate grade point average (GPA) of 3.0 on a 4.0 scale. International students must fulfill the Graduate School’s English proficiency requirement. Application materials include a CV/Resume, Reasons for Graduate Study (Statement of Purpose), three letters of recommendation, transcripts, and a writing sample. The GRE is not required for application to the Art History programs.",Required,True,False,True,False,False,False,,,program,Master of Arts in Art History,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must submit: transcripts of all previous college and university work; three letters of recommendation; a statement of purpose; a writing sample (e.g., a term paper or honors thesis); and a CV or resume. GRE scores are not required.",Required,True,False,True,False,False,False,,,program,PhD in Art History,https://guide.wisc.edu/pdf/2024-2025-spring-graduate.pdf
Required,Required,"Applicants must have a bachelor’s degree from an accredited institution with a minimum undergraduate grade point average (GPA) of 3.00 on a 4.00 scale. Application requirements include: three letters of recommendation, a statement of purpose (1-2 pages) explaining research interests and career goals, a current CV/resume, and a writing sample (approximately 15-25 pages). The Graduate School requires a $75 non-refundable application fee. International applicants must submit TOEFL or IELTS scores if their native language is not English or if their undergraduate instruction was not in English. GRE scores are not required.",Required,True,False,True,False,False,False,,,program,Master of Arts in Asian Languages and Cultures,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants to the ALC graduate program apply through the Graduate School at UW–Madison. A complete application includes: Three letters of recommendation, CV/Resume, Statement of Purpose, Writing Sample, Official transcripts from all post-secondary institutions attended, and English language proficiency scores (if applicable). Admission to the PhD program requires a master's degree in a relevant field. The GRE is not required.",Required,True,False,True,False,False,False,,,program,PhD in Asian Languages and Cultures,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"The Department of Astronomy does not admit students to the M.S. program. Students should apply to the Ph.D. program. Admission to the Ph.D. program requires an undergraduate degree in astronomy, physics, or a related field. Applicants must provide official transcripts, three letters of recommendation, a CV or Resume, and a Statement of Purpose (Reasons for Graduate Study). International students must meet the Graduate School's English proficiency requirements. The department does not require the GRE General Test or the GRE Physics Subject Test.",,True,False,True,True,False,False,,,program,Master of Science in Astronomy,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants should have a strong undergraduate background in physics and mathematics. A typical background would include a physics major with a high grade point average. The department requires at least three letters of recommendation, a statement of purpose, a current resume or CV, and transcripts. Applicants must also meet the Graduate School’s minimum requirements, which include a bachelor's degree from an accredited institution and a minimum undergraduate GPA of 3.00 on a 4.00 scale. The GRE General Test and GRE Subject Test in Physics are not required and will not be considered if submitted.",,True,False,True,True,False,False,,,program,PhD in Astronomy,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for admission to the Master of Science in Athletic Training (MSAT), an applicant must meet the following: 1. Bachelor’s degree from an accredited institution. 2. Minimum cumulative GPA of 3.0 (on a 4.0 scale). 3. Completion of all prerequisite courses with a grade of C or better. 4. 50 hours of observation under the supervision of a BOC-certified and state-licensed athletic trainer. 5. Current CPR/AED for the Professional Rescuer and/or Healthcare Provider Certification. 6. Two letters of recommendation. 7. Statement of interest. 8. Current Resume. 9. Official transcripts.",,True,False,True,True,False,False,,,program,Master of Science in Athletic Training,https://guide.wisc.edu/graduate/kinesiology/athletic-training-ms/athletic-training-ms.pdf
Required,Required,"Applicants must have a bachelor's degree from an accredited institution with a grade point average of at least 3.0 (on a 4.0 scale). Prerequisites include one year of calculus-based physics and math through differential equations. Application materials include a current CV/resume, a statement of purpose, three letters of recommendation, and transcripts. International applicants must meet the Graduate School's English proficiency requirements.",,True,True,True,True,False,False,,,program,Master of Science in Atmospheric and Oceanic Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants to the professional master's program must have a B.S. or B.A. degree from an accredited institution. A minimum undergraduate grade point average of 3.0 (on a 4.0 scale) is required. Previous undergraduate coursework should include: calculus-based physics sequence (two semesters), multivariate calculus and differential equations (typically four semesters), and a course in computer programming. International students must follow Graduate School requirements for English proficiency. The Graduate Record Examination (GRE) is not required for admission to this professional master's degree program.",,True,False,True,True,False,False,,,program,Master of Science in Atmospheric and Oceanic Sciences: Professional Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must meet the Graduate School's minimum requirements. Specific AOS requirements include a bachelor's degree from an accredited institution with a strong background in physics and mathematics (including calculus, differential equations, and physics with calculus). A bachelor's degree in atmospheric science is not required. The undergraduate grade point average must be at least 3.0 on a 4.0 scale. Admission is based on the applicant's GPA, three letters of recommendation, and a statement of purpose.",,True,False,True,True,False,False,,,program,Master of Science in Atmospheric and Oceanic Sciences: Research Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Prior to admission, most students will have completed a bachelor's degree in a physical science (e.g., meteorology, physics, math, or chemistry). Applicants should have a solid foundation in physics and math (at least three semesters of calculus and one semester of differential equations). An undergraduate grade point average (GPA) of 3.0 (on a 4.0 scale) is the minimum required for admission. Application materials include: reasons for graduate study/statement of purpose, resume/CV, three letters of recommendation, and transcripts.",,True,False,True,True,False,False,,,program,PhD in Atmospheric and Oceanic Sciences,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Candidates for admission to the IPiB must have completed a B.S. or B.A. degree at a recognized university or college. Applicants should have a strong background in the physical and biological sciences. The following courses are required for admission: Biology (at least 3 semesters), Chemistry (at least 3 semesters, including organic chemistry and inorganic chemistry), Biochemistry (at least 1 semester), Physics (at least 1 semester), and Calculus (at least 1 semester). Applicants who have not met all the prerequisite requirements may still be considered for admission. The Graduate School requires a minimum undergraduate grade point average (GPA) of 3.0 (on a 4.0 scale). GRE scores are not required and will not be reviewed. For international applicants, a TOEFL score of 92 or higher, an IELTS score of 7 or higher, or a MELAB score of 82 or higher is required.",,True,False,True,True,False,False,,,program,PhD in Biochemistry,https://ipib.wisc.edu/admissions/
Required,Required,"Applicants must meet the Graduate School’s minimum requirements, including a bachelor’s degree from an accredited institution and a minimum undergraduate grade point average (GPA) of 3.00 on a 4.00 scale. An undergraduate degree in engineering or a related science field is required. Applicants must submit a Statement of Purpose, a Resume or C.V., and three letters of recommendation. International students are required to submit official TOEFL or IELTS scores. GRE scores are not required for admission to this program.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Biological Systems Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Admission to the program is based on the student’s academic record, letters of recommendation, and a statement of purpose. Applicants are expected to have a 3.0 or higher GPA (on a 4.0 scale). All applicants must be accepted by a faculty advisor who will supervise the student's graduate program and provide a research assistantship or other source of financial support. The Graduate Record Examination (GRE) is not required for admission.",,True,False,True,True,False,False,,,program,PhD in Biological Systems Engineering,https://guide.wisc.edu/graduate/biological-systems-engineering/biological-systems-engineering-phd/biological-systems-engineering-phd.pdf
Required,Required,"Successful applicants will have strong quantitative and computational backgrounds. Prerequisites for the program include: Calculus (two semesters); Linear algebra (one semester); Probability and/or statistics (one semester); and Computer programming (two semesters, e.g., Python, R, Java, or C++). A minimum undergraduate grade-point average (GPA) of 3.00 on the equivalent of the last 60 semester hours (4.00 scale) is required. Every applicant whose native language is not English, or whose entire undergraduate instruction was not in English, must provide official scores from the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS).",,True,False,True,True,False,False,,,program,Master of Science in Biomedical Data Science,https://biostat.wiscweb.wisc.edu/education/current-students/ms-bds/
Required,Required,"To be considered for admission, applicants must have a bachelor’s degree from an accredited institution and an undergraduate GPA of 3.00 or higher on a 4.00 scale. Prerequisite coursework includes: three semesters of calculus, one semester of linear algebra, and at least one course in a high-level programming language (e.g., C, C++, Java, or Python). International applicants must meet Graduate School English proficiency requirements.",,True,False,True,True,False,False,,,program,PhD in Biomedical Data Science,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,Applicants must have a bachelor’s degree in engineering or a related physical or biological science from an accredited institution. A minimum undergraduate grade point average (GPA) of 3.00 (on a 4.00 scale) is required for admission. International students must meet the Graduate School's English proficiency requirements. All applicants must submit: 1. A statement of purpose 2. A resume 3. Three letters of recommendation 4. Transcripts. GRE scores are not required.,,True,False,True,True,False,False,,,program,Master of Science in Biomedical Engineering,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-ms.pdf
Required,Required,"Applicants must have a bachelor's degree in engineering or a physical science (chemistry, physics, or similar) with a minimum undergraduate grade point average of 3.0/4.0. International students must meet the Graduate School’s English proficiency requirements. The Graduate Record Examination (GRE) is not required for this program.",,True,False,True,True,False,False,,,program,Master of Science in Biomedical Engineering: Accelerated Program,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must have a bachelor's degree in engineering or a related science field with a minimum GPA of 3.0/4.0. Admissions to the Biomedical Engineering: Biomedical Innovation, Design, and Entrepreneurship MS have been suspended as of Fall 2024 and will be closed as of Fall 2025. General Graduate School requirements include a bachelor's degree from a regionally accredited U.S. institution or a comparable degree from an international institution and English proficiency for non-native speakers.",,True,False,True,True,False,False,,,program,"Master of Science in Biomedical Engineering: Biomedical Innovation, Design, and Entrepreneurship",The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for admission to the MS Research program, applicants must meet the Graduate School’s admission requirements and have a bachelor's degree in an engineering or physical science discipline. Applicants for the MS Research program must submit: 1. Resume/CV 2. Statement of purpose 3. Three letters of recommendation 4. GRE scores (OPTIONAL) 5. For international students: TOEFL or IELTS scores 6. Transcripts.",,True,True,True,True,False,False,,,program,Master of Science in Biomedical Engineering: Research,https://guide.wisc.edu/graduate/biomedical-engineering/biomedical-engineering-ms/biomedical-engineering-research-ms/biomedical-engineering-research-ms.pdf
Required,Required,"To be considered for admission to the PhD program, an applicant must have a bachelor's degree in engineering or a related field (physical or biological science) from an ABET-accredited program or its equivalent. A minimum undergraduate grade-point average (GPA) of 3.00 on the equivalent of a 4.00 scale is required. Applicants must submit a statement of purpose, resume/CV, three letters of recommendation, and official transcripts. International applicants must also provide proof of English language proficiency. GRE scores are not required.",,True,False,True,True,False,False,,,program,PhD in Biomedical Engineering,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Admission to the biophysics graduate program is based on the student's academic record, letters of recommendation, and a statement of purpose. Research experience is also taken into account. Undergraduate coursework should include biology (at least two semesters), physics (at least two semesters), and mathematics (at least two semesters, including calculus). General chemistry and organic chemistry (one or two semesters) are also required. International applicants must meet the Graduate School’s English proficiency requirements.",Not Required,True,False,True,True,False,False,,,program,PhD in Biophysics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be eligible for the Wisconsin MBA, applicants must have a four-year undergraduate degree or equivalent from an accredited institution. Application requirements include a professional resume, essay responses, two letters of recommendation, and official transcripts. International applicants must also provide proof of English proficiency through TOEFL, IELTS, or the Duolingo English Test. While the GMAT or GRE is not required to apply, applicants may choose to submit scores if they feel it strengthens their application.",,True,True,True,True,False,False,,,program,Master of Business Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Optional,"Applicants must have a bachelor’s degree from an accredited undergraduate institution. A minimum undergraduate grade-point average (GPA) of 3.00 on a 4.00 scale is required. Applicants are not required to submit a GMAT or GRE score, though they may choose to do so. All applicants whose native language is not English, or whose undergraduate instruction was not in English, must provide English proficiency test scores (TOEFL, IELTS, or Duolingo). International applicants must also provide financial documentation for visa purposes.",Not Required,True,True,True,False,False,False,,,program,Master of Business Administration: Arts Administration,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for the Wisconsin MBA, you must have a four-year undergraduate degree from an accredited institution. Candidates are evaluated based on professional work experience, academic potential, and leadership qualities. The application requires a professional resume, two required essays, one letter of recommendation, and transcripts from all post-secondary institutions attended.",,True,True,True,True,False,False,,,program,Master of Business Administration: Brand and Product Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Applicants must have a four-year undergraduate degree from an accredited U.S. institution or its international equivalent. Professional work experience is required, though there is no minimum number of years. Required application materials include a current resume, one letter of recommendation (up to two accepted), essays, and transcripts from all post-secondary institutions. GMAT or GRE scores are optional for the Full-Time MBA application.",Not Required,True,True,True,True,False,False,,,program,Master of Business Administration: Corporate Finance and Investment Banking,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Competitive candidates for the Full-Time Wisconsin MBA Program have a minimum of two years of professional work experience. Students also need to have earned an undergraduate degree from an accredited institution. Minimum GPA of 3.0 on a 4.0 scale (or equivalent) for the last 60 semester hours of coursework. GMAT or GRE scores are optional for the Full-Time MBA. Applicants whose native language is not English are required to take the TOEFL, IELTS, or Duolingo English Test.",Not Required,True,True,True,True,False,False,,,program,Master of Business Administration: Marketing Analytics and Insights,https://business.wisc.edu/graduate/mba/full-time/specializations/marketing/marketing-analytics-insights/
Required,Required,"To be considered for the Wisconsin Full-Time MBA, applicants must have a four-year undergraduate degree from an accredited U.S. institution or its international equivalent. A minimum undergraduate GPA of 3.0 on a 4.0 scale is recommended. For the Operations and Technology Management specialization, students are required to have completed at least one semester of college-level calculus or a statistics course prior to starting the program. Application components include a professional resume, official transcripts, GMAT or GRE scores (optional), one required essay, and one professional recommendation.",,True,True,True,True,False,False,,,program,Master of Business Administration: Operations and Technology Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for the Full-Time MBA, applicants must have a four-year undergraduate degree or the equivalent from an accredited institution. Application materials include a professional resume, required essays, and one letter of recommendation. Official transcripts from all post-secondary institutions attended are required. The GMAT or GRE is optional for all Full-Time MBA applicants.",,True,True,True,True,False,False,,,program,Master of Business Administration: Real Estate and Urban Economics,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for the Wisconsin Full-Time MBA Program, candidates must complete an online application and submit all required documents. These include a four-year undergraduate degree (or equivalent), professional résumé, transcripts from all post-secondary institutions attended, required essays, and two letters of recommendation. Standardized test scores (GMAT or GRE) are optional for the current application cycle. International applicants may also need to provide English proficiency test scores.",,True,True,True,False,False,False,,,program,Master of Business Administration: Strategic Human Resource Management,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To apply to the Wisconsin Full-Time MBA, applicants must provide a professional resume, one professional recommendation, written and video essays, and official transcripts from all post-secondary institutions. Applicants must have a four-year undergraduate degree or the equivalent from an accredited institution. GMAT or GRE scores are required, though a waiver is available for qualified candidates. International students must provide proof of English proficiency through TOEFL, IELTS, or Duolingo English Test scores if applicable.",Not Required,False,True,True,True,False,False,,,program,Master of Business Administration: Supply Chain Management,https://www.mba.com/program-finder/masters-programs/university-of-wisconsin-madison/wisconsin-school-of-business/ms-in-supply-chain-management
Required,Required,"Applicants must have a four-year undergraduate degree from an accredited institution. A minimum undergraduate GPA of 3.0 on a 4.0 scale is required. Applicants are also required to complete prerequisite coursework, including introductory financial and managerial accounting. Admission to the program is based on a variety of factors including undergraduate academic performance, letters of recommendation, essays, and a resume. GMAT or GRE scores are not required but can be submitted to strengthen an application. International students may be required to submit TOEFL or IELTS scores to demonstrate English proficiency.",,True,True,True,True,False,False,,,program,Master of Science in Business: Accounting,https://guide.wisc.edu/undergraduate/business/accounting-information-systems/business-accounting-bba/business-accounting-bba_certificationlicensuretext.pdf
Required,Required,"To apply for the Master of Science in Business: Finance, applicants must have a bachelor’s degree from an accredited institution and a minimum undergraduate GPA of 3.0 on a 4.0 scale. Prerequisite courses include: Introduction to Financial Accounting, Microeconomics, and a Statistics course. Applicants must submit official transcripts, a current resume, one letter of recommendation, and required essays. International applicants must also provide proof of English proficiency (TOEFL or IELTS) if their undergraduate instruction was not in English.",Not Required,True,True,True,True,False,False,,,program,Master of Science in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"Admission to the Master of Science in Business: Marketing is currently suspended. For the active track (Marketing Analytics and Insights), applicants must have a four-year undergraduate degree or the equivalent from an accredited institution. Required application materials include a current resume, transcripts, two essays (statement of purpose), and two letters of recommendation. The program is STEM-designated, and GMAT or GRE scores are optional for applicants.",Not Required,True,True,True,True,False,False,,,program,Master of Science in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-ms/business-marketing-ms/business-marketing-ms_requirementstext.pdf
Required,Required,"Admission to the MS in Business: Real Estate and Urban Land Economics is based on a student’s undergraduate record, a statement of purpose, and a resume. The Graduate Management Admission Test (GMAT) or Graduate Record Exam (GRE) is required of all applicants. In addition to the Graduate School’s English proficiency requirement, all international applicants must have a minimum TOEFL score of 100 or its equivalent. For further information, see the Wisconsin School of Business website.",,False,False,True,True,False,False,,,program,Master of Science in Business: Real Estate and Urban Economics,https://guide.wisc.edu/graduate/real-estate-urban-land-economics/business-real-estate-urban-land-economics-ms/
Required,Required,"To apply for the PhD in Business: Accounting, applicants must submit a completed Graduate School application, GMAT or GRE scores, a statement of purpose, a resume/CV, three letters of recommendation, and transcripts from all post-secondary institutions. International applicants whose native language is not English must also submit official TOEFL, IELTS, or Duolingo scores.",,False,False,True,True,False,False,,,program,PhD in Business: Accounting,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To be considered for admission, applicants must satisfy the minimum requirements of both the Graduate School and the Ph.D. program. Minimum requirements include a bachelor's degree from an accredited institution and a minimum undergraduate grade point average of 3.00 (on a 4.00 scale) on the equivalent of the last 60 semester hours. Applicants must also submit GMAT or GRE scores and English proficiency scores, if applicable. Applications for the Finance Ph.D. program are only accepted for the fall semester. The Ph.D. in Business: Finance, Investment, and Banking is a STEM-designated program.",,False,False,True,True,False,False,,,program,PhD in Business: Finance,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,"To apply for the PhD in Business: Management and Human Resources, applicants must meet the Graduate School’s minimum requirements and submit the following: an official GMAT or GRE score, transcripts from all post-secondary institutions attended, three letters of recommendation, a resume or CV, and a statement of purpose. International applicants must also provide English proficiency scores (TOEFL or IELTS). A minimum undergraduate grade point average (GPA) of 3.00 on the equivalent of the last 60 semester hours is required for admission.",Optional,False,False,True,False,False,False,,,program,PhD in Business: Management and Human Resources,The official website for the University of Wisconsin–Madison is [wisc.edu](https://www.wisc.edu).
Required,Required,Applications are submitted through the Graduate School’s online application. All application materials are submitted via the online application. Required documents include: A current resume/CV; A statement of purpose; Official transcripts for all undergraduate and graduate coursework; Three letters of recommendation; GRE or GMAT scores (no older than five years); and English proficiency scores (if applicable).,,False,False,True,True,False,False,,,program,PhD in Business: Marketing,https://guide.wisc.edu/graduate/business-school-wide/business-phd/
