Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"Applicants for the Master of Arts in Film & Television Production are required to submit the following: A completed application, A non-refundable application fee, Official transcripts from all undergraduate and graduate institutions attended, including proof of bachelor's degree earned with an undergraduate GPA of at least 3.0. Two letters of recommendation from faculty or employers. A statement of purpose (500–1,000 words). A resume of professional and/or volunteer experience in the industry or other related fields. A writing sample of at least 5 pages, which can include creative writing (e.g., screenplay, short story, theatrical play) or analytical/critical writing (e.g., academic paper, critical essay, film analysis).",Required,True,False,True,False,False,False,,,program,Master of Arts in Film & Television Production,https://sacredheart.smartcatalogiq.com/en/2023-2024/2023-2024-graduate-catalog/college-of-arts-and-sciences/communication-and-media-studies/communication/master-of-arts-in-film-and-television-production
Required,Required,"All applicants for the Master of Arts in Higher Education & Student Affairs must hold a bachelor’s degree from an accredited institution and meet the general requirements for admission to graduate studies at Sacred Heart University. In addition, applicants for the Master of Arts in Higher Education & Student Affairs must submit the following: Official transcripts of all previous college work. There are no specific prerequisite courses required for admission to the program.",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Higher Education & Student Affairs,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Completed online graduate application: A non-refundable application fee is required. The fee is waived for Sacred Heart University alumni. Official transcripts: From all undergraduate and graduate institutions attended. Applicants must hold a bachelor’s degree from an accredited institution and have a minimum undergraduate GPA of 3.0. Applicants with an undergraduate GPA below 3.0 may be considered for conditional admission. Two letters of recommendation: From supervisors, professors, or others who can speak to the applicant’s professional or academic capabilities. (Required) Graduate Record Examination (GRE): The GRE is not required for admission. (Not Required) International applicants: Additional requirements include an official English translation of all academic records and official scores from the Test of English as a Foreign Language (TOEFL) or International English Language Testing System (IELTS). A minimum TOEFL score of 80 (Internet-based) or IELTS score of 6.5 is required. International applicants must also provide evidence of adequate financial resources.",,True,False,False,False,False,False,,,program,Master of Arts in Sports Communication and Media,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,True,False,,False,False,False,,,program,Master of Arts in Strategic Communications and Public Relations,https://www.youtube.com/watch?v=Ke074oZULlE
Required,Required,"Admission to the M.A.T. program requires evidence of outstanding academic success and strong recommendations. Applicants must also complete the Sacred Heart University graduate application. Required documents include: Official transcripts of all undergraduate and graduate work completed. An undergraduate GPA of 3.0 or higher on a 4.0 scale is required. Transcripts from outside the U.S. require a credential evaluation. Two letters of recommendation from individuals familiar with the applicant’s academic and/or professional work. Statement of purpose (500–1,000 words) describing the applicant’s interest in the field, career goals, and reasons for applying to the graduate program. A current résumé. Official GRE scores (if undergraduate GPA is below 3.0). Sacred Heart University's GRE code is 3780. Additional requirements for M.A.T. in Teaching Music: Audition and interview. A portfolio with recent examples of the applicant’s work may also be requested.",Not Required,True,False,,False,False,False,,,program,Master of Arts in Teaching Music,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Applicants must have a Bachelor's degree from an accredited institution with a minimum GPA of 2.75. Required documents include official transcripts from all previously attended colleges and universities, a professional resume, two letters of recommendation, and a Statement of Purpose. International students must submit English proficiency test scores (TOEFL/IELTS). GMAT/GRE scores are recommended but not mandatory. Applicants need to complete an online application and pay the application fee.",,True,True,False,False,False,False,,,program,Master of Business Administration,https://www.shiksha.com/studyabroad/usa/universities/sacred-heart-university/master-of-business-administration
,,,,False,False,,False,False,False,,,program,Master of Fine Arts in Film and Television Production,https://sftv.lmu.edu/academics/graduateprograms/filmandtvproduction/
Required,Required,"Minimum Requirements:
*   Possess a bachelor’s degree from a regionally accredited institution.
*   Demonstrate academic ability for graduate study as evidenced by your academic record.
*   Have a minimum cumulative undergraduate GPA of 3.0 (on a 4.0 scale).
*   Have completed undergraduate coursework in statistics and microeconomics or their equivalents (e.g., AP Economics, AP Statistics). If you have not taken these courses, you must successfully complete them by the time of enrollment.
*   Have at least two years of full-time post-baccalaureate experience in a health care setting or a related field (e.g., direct patient care, hospital administration, public health, health tech, health consulting, life sciences, biotech, pharma).
*   International applicants have additional requirements detailed on the International Applicants page.

Application Components:
*   Online Application
*   Transcripts
*   Letters of Recommendation (3 required)
*   Statement of Purpose (Required)
*   Resume or CV (Required)
*   Supplemental Questions (Required)
*   GRE (Optional)
*   TOEFL/IELTS (If applicable)",Not Required,True,True,,False,False,False,,,program,Master of Health Administration,https://mha.ucla.edu/admissions/
,,"Admission to the Master of Physician Assistant Studies Program requires a baccalaureate degree from an accredited institution. Applicants must apply to the PA Program through the Central Application Service for Physician Assistants (CASPA) at caspaonline.org. The application cycle opens in April annually. The deadline for CASPA application is September 1. It is recommended that applicants submit their applications early.

Minimum GPA requirements:
*   Cumulative GPA of 3.0
*   Science GPA of 3.0
*   A minimum of a “C” (2.0) is required for all prerequisite courses.

Prerequisite Courses (A minimum of “C” is required for all courses. All science courses must be for science majors.)

*   Biology with lab (2 semesters/8 credits)
*   Chemistry with lab (2 semesters/8 credits)
*   Anatomy & Physiology with lab (2 semesters/8 credits) (within 5 years of application)
*   Microbiology with lab (1 semester/4 credits)
*   Statistics (1 semester/3 credits)
*   Biochemistry or Organic Chemistry with lab (1 semester/4 credits)
*   Medical Terminology (1 semester/1 credit)

Other Admission Requirements:

*   Graduate Record Examination (GRE): General Test is required. The SHU code for the GRE is 3780.
*   Letters of Recommendation: Three letters of recommendation are required. Letters should be from individuals who can attest to the applicant’s academic preparedness, professional experience, and personal qualities for a career as a PA (e.g., professor, academic advisor, supervisor). It is recommended that at least one letter be from a practicing physician assistant or other healthcare provider with whom the applicant has worked directly.
*   Shadowing/Healthcare Experience: A minimum of 500 hours of direct patient care experience is required. Shadowing a PA is highly recommended.
*   International Applicants: Please refer to the Graduate International Admissions webpage for additional requirements.
*   Immunizations: All accepted applicants will be required to meet SHU's immunization requirements prior to matriculation. Details will be provided upon acceptance.
*   Background Check/Drug Screen: All accepted applicants will be required to successfully complete a criminal background check and drug screen prior to matriculation. Details will be provided upon acceptance.
*   Interview: Qualified applicants will be invited for an on-campus interview.",,False,False,True,False,False,False,,,program,Master of Physician Assistant Studies,https://sacredheart.smartcatalogiq.com/en/2025-2026/2025-2026-graduate-catalog/college-of-health-professions/physician-assistant-studies/master-of-physician-assistant-studies
Required,Required,"In addition to the general requirements for admission to graduate programs, candidates for the Master of Science in Accounting must submit the following:

1. A completed graduate application.
2. Official transcripts of all undergraduate and graduate institutions attended.
3. Minimum undergraduate GPA of 3.0. Students with an undergraduate GPA below 3.0 may be considered for conditional admission.
4. Three letters of recommendation.
5. GMAT score or GRE scores are not required for students with an undergraduate GPA of 3.0 or higher from an accredited institution.
6. GMAT score or GRE scores may be required for students with an undergraduate GPA below 3.0 who are seeking full admission to the program.
7. A current resume.
8. A personal statement indicating why the applicant is interested in the Master of Science in Accounting program and their career goals.
9. Students who have not completed the required undergraduate courses (intermediate accounting I and II, federal taxation, auditing, and cost accounting) may need to take these courses prior to or concurrent with graduate study. These courses are in addition to the minimum 30 credits required for the MSA.",,False,True,True,False,False,False,,,program,Master of Science in Accounting,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Not Required,"Application for admission
Official transcripts of all undergraduate and graduate institutions attended. All international transcripts must be evaluated by a NACES accredited service.
Resume/CV
Two letters of recommendation from a professor or work supervisor (Required for applicants with an undergraduate GPA below 3.0).",Not Required,True,False,True,True,False,False,,,program,Master of Science in Business Analytics,https://www.sacredheart.edu/majors--programs/business-analytics--applied-ai---ms/
,Required,"Applicants for the M.S. in Chemistry should have a bachelor’s degree in chemistry or a related science from an accredited institution. Applicants must meet the general requirements for admission to graduate study at Sacred Heart University. In addition, applicants should submit the following to the Office of Graduate Admissions: Completed online application, Official transcripts from all undergraduate and graduate institutions attended, A cumulative GPA of 3.0 on a 4.0 scale (applicants with a GPA of 2.75-2.99 may be admitted on a provisional basis), Two letters of recommendation from individuals who can attest to the applicant's academic potential for graduate study, A statement of professional goals (500-word essay), Official GRE scores (verbal, quantitative, and analytical writing sections) are encouraged but not required. For applicants with a GPA below 3.0, official GRE scores are required.",,False,True,,True,False,False,,,program,Master of Science in Chemistry,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,True,False,,False,False,False,,,program,Master of Science in Computer Science and Information Technologies,https://polytechnic.purdue.edu/academics/master-science-computer-and-information-technology
Required,Required,"Applicants must possess a bachelor’s degree in computer science or a related discipline from an accredited institution. Applicants who do not hold a bachelor’s degree in computer science or a closely related field may be required to complete preparatory coursework prior to being admitted to the program. In addition to the general requirements for admission to graduate studies at Sacred Heart University, applicants for the Master of Science in Cybersecurity program must also submit: Official transcripts from all post-secondary institutions attended, a statement of professional goals, a current resume, two letters of recommendation.",,False,True,True,False,False,False,,,program,Master of Science in Cybersecurity,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Optional,Required,"Applicants for graduate study must submit:
- Official transcripts from all prior colleges and universities attended, with evidence of a baccalaureate degree.
- Official GMAT or GRE scores (optional for applicants who have achieved a cumulative GPA of 3.0 or higher in an undergraduate degree from an accredited institution).
- A current professional resume (optional for students with undergraduate degrees from Sacred Heart University who meet the GPA requirement of 3.0 or higher).
- A personal statement.
- Two letters of recommendation (optional for students with undergraduate degrees from Sacred Heart University who meet the GPA requirement of 3.0 or higher).
- International students must submit official TOEFL/IELTS/PTE scores. Sacred Heart University's TOEFL code is 3780. Exemptions are allowed for international applicants who have successfully completed an undergraduate or graduate degree at an accredited institution in the United States, United Kingdom, Canada, Australia, or New Zealand.
- There is no application fee.",Not Required,False,True,True,False,False,False,,,program,Master of Science in Digital Marketing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Admission to the MS in Finance & Investment Management program is open to applicants who hold a bachelor’s degree from an accredited institution. Consideration for admission will be given to candidates who show academic promise and professional potential based on the following criteria:
*   Official transcripts from all undergraduate and graduate institutions attended.
*   Two letters of recommendation from academic or professional references.
*   A written statement of professional goals (500-word maximum).
*   A current professional résumé.
*   Official GMAT or GRE scores (can be waived under certain conditions; see details below).
*   Non-native English speakers must submit a TOEFL (79 ibt), IELTS (6.5), or PTE (53) score.
*   Undergraduate GPA of 3.0 (on a 4.0 scale).",,False,True,,True,False,False,,,program,Master of Science in Finance and Investment Management,https://www.sacredheart.edu/majors--programs/finance--investment-management---ms/
Not Required,Required,"Admission to the Master of Science in Healthcare Informatics program at Sacred Heart University is granted to applicants who hold a bachelor’s degree from a regionally accredited institution with a GPA of 3.0 or better. All application materials, including official transcripts, personal statement, and two letters of recommendation, are submitted through our online portal. The GRE is waived for applicants with an undergraduate GPA of 3.0 or higher.",Not Required,True,True,True,False,False,False,,,program,Master of Science in Healthcare Informatics,https://www.sacredheart.edu/majors--programs/healthcare-informatics---ms/
Required,Required,"A completed online application
Official undergraduate transcripts showing an earned bachelor's degree from an accredited institution. An undergraduate GPA of 3.0 or higher is preferred. If your undergraduate degree is not in psychology, you may be conditionally admitted and required to complete additional courses.
A current resume
A one-to-two-page personal statement describing your interest in the program and your career goals.
Two letters of recommendation from academic or professional references
Official GRE scores. The GRE may be waived for applicants with an undergraduate GPA of 3.5 or higher.
Application Fee
International applicants: please see specific requirements for international students.",Not Required,False,True,False,False,False,False,,,program,Master of Science in Industrial/Organizational Psychology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Applicants for admission to the Master of Science in Nursing must: Hold a current, active, unencumbered RN license in at least one state in the U.S. Have earned a Bachelor of Science in Nursing (BSN) degree from an accredited institution. Have a minimum cumulative undergraduate GPA of 3.0 on a 4.0 scale. Submit a completed application and nonrefundable fee. Submit official transcripts of all undergraduate and graduate work. Submit a personal statement describing their goals for graduate study and for their professional career. Submit two letters of recommendation from professional or academic sources familiar with the applicant’s skills and abilities. Successfully complete an admission interview with a faculty member. Submit a resume or curriculum vitae (CV).",,True,False,,False,False,False,,,program,Master of Science in Nursing,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
,,,,True,False,,False,False,False,,,program,Master of Science in Nursing Administration,https://research.com/advice/different-types-of-nurse-executive-leadership-degrees-and-their-salaries
Required,Required,"Applicants must complete an online application for the Master of Science in Occupational Therapy (MSOT) via OTCAS (Occupational Therapy Centralized Application Service). All applicants must meet the following general admission requirements: Baccalaureate degree from an accredited institution with a minimum cumulative GPA of 3.0 on a 4.0 scale. Completion of prerequisite courses with a grade of B or better in each science course, and a minimum grade of C+ in all other prerequisite courses. These prerequisite courses include: Anatomy & Physiology I with Lab (4 credits), Anatomy & Physiology II with Lab (4 credits), General Psychology (3 credits), Developmental Psychology or Child/Adolescent Development (3 credits), Abnormal Psychology (3 credits), Sociology or Anthropology (3 credits), Statistics (3 credits), and Medical Terminology (1 credit - online course acceptable). Graduate Record Exam (GRE) scores within the last five years are strongly recommended but not required. Two letters of reference are required; one reference must be from a professor who can speak to academic ability, and the second reference can be from a second professor, an academic advisor, or a supervisor (paid or volunteer). Submission of a current resume or curriculum vitae, including all professional, volunteer, and observation experiences. A personal essay on the topic 'Why I wish to pursue a career in occupational therapy'. A minimum of 40 hours of observation in at least two different occupational therapy practice settings, under the supervision of a licensed occupational therapist (experience must be documented on a verification form). Selected applicants may be invited for an on-campus interview.",Not Required,True,True,True,False,False,False,,,program,Master of Science in Occupational Therapy,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"A completed graduate application form. A non-refundable application fee. Official transcripts from all institutions attended documenting an earned bachelor’s degree from a regionally accredited college or university, demonstrating a minimum undergraduate GPA of 3.0. A bachelor’s degree from a regionally accredited institution, preferably in communication sciences and disorders (CSD). Applicants who do not have a CSD degree must complete the undergraduate pre-requisite course sequence prior to matriculation. GRE general test scores are required for all applicants. Three letters of recommendation. A written essay regarding interest in the SLP profession. Résumé. Evidence of 25 hours of observation of a licensed SLP. A personal interview may be required. For international applicants, a TOEFL/IELTS score is required if English is not the applicant’s primary language.",Not Required,False,False,,True,False,False,,,program,Master of Science in Speech-Language Pathology,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Application Checklist for Graduate Admissions
To apply for Sacred Heart University's Master of Science in Strategic Human Resources Management program, you must submit the following:
*   A completed online application
*   A non-refundable application fee
*   Official transcripts from all undergraduate and graduate institutions attended. Official transcripts must be sent directly from the issuing institution(s). If you have attended an international institution, a World Education Services (WES) credential evaluation is required.
*   A current resume
*   Two letters of recommendation (professional or academic)
*   A 750-1,000 word personal statement addressing your career goals and how the Master of Science in Strategic Human Resources Management will help you achieve those goals.
*   The GMAT/GRE is waived for applicants with a minimum cumulative undergraduate GPA of 3.0 from an accredited institution. Applicants with a cumulative undergraduate GPA of less than 3.0 are required to submit GMAT or GRE scores. GMAT/GRE waivers are also available for applicants who have five or more years of professional work experience and hold a bachelor's degree from an accredited institution.
*   International applicants must submit a TOEFL, IELTS, or Duolingo English Test score report unless the applicant has received a degree from an accredited institution in the United States or from a country where English is the official language.

Additional Requirements:
*   An on-campus or virtual interview may be required.
*   Admission to the Master of Science in Strategic Human Resources Management is competitive, and meeting the minimum requirements does not guarantee admission.",,True,True,True,False,False,False,,,program,Master of Science in Strategic Human Resource Management,https://www.sacredheart.edu/majors--programs/human-resource-management---ms/
Required,Required,"Online graduate application; Official transcripts from all previously attended colleges and universities. Transcripts must include proof of a bachelor's degree from a regionally accredited institution with a minimum cumulative GPA of 3.0 (on a 4.0 scale); Two letters of recommendation from individuals who can speak to the applicant's academic ability and/or professional experience (e.g., professor, employer, supervisor); Personal statement: A one- to two-page essay describing the applicant's professional goals, qualifications for graduate study, and reasons for pursuing the MA in Curriculum and Instruction; Resume outlining professional experience, educational background, and any relevant accomplishments; A copy of a valid teaching certificate or a statement describing intent to seek a teaching certificate (if applicable). Applicants may be granted conditional admission without a teaching certificate provided they meet all other admission requirements; International students must also submit: Official TOEFL or IELTS scores (a minimum score of 80 IBT for TOEFL or 6.5 for IELTS is required). International students may be exempt from this requirement if they have earned a degree from a U.S. institution; Credential evaluation of foreign transcripts (WES or ECE evaluation).",,True,False,False,False,False,False,,,program,Master of Arts in Curriculum and Instruction,https://www.sacredheart.edu/academics/colleges--schools/college-of-education--human-development/programs-offered/
Not Required,Required,"Admission to the Master of Arts in Special Education program requires the following:
*   Official transcripts of all prior undergraduate and graduate coursework
*   Minimum undergraduate GPA of 3.0 on a 4.0 scale
*   Two letters of recommendation from individuals able to assess the applicant’s academic and professional abilities
*   A written statement of professional goals
*   Valid teaching certification (for students seeking cross-endorsement or professional certification in special education)",Not Required,True,False,True,False,False,False,,,program,Master of Arts in Special Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Admission to the Advanced Graduate Certificate in Nursing Education program requires a completed online application (including application fee) and the following documents:
*   Official transcripts for all prior college-level coursework (undergraduate and graduate).
*   Master’s degree in nursing (MSN) from an accredited institution.
*   Minimum graduate GPA of 3.0 on a 4.0 scale.
*   Current, unencumbered RN license from the state in which the student plans to complete clinical coursework.
*   Completed SHU Graduate Nursing Reference Form submitted by two individuals with a master’s or doctoral degree, preferably one from an academic setting and one from a clinical setting.
*   Resume or curriculum vitae (CV).
*   Goal statement.
*   Interview with a faculty member may be required.",Not Required,True,False,True,False,False,False,,,program,Advanced Graduate Certificate in Nursing Education,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,,"Applicants must meet the general requirements for admission to graduate programs at Sacred Heart University, as published in the graduate catalog. In addition, applicants for the Post Master’s Certificate in Nursing Management and Executive Leadership must have: A master’s degree in nursing from an accredited program. Graduate cumulative GPA of 3.0 or higher on a 4.0 scale. Current unencumbered RN license in the state in which they practice. Submission of current curriculum vitae (CV). Official transcripts of all undergraduate and graduate programs.",,True,False,,False,False,False,,,program,Advanced Graduate Certificate in Nursing Management and Executive Leadership,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
Required,Required,"Applicants to the Business Analytics Certificate program must satisfy the following requirements: A bachelor’s degree from a regionally accredited college or university. Official transcripts from all undergraduate and graduate institutions attended. A minimum undergraduate GPA of 3.0 on a 4.0 scale. Two letters of recommendation. A professional resume. A personal statement. All international students must submit a TOEFL/IELTS/PTE score. If the applicant has received a bachelor's or master's degree from a college or university where English is the language of instruction (as recognized by Sacred Heart University), the TOEFL/IELTS/PTE is waived.",,True,False,True,True,False,False,,,program,Business Analytics Certificate,https://sacredheart.smartcatalogiq.com/en/2022-2023/2022-2023-graduate-catalog/programs-of-study
