Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"To be considered for admission to the graduate program in Computer Science, an applicant must have: A baccalaureate degree from an accredited curriculum in Computer Science or a related field. Minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units). Submission of the Graduate Record Examination (GRE) scores. Three letters of recommendation. A statement of purpose.",,False,False,True,True,False,False,,,program,Master of Science in Computer Science,https://www.csulb.edu/college-of-engineering/master-of-science-computer-science
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in computer science, computer engineering or a closely related area from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. GRE scores 4. letters of recommendation 5. statement of purpose 6. resume 7. proof of English proficiency",,False,False,True,True,False,False,,,program,Master of Science in Computer Science (Cybersecurity),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,Required,A degree in engineering or a science related to the proposed field of study from an accredited college or university. A GPA of 3.0 or better in the last 60 semester (90 quarter) units of upper-division work. The Graduate Record Examination (GRE) is required. Three letters of recommendation. International students must submit a TOEFL score (minimum score of 80 on the iBT).,,False,False,,True,False,False,,,program,PhD in Computer Science,https://www.csulb.edu/college-of-engineering/undergraduate-programs-0
,,,,False,False,,False,False,False,,,program,PhD in Computer Science (Cybersecurity),https://www.csulb.edu/college-of-engineering/computer-engineering-computer-science/page/dr-bo-fu
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in psychology, education or a closely related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. GRE scores (verbal, quantitative and analytical) 4. three letters of recommendation 5. personal statement 6. resume or curriculum vitae 7. proof of English proficiency.",,False,False,,False,False,False,,,program,PhD in Counseling Psychology,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, professional resume, two letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Education in Global Education,https://www.calstatela.edu/coe/degrees-and-credentials
Required,Required,Admission requirements include: 1. A bachelor’s degree from an accredited institution. 2. A minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units) of undergraduate and/or graduate study. 3. Submission of a CSULB graduate application via Cal State Apply. 4. Submission of an ASU graduate application via ASU Graduate Admissions. 5. A statement of purpose (SOP). 6. Three letters of recommendation. 7. A current resume or curriculum vitae (CV). GRE scores are NOT required.,,True,False,True,True,False,False,,,program,Master of Science in Global Sustainability Science,https://www.csulb.edu/news/article/csulbs-first-sustainability-masters-grads-are-already-making-an-impact
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the School for the Future of Innovation in Society. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, statement of objectives, professional resume, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Science in Global Technology and Development,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, resume, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Science in Global Technology and Development (Applied International Development),https://www.csulb.edu/college-of-liberal-arts/international-studies/dr-richard-marcus
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Health Solutions. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in health informatics, computer science, information technology, nursing, public health, health care administration, or a related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee, 2. official transcripts, 3. statement of purpose, 4. professional resume, 5. three references (academic or professional), 6. proof of English proficiency.",,True,False,True,True,False,False,,,program,Master of Science in Health Informatics,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Earned master’s degree from a regionally accredited institution with a cumulative GPA of 3.0 or higher. Minimum of three years of leadership experience or the potential for leadership in an educational or related environment. Successful completion of the program's application process including a current resume, statement of purpose, and three letters of recommendation.",,True,False,True,False,False,False,,,program,Doctor of Education in Leadership and Innovation,https://www.csulb.edu/college-of-education/educational-doctorate-educational-leadership
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. personal statement 4. resume 5. three professional references (names and email addresses) 6. proof of English proficiency",,True,False,True,False,False,False,,,program,Master of Education in Learning Design and Technologies,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"To be eligible for admission to the Master of Arts in Education, applicants must have a baccalaureate degree from an accredited institution with a minimum 2.85 overall GPA or a 3.0 in the last 60 units. Applicants must submit a statement of purpose, a current resume or curriculum vitae (CV), and two letters of recommendation. Standardized test scores (such as the GRE or MAT) are not required for admission to the programs within the College of Education.",,True,False,True,False,False,False,,,program,Master of Arts in Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"To be eligible for admission to the Master of Arts in Education, Option in Special Education (which includes a concentration in Autism Spectrum Disorders), applicants must fulfill the following: 1. A completed Bachelor's degree from an accredited institution. 2. A minimum GPA of 3.0 in the last 60 semester (90 quarter) units. 3. Completion of the prerequisite course EDSP 303 (or equivalent) with a grade of 'C' or better. 4. Two letters of recommendation. 5. A Statement of Purpose. 6. A current resume. 7. Evidence of one of the following: a valid California Special Education teaching credential, three years of experience working with individuals with disabilities, or relevant volunteer experience. Applicants must also complete the university graduate application via Cal State Apply.",,True,False,True,False,False,False,,,program,Master of Arts in Education (Autism and Developmental Disabilities),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,Applicants must have a grade point average (GPA) of at least 3.0 in the last 60 semester (90 quarter) units attempted. A bachelor’s degree from a regionally accredited institution is required. Applicants must submit official transcripts and complete the Cal State Apply application. Two letters of recommendation and a professional resume are required.,Not Required,True,False,True,False,False,False,,,program,Master of Arts in Education (Educating Multilingual Learners),https://www.csulb.edu/college-of-education/assessment-office/dual-language-development
,Required,"Admission as a graduate student in Spanish requires: 1. A bachelor’s degree from an accredited institution with a major in Spanish or equivalent. 2. An overall undergraduate grade point average of at least 2.85, and a minimum of 3.0 in upper-division Spanish courses. 3. Completion of the following courses or their equivalents: SPAN 310, SPAN 330, SPAN 341, SPAN 445 or SPAN 447, and SPAN 450. 4. Submission of a statement of purpose (approx. 500 words) in Spanish. 5. Submission of a writing sample (e.g., an essay written for an upper-division course) in Spanish. 6. Two letters of recommendation.",Required,True,False,True,False,False,False,,,program,Master of Arts in Spanish,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,Applicants must meet the following requirements: 1. A bachelor's degree from an accredited institution. 2. A minimum 2.85 GPA in the last 60 semester (90 quarter) units attempted or a 3.0 overall GPA. 3. Submission of a program application. 4. A statement of purpose (approximately 500 words) describing professional goals and reasons for seeking the degree. 5. A current resume. 6. Two letters of recommendation from individuals who can address your potential for success in a graduate program.,,True,False,True,False,False,False,,,program,Master of Arts in Special Education (Autism Spectrum Disorders),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, professional resume, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Education in Early Childhood Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must also have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: graduate admission application and fee, official transcripts, three letters of recommendation, personal statement, resume, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Education in Gifted Education,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must have a bachelor's degree from an accredited institution with a GPA of 3.0 or higher in the last 60 semester units. The program requires completion of specific prerequisite courses: Introduction to Psychology, Abnormal Psychology, Developmental Psychology, Psychology of Learning, and Research Methods/Statistics. Three letters of recommendation are also required.",,True,False,True,False,False,False,,,program,Master of Science in Applied Behavior Analysis,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Herberger Institute for Design and the Arts and the Walter Cronkite School of Journalism and Mass Communication. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: graduate admission application and fee, official transcripts, letter of intent, professional resume, portfolio, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Arts in Narrative and Emerging Media,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in behavior analysis, psychology or a related field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. All applicants must submit: 1. graduate admission application and application fee 2. official transcripts 3. personal statement 4. curriculum vitae 5. three letters of recommendation 6. proof of English proficiency Additional Application Information: An applicant whose native language is not English must provide proof of English proficiency regardless of their current residency.",,True,False,True,False,False,False,,,program,PhD in Applied Behavior Analysis,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,,,,False,False,,False,False,False,,,program,PhD in Educational Psychology,https://www.csulb.edu/college-of-education/school-psychology/school-psychology-program-description
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Mary Lou Fulton Teachers College. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in the last 60 hours of their first bachelor's degree program, or a minimum cumulative GPA of 3.00 (scale is 4.00 = ""A"") in an applicable master's degree program. Applicants are required to submit: 1. graduate admission application and fee 2. official transcripts 3. personal statement 4. professional resume 5. three letters of recommendation 6. writing sample 7. proof of English proficiency.",Required,True,False,True,False,False,False,,,program,PhD in Educational Studies (Special Education),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"A cumulative GPA of 3.0 or higher is required for the program. Applicants must have completed prerequisite courses (Child Development/Developmental Psychology, Abnormal Psychology/Psychopathology, and Statistics) with a grade of C or better. Required application materials include a Personal Statement, a Current Resume, three (3) letters of recommendation, and unofficial transcripts from all colleges and universities attended.",,True,False,True,False,False,False,,,program,PhD in School Psychology,https://www.csulb.edu/college-of-education/school-psychology
Required,Required,"Admission to the M.S. in Program Evaluation and Data Analytics requires: A bachelor's degree from an accredited institution. A minimum 3.0 GPA in the last 60 semester units (or 90 quarter units) attempted. Completion of at least one undergraduate course in statistics and one in social science research methods with a grade of 'B' or better in each. The application requires: Official Transcripts, Statement of Purpose, Resume/CV, and Three Letters of Recommendation. GRE scores are not required for applicants to the PEDA program.",,True,False,True,True,False,False,,,program,Master of Science in Program Evaluation and Data Analytics,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Global Futures. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, personal statement, professional resume, three letters of recommendation, and proof of English proficiency.",,True,False,,False,False,False,,,program,Master of Science in Public Interest Technology,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"To be considered for admission to the Master of Science in Software Engineering, applicants must have a bachelor's degree in Computer Science, Software Engineering, or a related field from a regionally accredited institution, with a minimum GPA of 3.0 in the last 60 semester units (or 90 quarter units). International students must meet the university's English language proficiency requirements. Application materials must include official transcripts, a statement of purpose, and a current resume. GRE scores are currently not required for this program.",,True,False,False,True,False,False,,,program,Master of Science in Software Engineering,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,Applicants must meet the following requirements for admission to the program: 1. A baccalaureate degree from an accredited college or university. 2. A minimum 3.0 overall GPA in the last 60 semester (90 quarter) units of study. 3. Verification of experience (minimum 6 months) working with individuals with disabilities. 4. Two letters of recommendation. 5. A current resume. 6. A statement of purpose.,,True,False,True,False,False,False,,,program,Master of Arts in Special Education (Applied Behavior Analysis),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the College of Global Futures. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, statement of purpose, professional resume, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Science in Sustainable Food Systems,https://www.csulb.edu/sites/default/files/2023/documents/Madeline%20Haber%20Poster.pdf
Required,Required,"To be considered for admission to the Master of Public Administration program, applicants must meet the following requirements: A baccalaureate degree from an accredited institution; A grade point average (GPA) of at least 3.0 in the last 60 semester or 90 quarter units of study (applicants with a GPA between 2.7 and 2.99 may be considered for 'conditional' admission); Completion of two prerequisite courses: Introduction to American Government and an introductory Statistics course, with a grade of 'C' or better; GRE scores are not required; Three letters of recommendation; A current Resume; and a Statement of Purpose (no more than 500 words).",Not Required,True,False,True,False,False,False,,,program,Master of Public Administration,https://www.csulb.edu/college-of-health-human-services/public-policy-and-administration
Required,Required,"To be considered for admission to the Online MBA program, applicants must meet the following criteria: A bachelor's degree from a regionally accredited university; A minimum GPA of 2.75 in the last 60 semester (90 quarter) units of upper-division and graduate courses; A professional resume; A Video Statement of Purpose; and a Short Answer Personal Statement. Professional work experience is preferred but not required.",Not Required,True,False,False,False,False,False,,,program,Master of Business Administration,https://www.csulb.edu/cob-graduate-programs/mba-programs/online-mba
Required,Required,Applicants must have a bachelor's degree from an accredited college or university. A grade point average of 2.5 or better for the last 60 semester units or 90 quarter units of undergraduate or graduate work is required. Applicants must have a liberal arts background. This background must include at least one course in human biology and one course in elementary statistics with a grade of 'C' or better.,,True,False,True,False,False,False,,,program,Master of Social Work,https://www.csulb.edu/college-of-health-human-services/school-of-social-work/msw-program
Required,Required,"Possession of a master's degree in nursing or a related field (e.g., Public Health, Healthcare Administration/Business) from a program accredited by CCNE or ACEN. Minimum cumulative GPA of 3.0 or higher in the master’s program. Current, active, unencumbered California RN license. National certification in an advanced nursing specialty. Three letters of recommendation. Professional resume or curriculum vitae. Personal statement. Personal interview with the DNP Admission Committee.",,True,False,True,False,False,False,,,program,Doctor of Nursing Practice,https://research.com/careers/how-to-become-a-nurse-practitioner-in-long-beach
,Required,"Admission to the program will be based on the following: 1. A baccalaureate degree from an accredited institution with a major in English or its equivalent. Students with a major in other fields may be admitted at the discretion of the MFA admissions committee provided they have taken at least 24 units of upper-division courses in English (including creative writing and literature). 2. Academic achievement in upper-division English and creative writing courses (at least a 3.0 GPA). 3. Writing portfolio in the applicant’s chosen genre (fiction, poetry, or creative non-fiction). 4. Personal statement of goals and history as a writer. 5. Letters of recommendation from three persons familiar with the applicant’s academic or creative work. 6. The Graduate Record Examination (GRE) is not required for admission to the MFA in Creative Writing.",Required,True,False,True,False,False,False,,,program,Master of Fine Arts in Creative Writing,https://www.csulb.edu/academic-senate/policy-statement-96-20-creative-writing-mfa
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and The College of Liberal Arts and Sciences. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and fee, official transcripts, personal statement, resume, three letters of recommendation, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Liberal Studies,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Required,Required,"Applicants must fulfill the requirements of both the Graduate College and the Watts College of Public Service and Community Solutions. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in any field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, two letters of recommendation, statement of personal and career goals, professional resume, and proof of English proficiency.",,True,False,True,False,False,False,,,program,Master of Urban and Environmental Planning,https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
,,,,False,False,,False,False,False,,,program,Master of Legal Studies,https://cla.csulb.edu/departments/polisci/wp-content/uploads/2013/11/Legal-Studies-Certificate-Program-Planner-2017-18.pdf
Required,Required,"To be considered for admission to the MSIS program, applicants must have: A bachelor’s degree from an accredited institution; Minimum 2.75 overall GPA; Submission of the GMAT or GRE (waived for applicants with 3.25 or higher GPA); A current resume; A statement of purpose; Two letters of recommendation.",,False,False,True,True,False,False,,,program,Master of Science in Information Technology,https://www.shiksha.com/studyabroad/usa/universities/california-state-university-long-beach/ms-information-systems-stem
Optional,Required,"Applicants must fulfill the requirements of both the Graduate College and the Ira A. Fulton Schools of Engineering. Applicants are eligible to apply to the program if they have earned a bachelor's or master's degree in engineering, physical sciences, mathematics or a similar field from a regionally accredited institution. Applicants must have a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in the last 60 hours of their first bachelor's degree program, or a minimum cumulative GPA of 3.00 (scale is 4.00 = 'A') in an applicable master's degree program. All applicants must submit: graduate admission application and application fee, official transcripts, statement of purpose, proof of English proficiency (if applicable).",,True,False,False,True,False,False,,,program,Master of Science in Engineering (Electrical Engineering),https://degrees.apps.asu.edu/masters-phd?init=false&nopassive=true
Optional,Optional,"A bachelor's degree from an accredited program in mechanical engineering, aerospace engineering, or a closely related field. A minimum grade point average of 3.0 or higher is required for the last 60 semester units (90 quarter units) of undergraduate work. International applicants must also provide proof of English language proficiency. The Graduate Record Examination (GRE) is not required for admission.",,True,False,True,True,False,False,,,program,Master of Science in Engineering (Mechanical Engineering),https://www.csulb.edu/college-of-engineering/graduate-programs-0
Required,Required,1. A baccalaureate degree from an accredited institution. 2. A major or minor in communication studies or a related field. 3. An overall grade-point average (GPA) of 3.0 or better. 4. A grade-point average (GPA) of 3.0 or better in their communication studies or related major or minor.,Required,True,False,True,False,False,False,,,program,Master of Arts in Communication,https://www.csulb.edu/college-of-liberal-arts/communication-studies/master-of-arts
