Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Arts in Classical Art and Archaeology,,,,,Graduate,Fall,,September 2025,"December 15, 2025",Required,Required,Optional,REQUIRED,"The application process for all of our graduate programs is handled by the Rackham Graduate School. Please read carefully all of the instructions provided on the Rackham website concerning admissions requirements. What follows here is a list of documents required by the Department of Classical Studies to be included with your application: Academic Statement of Purpose, Personal Statement, Three letters of recommendation, A writing sample, Transcripts, A résumé or curriculum vitae (CV).",Required,,True,False,True,False,False,False,,True,False,False,False,False,True,False,False,False,,,,"College of Literature, Science, and the Arts","$14,026/Term (Resident) or $28,116/Term (Non-Resident)","$14,026/Term (Resident) or $28,116/Term (Non-Resident)",,,,,,"Greek art and archaeology, Roman art and archaeology","The M.A. program in Classical Art and Archaeology (CAA) is a two-year course of study intended to provide a basic training in this field. It is not intended as a terminal master’s degree, but is offered to students who intend to continue their studies at the doctoral level at the University of Michigan or elsewhere. Students in the program may opt for a focus in either Greek or Roman art and archaeology, but will be expected to acquire a general knowledge of the whole field. They will also be expected to have or acquire an advanced reading ability in both German and French and a basic reading ability in both Greek and Latin. The CAA program is interdepartmental and draws upon the resources of two sponsoring departments, the Department of Classical Studies and the Department of the History of Art. The program is administered by the Interdepartmental Program in Classical Art and Archaeology (IPCAA).",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,742/credit (Resident) or $3,315/credit (Non-Resident)",False,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,,,84.0,,,,,,,,,,,,,"Merit-based, Fellowships, Teaching Assistantships",,,,,,,
,Master of Arts in Classical Studies,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts","In-State: $14,400/Term; Out-of-State: $28,946/Term","In-State: $14,400/Term; Out-of-State: $28,946/Term",,,,,,,"The M.A. in Classical Studies is intended for students with an undergraduate major in classics or a related field who wish to pursue graduate work in classics but may not be ready for a Ph.D. program, or whose primary interest is in teaching at the secondary school level. Students may combine work in Latin and Greek with courses in such fields as ancient history, classical archaeology, and ancient philosophy, thus pursuing an M.A. degree that best fits their own particular interests and needs. An M.A. degree in Classical Studies may also provide a route to a Ph.D. in our program or elsewhere. Students may apply to the Ph.D. program in Classical Studies or to the Interdepartmental Program in Classical Art and Archaeology (IPCAA) while completing their M.A. in Classical Studies.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"In-State: $1,449 per additional hour; Out-of-State: $3,050 per additional hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,,,Fellowship,,,,,,,
,Doctor of Philosophy in Clinical Pharmacy,,,,,Doctoral,Fall,,,,Required,Required,Optional,REQUIRED,"A complete application for the PhD program includes the following: Online application, Application Fee, Transcripts, Letters of Recommendation (3), Statement of Purpose, Personal Statement, Resume or Curriculum Vitae (CV), English Language Proficiency. An advanced degree in a health-related field is highly desirable (e.g., PharmD, MPH, MS). Prior research experience is strongly encouraged. Competitive applicants usually have a GPA of 3.4 or higher.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Pharmacy,"Resident: $14,943 per term; Non-Resident: $25,833 per term","Resident: $14,943 per term; Non-Resident: $25,833 per term",,,,,,,"The Ph.D. in Clinical Pharmacy program is designed to develop scientists with expertise in the conceptualization, design, conduct, and evaluation of research involving the use and effects of drugs in humans. Research is conducted in specialized laboratories and patient care areas in the University of Michigan Hospitals and Health Centers. Students may select from three specialization tracks: health outcomes research, experimental therapeutics, and clinical pharmacokinetics. Graduates find career opportunities in academia, government, the pharmaceutical industry, and professional organizations.

This program is no longer admitting students. Please see the Ph.D. in Translational Research program for related study.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,648 per credit hour; Non-Resident: $2,858 per credit hour",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,110.0,,,,6.5,,,59.0,,84.0,,,,,,,,,,,,,"Graduate Student Research Assistantship (GSRA), Fellowships",,,,,,,
,Doctor of Philosophy in Combined Program in Education and Psychology,,,,,Doctoral,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"Marsal Family School of Education and Department of Psychology, College of Literature, Science, and the Arts (LSA)","Resident (pre-candidate): $26,882/year; Non-Resident (pre-candidate): $55,242/year. Note: Admitted PhD students typically receive a full tuition waiver.","Resident (pre-candidate): $26,882/year; Non-Resident (pre-candidate): $55,242/year. Note: Admitted PhD students typically receive a full tuition waiver.",,,,,,,"The University of Michigan’s Combined Program in Education and Psychology (CPEP) is one of the oldest and most respected programs of its kind. Since its inception in 1956, CPEP has been dedicated to training scholars who advance the knowledge and practice of education through the methods and theories of psychology. The program maintains a strong commitment to producing researchers who will make significant and lasting contributions to the field. Our students benefit from working closely with a diverse group of faculty members and students from both the Marsal Family School of Education and the Department of Psychology, a top-ranked psychology department in the nation. Students gain a deep understanding of core areas of psychology, such as cognitive, developmental, and social psychology, as well as educational foundations. This training prepares students to address critical issues in education by applying psychological principles in various contexts, such as curriculum and instruction, motivation, and social-emotional development. Students’ training involves coursework, research, teaching, and professional development. Our program has a rich history of faculty mentorship, apprenticeship, and collaboration that results in students developing strong independent research skills. We place a high value on diversity, equity, and inclusion, and we foster a supportive community where all students can thrive. We seek to admit a diverse cohort of students with varied backgrounds and interests. We are a full-time, fully funded program.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,"~$35,160 annual stipend","Resident (pre-candidate): $1,328 per additional credit hour; Non-Resident (pre-candidate): $2,891 per additional credit hour.",,,,4.0,,Typically 2 to 6 students are accepted from about 100 applications annually.,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,"~$35,160 annual stipend plus health and dental insurance",100% tuition waiver,"Fellowships, Graduate Student Instructor (GSI) appointments, Graduate Student Research Assistant (GSRA) appointments",,,,,,,
,Master of Arts in Communication and Media,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts",,"Resident: $13,674/term; Non-Resident: $27,510/term",,,,,,,"The M.A. program is a two-year, 30-credit, professional master’s degree designed for students who want to become practitioners in communication and media fields. The M.A. program provides an advanced understanding of communication and media theory, research, and practice. Students in the M.A. program complete coursework in a variety of areas, including media psychology, media, culture, and society, political communication, and health and risk communication. They also complete a capstone project or internship.",,https://lsa.umich.edu/comm/graduates/prospective-students/faqs.html,,,"Resident: $1,698/credit hour; Non-Resident: $3,215/credit hour",,,,4.0,3.0,5-10 students admitted out of 82 applications in 2023,,,,,,,,,,,,,,,,,,,,,110.0,,,,6.5,,,59.0,,84.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Community-Based Implementation Science,,,,,Graduate,Fall,,August 2025,"January 15, 2026",,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,School of Public Health,"Resident: $14,580/Term; Non-Resident: $25,188/Term","Resident: $14,580/Term; Non-Resident: $25,188/Term",,,,,,,"The Master of Science in Community-Based Implementation Science is a 42-credit graduate program in the Department of Health Behavior and Health Education at the University of Michigan School of Public Health. This program addresses the significant gap between what we know from research can improve health and what is delivered in real-world community settings. Implementation science is the study of methods to promote the systematic uptake of research findings and other evidence-based practices into routine practice, and, hence, to improve the quality and effectiveness of health services. This degree trains students to lead implementation efforts for community-based health interventions and programs. Students will gain skills in community-based participatory research, implementation science, and program evaluation. Graduates of the MS program will be well-positioned to serve as research staff and program managers in community-based organizations, public health departments, health care systems, and other settings where health promotion interventions are delivered. The degree also provides excellent preparation for students interested in future doctoral study.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,757/credit hour; Non-Resident: $2,917/credit hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Arts in Comparative Literature,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts","$28,294/Year (Resident); $57,586/Year (Non-Resident)","$28,294/Year (Resident); $57,586/Year (Non-Resident)",,,,,,,The Department of Comparative Literature offers the M.A. degree to students enrolled in a doctoral program in another department at the University of Michigan who wish to complement their studies with a degree in Comparative Literature. The Department of Comparative Literature does not offer a terminal M.A. degree program.,,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,710/credit (Resident); $3,348/credit (Non-Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,112.0,,,6.5,,,68.0,,84.0,,,,,,,,,,,"$10,000 (Rackham Master's Award)",,"Fellowships, Grants, Awards",,,,,,,
,Master of Science in Complex Systems,,,,,Graduate,Fall,,,,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts",,"Resident: $28,294/Year; Non-Resident: $57,046/Year (based on two terms. The program is typically three terms total)",,,,,,,"The Center for the Study of Complex Systems (CSCS) offers a Master of Science (M.S.) degree in Complex Systems. This program is intended to provide students with a sophisticated understanding of the analytic and computational tools used to model complex systems in the natural, social, and technological sciences. Students who graduate from the program are well-positioned to apply these tools to important problems in industry, government, and academia. The M.S. program is ideal for students who have completed an undergraduate STEM degree or a social science degree that required significant quantitative training, and who wish to gain additional experience with complex systems modeling before entering the workforce or pursuing a Ph.D. in a related field. The degree requirements consist of 24 credits of graded coursework in complex systems and a cognate field, plus 6 credits of research, and the writing of a master’s thesis. The coursework provides students with a broad overview of complex systems tools and methods, plus in-depth training in a particular application area.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,712 per credit hour; Non-Resident: $3,510 per credit hour",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,,,,,,,,
,Master of Science in Computational Discovery and Engineering,,,,,Graduate,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering / Rackham Graduate School,"$14,198/Term (Resident); $28,154/Term (Non-Resident)","$14,198/Term (Resident); $28,154/Term (Non-Resident)",,,,,,,"The Master of Science in Computational Discovery and Engineering (CDE) is an interdisciplinary graduate program that provides students with a solid foundation in the cross-disciplinary field of computational science and engineering. This program, administered by the Michigan Institute for Computational Discovery and Engineering (MICDE) and the College of Engineering, is intended for graduate students who are interested in developing and using computational methods to solve complex problems in various fields of science and engineering. The CDE M.S. is not a standalone program. It is designed to be a dual degree, taken in addition to a master’s or doctoral degree in a science or engineering discipline at the University of Michigan. Students who enroll in this program receive rigorous training in computational methods, such as numerical analysis, data science, high-performance computing, and scientific visualization. They also gain hands-on experience in applying these methods to real-world problems through coursework, research projects, and internships.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,532/credit hour (Resident); $3,083/credit hour (Non-Resident)",,,,4.0,3.5,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,"Merit-based, Need-based",,,,,,,
,Master of Science in Computational Social Science,,,,,Graduate,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts","Resident: $13,670/Term; Non-Resident: $27,392/Term (Based on 2023-2024 full-time rates for Rackham Graduate Programs)","Resident: $13,670/Term; Non-Resident: $27,392/Term (Based on 2023-2024 full-time rates for Rackham Graduate Programs)",,,,,,,"The Master of Science in Computational Social Science (MS-CSS) is an accelerated, 12-month program focusing on integrating computational and social sciences. Students are exposed to a broad array of social science theories and research areas and learn modern data science techniques. The program's core lies in using these techniques to analyze large and complex social data to better understand human behavior and society. Graduates are well-prepared to excel in industry or pursue a Ph.D. in related fields.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,496/credit hour; Non-Resident: $3,021/credit hour (Based on 2023-2024 rates for 1-8 credits)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,59.0,,84.0,,,,,,,,,,,,,Need-based tuition grants,,,,,,,
,Master of Science in Engineering in Computer Science and Engineering,,,,,Graduate,Fall,,Early September,December 15,,,Not Required,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"Resident: $14,021/term; Non-Resident: $28,157/term","Resident: $14,021/term; Non-Resident: $28,157/term",,,,,,"['Artificial Intelligence', 'Chip Design, Architecture, & Emerging Devices', 'Databases & Data Mining', 'Embedded & Mobile Systems', 'Human-Computer Interaction', 'Interactive Systems', 'Networking, Operating Systems, & Distributed Systems', 'Programming Languages & Compilers', 'Quantum Computing', 'Robotics', 'Secure, Trustworthy, & Resilient Systems', 'Theory of Computation', 'Warehouse-Scale & Parallel Systems', 'Bioinformatics & Computational Biology']","The Master of Science in Engineering (MSE) in Computer Science and Engineering is for students who wish to pursue a master’s degree, with or without a specialization, to advance their knowledge and skills in computer science and engineering. It is appropriate for those who wish to work in industry or pursue a PhD. Students select a major area of study and can also pursue a minor area of study from the research areas in CSE.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,530; Non-Resident: $3,101",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Science in Engineering in Construction Engineering and Management,,,,,Graduate,Fall,,,,,,Optional,REQUIRED,,,,,,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$28,121/term (Non-Resident); $14,195/term (Resident)","$28,121/term (Non-Resident); $14,195/term (Resident)",,,,,,,"The Master of Science in Engineering (MSE) in Construction Engineering and Management prepares you to lead in the architecture, engineering and construction (AEC) industry. This program is offered on campus and online. Our curriculum is designed for students with a bachelor’s degree in engineering. You’ll become an expert in the methods and tools that can improve the performance of construction projects and organizations. We offer a comprehensive and flexible curriculum in which you may customize your learning with courses from other disciplines, such as architecture, business, law, public policy and urban planning. The Construction Engineering and Management (CEM) program at the University of Michigan is widely recognized as one of the best in the United States and worldwide. We are consistently ranked among the top programs in the nation by U.S. News and World Report. Our mission is to educate the next generation of leaders in the construction industry. The CEM program offers a holistic educational experience that prepares students for positions of leadership. We provide a state-of-the-art curriculum in construction engineering and management, offering courses in building information modeling (BIM), lean construction, project controls, construction law, construction safety and sustainable construction. The program balances theory and practice. The curriculum emphasizes fundamental principles and state-of-the-art tools.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$3,089 per credit hour (Non-Resident); $1,542 per credit hour (Resident)",,,,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,120.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,,,Merit-based,,,,,,,
,Master of Fine Arts in Dance,,,,,Graduate,Fall,,,,Required,Required,Not Required,REQUIRED,"All applicants to the Master of Fine Arts in Dance must complete both the U-M Rackham Graduate School Application and the SMTD Artistic Profile. APPLICATION REQUIREMENTS: U-M Rackham Graduate School Application, SMTD Artistic Profile, Transcripts from all previously attended institutions, Three letters of recommendation, Academic Statement of Purpose and Personal Statement, Current resumé or curriculum vitae, Audition & Interview, English Proficiency (for non-native speakers of English).",Not Required,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,"School of Music, Theatre & Dance","Resident: $15,103/term; Non-Resident: $26,303/term","Resident: $15,103/term; Non-Resident: $26,303/term",,,,,,,"The MFA in Dance is a two-year, 60-credit-hour program culminating in a thesis project that advances the student’s distinctive creative/scholarly voice within the field. The program of study is designed with a core curriculum in creative practice, performance, screendance, pedagogy, and somatics, and allows students ample opportunity to develop their own areas of artistic and intellectual interest in consultation with an MFA faculty mentor. The department supports and encourages interdisciplinary work with other departments at SMTD as well as other nationally ranked programs at the University of Michigan. Our dynamic and diverse graduate student community actively contributes to the department’s many performances and curricular offerings. The MFA program in Dance is intended for experienced artists who possess a bachelor’s degree (or the equivalent), have a distinctive artistic voice, and are seeking an immersive and stimulating environment to advance their work.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The School of Music, Theatre & Dance is a member of the National Association of Schools of Dance.",,"Resident: $1,638; Non-Resident: $2,883",True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,112.0,,,6.5,,,61.0,,84.0,,,,,,,,,,,Awards can range from small amounts to full tuition,,"Merit-based scholarships, Need-based grants, Graduate Student Instructorships (GSIs)",,,,,,,
,Master of Science in Data Science,,,,,Graduate,Fall,,,,Required,Required,Optional,REQUIRED,The following materials are required to be submitted with your online application: Transcripts from all previous undergraduate and graduate institutions. Three letters of recommendation. Statement of Purpose. Personal Statement. Resume or Curriculum Vitae (CV). The GRE is not required for admission to the Data Science M.S. program and GRE scores will not be considered in the admission process. Applicants whose native language is not English must demonstrate English proficiency.,,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts (LSA) and College of Engineering (CoE)","Resident: $14,142/term, Non-Resident: $28,522/term","Resident: $14,142/term, Non-Resident: $28,522/term",,,,,,,"The Master of Science in Data Science is an interdisciplinary degree program offered jointly by the College of Literature, Science, and the Arts (through the statistics department), the College of Engineering (through the computer science and engineering division of the electrical engineering and computer science department), and the School of Information. The program prepares students from a variety of undergraduate backgrounds for data science positions in industry and government or for further graduate study. Students will gain a fundamental understanding of techniques from statistics and computer science, will get experience in working with large, real-world data sets, and will learn to think critically about the implications of their work. The program is small and selective and requires full-time, on-campus participation.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"Resident: $1,757/credit, Non-Resident: $3,367/credit",False,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,61.0,,84.0,,,,,,,,,,,"$5,000 to $10,000",,Merit-based,,,,,,,
,Doctor of Dental Surgery,,,,,Doctoral,Fall,,,,,,Not Required,REQUIRED,"All applicants must apply through the American Association of Dental Schools Application Service (AADSAS). Your AADSAS application must be submitted by October 15. After we receive your verified AADSAS application, we will email you a link to our supplemental application.

Required Prerequisite Courses:
- Biology with lab: 8 semester hours
- Chemistry with lab: 8 semester hours
- Organic Chemistry with lab: 8 semester hours
- Physics with lab: 8 semester hours
- English Composition: 6 semester hours
- Biochemistry: 3 semester hours

All prerequisite coursework must be completed at a regionally accredited U.S. or Canadian college or university.

The Dental Admission Test (DAT) is required for admission to the School of Dentistry. All applicants are required to have taken the DAT within three years of the application deadline. Unofficial DAT scores are accepted and can be uploaded to the supplemental application. Canadian DAT is also accepted.

Three letters of evaluation are required. Letters must be submitted directly to AADSAS by the evaluators. We require:
- One letter from a science faculty member who taught you and gave you a grade.
- One letter from another faculty member who taught you and gave you a grade.
- One letter from a professional such as a dentist you shadowed, a PI from a lab you worked in, a volunteer supervisor, or an employer.

A minimum of 100 hours of dental shadowing is strongly recommended.",,,False,False,False,False,False,False,,False,False,False,False,False,True,False,False,False,,,,School of Dentistry,,"Resident: $83,718/Year, Non-Resident: $100,538/Year",,,,,,,"The Doctor of Dental Surgery (DDS) degree program at the University of Michigan School of Dentistry is a four-year program that prepares students to provide high-quality, patient-centered dental care. Our curriculum is designed to provide students with a strong foundation in the biomedical sciences, as well as the clinical skills and knowledge necessary to become successful dentists. Students receive a world-class education that balances classroom learning, clinical training, and research. The program also offers a variety of opportunities for students to get involved in community service and leadership activities. Upon graduation, students are well-prepared to enter the dental profession as general practitioners, or to pursue further training in a dental specialty.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.","The University of Michigan School of Dentistry is accredited by the Commission on Dental Accreditation (CODA). The Commission is a specialized accrediting body recognized by the United States Department of Education. The Commission on Dental Accreditation can be contacted at (312) 440-4653 or at 211 East Chicago Avenue, Chicago, IL 60611. The Commission’s web address is: https://coda.ada.org/. All of our educational programs are fully accredited by the Commission on Dental Accreditation.",12716,,True,False,,4.0,,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,94.0,,,,,,,,,,,,,"Need-based, Merit-based",,,,,,,
,Master of Science in Design Science,,,,,Graduate,Fall,,Early September 2025,"January 15, 2026",Required,Required,Optional,REQUIRED,"To be eligible for admission, students must have an undergraduate degree from an accredited institution. Admission is not limited to any specific undergraduate field. Required application materials include: Rackham Graduate School Application, Application Fee, Transcripts, Three (3) letters of recommendation, Academic Statement of Purpose, Personal Statement, Resume, and Portfolio. For non-native speakers of English, an official TOEFL or IELTS score is also required.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,Taubman College of Architecture and Urban Planning,"$15,722/Term (Resident); $26,478/Term (Non-Resident)","$15,722/Term (Resident); $26,478/Term (Non-Resident)",,,,,,,"The Master of Science in Design Science is a 30-credit-hour graduate degree program that provides students with a broad, design-centered, and research-focused education. The Design Science program equips students with the skills for impactful careers in industry or as a foundation for future doctoral studies. Students in this program are well-prepared for a variety of leadership roles. Alumni of our program go into a variety of technical and design careers in industry. For example, some of our graduates have become: Product design engineers at companies such as Ford Motor Co., General Motors Co., and Medtronic; User-experience researchers at technology companies such as Google, Meta, and Microsoft; Leaders in non-profit organizations focused on social impact, such as the Clinton Health Access Initiative. Many graduates also pursue Ph.D. degrees to become faculty at top universities.",,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,"$1,736/Credit Hour (Resident); $2,931/Credit Hour (Non-Resident)",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,130.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,"Merit-based, Need-based, Assistantships",,,,,,,
,Master of Arts in Developmental Psychology,,,,,Graduate,,,,,Required,Required,Not Required,REQUIRED,"To apply to our graduate program you will need to submit the following: Rackham Graduate School Application, Academic Statement of Purpose, Personal Statement, Three Letters of Recommendation, Transcripts, Curriculum Vitae (CV) or Resume.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,"College of Literature, Science, and the Arts (LSA); Rackham Graduate School",,,,,,,,,,,"The official university website for the University of Michigan is umich.edu.

The University of Michigan is a public research university with its flagship campus in Ann Arbor, Michigan. It also has regional campuses in Dearborn and Flint. The university offers a wide range of undergraduate and graduate programs across its various schools and colleges. You can find information about admissions, academics, news, and events on their official website.",,,,True,False,,,,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,68.0,,84.0,,,,,,,,,,,,,,,,,,,,
