Id,ProgramName,ProgramCode,Status,CreatedDate,UpdatedDate,Level,Term,TermCode,LiveDate,DeadlineDate,Resume,StatementOfPurpose,GreOrGmat,EnglishScore,Requirements,WritingSample,CollegeId,IsAnalyticalNotRequired,IsAnalyticalOptional,IsDuoLingoRequired,IsELSRequired,IsGMATOrGreRequired,IsGMATRequired,IsGreRequired,IsIELTSRequired,IsLSATRequired,IsMATRequired,IsMCATRequired,IsPTERequired,IsTOEFLIBRequired,IsTOEFLPBTRequired,IsEnglishNotRequired,IsEnglishOptional,AcademicYear,AlternateProgram,ApplicationType,Department,Fees,Fees,IsAvailable,ProgramType,AdmissionDepartmentId,CreatedBy,UpdatedBy,Concentration,Description,OtherConcentrations,ProgramWebsiteURL,Accredidation,AverageScholarshipAmount,CostPerCredit,IsRecommendationSystemOpted,IsStemProgram,MaxFails,MaxGPA,MinGPA,PreviousYearAcceptanceRates,QsWorldRanking,TotalAccepetedApplications,TotalCredits,TotalDeniedApplications,TotalI20sIssued,TotalScholarshipsAwarded,TotalSubmittedApplications,TotalVisasSecured,UsNewsRanking,CollegeApplicationFee,IsCollegePaying,MEContractNegotiatedFee,MyGradAppFee,ProgramCategory,IsCollegeApplicationFree,IsCouponAllowed,IsACTRequired,IsSATRequired,SftpDestinationId,MinimumACTScore,MinimumDuoLingoScore,MinimumELSScore,MinimumGMATScore,MinimumGreScore,MinimumIELTSScore,MinimumMATScore,MinimumMCATScore,MinimumPTEScore,MinimumSATScore,MinimumTOEFLScore,MLModelName,MinimumAnalyticalScore,MinimumEnglishScore,MinimumExperience,MinimumSopRating,WeightAnalytical,WeightEnglish,WeightExperience,WeightGPA,WeightSop,ScholarshipAmount,ScholarshipPercentage,ScholarshipType,IsNewlyLaunched,BatchId,IsImported,IsImportVerified,Is_Recommendation_Sponser,AnalyticalScore,MinimumLSATScore
,Master of Professional Studies in Informatics,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,A bachelor’s degree from an accredited institution. All undergraduate and graduate transcripts. A current resume. A statement of purpose. Two letters of recommendation (academic or professional). English proficiency test results (if applicable). Official GRE General Test scores are not required for admission to this program.,Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,12990/Semester,1732/Credit Hour,,,,,,,"Are you passionate about using data and technology to solve real-world problems? Do you want to lead the design, development, and implementation of innovative information systems? The Master of Professional Studies (MPS) in Informatics program from Northeastern University will equip you with the advanced technical skills and leadership competencies necessary to thrive in the dynamic and rapidly evolving field of informatics. Our interdisciplinary curriculum combines computer science, information science, and social sciences, providing a holistic understanding of how information systems interact with individuals, organizations, and society. You'll gain expertise in areas such as data analytics, artificial intelligence, cybersecurity, user experience (UX) design, and project management, preparing you for a wide range of career opportunities in diverse industries. With a strong emphasis on practical, hands-on learning, you’ll work on real-world projects and collaborate with industry partners, building a robust portfolio that showcases your abilities to potential employers. Our flexible program allows you to tailor your studies to your specific interests and career goals, with options for full-time or part-time enrollment and online or on-campus learning.",,https://graduate.northeastern.edu/programs/,,,1732/Credit Hour,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Fellowships, Assistantships, Veterans Benefits",,,,,,,
,Master of Professional Studies in Insurance Analytics and Management,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Optional,REQUIRED,"All applicants to the Master of Professional Studies in Insurance Analytics and Management program must submit: Online application, Application fee, Unofficial transcripts, Three letters of recommendation, Statement of purpose, Professional resumé, English proficiency (if applicable). Additional Requirements: A bachelor’s degree from an accredited institution. Graduate Record Examination (GRE) scores are not required. International applicants are encouraged to review additional admission requirements via the Office of Global Services.",,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,26730,29700,,,,,,,"The Master of Professional Studies in Insurance Analytics and Management program helps students develop the critical business acumen, technical skills, and industry knowledge needed to thrive in the evolving insurance field. Graduates of the program are able to make data-driven decisions that will help redefine the industry. Students in the program develop skills to transform large quantities of data into business intelligence that will contribute to successful business operations and strategy.",,https://graduate.northeastern.edu/programs/,,,990,,False,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Fellowships, External Scholarships, Federal Loans",,,,,,,
,Master of Professional Studies in Learning Experience Design and Technology,,,,,Graduate,"Fall, Spring, Summer",,,"Domestic: July 15, International: June 15",Required,Required,Not Required,REQUIRED,"To apply for this program, you will need to complete the following: Online application, Application fee, Official transcripts, Personal Statement, Three letters of recommendation, Resume, GRE/GMAT scores (optional), English proficiency",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,39150,39150,,,,,,,"The Master of Professional Studies in Learning Experience Design and Technology program focuses on a blend of learning sciences, user experience (UX) design, and educational technology. This program prepares students to become leaders in designing, developing, and implementing effective and engaging learning experiences across diverse contexts, including higher education, corporate training, K-12, and non-profit organizations. It emphasizes human-centered design principles and leverages technology to create innovative solutions to complex learning challenges.

Students in the program will:
* Apply learning theories, principles of human cognition, and instructional design models to create effective learning experiences.
* Master UX research and design methodologies to understand learner needs and optimize learning interactions.
* Evaluate and integrate emerging educational technologies to enhance learning environments.
* Design and develop technology-enhanced learning solutions, including digital courses, simulations, interactive tools, and virtual reality applications.
* Lead project teams in the design, development, and implementation of learning experience projects.
* Assess the impact and effectiveness of learning experiences using data-driven approaches.
* Develop professional portfolios showcasing their expertise in learning experience design and technology.",,https://graduate.northeastern.edu/programs/,,,$870/semester hour,,False,,4.0,2.5,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based, Leadership, Alumni, Veteran Benefits, Federal financial aid",,,,,,,
,Master of Science in Commerce and Economic Development,,,,,Graduate,"Fall, Spring",,,,Required,Required,Not Required,REQUIRED,"A completed online application, application fee, official transcripts from all institutions attended, resume/CV, statement of purpose, two letters of recommendation, official GRE or GMAT scores (optional), proof of English proficiency (if applicable), copy of passport (for international applicants), copy of existing US visa (if applicable), financial documentation (for international applicants).",,,False,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Social Sciences and Humanities,"$27,450/Semester","$27,450/Semester",,,,,,,"Northeastern’s Master of Science in Commerce and Economic Development is designed for professionals eager to transform their career path into one focused on fostering global economic prosperity. You will examine the foundational principles of international commerce and trade, urban and regional development, public policy, and global competitiveness. Offered by the Department of Economics within the College of Social Sciences and Humanities, the MS in Commerce and Economic Development brings together academic rigor and hands-on, experience-based learning to give you a strong theoretical background paired with real-world experience through an optional co-op program, international field study opportunities, and more. This program prepares you to lead development initiatives as an economist or economic development professional across government, private, and nonprofit organizations. With opportunities to tailor your degree to your professional interests, the MS in Commerce and Economic Development provides you with the skills and knowledge needed to pursue a career in economic development and international commerce.",,https://graduate.northeastern.edu/programs/,,,"$3,050",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based scholarships, Assistantships, Fellowships",,,,,,,
,Master of Science in Corporate and Organizational Communication,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"To apply to this program, you will need to complete the following: Online application form, Application fee, Statement of Purpose, Resume, Unofficial transcripts, Three letters of recommendation, GRE/GMAT scores (optional), Proof of English proficiency (international students only).",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,"$27,040/Program","$27,040/Program",,,,,,,"In today’s globalized and digital world, the need for skilled communicators with a mastery of modern communication principles and techniques continues to grow. Northeastern University’s Master of Science in Corporate and Organizational Communication program will prepare you to be a dynamic leader and strategist capable of managing complex communication challenges within various organizational settings—from corporate, non-profit, and government organizations to educational institutions, advertising and public relations agencies, and more. This comprehensive communication master’s program will provide you with a foundation in communication theory and research, as well as an understanding of the impact of new technologies on organizational communication. You’ll acquire a core understanding of communication concepts while developing expertise in specific areas through a range of electives. Upon graduation, you’ll be equipped to develop, implement, and manage integrated communication strategies across multiple platforms and target audiences. In addition, you’ll be prepared to lead diverse teams, manage internal and external stakeholder relationships, and measure the effectiveness of communication initiatives. The MS in Corporate and Organizational Communication is offered by Northeastern University’s College of Professional Studies, one of the nation’s leaders in providing career-focused education for working professionals. This program is also available in an online format.",,https://graduate.northeastern.edu/programs/,,,845,True,False,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,62.0,,79.0,,,,,,,,,,,,,"Merit-based, Diversity, Alumni, Military, Graduate Student Ambassador",,,,,,,
,Master of Science in Global Studies and International Relations,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Applications for the Master of Science in Global Studies and International Relations require the following:
*   Online application
*   Application fee
*   Unofficial transcripts from all institutions attended
*   Statement of Purpose
*   Resume
*   Two letters of recommendation (academic or professional)
*   GRE (optional)",Not Required,,True,True,True,False,False,False,,True,False,False,False,True,True,True,False,False,,,,College of Professional Studies,,,,,,,,"Global Health, Global Justice and Human Rights, International Conflict and Cooperation, International Development and Environmental Policy, International Economics and Business","Northeastern’s Master of Science in Global Studies and International Relations program prepares you for careers in international affairs and related professions in government, the private sector, and nonprofit organizations. The curriculum provides a strong background in global issues and international relations and offers an opportunity to develop expertise in specialized areas through concentrations. You’ll gain critical analytical and research skills, a thorough grounding in the theories and methods of global studies, and the substantive knowledge needed to work effectively in a global environment. The program also offers opportunities for experiential learning through co-op and internship placements across the United States and around the world, as well as opportunities for study abroad and global research.",,https://graduate.northeastern.edu/programs/,,,,True,False,,,2.5,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,62.0,,79.0,,,,,,,,,,,,,"Internal Northeastern Scholarships (e.g., Double Husky Scholarship, Graduate Assistantships), External Scholarships, Employer Tuition Assistance, Military and Veteran Benefits",,,,,,,
,Master of Science in Human Resources Management,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Optional,REQUIRED,"Online Application, Application Fee, Unofficial Transcripts, Resume (required), Personal Statement (required), Two letters of recommendation (required), GRE/GMAT is not required, English Proficiency (if applicable)",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,,,,,,,,,"As organizations navigate an ever-evolving global landscape, human resources (HR) professionals play a pivotal role in shaping cultures, driving innovation, and fostering employee success. Northeastern University’s Master of Science in Human Resources Management equips students with the advanced knowledge and skills to lead and transform HR functions in today’s dynamic business environment. Students will explore core HR disciplines, including talent acquisition and retention, organizational development and change, employee relations, compensation and benefits, HR technology, and diversity and inclusion. The program emphasizes strategic HR leadership, ethical decision-making, and data-driven approaches to solve complex organizational challenges. Designed for both experienced professionals seeking to advance their careers and individuals looking to enter the HR field, this program prepares graduates for leadership roles in various sectors, including corporate, non-profit, and government.",,https://graduate.northeastern.edu/programs/,,,,False,True,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Graduate Fellowships, Merit-Based, Need-Based, External",,,,,,,
,Master of Science in Nonprofit Management,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Admission to the Master of Science in Nonprofit Management program is highly selective. The admissions committee considers academic history, professional experience, career goals, and the relevance of previous coursework.
Required Documents:
*   Online Application
*   Application Fee
*   Transcripts
*   Personal Statement
*   Three Letters of Recommendation
*   Professional Resume
*   GRE General Exam Scores: The GRE is not required for the MS in Nonprofit Management program.
*   English Language Proficiency (if applicable)",,,True,False,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,"$27,135/Year (full-time, estimated)","$27,135/Year (full-time, estimated)",,,,,,,"The Master of Science in Nonprofit Management program at Northeastern University prepares students with the strategic skills needed to lead a wide range of nonprofit organizations, including foundations, social enterprises, NGOs, advocacy groups, and cultural institutions. The program focuses on providing a comprehensive understanding of effective leadership, financial management, resource development, and strategic planning within the nonprofit sector. Graduates emerge prepared to tackle complex challenges, drive social change, and make a significant impact in their communities and globally.",,https://graduate.northeastern.edu/programs/,,,"$1,005/credit",True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,25% (Double Husky Scholarship for alumni),"Affinity-based (e.g., Double Husky Scholarship for alumni), Employer Tuition Remission",,,,,,,
,Master of Science in Organizational Leadership,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"A completed online application form. A bachelor's degree (or equivalent) from an accredited institution. Official transcripts from all institutions attended. Goal statement (500–1,000 words). Resume. Two letters of recommendation (academic or professional). Official GRE/GMAT scores (optional, but encouraged for applicants with a GPA below 3.0). English proficiency (for international applicants).",,,True,True,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,"22,500/Year","22,500/Year",,,,,,,,,"https://www.google.com/search?q=time+in+Washington,+DC,+US",,,"$1,000 per credit",,False,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,62.0,,79.0,,,,,,,,,,,,,"Dean’s Scholarship, Double Husky Scholarship, Scholarship for Displaced Ukrainians, Federal Financial Aid, Private Loans, Employer Tuition Reimbursement, Military Benefits",,,,,,,
,Master of Science in Project Management,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Submit a completed online application form, along with a nonrefundable $75 application fee. Upload your statement of purpose. Upload your resume. Upload unofficial transcripts from all institutions attended. If admitted, official transcripts will be required. Provide two letters of recommendation. There is no GRE/GMAT requirement for this program.",,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,True,,,,College of Professional Studies,"$15,705/Semester","$15,705/Semester",,,,,,,"The Master of Science in Project Management program at Northeastern University is designed to equip professionals with the advanced knowledge and practical skills necessary to lead complex projects across diverse industries. Students will delve into fundamental and advanced principles of project management, including strategic planning, robust execution, meticulous monitoring, and effective control and closing. The curriculum emphasizes critical areas such as agile methodologies, risk assessment and mitigation, stakeholder communication, resource management, and ethical leadership. Through a blend of rigorous academic study, experiential learning opportunities, and real-world case studies, graduates are prepared to navigate project challenges, drive innovation, and deliver successful outcomes in today’s global business environment. The program also aligns with the standards set by the Project Management Institute (PMI), helping to prepare students for the Project Management Professional (PMP) certification exam.",,https://graduate.northeastern.edu/programs/,,,"$1,745 per semester hour",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,62.0,,79.0,,,,,,,,,,,,,"Merit-Based, Need-Based, Graduate Student",,,,,,,
,Master of Science in Regulatory Affairs,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Online application, Nonrefundable application fee, Resume/CV, Statement of purpose, Two letters of recommendation (professional or academic), Official transcripts from all institutions attended, Official GRE General Test scores (optional).",Not Required,,True,True,True,True,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,,,,,,,,,"Northeastern University’s Master of Science in Regulatory Affairs prepares students for leadership roles in the regulatory science field. Graduates will learn to manage the regulatory process for products regulated by agencies like the Food and Drug Administration (FDA) and international authorities. Taught by industry experts, the curriculum focuses on quality assurance, clinical research, and regulatory strategy. This program is offered on-campus and online and is available to both full- and part-time students.",,https://graduate.northeastern.edu/programs/,,,,True,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,112.0,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Federal Financial Aid, Institutional Financial Aid (Merit-based scholarships, Graduate Assistantships), External Scholarships and Grants",,,,,,,
,Master of Sports Leadership,,,,,Graduate,"Fall, Spring, Summer",,,,Required,Required,Not Required,REQUIRED,"Applicants must have a bachelor’s degree from an accredited institution with an undergraduate GPA of 2.500 or higher. Two years of relevant experience is preferred but not required. Required application materials include: online application, $100 application fee, unofficial transcripts from all institutions attended (official transcripts required upon admission), Statement of Purpose, Resume, Two letters of recommendation, and proof of English proficiency (for international students). Official GRE or GMAT scores are optional.",,,True,True,False,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Professional Studies,"$13,000/Year",,,,,,,,"Take your place at the nexus of sports and business with Northeastern’s Master of Sports Leadership, offered by the College of Professional Studies in Boston. You’ll be immersed in the most current issues in sports, including sports law, marketing, finance, and analytics. As you develop the strong leadership skills necessary to succeed in a complex global industry, you’ll also focus on ethical decision-making, social responsibility, and creating an inclusive environment in sports. Our curriculum is designed to give you a broad-based foundation for a career in management, leadership, or operations within a wide range of sports organizations. Taught by faculty with extensive experience in the field, this program includes experiential learning opportunities and the option to complete a cooperative education experience.",,https://cps.northeastern.edu/program/master-of-sports-leadership-boston/,,,$650/credit,,False,1.0,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,6.5,,,62.0,,79.0,,,,,,,,,,,,25%,"Alumni, Service-based, Need-based, Employer-sponsored, Veteran's discount",,,,,,,
,PhD in Bioengineering,,,,,Doctoral,Fall,,,January 15,Required,Required,GRE,REQUIRED,"Admission to the PhD in Bioengineering is highly competitive. Applicants are expected to have an outstanding record of academic achievement.
Admission Requirements:
*   Online application
*   Application fee
*   Submit a current professional resumé or CV.
*   Submit a personal statement outlining your professional goals and how a PhD in Bioengineering from Northeastern will help you achieve them.
*   Official undergraduate and graduate transcripts.
*   Two letters of recommendation.
*   GRE (Graduate Record Examination) General Test required.
*   Official TOEFL or IELTS scores are required for international applicants who did not graduate from a U.S. institution or in a country where English is the primary language.
*   Please visit the College of Engineering for additional information and a list of frequently asked questions regarding the PhD in Bioengineering program.",,,False,False,True,False,True,False,,True,False,False,False,True,True,True,False,False,,,,College of Engineering,"$31,230.00/Semester","$31,230.00/Semester",,,,,,,"The PhD in Bioengineering program at Northeastern University prepares students to become leaders in bioengineering research and development. Students delve into advanced coursework and conduct original research that contributes to the scientific and engineering knowledge base. The program emphasizes interdisciplinary collaboration, innovation, and the application of engineering principles to solve complex problems in biology and medicine. Research opportunities span areas such as biomechanics, biomaterials, tissue engineering, neuroengineering, medical imaging, and computational bioengineering.",,https://graduate.northeastern.edu/programs/,,,"$1,735",,False,,,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,68.0,,100.0,,,,,,,,,,,,,"Research Assistantships, Teaching Assistantships",,,,,,,
,PhD in Chemical Engineering,,,,,Doctoral,Fall,,,December 15,Required,Required,GRE,REQUIRED,"All applicants to the PhD in Chemical Engineering program must hold a bachelor’s or master’s degree in chemical engineering or a related engineering or science field from an accredited institution. Applicants must meet the general admission requirements of the College of Engineering.

Required Application Materials:
*   Online application
*   Application fee
*   Statement of purpose
*   Three letters of recommendation
*   Resume
*   Unofficial transcripts from all institutions attended
*   GRE (General Record Examination) scores are optional for the 2024–2025 application cycle. If submitted, competitive applicants typically score in the 80th percentile or above in the quantitative section.
*   Official TOEFL or IELTS scores for international applicants. Minimum scores:
    *   TOEFL iBT: 79 (with a minimum of 20 in writing)
    *   IELTS Academic: 6.5 (with a minimum of 6.0 in writing)
    *   PTE Academic: 53 (with a minimum of 50 in writing)

For additional information, please see the College of Engineering Graduate Admissions.",,,True,True,True,True,True,False,,True,False,False,False,True,True,False,False,False,,,,College of Engineering,"$1,820 per semester hour (pre-candidacy); $3,250 per year (post-candidacy)",,,,,,,,"Northeastern's PhD in chemical engineering emphasizes the development of novel solutions to global challenges within the context of basic sciences and engineering principles. Graduates are prepared for leadership careers in academia, industry, and government laboratories. This research-intensive program requires students to conduct original research that advances the fundamental understanding of chemical engineering processes and culminates in a dissertation. Students will work closely with faculty mentors, contributing to cutting-edge research in areas such as advanced materials, energy systems, biotechnology, environmental engineering, and process design and control. The curriculum includes advanced coursework in transport phenomena, thermodynamics, kinetics, and applied mathematics, alongside opportunities for interdisciplinary collaboration and professional development.",,https://graduate.northeastern.edu/programs/,,,1820,,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,,"Merit-based (Graduate Assistantships, Fellowships, Scholarships), Research Assistantships, Teaching Assistantships",,,,,,,
,PhD in Economics,,,,,Doctoral,Fall,,,,Required,Required,GRE,REQUIRED,"Online application, Application fee, Official transcripts, Curriculum vitae (CV) or resume, Statement of purpose, Three letters of recommendation, GRE General Test scores (optional for Fall 2024, Fall 2025, and Fall 2026 applicants), TOEFL, IELTS, or PTE Academic scores (for international applicants)",Optional,,False,True,True,True,True,False,,True,False,False,False,True,True,False,False,False,,,,College of Social Sciences and Humanities,,,,,,,,,"The PhD in Economics at Northeastern University offers rigorous training in economic theory and econometrics, developing highly skilled, independent researchers. Our program offers strengths in both theoretical and applied aspects of microeconomics, macroeconomics, and econometrics. Our faculty conduct research in areas that include applied econometrics, behavioral economics, environmental and resource economics, health economics, industrial organization, international economics, labor economics, macroeconomics, public economics, and urban and regional economics. While the core curriculum is consistent with other top graduate programs in economics, our training is distinguished by an emphasis on empirical analysis and policy-relevant research.",,https://graduate.northeastern.edu/programs/,,,,True,False,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,112.0,,,7.0,,,68.0,,100.0,,,,,,,,,,,Tuition waivers and stipend support,,"Teaching Assistantship, Merit-based",,,,,,,
,PhD in History,,,,,Doctoral,Fall,,,,Required,Required,GRE,REQUIRED,"Applications for the Ph.D. in History for Fall 2024 are closed. Applications for Fall 2025 will open in early September 2024. All applicants must have a bachelor’s degree in history or a related field. A complete application includes: Online Application, Transcripts, Statement of Purpose, Writing Sample, Letters of Recommendation (3), CV or Résumé.",Required,,True,False,True,False,True,False,,True,False,False,False,True,True,False,False,False,,,,College of Social Sciences and Humanities,,,,,,,,,"The PhD in History program at Northeastern University offers rigorous, individualized training for students interested in pursuing academic careers, digital humanities, public history, and other professions that demand advanced historical research and analysis. Students tailor their work around their own research interests, in consultation with faculty in their areas of specialization. The program cultivates historians whose research and teaching are at the cutting edge of the discipline. Graduates of the program are prepared to contribute to current conversations across the academy and to engage publics beyond it. PhD students in History typically complete coursework in their first three years and dedicate themselves to research and writing for the remaining two years. The program consists of 60 semester hours of credit, including 10 courses beyond the master’s degree, plus teaching and independent research. Coursework includes a range of seminars, methods courses, and directed studies. After successfully completing comprehensive exams, students propose and then write a dissertation. All PhD students are expected to teach for at least four semesters as part of their training, typically as a teaching assistant for an introductory survey course or a research methods course. They are also expected to participate in the department’s many ongoing research and professional development workshops.",,https://graduate.northeastern.edu/programs/,,,,,False,2.0,,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,6.5,,,62.0,,80.0,,,,,,,,,,,,100%,"Full tuition waiver, annual stipend, health insurance",,,,,,,
,PhD in Industrial Engineering,,,,,Doctoral,"Fall, Spring",,,February 15 (for Fall admission),,,,,,,,True,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,,,,College of Engineering,,,,,,,,"Operations Research, Manufacturing and Production Systems, Human Factors and Ergonomics, Supply Chain Management, Healthcare Systems Engineering, Data Analytics and Machine Learning","Welcome to the PhD Program in Industrial Engineering at Northeastern University! Our mission is to develop researchers and educators who can make significant contributions to the field of industrial engineering through innovative research, teaching, and service. This program is designed to provide students with advanced knowledge in industrial engineering principles, methodologies, and applications, as well as to equip them with the skills to conduct original and significant research. The IE PhD Program Goals are: To provide students with a solid foundation in industrial engineering and related fields through advanced coursework. To equip students with the skills to conduct original and significant research that advances the state-of-the-art in industrial engineering. To prepare students for careers in academia, industry, and government, where they can contribute to the development and application of industrial engineering principles.",,https://coe.northeastern.edu/wp-content/uploads/pdfs/coe/gse/registration/ie-phd-welcome.pdf,,,"$1,840 per credit hour",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,,,,,,,,,,,,,,,,,,,,,,100% (with assistantship/tuition waiver),"Research Assistantships, Teaching Assistantships, Fellowships, Scholarships",,,,,,,
,PhD in Marine and Environmental Sciences,,,,,Doctoral,Fall,,,December 1,Required,Required,Optional,REQUIRED,"We seek talented and highly motivated candidates with a strong academic background, particularly in the sciences, and research interests that align with those of our faculty. Strong applicants for this PhD program will demonstrate a record of prior research experience, such as undergraduate research, field or laboratory internships, or work as a research assistant. A master's degree in marine or environmental sciences is not required. Applicants are encouraged to identify a prospective research advisor among our faculty and indicate that faculty member in their application. All applicants are required to submit an online application and the following supporting documents: Statement of Purpose, Three Letters of Recommendation, Resume, Official Transcripts, English Language Proficiency (for international applicants), and Application Fee.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Science,,,,,,,,"Marine Biology, Environmental Science and Policy","Northeastern’s Doctor of Philosophy (PhD) in Marine and Environmental Sciences is an interdisciplinary program that prepares students for research and teaching careers in academia, government, and industry. Our faculty’s expertise spans a range of fields, including: marine biology, ecology, oceanography, environmental science, conservation, environmental policy, and environmental health. Our researchers work locally and globally to understand and address pressing challenges, such as: climate change impacts on coastal ecosystems, sustainable fisheries management, conservation of endangered species, coastal ecosystem restoration, pollution in the marine environment, and the human health effects of environmental contaminants.",,https://graduate.northeastern.edu/programs/,,,"$1,735/credit",,True,,4.0,3.0,,,,,,,,,,,,,,,,,,False,False,,,120.0,,,,7.0,,,68.0,,100.0,,,,,,,,,,,,100% (for tuition),"Research Assistantships (RAs), Teaching Assistantships (TAs)",,,,,,,
,PhD in Network Science,,,,,Doctoral,Fall,,,December 15,Required,Required,Not Required,REQUIRED,"Online Application. Application Fee. Resume/CV (required). Statement of Purpose. Letters of Recommendation (3 required). Transcripts from all institutions attended. Standardized Tests: GRE not required. English Proficiency: Official TOEFL, IELTS, Duolingo, or PTE scores are required for international applicants who do not hold a degree from a U.S. institution or from an institution in a country where English is the official language. Minimum scores required for Network Science graduate programs: TOEFL (iBT) 100, IELTS 7.5, Duolingo 120, PTE 68.",Not Required,,True,False,True,False,False,False,,True,False,False,False,True,True,False,False,False,,,,College of Social Sciences and Humanities and Khoury College of Computer Sciences,,,,,,,,,"Network Science is a rapidly growing interdisciplinary field that offers a comprehensive framework to study complex systems from a systems-level perspective. The field brings together elements from computer science, physics, sociology, and biology to analyze and model the structure and dynamics of interconnected systems. From social networks to biological networks and the internet, understanding these complex systems is crucial for addressing contemporary challenges across diverse domains, including technology, health, and society. The PhD in Network Science at Northeastern University provides students with a multidisciplinary education at the forefront of this emerging field. Our program is designed to equip students with the theoretical foundations, computational skills, and interdisciplinary perspective necessary to conduct cutting-edge research and become leaders in academia, industry, and government. Through rigorous coursework, hands-on research opportunities, and collaborations with world-renowned faculty, students will develop a deep understanding of network theory, data analysis techniques, and computational modeling. Graduates will be prepared to tackle complex real-world problems, contribute to theoretical advancements, and drive innovation in various fields where interconnected systems play a critical role.",,https://graduate.northeastern.edu/programs/,,,,,True,2.0,4.0,3.3,,,,,,,,,,,,,,,,,,False,False,,,105.0,,,,6.5,,,53.0,,79.0,,,,,,,,,,,,100% of tuition,"Teaching assistantships, Research assistantships, Internal fellowships, External awards",,,,,,,
