Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url,error
Required,Required,"Admission to the master’s program is open to applicants who hold a bachelor’s degree from an accredited institution. Applicants must meet the general admission requirements for the Graduate School, which are listed in the Graduate Admissions section of this catalog. In addition to meeting the general requirements for admission to the Graduate School, applicants for the MA in Interdisciplinary Studies with a concentration in Humanities must submit: An essay (2-5 pages) explaining how the applicant's prior academic and/or professional experiences have prepared them for interdisciplinary study in the humanities and what they hope to achieve through the program. This essay serves as a writing sample and statement of purpose. Three letters of recommendation, at least two from university faculty familiar with the applicant’s academic performance. Official transcripts of all college-level work. An academic resume or curriculum vitae (CV) describing previous education, employment history and any other information relevant to graduate study. GRE Scores: Applicants whose undergraduate GPA is less than 3.0 must also submit official scores from the Graduate Record Examination (GRE). Applicants who are required to take the GRE must also include an unofficial copy of their scores in their application packet.",Required,False,True,,False,False,False,,,program,Master of Arts in Interdisciplinary Studies with a concentration in Humanities,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17183&returnto=4032,
,,"You must meet the general requirements for admission to the graduate school and specific requirements for the M.A. in Interdisciplinary Studies with a concentration in Interactive and Virtual Digital Communication. General Admission Requirements: Bachelor's degree from an accredited institution. (You may also be admitted if you demonstrate equivalent academic achievement.) An undergraduate GPA of 3.0 or higher in the last 60 undergraduate credit hours (or a minimum score on the GRE). Satisfactory performance on the GRE General Test, if required by the program. Degree-specific Admission Requirements: For the M.A. in Interdisciplinary Studies with a concentration in Interactive and Virtual Digital Communication, you must also: Possess a bachelor’s degree with a minimum 3.0 GPA in the last 60 hours of undergraduate coursework, or a minimum 3.0 GPA on 12 hours of graduate coursework (or a GRE total score of 292 with a minimum of 146 on both the verbal and quantitative sections and a 3.5 on the analytical writing section).",,True,True,,False,False,False,,,program,Master of Arts in Interdisciplinary Studies with a concentration in Interactive and Virtual Digital Communication,https://www.unt.edu/academics/programs/interdisciplinary-studies-with-a-concentration-in-interactive-and-virtual-digital-communication.html,
Required,Required,"Admission to the Interdisciplinary Studies, M.A. program requires the following:
*   GRE general test scores. Official GRE scores are required for all applicants.
*   Statement of purpose. Required.
*   Writing sample. Required.
*   Three letters of recommendation. Required.
*   Resume or curriculum vitae. Required.
*   Application to the Toulouse Graduate School. All prospective graduate students must apply for admission to UNT’s Toulouse Graduate School.",Required,False,False,True,False,False,False,,,program,Master of Arts in Interdisciplinary Studies with a concentration in Program Leadership,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"To be considered for admission to the M.A. program in International Studies, applicants should apply online through the Toulouse Graduate School and submit the following documents directly to the Toulouse Graduate School: Official transcripts from all colleges and universities attended. Transcripts must be sent directly from the institution in a sealed envelope or through a secure electronic method to the Toulouse Graduate School. Three letters of recommendation from individuals who can attest to your academic ability and potential for success in graduate school. Letters of recommendation should be submitted directly by the recommenders to the Toulouse Graduate School. Statement of Purpose: A two-page (double-spaced) statement outlining your academic and professional goals, research interests, and reasons for pursuing graduate study in International Studies at UNT. The statement should demonstrate your writing ability and analytical skills. Resume or Curriculum Vitae (CV): A current resume or CV highlighting your educational background, work experience, research projects, publications, presentations, and any other relevant experience. Writing Sample: An academic paper, essay, or research project (8-15 pages in length) that demonstrates your research, analytical, and writing skills. The writing sample should preferably be on a topic related to international studies or political science. GRE (Graduate Record Examination) scores are NOT required for admission to the MA in International Studies program. For international applicants, proof of English language proficiency is required (e.g., TOEFL, IELTS, PTE, Duolingo English Test scores). Please refer to the Toulouse Graduate School website for specific requirements.",Required,True,False,,False,False,False,,,program,Master of Arts in International Studies,https://class.unt.edu/political-science/international-studies/masters-program.html,
Required,Required,"Review the University requirements for graduate admission. Official GRE (Graduate Record Examination) scores. If required by the department, official GRE scores must be sent directly from the Educational Testing Service (ETS) to the UNT Toulouse Graduate School (code 6480). For more information, visit the GRE General Test website. Official transcripts from all universities and colleges attended. International students may be required to submit official TOEFL or IELTS scores. 3.0 GPA minimum in the last 60 undergraduate hours. Writing sample – maximum 10 pages. Please choose work that reflects your best writing ability, whether academic or professional. If you do not have any writing that you feel showcases your best work, consider writing a new piece specifically for this application. Resume (Required). Statement of Purpose (Required). Three (3) letters of recommendation.",Required,True,False,,False,False,False,,,program,Master of Arts in Journalism,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Admission to the master’s program in Media Industry and Critical Studies is contingent on admission to the Toulouse Graduate School and on the recommendation of the department. The decision to admit a student to the program is based on a holistic review of all application materials and considers factors related to the applicant’s background and aptitude for graduate study in media studies. Applicants must satisfy the following additional requirements: A bachelor’s degree from an accredited institution. Applicants are not required to have an undergraduate degree in media studies or a related field. A minimum undergraduate GPA of 3.0 on a 4.0 scale. Three letters of recommendation from individuals who can attest to the applicant’s academic and/or professional abilities. A statement of purpose (approximately 500-750 words) that describes the applicant’s academic interests and goals, relevant experiences, and reasons for pursuing graduate study in Media Industry and Critical Studies at UNT. A writing sample (e.g., an academic paper, professional report, or published article) that demonstrates the applicant’s analytical and writing abilities. Official GRE scores are not required. A current résumé or curriculum vitae (CV).",Required,True,False,True,False,False,False,,,program,Master of Arts in Media Industry and Critical Studies,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17133&returnto=4026,
,,,,True,False,,False,False,False,,,program,Master of Arts in Music,https://music.wayne.edu/master-arts,
,Required,"To apply for this program, you must apply to the Toulouse Graduate School through the ApplyUNT portal. The following items are required for your application: Official transcripts from all universities and colleges attended. Three letters of recommendation addressing your academic abilities. A statement of purpose outlining your philosophical interests and your reasons for wishing to pursue graduate study in philosophy at UNT. A writing sample of 10-20 pages (preferably philosophical).",Required,True,False,True,False,False,False,,,program,Master of Arts in Philosophy,https://www.unt.edu/academics/programs/philosophy-masters.html,
,Required,"Applicants must meet the following general requirements to be considered for admission to the M.A. program in political science. Meeting these requirements does not guarantee admission. A bachelor’s degree from an accredited institution. An undergraduate cumulative grade point average (GPA) of at least 3.0 on a 4.0 scale over the last 60 hours of undergraduate coursework (or 3.0 overall for students with less than 60 hours of undergraduate coursework). A strong letter of intent (statement of purpose). Three letters of recommendation from individuals familiar with the applicant’s academic and/or professional potential. A writing sample of no more than 20 pages. A background in political science, history, economics, or another relevant discipline. Minimum scores on the Graduate Record Examinations (GRE) General Test are required for students with an undergraduate GPA below 3.0. For students with an undergraduate GPA of 3.0 or higher, the GRE is optional. International applicants must also meet UNT's English Language Proficiency requirements.",Required,False,True,Required,False,False,False,,,program,Master of Arts in Political Science,https://tgs.unt.edu/future-students/graduate-programs.html,
,Required,"Admission to the Master of Arts program in political science is open to students holding a bachelor's degree from an accredited institution. Applicants must meet the following requirements for unconditional admission:
1. A minimum undergraduate GPA of 3.0 on a 4.0 scale on the last 60 undergraduate hours.
2. A combined verbal and quantitative score of 300 on the Graduate Record Examination (GRE).
3. Two letters of recommendation from former instructors who can attest to the applicant’s academic preparedness and scholarly potential. Applicants with a period of professional work experience may substitute one letter from a professional supervisor.
4. A statement of purpose (approximately 500-700 words) describing the applicant’s academic interests and career goals. The statement should also address how the applicant’s academic and/or professional background has prepared them for graduate study in political science at UNT.
5. A writing sample demonstrating the applicant’s ability to conduct research and write an analytical essay. Typically, this is a research paper prepared for a previous political science course. No minimum or maximum length is specified, but the applicant should choose a sample that best demonstrates their writing and analytical skills.",Required,True,False,,False,False,False,,,program,"Master of Arts in Political Science with a concentration in Advocacy, Politics and Policy",https://catalog.unt.edu/preview_program.php?catoid=36&poid=17325&returnto=4026,
Required,Required,"Admission to the Graduate School requires a bachelor's degree from an accredited institution and a minimum 3.0 GPA in the last 60 hours of undergraduate work and in any previous graduate work. Meeting the minimum requirements does not guarantee admission. Additional requirements for the Professional and Technical Communication MA program include: A two-page, single-spaced statement of purpose addressing your academic and professional experience and how the Professional and Technical Communication program will help you meet your career goals; An updated résumé or curriculum vitae; An academic or professional writing sample of approximately 10-20 pages; Official transcripts from all colleges and universities attended; Three letters of recommendation; The GRE is not required for admission to the MA program.",Required,True,True,,False,False,False,,,program,Master of Arts in Professional and Technical Communication,https://tgs.unt.edu/future-students/graduate-programs.html,
,Required,"An applicant must meet the university requirements for admission to graduate school as well as the following departmental requirements: A bachelor’s degree from an accredited institution. Applicants must have a minimum 3.0 GPA in the last 60 hours of undergraduate coursework, or a minimum 3.0 GPA in 12 hours of graduate coursework. A minimum of 24 upper-level undergraduate hours in Spanish, including courses in composition, culture, civilization, literature and linguistics, with a minimum grade of B in all Spanish courses. An academic writing sample, preferably in Spanish. A statement of purpose, preferably in Spanish, describing their interest in graduate study in Spanish at UNT. A letter of recommendation (optional). Satisfactory scores on the GRE General Test, with a minimum of 145 (quantitative) and 153 (verbal) on the revised test (or equivalent on the previous test); or a minimum 3.0 GPA in the last 60 hours of undergraduate coursework, or a minimum 3.0 GPA in 12 hours of graduate coursework.",Required,True,True,False,False,False,False,,,program,Master of Arts in Spanish,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Applicants must meet the general admission requirements for the Toulouse Graduate School and the following program requirements:
A bachelor’s degree from an accredited institution. Applicants are not required to have an undergraduate major in women's and gender studies, but must demonstrate previous coursework or experience in the field.
An undergraduate GPA of at least 3.0 on a 4.0 scale for the last 60 hours of undergraduate work.
GRE scores are not required for admission to the MA in Women's and Gender Studies.
Three letters of recommendation addressing academic qualifications and scholarly potential.
Applicants must submit the following materials through the Toulouse Graduate School’s online application system:
- A 1-2 page statement of purpose outlining the applicant’s academic interests and preparation for graduate work.
- A 10-20 page writing sample (e.g., a term paper or publication) that demonstrates the applicant’s research abilities and writing proficiency.
- A current curriculum vitae (CV) or resume.
- Official transcripts from all colleges and universities attended.",Required,True,False,False,False,False,False,,,program,Master of Arts in Women's and Gender Studies,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Our holistic admissions process reviews each candidate’s entire application to assess academic abilities, professional accomplishments, leadership potential, and personal qualities. Every part of your application provides valuable insights into your qualifications, and we encourage you to spend time preparing each component. To complete the application, you will need to provide: Academic Transcripts, GMAT/GRE/Executive Assessment (EA) Test Scores, English Language Proficiency (if applicable), Essays, Resume, Recommendation, Application Fee.",Not Required,False,False,,False,False,False,,,program,Master of Business Administration (MBA),https://academics.business.columbia.edu/mba,
Required,Required,"Students applying for the accelerated online MBA in Business Analytics program must have earned a bachelor’s degree from a regionally accredited institution and have at least 24 months of full-time, professional work experience. Official transcripts from ALL colleges and universities attended. Complete the graduate school application online at applytexas.org.",,True,False,True,False,False,False,,,program,Master of Business Administration in Business Analytics,https://online.unt.edu/programs/accelerated/business-analytics.html,
,,,,False,False,,False,False,False,,,program,Master of Business Administration in Management Consulting,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"For consideration for admission into the MBA Program, prospective students must submit an application and the following supporting documents:
*   Official transcripts for all coursework
*   GMAT or GRE (test waiver option available)
*   Resume or Vita (CV): Required
*   Statement of Purpose (essay): Required
*   Three letters of recommendation",Not Required,True,True,False,False,False,False,,,program,Master of Business Administration in Sport Entertainment Management,https://cob.unt.edu/masters/grad-track-pathways.html,
Required,Required,"Admission to the Master of Education in Counseling program requires students to meet the general requirements for admission to the College of Education and Human Development and the Toulouse Graduate School. In addition to these general requirements, applicants must also meet the following program requirements:

*   Hold a bachelor’s degree from an accredited institution.
*   Have a minimum 3.0 cumulative GPA in the last 60 hours of undergraduate coursework, or a minimum 3.0 GPA in previous graduate coursework.
*   Submit scores from the Graduate Record Examination (GRE), taken within the last five years.
*   Submit a two-page, double-spaced essay discussing career goals and professional experiences.
*   Submit three letters of recommendation with at least two from a faculty member and one from a supervisor in a professional setting.
*   Submit a resume or curriculum vita (CV) that highlights relevant experience.
*   Complete an interview with the admissions committee.
*   International applicants must also meet the Toulouse Graduate School’s English Language Proficiency requirements.",,False,False,,False,False,False,,,program,Master of Education in Counseling,https://frisco.unt.edu/academics/school-counseling-masters.html,
,,,,True,False,False,False,False,False,,,program,Master of Education in Curriculum and Instruction,https://www.doane.edu/programs/master-of-education-in-curriculum-and-instruction,
Required,Required,"The following materials should be submitted as part of your online application: Official Transcripts; GRE test scores (optional based on GPA); Upload a current resume or vita.; Upload a personal statement describing career goals, relevant experience, and reasons for pursuing a master’s degree in educational leadership.; A copy of your valid teaching certificate.; Letter of recommendation from your current supervisor or principal.",,False,True,,False,False,False,,,program,Master of Education in Educational Leadership,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"All applicants must meet the admission requirements for the Toulouse Graduate School. In addition to the Graduate School requirements, applicants must meet the following program requirements: A bachelor’s degree from an accredited institution. Applicants may be admitted to the program provisionally or conditionally while completing remaining undergraduate coursework, not to exceed 12 hours. Provisional/conditional admission requires a minimum GPA of 2.8 and approval of the program coordinator. Full admission requires a minimum GPA of 3.0. Three letters of recommendation are required from individuals who can attest to the applicant’s academic and/or professional potential. Letters of recommendation must be submitted through the ApplyTexas online application system. Admission to the program is competitive. Meeting minimum requirements does not guarantee admission.",,True,False,,False,False,False,,,program,Master of Education in Higher Education,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17067&returnto=4032,
Required,Required,"In addition to the Graduate School admission requirements, applicants must meet the following program requirements: Hold a bachelor’s degree. Have a minimum 2.8 undergraduate GPA or a 3.0 GPA on the last 60 undergraduate hours. If GPA is less than 2.8, must submit GRE scores. Have a valid Texas Teacher Certification in Special Education EC-12 (preferred but not required). Submit a professional resume/CV. Submit an essay (statement of purpose) clearly articulating your purpose for pursuing a master’s degree in special education, including the relationship to your professional goals. Submit a signed copy of the Department of Educational Psychology’s Disclaimer Form. Provide three (3) letters of recommendation from individuals knowledgeable of your academic ability and/or professional experience. Have a minimum of two years of teaching experience (preferred but not required). Interview with faculty.",Not Required,False,False,,False,False,False,,,program,Master of Education in Special Education,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"Students seeking admission to the Master of Education in Teaching must have: A bachelor’s degree from an accredited institution. A minimum 3.0 GPA in the last 60 hours of undergraduate work and in any previous graduate work. Two letters of recommendation from individuals who can attest to the applicant's academic potential or professional experience. A personal statement (500 words maximum) indicating the applicant's reasons for pursuing graduate study in education. Current resume/curriculum vitae (CV) detailing educational background, work experience, volunteer activities, and any relevant achievements. Official transcripts from all universities and colleges attended. For international students, TOEFL/IELTS scores as required by the university.",Not Required,True,False,,False,False,False,,,program,Master of Education in Teaching,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"All applicants must meet the general admission requirements for the Toulouse Graduate School. In addition to those requirements, applicants to the M.A. or M.F.A. in Design must meet the following program requirements:
*   A minimum undergraduate GPA of 3.0 on the last 60 hours of undergraduate work and a 3.0 GPA on any previous graduate work.
*   Submission of the following directly to the CVAD Graduate Office (cvadgrad@unt.edu):
    *   Statement of Purpose
    *   Curriculum Vitae (CV) or Resume
    *   Portfolio
    *   Three letters of recommendation
*   Optional: Scores from the Graduate Record Examination (GRE). While optional, strong GRE scores can strengthen an application to the M.A. or M.F.A. in Design.

Specific Requirements for Fashion Design Concentration:
*   Applicants to the M.F.A. in Design with a concentration in Fashion Design are typically expected to have completed a B.A., B.F.A., or equivalent degree in Fashion Design or a related field. Applicants with a degree in other areas will be considered on a case-by-case basis and may be required to complete foundational coursework.
*   A portfolio of 15-20 images of original creative design work should demonstrate: design ability, proficiency in pattern-making and draping, garment construction, and CAD skills. The portfolio may also include documentation of studio/industry experience, teaching philosophy/experience, and academic writing. Submit portfolio through the Slideroom portal at https://untcvad.slideroom.com/.
*   A separate writing sample is not required for the Fashion Design concentration, but academic writing may be included in the portfolio as supporting documentation.",Not Required,True,True,,False,False,False,,,program,Master of Fine Arts in Design with a concentration in Fashion Design,https://tgs.unt.edu/future-students/graduate-programs.html,
,,,,True,False,,False,False,False,,,program,Master of Fine Arts in Design with a concentration in Interior Design,https://www.cca.edu/design/mfa-design/,
Required,Required,"Apply to the Toulouse Graduate School through the ApplyTexas application. Submit official transcripts from all colleges and universities attended. Transcripts must be sent directly to UNT from the issuing institution. The GRE is not required for admission. Submit three (3) letters of recommendation from individuals who can attest to your academic ability and potential for success in a graduate program. Submit a statement of purpose (2-3 pages, double-spaced) that addresses the following: why you are interested in the program, how you expect to benefit from it, what you believe you will contribute to the field, and your career goals. Submit a current resume or curriculum vitae (CV). Submit a portfolio of creative work. This can include: short films, documentaries, video art, photography, sound art, published articles, scripts, essays, research papers, etc. Please specify your role in all work submitted. If the work is collaborative, please explain your role and contributions.",Not Required,True,False,True,False,False,False,,,program,Master of Fine Arts in Documentary Production and Studies,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"You must submit a non-refundable application fee. Three letters of recommendation from individuals familiar with your academic and professional accomplishments are required. These are submitted directly by your recommenders through the online application portal. A statement of purpose outlining your goals, interests and reasons for pursuing an MFA in Studio Art is required. You must provide official transcripts from all colleges and universities you have attended. A CV or Resume is required for your application to the MFA in Studio Art program. An artist statement (500 words maximum) is required describing your current artistic practice and interests. A portfolio is required and submitted through Slideroom.",Not Required,True,False,True,False,False,False,,,program,Master of Fine Arts in Studio Art,https://cvad.unt.edu/studioart/mfa-graduate-application-process.html,
,,"1. Graduate School application with application fee.
2. Official transcripts from all universities and colleges attended.
3. GRE scores. See Jazz Studies website for exceptions/waivers.
4. For additional admission requirements, see the Jazz Studies website.",,False,False,False,True,False,False,,,program,Master of Music in Jazz Studies,https://catalog.unt.edu/preview_program.php?catoid=36&poid=17086&returnto=4032,
Required,Required,"Students applying to any of the graduate programs in the College of Music must have an undergraduate degree in music or its equivalent. Students must be fully admitted to The Graduate School AND the College of Music to pursue a graduate degree in music. Official transcripts must be submitted from all universities and colleges previously attended, including a bachelor’s degree in music. Applicants whose native language is not English must demonstrate English language proficiency. Two letters of recommendation from individuals able to assess your academic potential are required. An audition is required for all MM, DMA, and Performer’s Certificate applicants in Performance, including concentrations in Jazz Performance and Instrumental/Vocal Performance; contact the area for specifics.",Not Required,True,False,,False,False,False,,,program,Master of Music in Performance,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"All graduate students applying to the University of North Texas College of Music must apply to the Toulouse Graduate School AND complete a College of Music Application. Applicants must hold a bachelor's degree from an institution accredited by a recognized U.S. accrediting agency or an equivalent international institution, with a minimum undergraduate GPA of 3.0 on a 4.0 scale for the last 60 undergraduate credit hours (or the last 2 years) and in any previous graduate work. Official transcripts from all previously attended colleges and universities are required. Three (3) letters of recommendation are required for all graduate applicants. For the Master of Music Education program, applicants must have completed an undergraduate degree in music education, or a bachelor’s degree in music with at least 15 semester hours of professional music education coursework and one year of successful teaching experience.",Required,True,False,,False,False,False,,,program,Master of Music Education,https://music.unt.edu/music-education/student-information/programs-masters.html,
Required,Required,"Applicants must meet the general requirements for admission to the UNT Toulouse Graduate School. These include: a baccalaureate degree from an accredited institution, official transcripts from all institutions attended, and an undergraduate GPA of 3.0 or higher. Additionally, three letters of recommendation are required. International Applicants must meet additional requirements specific to international applicants, including English language proficiency as evidenced by an official TOEFL score of 79 on the internet-based test or an official IELTS score of 6.0 overall. The deadline for applications to the MPA program is February 1st for fall admissions and October 1st for spring admissions.",,True,False,,False,False,False,,,program,Master of Public Administration (MPA),https://catalog.unt.edu/preview_program.php?catoid=36&poid=17132,
Required,Required,"General Admission Requirements: Minimum GPA: 3.0. Upload your current resume or curriculum vitae (CV). Statement of Purpose. Three letters of recommendation. Official GRE or GMAT scores (optional, but encouraged). Official transcripts from all colleges and universities attended. International students may be required to submit a TOEFL or IELTS score. Departmental Requirements: A bachelor’s degree in accounting or an equivalent degree. Completion of undergraduate course work comparable to UNT's BBA in Accounting requirements with a grade of ""B"" or better. Satisfactory performance on the CPA exam's business environment and concepts section may substitute for certain prerequisite courses.",,False,True,,True,False,False,,,program,Master of Science in Accounting with a concentration in Audit and Data Analytics,https://tgs.unt.edu/future-students/graduate-programs.html,
Required,Required,"All applicants must meet the UNT Texas Graduate School admission requirements. Students seeking admission to the M.S. in Accounting program must submit the following materials directly to the Department of Accounting for review: Official GMAT scores (Minimum GMAT score of 500 required for full admission; Minimum GMAT score of 450 required for conditional admission), official academic transcripts from all colleges and universities attended, undergraduate grade point average (GPA) (Minimum 3.0 GPA for full admission; Minimum 2.8 GPA for conditional admission), a personal statement that describes your background, interests and goals regarding graduate study in accounting at UNT, as well as your career aspirations, a current resume, and two letters of recommendation from individuals familiar with your academic and professional accomplishments.",Not Required,False,False,True,True,False,False,,,program,Master of Science in Accounting with a concentration in Corporate Accounting,https://tgs.unt.edu/future-students/graduate-programs.html,
