Resume,StatementOfPurpose,Requirements,WritingSample,IsAnalyticalNotRequired,IsAnalyticalOptional,IsRecommendationSystemOpted,IsStemProgram,IsACTRequired,IsSATRequired,MinimumACTScore,MinimumSATScore,extraction_level,Program name,Program Page url
Required,Required,"To apply for the Ph.D. in Architecture, applicants must submit the UC Berkeley Graduate Division online application, which includes an application fee, official transcripts, three letters of recommendation, a statement of purpose, a personal history statement, and a resume or curriculum vitae. A writing sample is specifically required for Ph.D. applicants. The GRE is not required for this program.",Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Architecture,https://ced.berkeley.edu/admissions/graduate-admissions
Required,Required,Applicants must hold a Bachelor’s degree from an accredited institution. Applicants must have completed a minimum of 18 semester units of upper division studio art courses. The Graduate Division requires a minimum grade point average of 3.0. Applicants are expected to have a broad knowledge of art history and be prepared to participate in a demanding program of work and study. A portfolio of work is a major part of the application.,,True,False,True,False,False,False,,,program,Master of Fine Arts in Art Practice,https://art.berkeley.edu/degrees/master-fine-arts-mfa-degree
Required,Required,The Group in Asian Studies welcomes applications for the M.A. degree from students with strong backgrounds in an Asian language and in the social sciences or humanities. Requirements for admission include: A Bachelor’s degree or its equivalent from an accredited institution. A GPA of 3.0 or better (on a 4.0 scale) in the last two years of undergraduate study. Demonstrated proficiency in an Asian language (usually at least two years of college-level study or equivalent). Three letters of recommendation. Statement of Purpose. Personal History Statement. CV. Writing Sample. TOEFL or IELTS scores for international applicants.,Required,True,False,,False,False,False,,,program,Master of Arts in Asian Studies,https://asianstudies.berkeley.edu/give
Required,Required,"The PhD program in South & Southeast Asian Studies is designed to provide students with a solid foundation in the languages, literatures, and cultures of South and Southeast Asia. The program is flexible and allows students to pursue a variety of research interests, including linguistics, literature, religion, philosophy, and history. Minimum requirements for admission include a bachelor’s degree or its equivalent from an accredited institution and a minimum GPA of 3.0.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Asian Studies,https://grad.berkeley.edu/program/south-southeast-asian-studies-phd/
Required,Required,"The minimum graduate admission requirements are: A bachelor’s degree or recognized equivalent from an accredited institution; A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and Enough undergraduate training to do graduate work in your chosen field. Background in physics and mathematics is required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Astronomy,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The Department of Astronomy offers a program of graduate study leading to the degree of Doctor of Philosophy in Astrophysics. The program is designed to provide students with a broad knowledge of modern astrophysics and the techniques of astronomical research. Admission requirements include the Graduate Division Application, Transcript(s), Letters of Recommendation (3), Statement of Purpose, and Personal History Statement.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Astrophysics,https://dl.icdst.org/pdfs/files4/edb8a57bc77238ec7d731ae59083380c.pdf
,,,,False,False,False,True,False,False,,,program,Master of Science in Bioengineering,https://nces.ed.gov/programs/coe/indicator/cts
Required,Required,"The PhD in Bioengineering is a joint program offered by UC Berkeley and UC San Francisco (UCSF). Applicants must have a bachelor’s degree or its equivalent from an accredited institution. A minimum grade point average (GPA) of 3.0 is required. Required application materials include a Statement of Purpose, Personal History Statement, three letters of recommendation, and transcripts. The GRE General Test is not required for this program.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Bioengineering,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"Applicants must have a bachelor’s degree or its equivalent from an accredited institution with a satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B). For the MA in Biostatistics, prerequisites include multivariable calculus (equivalent to Berkeley's Math 53) and linear algebra (equivalent to Berkeley's Math 54). Students are expected to have a strong background in mathematics.",,True,False,True,True,False,False,,,program,Master of Arts in Biostatistics,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The PhD in Biostatistics is offered by the Interdepartmental Graduate Group in Biostatistics. It is intended for students with a background in mathematics and/or statistics who have a strong interest in biological and health sciences. Admission to the PhD program is based on a review of the applicant’s academic record, letters of recommendation, and personal statements. Applicants must have a strong background in mathematics and/or statistics.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Biostatistics,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"Admission to the Full-time MBA Program is based on a combination of academic achievement, professional experience, and leadership potential. The GMAT or GRE is required for all applicants. Applicants must have a bachelor's degree or recognized equivalent from an accredited institution. Professional experience is not required but is strongly recommended.",,False,False,True,True,False,False,,,program,Master of Business Administration,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The PhD Program application process is online. Required materials include a current resume or curriculum vitae, a Statement of Purpose, a Personal History Statement, three letters of recommendation, official transcripts from all post-secondary institutions attended, valid GMAT or GRE scores, and TOEFL or IELTS scores for international applicants. A nonrefundable application fee is also required.",,False,False,,True,False,False,,,program,Doctor of Philosophy in Business Administration,https://haas.berkeley.edu/phd/admissions/
Required,Required,"The M.S. and Ph.D. programs in Chemical and Biomolecular Engineering are designed to develop each student’s ability to conduct independent creative research. While the Ph.D. is the department’s primary emphasis, the M.S. degree is also offered. Minimum requirements for admission include a bachelor’s degree or recognized equivalent from an accredited institution; a satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and enough undergraduate training to do graduate work in your chosen field.",,True,False,True,True,False,False,,,program,Master of Science in Chemical Engineering,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"A complete application includes: Three letters of recommendation, official transcripts, Statement of Purpose, Personal History Statement, Current Resume/C.V., TOEFL/IELTS scores (if applicable).",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Chemical Engineering,https://chemistry.berkeley.edu/sites/default/files/coc-facts_2021-22.pdf
Required,Required,"Applicants must have a bachelor’s degree in chemistry or a closely related field. Generally, it is required that applicants have a GPA of at least 3.0 (on a 4.0 scale). Evidence of English language proficiency for international applicants whose native language is not English. Three letters of recommendation are required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Chemistry,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,Admission to the MCP program is based on the following: An undergraduate degree from an accredited institution with a GPA of 3.0 or better; Three letters of recommendation; Statement of Purpose; Personal History Statement; Resume or curriculum vitae; and TOEFL/IELTS for international applicants. The GRE is not required for the Master of City Planning (MCP) program.,Not Required,True,False,,True,False,False,,,program,Master of City Planning,https://ced.berkeley.edu/city/degrees-admissions/master-of-city-planning
Required,Required,"The minimum graduate admission requirements are: (1) A bachelor’s degree or recognized equivalent from an accredited institution; (2) A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and (3) Enough undergraduate training to do graduate work in your chosen field. Application materials for the Ph.D. in City and Regional Planning include three letters of recommendation, a Statement of Purpose, a Personal History Statement, a current Resume/CV, and a writing sample. For international applicants from countries where the official language is not English, TOEFL or IELTS scores are required. The GRE is not required for this program.",Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in City and Regional Planning,https://crp.metu.edu.tr/en/phd-city-and-regional-planning
Required,Required,"Applicants must have a bachelor’s degree or its equivalent from an accredited institution. A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale, is required. The GRE is not required for the application. As part of the online application, you will also be required to submit a Personal History Statement and three letters of recommendation.",,True,False,True,True,False,False,,,program,Master of Engineering in Civil and Environmental Engineering,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"A bachelor’s degree or recognized equivalent from an accredited institution; A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; Enough undergraduate training to do graduate work in your chosen field. Applicants must also provide three letters of recommendation, a Statement of Purpose, a Personal History Statement, and evidence of English language proficiency if their native language is not English.",Not Required,True,False,True,True,False,False,,,program,Master of Science in Civil and Environmental Engineering,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"Applicants must have at least a 3.0 or higher-level GPA from their undergraduate institution. Required application materials include unofficial transcripts, three letters of recommendation, a statement of purpose, a personal history statement, a resume/curriculum vitae, and evidence of English language proficiency (for international applicants). A bachelor's degree or recognized equivalent from an accredited institution is required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Civil and Environmental Engineering,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"To apply to the PhD program in Classics, applicants must submit an online application through the UC Berkeley Graduate Division. Requirements include a statement of purpose, a personal history statement, three letters of recommendation, official transcripts from all post-secondary institutions attended, a writing sample of roughly 20-25 pages, and a curriculum vitae (CV). The GRE is not required for applications to the PhD in Classics.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Classics,https://dagrs.berkeley.edu/
Required,Required,"Applicants must have a bachelor’s degree or its equivalent from an accredited institution with a minimum grade point average of B (3.0). Required preparation includes study in three literatures, at least one of which must be an ancient language, and command of at least two foreign languages, with at least one of these usually being at an advanced level. Admission is based on the applicant's academic record, statement of purpose, personal statement, three letters of recommendation, and a writing sample. The Graduate Record Examination (GRE) is not required.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Comparative Literature,https://complit.berkeley.edu/home
Required,Required,"A minimum GPA of 3.0 is required. Applicants for the research-oriented degrees are usually required to have an undergraduate degree in a technical discipline. Admission to the MS and PhD programs is highly competitive. Applications are evaluated by a faculty committee that takes into account the applicant's academic record, research experience, and potential for success in a research-intensive environment. Required application materials include a Statement of Purpose, Personal History Statement, Resume or Curriculum Vitae, and three letters of recommendation.",,True,False,True,True,False,False,,,program,Master of Science in Computer Science,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"Applicants must have a bachelor's degree or its equivalent from an accredited institution with a minimum Grade Point Average (GPA) of 3.0. Required application materials include official transcripts, three letters of recommendation, a Statement of Purpose, a Personal History Statement, and a Resume/CV. The GRE (Graduate Record Examination) is not required for the Computer Science PhD program and will not be considered in the review process.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Computer Science,https://cicscareers.notion.site/3b9f856462b74e7e80199a4c6feaa9ac?pvs=21
Required,Required,Applicants must have a bachelor’s degree or its equivalent from an accredited institution. A minimum Grade Point Average (GPA) of 3.0 (B) on a 4.0 scale is required. International students from a country where the official language is not English must also fulfill the English Language Proficiency requirement.,,True,False,True,True,False,False,,,program,Master of Design,https://mobile.twstalker.com/BerkeleyBioE
Required,Required,A bachelor’s degree from an accredited institution or recognized equivalent. Minimum Grade Point Average (GPA) of 3.0. Resume or Curriculum Vitae. Three letters of recommendation. Statement of Purpose. Personal History Statement. Transcripts. English Language Proficiency (TOEFL or IELTS) if applicable. The GRE is not required.,,True,False,True,True,False,False,,,program,Master of Development Engineering,https://bpb-us-e1.wpmucdn.com/sites.gatech.edu/dist/0/2109/files/2021/09/UC-Berkeley-Development-Engineering.pdf
Required,Required,"To be eligible for the Berkeley MDP, an applicant must have a Bachelor’s degree or its equivalent from an accredited institution. A typical applicant has at least two years of work experience in a field related to international development. The application requires a completed online graduate application, official transcripts, three letters of recommendation, a current resume/CV, a Statement of Purpose, and a Personal History Statement. International applicants must provide evidence of English language proficiency (TOEFL or IELTS scores). The GRE is not required.",Not Required,True,False,True,True,False,False,,,program,Master of Development Practice,https://gspp.berkeley.edu/programs/master-of-development-practice-mdp
Required,Required,"In addition to the University’s basic requirements for admission, the department requires three letters of recommendation and a statement of purpose. The GRE is not required. Completion of the PhD degree requires: 1) a minimum of four units of 200-level courses from four different EPS professors, 2) passing an oral qualifying examination, 3) the writing of a dissertation, and 4) a final public presentation of the research.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Earth and Planetary Science,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The Department of East Asian Languages and Cultures (EALC) offers a program of study in the languages and cultures of China, Japan, and Korea, leading to the PhD. Requirements for admission include a bachelor’s degree or its equivalent from an accredited institution, a minimum grade point average (GPA) of 3.0 (B) on a 4.0 scale, and evidence of English Language Proficiency for international applicants. The GRE is not required for this program.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in East Asian Languages and Cultures,https://grad.berkeley.edu/admissions/our-programs/
,Required,"The Department of Economics requires that applicants have a basic knowledge of undergraduate economics: at least one course in intermediate microeconomics, one course in intermediate macroeconomics, and one course in econometrics. We also require a strong mathematical background: at least two years of calculus, one course in linear algebra, and one course in statistics. The minimum graduate admission requirements are: A bachelor’s degree or recognized equivalent from an accredited institution; A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and enough undergraduate training to do graduate work in your chosen field.",Not Required,False,False,True,True,False,False,,,program,Doctor of Philosophy in Economics,https://econ.berkeley.edu/
Required,Required,"The minimum graduate admission requirements are: (1) A bachelor’s degree or recognized equivalent from an accredited institution; (2) A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and (3) Enough undergraduate training to do graduate work in your chosen field. Required application materials include an online application, application fee, transcripts, three letters of recommendation, statement of purpose, personal history statement, and a resume/CV.",,True,False,True,False,False,False,,,program,Master of Arts in Education,https://bse.berkeley.edu/masters-education-program
Required,Required,"In addition to the University’s requirements for admission, applicants to the Berkeley School of Education must fulfill the following: 1. A Statement of Purpose 2. A Personal History Statement 3. Three letters of recommendation 4. Official transcripts for all college-level work 5. A current resume or curriculum vitae 6. A writing sample. The GRE is not required for the PhD in Education.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Education,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,Requirements for admission to the LEAD EdD program include: A Master's degree from an accredited institution; A grade point average of at least 3.0 (B) or better; Evidence of professional leadership in education or a related field; Professional writing sample; Current CV/Resume; Three letters of recommendation; Statement of Purpose; and a Personal History Statement. GRE scores are not required for this program.,Required,True,False,True,False,False,False,,,program,Doctor of Education in Education,https://bse.berkeley.edu/lead/faq
Required,Required,"The minimum graduate admission requirements are: (1) A bachelor’s degree or recognized equivalent from an accredited institution; (2) A satisfactory scholastic average, usually a minimum grade-point average (GPA) of 3.0 (B) on a 4.0 scale; and (3) Enough undergraduate training to do graduate work in your chosen field. Applicants must also provide three letters of recommendation, a Statement of Purpose, a Personal History Statement, and unofficial transcripts. The GRE is not required for the M.Eng. program.",,True,False,,True,False,False,,,program,Master of Engineering in Electrical Engineering and Computer Sciences,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The minimum undergraduate grade point average (GPA) for admission is 3.0 (B) on a 4.0 scale. Applicants must submit a Statement of Purpose, a Personal History Statement, three letters of recommendation, and a current resume or curriculum vitae. The GRE is not required.",,True,False,True,True,False,False,,,program,Master of Science in Electrical Engineering and Computer Sciences,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"In addition to the University’s minimum requirements, applicants must also meet the specific requirements of the EECS Department. A minimum grade point average of 3.0 (B) or better is required. The Graduate Record Examination (GRE) is not required for the PhD, MS/PhD, and MS program applications. International applicants from countries in which the official language is not English and who do not hold a bachelor's degree from a US institution must provide evidence of English language proficiency.",,True,False,,True,False,False,,,program,Doctor of Philosophy in Electrical Engineering and Computer Sciences,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"The Graduate Group in Energy and Resources (ERG) offers two programs of study and research: one leading to the MA and MS degrees in Energy and Resources, and the other to the PhD degree in Energy and Resources. The objective of the program is to teach students the range of knowledge and the types of analysis they will need to understand and help solve the world’s energy and resource problems. To that end, the ERG curriculum is designed to provide students with a fundamental understanding of the biological, physical, economic, and political-institutional dimensions of energy and resource issues.",,True,True,True,True,False,False,,,program,Master of Arts in Energy and Resources,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,A bachelor’s degree or its equivalent from an accredited institution. Evidence of academic excellence and potential for creative research. A minimum GPA of 3.0 is required. The GRE General Test is not required and will not be considered. International applicants must demonstrate English proficiency via the TOEFL or IELTS.,Not Required,True,False,True,True,False,False,,,program,Master of Science in Energy and Resources,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"In addition to the University’s minimum requirements, the Group requires that an applicant have a strong background in one of the relevant fields, such as physical, biological or social sciences, engineering or humanities. Applicants should have a minimum of two semesters of college-level calculus and at least one semester of upper-division natural science or engineering. The requirements for the Ph.D. consist of coursework, a preliminary examination, a qualifying examination, and a dissertation. Ph.D. applicants are usually expected to have already completed a master's degree or equivalent.",Not Required,True,False,True,True,False,False,,,program,Doctor of Philosophy in Energy and Resources,https://grad.berkeley.edu/admissions/our-programs/
,Required,"Each applicant must have a B.A. or its equivalent from an institution of acceptable standing. In addition, we require that applicants have done a substantial amount of work in English literature. It is also important that an applicant be able to demonstrate an ability to read at least one foreign language. Materials for the online application include: Letters of recommendation, GRE scores (General and Subject), Transcripts, Writing Sample, Statement of Purpose, and Personal Statement.",Required,False,False,True,False,False,False,,,program,Doctor of Philosophy in English,https://english.berkeley.edu/graduate/admissions/faqs
Required,Required,"Applicants to the MS program must have: A bachelor’s degree from an accredited institution. Evidence of potential for doctoral study. A minimum of one year of prior research experience is strongly recommended. Preference is given to applicants with strong backgrounds in the biological or physical sciences. Previous coursework should include: 1 year of general chemistry, 1 year of biology, and at least 1 semester of organic chemistry.",,True,False,True,True,False,False,,,program,Master of Science in Environmental Health Sciences,https://publichealth.berkeley.edu/academics/programs/environmental-health-sciences-ms
Required,Required,"The program in Environmental Health Sciences (EHS) provides students with the knowledge and skills for research and leadership in the field of environmental health. Applicants are required to submit a Statement of Purpose, a Personal History Statement, a Resumé/Curriculum Vitae, three Letters of Recommendation, and Transcripts for all college-level work. Applicants must have an academic record of high quality and demonstrate commitment to the field of public health. A bachelor’s degree or its recognized equivalent from an accredited institution is required for admission. The GRE General Test is not required.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Environmental Health Sciences,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"Applicants must complete an online application and submit a Statement of Purpose (2-3 pages), a Personal History Statement, three letters of recommendation, unofficial transcripts from each institution attended, and a current CV or resume. A minimum GPA of 3.0 from the undergraduate institution is required. International applicants must also meet the Graduate Division’s English Language Proficiency requirement. The GRE is not required and will not be seen by the admissions committee.",,True,False,True,True,False,False,,,program,"Doctor of Philosophy in Environmental Science, Policy, and Management",https://ourenvironment.berkeley.edu/graduate-programs
Required,Required,Applicants must have a bachelor’s degree or recognized equivalent from an accredited institution. A minimum grade-point average of 3.0 (B) is required. At least one college-level math or statistics course with a grade of B or better is required. The GRE is not required.,,True,False,True,True,False,False,,,program,Master of Science in Epidemiology,https://publichealth.berkeley.edu/academics/programs/epidemiology-ms
Required,Required,"Applicants must have a previous degree (BA, BS, MA, MS, MPH, MD, or equivalent) and an interest in and a demonstrated aptitude for quantitative methods and research. Successful applicants generally have a background in a related field (such as biology, math, statistics, or social sciences) and previous research or work experience in public health or a related area. While a prior master’s degree is not strictly required for the PhD program, most successful applicants do have one.",,True,False,True,True,False,False,,,program,Doctor of Philosophy in Epidemiology,https://publichealth.berkeley.edu/academics/epidemiology
Required,Required,"A bachelor’s degree or its equivalent from an accredited institution. A grade point average (GPA) of at least 3.0 (B) is required for the application to be reviewed. Applicants must submit a Statement of Purpose, a Personal History Statement, three letters of recommendation, a writing sample (approx. 30 pages maximum), and a current resume or CV. The GRE is not required for the 2024-2025 application cycle.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Ethnic Studies,https://grad.berkeley.edu/admissions/our-programs/
,Required,"The PhD in Film & Media is a 12-course program (plus two semesters of Graduate Student Instructor pedagogy courses). PhD students are expected to complete two years of coursework, followed by a Qualifying Exam in the third year and a doctoral dissertation thereafter. Applicants must hold a BA or equivalent from an accredited institution. An MA is not required to apply.",Required,True,False,,False,False,False,,,program,Doctor of Philosophy in Film and Media,https://grad.berkeley.edu/admissions/our-programs/
Required,Required,"To be considered for admission to the MFE Program, you must have a bachelor's degree or its equivalent from an accredited institution. Applicants must demonstrate a strong quantitative background including coursework in Multivariate Calculus, Linear Algebra, Differential Equations, Numerical Analysis, and Statistics and Probability. Proficiency in computer programming, specifically Python and C++, is required prior to the start of the program. Applicants must also provide valid GRE or GMAT scores, a professional resume, and two letters of recommendation.",,False,False,True,True,False,False,,,program,Master of Financial Engineering,https://www.topuniversities.com/universities/university-california-berkeley-ucb/haas-school-business/postgrad/berkeley-master-financial-engineering
Required,Required,The basic requirements for admission to the Folklore M.A. program are: 1. A Bachelor of Arts or Bachelor of Science degree from an accredited institution. 2. An undergraduate Grade Point Average of 3.0 or higher. 3. Proficiency in at least one foreign language is required for the M.A. degree in Folklore. This requirement may be satisfied by the end of the first year of the program.,Required,True,False,True,False,False,False,,,program,Master of Arts in Folklore,https://folklore.berkeley.edu/programs/ma-graduate-program/preparation-graduate-study
,Required,"To apply for the Ph.D. program in French, applicants must submit the University’s Graduate Application. Required materials include: 1. Statement of Purpose: approximately 2 pages in English, describing preparation and motivation for graduate study. 2. Personal History Statement: in English. 3. Transcripts: Digital transcripts from each college or university attended. 4. Three letters of recommendation. 5. Writing Sample: 20-25 pages in length in French or English, demonstrating best scholarly work. The GRE is not required. Applicants must have a B.A. or M.A. in French or its equivalent from a university of recognized standing.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in French,https://french.berkeley.edu/home?field_openberkeley_news_type_tid%5B16%5D=16&field_openberkeley_news_type_tid_op=or&page=2
Required,Required,"To apply to the graduate program, applicants must submit a complete application through the UC Berkeley Graduate Division online application system. A complete application includes: Statement of Purpose, Personal History Statement, Transcripts from all post-secondary institutions attended, Three letters of recommendation (submitted through the online application system), a Writing Sample (15–30 pages), and a Curriculum Vitae or Resume. International applicants must also submit TOEFL or IELTS scores. The Geography Department no longer requires the GRE.",Required,True,False,True,False,False,False,,,program,Doctor of Philosophy in Geography,https://geography.berkeley.edu/academics/graduate-studies
